Isoform	Sample	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.59138.479	Patient30	0	0	0	181	160	147	0	488	0	1808		269911.50442477874		24.0		342731.82957393484		326621.0361678374	HARS1	0.0	512.0		0.953125	326621.0361678374	90356.74934833545	-0.6276181043702337	-38.350044015836495	0.4581593190334633						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient31	0	0	0	175	167	166	0	508	0	1858		273412.27125941875		22.0		342731.82957393484		326621.0361678374	HARS1	0.0	537.0		0.9459962756052142	326621.0361678374	90356.74934833545	-0.5888742710662693	-38.69192106532464	0.4334888458601265						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient4	0	0	0	143	147	146	0	436	0	1450		300689.6551724138		20.0		342731.82957393484		326621.0361678374	HARS1	0.0	453.0		0.9624724061810155	326621.0361678374	90356.74934833545	-0.286988865607097	-41.214823077812575	0.25143162233129496						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient8	0	0	0	138	131	125	0	394	0	1359		289919.05813097866		21.0		342731.82957393484		326621.0361678374	HARS1	0.0	410.0		0.9609756097560975	326621.0361678374	90356.74934833545	-0.40618966819366714	-40.24710764275355	0.32126373804596914						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient9	0	0	0	200	176	183	0	559	0	1722		324622.53193960513		18.0		342731.82957393484		326621.0361678374	HARS1	0.0	592.0		0.9442567567567568	326621.0361678374	90356.74934833545	-0.022117929680358406	-43.24657124190231	0.10481695880767662						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient1	0	0	0	1	0	0	0	1	0	1717		582.4111822947001		11.0		0.0		797.0790902521202	HARS1	0.0	643.0		0.0015552099533437014	797.0790902521202	1303.724815679256	-0.16465737659950547	-9.18836922854167	-1.7261158419687341						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient10	0	0	0	0	0	0	0	0	0	1394		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	402.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient11	0	0	0	0	0	0	0	0	0	1367		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	252.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient12	0	0	0	0	0	0	0	0	0	1791		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	520.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient13	0	0	0	0	0	0	0	0	0	2218		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	548.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
