Isoform	Sample	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.161551.31	Patient18	0	11	0	1387		7930.785868781542		7.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	82.0		0.13414634146341464	3554.9944215789756	4038.966642367313	1.0833938070451195	-10.92574934872284	0.32769569086679057						
PB.161551.31	Patient25	0	22	0	1946		11305.24152106886		2.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	346.0		0.06358381502890173	3554.9944215789756	4038.966642367313	1.9188688062418167	-5.234967882197901	0.4190764081270503						
PB.161551.31	Patient26	0	12	0	1469		8168.822328114363		6.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	201.0		0.05970149253731343	3554.9944215789756	4038.966642367313	1.142328797207183	-10.451048431062324	0.3353182837558495						
PB.161551.31	Patient5	0	25	0	1596		15664.160401002506		1.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	354.0		0.07062146892655367	3554.9944215789756	4038.966642367313	2.9980851667361446	5.234967882197902	0.58719923017658						
PB.161551.31	Patient6	0	7	0	1602		4369.5380774032465		8.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	77.0		0.09090909090909091	3554.9944215789756	4038.966642367313	0.20167130059456292	-20.493827151708913	0.17405461053678983						
PB.161551.31	Patient8	0	14	0	1359		10301.69242089772		3.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	217.0		0.06451612903225806	3554.9944215789756	4038.966642367313	1.6704020103925346	-6.72718496858305	0.39511487165547715						
PB.161551.38	Patient1	0	6	0	1717		3494.4670937682004		8.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	95.0		0.06315789473684211	2633.5546940838576	3097.1235201992913	0.27797160625642253	-16.911663731779708	0.297426397652222						
PB.161551.38	Patient10	0	15	0	1394		10760.401721664277		1.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	248.0		0.06048387096774194	2633.5546940838576	3097.1235201992913	2.6239983567260112	1.3303386367999988	0.667701908203386						
PB.161551.38	Patient11	0	12	0	1367		8778.346744696415		3.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	299.0		0.04013377926421405	2633.5546940838576	3097.1235201992913	1.9840319607973391	-3.0614552742152874	0.5785574327351872						
PB.161551.38	Patient13	0	10	0	2218		4508.566275924256		6.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	387.0		0.025839793281653745	2633.5546940838576	3097.1235201992913	0.6054041983187505	-13.080645714523598	0.3751882641188942						
PB.161551.38	Patient21	0	4	0	1328		3012.0481927710844		11.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	122.0		0.03278688524590164	2633.5546940838576	3097.1235201992913	0.12220807346517189	-19.145220261320237	0.2520897472335708						
PB.161551.38	Patient25	0	7	0	1946		3597.1223021582737		7.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	346.0		0.02023121387283237	2633.5546940838576	3097.1235201992913	0.3111169450588826	-16.47634977139561	0.3062623848248199						
PB.161551.38	Patient3	0	7	0	2019		3467.0629024269438		9.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	172.0		0.040697674418604654	2633.5546940838576	3097.1235201992913	0.2691233342509543	-17.03003522186703	0.2950236973871305						
PB.161551.38	Patient4	0	5	0	1450		3448.2758620689656		10.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	100.0		0.05	2633.5546940838576	3097.1235201992913	0.26305737006339447	-17.111726882267796	0.2933655229909488						
PB.161551.38	Patient5	0	14	0	1596		8771.929824561403		4.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	354.0		0.03954802259887006	2633.5546940838576	3097.1235201992913	1.981960064054067	-3.0724516742915884	0.5783342282003884						
PB.161551.38	Patient7	0	17	0	1726		9849.362688296638		2.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	262.0		0.0648854961832061	2633.5546940838576	3097.1235201992913	2.3298418507210403	-1.3303386367999992	0.6136955762235693						
PB.161551.38	Patient8	0	8	0	1359		5886.681383370125		5.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	217.0		0.03686635944700461	2633.5546940838576	3097.1235201992913	1.0503703414053496	-9.070249254007537	0.45659114780056004						
PB.161551.51	Patient10	0	14	0	1394		10043.041606886656		1.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	248.0		0.056451612903225805	1500.7251854351955	2217.666964137709	3.8519383476377627	7.96258472158522	0.9218972101106103						
PB.161551.51	Patient11	0	5	0	1367		3657.6444769568398		5.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	299.0		0.016722408026755852	1500.7251854351955	2217.666964137709	0.9726073961517099	-13.140762076385773	0.5103972880628362						
PB.161551.51	Patient12	0	5	0	1791		2791.736460078169		7.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	223.0		0.02242152466367713	1500.7251854351955	2217.666964137709	0.5821483998815642	-16.654953755541722	0.4418731048668018						
PB.161551.51	Patient15	0	10	0	2573		3886.51379712398		4.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	294.0		0.034013605442176874	1500.7251854351955	2217.666964137709	1.0758101420410735	-12.351224670809529	0.5257926935385052						
PB.161551.51	Patient16	0	2	0	1271		1573.5641227380015		11.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	54.0		0.037037037037037035	1500.7251854351955	2217.666964137709	0.03284484933071447	-24.11145976416181	0.29647665800601586						
PB.161551.51	Patient20	0	3	0	1738		1726.121979286536		10.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	81.0		0.037037037037037035	1500.7251854351955	2217.666964137709	0.10163689927129396	-22.908126342266616	0.3199407850019748						
PB.161551.51	Patient25	0	7	0	1946		3597.1223021582737		6.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	346.0		0.02023121387283237	1500.7251854351955	2217.666964137709	0.9453164747567119	-13.357811807952976	0.5061649760757639						
PB.161551.51	Patient26	0	8	0	1469		5445.881552076242		2.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	201.0		0.03980099502487562	1500.7251854351955	2217.666964137709	1.778967009221348	-7.962584721585221	0.6113679823441266						
PB.161551.51	Patient4	0	3	0	1450		2068.9655172413795		8.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	100.0		0.03	1500.7251854351955	2217.666964137709	0.2562333934694887	-20.551951186834273	0.365884487774491						
PB.161551.51	Patient7	0	3	0	1726		1738.1228273464658		9.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	262.0		0.011450381679389313	1500.7251854351955	2217.666964137709	0.10704837369644325	-22.818024791832613	0.3216976997385293						
PB.161551.51	Patient8	0	6	0	1359		4415.0110375275935		3.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	217.0		0.027649769585253458	1500.7251854351955	2217.666964137709	1.3141224084679253	-10.692609892961876	0.558134476020951						
PB.161551.53	Patient10	0	29	0	1394		20803.44332855093		1.0		0.0		1425.0313944161403	SRSF6	0.0	248.0		0.11693548387096774	1425.0313944161403	4752.663922463373	4.077378971095159	0.326236919456029	3.2272658343477953	1.0	1.0	1.0	1.0	1.0	
PB.161551.53	Patient30	0	30	0	1808		16592.920353982303		2.0		0.0		1425.0313944161403	SRSF6	0.0	127.0		0.23622047244094488	1425.0313944161403	4752.663922463373	3.1914499335573536	-0.32623691945602906	3.083735785167489	1.0	1.0	1.0	1.0	1.0	
