Isoform	Sample	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.161551.263	Patient25	0	0	0	0	0	0	0	0	1372	1946	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	341.0	346.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient26	0	0	0	0	0	0	0	0	1690	1469	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	668.0	201.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient27	0	0	0	0	0	0	0	0	917	1439	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	92.0	45.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient29	0	0	0	0	0	0	0	0	1044	1857	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	61.0	35.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient3	0	0	0	0	0	0	0	0	1987	2019	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	371.0	172.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient30	0	0	0	0	0	0	0	0	1658	1808	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	496.0	127.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient31	0	0	0	0	0	0	0	0	966	1858	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	153.0	125.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient4	0	0	0	0	0	0	0	0	1554	1450	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	197.0	100.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient5	0	0	0	0	0	0	0	0	1596	1993	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	354.0	682.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient6	0	0	0	0	0	0	0	0	1602	1714	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	77.0	89.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient7	0	0	0	0	0	0	0	0	1726	1705	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	262.0	375.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient8	0	0	0	0	0	0	0	0	1359	1179	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	217.0	262.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.263	Patient9	0	0	0	0	0	0	0	0	1722	1493	0.0	0.0	17.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	3.0	7.0	0.0	0.0	2173.7963609038698	12103.185910290156	-0.17960530202677488	0.0	0.0						
PB.161551.31	Patient1	2	0	0	2	1	1	2	4	1902	1717	1051.5247108307044	2329.6447291788004	19.0	13.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	191.0	95.0	0.010471204188481676	0.042105263157894736	2625.086178446902	2971.02755035516	-0.09944083124802537	-120.9853474702632	-0.038751904813084936						
PB.161551.31	Patient10	3	4	5	0	0	0	12	0	1394	2180	8608.32137733142	0.0	5.0	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	248.0	345.0	0.04838709677419355	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383					2.0	
PB.161551.31	Patient12	2	2	2	2	2	1	6	5	1791	2004	3350.0837520938026	2495.0099800399203	14.0	12.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	223.0	348.0	0.026905829596412557	0.014367816091954023	2625.086178446902	2971.02755035516	-0.0437815524098497	-122.05492088347741	-0.05647407451103922						
PB.161551.31	Patient14	1	0	3	3	0	0	4	3	1161	1708	3445.305770887166	1756.440281030445	13.0	17.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	121.0	44.0	0.03305785123966942	0.06818181818181818	2625.086178446902	2971.02755035516	-0.2923722122040296	-118.43345395850248	0.0180002669396532						
PB.161551.31	Patient17	1	0	0	0	0	0	1	0	975	1227	1025.6410256410256	0.0	20.0	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	56.0	25.0	0.017857142857142856	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383					1.0	
PB.161551.31	Patient19	0	0	0	0	0	0	0	0	1229	1548	0.0	0.0	27.5	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	74.0	31.0	0.0	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383					1.0	
PB.161551.31	Patient2	1	0	0	1	0	1	1	2	1277	1085	783.0853563038371	1843.3179723502303	22.0	16.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	88.0	62.0	0.011363636363636364	0.03225806451612903	2625.086178446902	2971.02755035516	-0.2631305812035362	-118.85970907640544	0.007406091578567123						
PB.161551.31	Patient20	0	0	0	0	0	0	0	0	1888	1738	0.0	0.0	27.5	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	54.0	81.0	0.0	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383	1.0	1.0	1.0	1.0	1.0	
PB.161551.31	Patient21	3	2	1	2	1	0	6	3	1417	1328	4234.297812279464	2259.0361445783133	9.0	14.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	334.0	122.0	0.017964071856287425	0.02459016393442623	2625.086178446902	2971.02755035516	-0.1232065430779431	-120.50532980854791	-0.03079830915164343						
PB.161551.31	Patient22	0	0	1	0	0	0	1	0	1221	2106	819.0008190008191	0.0	21.0	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	58.0	43.0	0.017241379310344827	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383					1.0	
PB.161551.31	Patient23	0	0	0	0	0	0	0	0	665	1159	0.0	0.0	27.5	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	27.0	18.0	0.0	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383					1.0	
PB.161551.31	Patient24	0	0	0	0	0	0	0	0	1059	1661	0.0	0.0	27.5	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	27.0	41.0	0.0	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383	1.0	1.0	1.0	1.0	1.0	
PB.161551.31	Patient27	0	0	0	0	0	1	0	1	917	1439	0.0	694.9270326615705	27.5	21.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	92.0	45.0	0.0	0.022222222222222223	2625.086178446902	2971.02755035516	-0.6496604669837538	-103.74946934119137	0.2613048068759144						
PB.161551.31	Patient28	1	0	0	1	1	0	1	2	1473	1202	678.8866259334691	1663.8935108153078	23.0	19.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	299.0	165.0	0.0033444816053511705	0.012121212121212121	2625.086178446902	2971.02755035516	-0.32352196381238274	-117.575952669639	0.03220853274890236						
PB.161551.31	Patient29	2	0	1	0	0	0	3	0	1044	1857	2873.5632183908046	0.0	17.0	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	61.0	35.0	0.04918032786885246	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383						
PB.161551.31	Patient30	4	0	3	1	0	3	7	4	1658	1808	4221.95416164053	2212.3893805309735	10.0	15.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	496.0	127.0	0.014112903225806451	0.031496062992125984	2625.086178446902	2971.02755035516	-0.1389070922168306	-120.17991327427679	-0.02540635851822009						
PB.161551.31	Patient31	0	0	4	1	0	1	4	2	966	1858	4140.786749482402	1076.426264800861	11.0	20.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	153.0	125.0	0.026143790849673203	0.016	2625.086178446902	2971.02755035516	-0.5212539727074939	-110.6777657361142	0.14650722223928372						
PB.161551.31	Patient6	2	2	3	1	0	2	7	3	1602	1714	4369.5380774032465	1750.291715285881	8.0	18.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	77.0	89.0	0.09090909090909091	0.033707865168539325	2625.086178446902	2971.02755035516	-0.29444172035915556	-118.37790012245799	0.01892075963102838						
PB.161551.31	Patient7	0	0	0	0	0	0	0	0	1726	1705	0.0	0.0	27.5	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	262.0	375.0	0.0	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383					2.0	
PB.161551.31	Patient9	0	0	0	0	0	0	0	0	1722	1493	0.0	0.0	27.5	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	3.0	7.0	0.0	0.0	2625.086178446902	2971.02755035516	-0.8835617085183529	0.0	1.9803693227111383						
PB.161551.35	Patient1	2	0	0	0	0	0	2	0	1902	1717	1051.5247108307044	0.0	2.0	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	191.0	95.0	0.010471204188481676	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient11	0	0	0	0	0	0	0	0	1367	2226	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	299.0	1145.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient12	0	0	0	0	0	0	0	0	1791	2004	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	223.0	348.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient13	0	0	0	0	0	0	0	0	2218	2495	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	387.0	696.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient14	0	0	0	0	0	0	0	0	1161	1708	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	121.0	44.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient15	0	0	1	0	0	0	1	0	1376	2573	726.7441860465116	0.0	5.0	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	324.0	294.0	0.0030864197530864196	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient16	0	0	0	0	0	0	0	0	1395	1271	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	93.0	54.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient17	0	1	0	0	0	0	1	0	975	1227	1025.6410256410256	0.0	3.0	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	56.0	25.0	0.017857142857142856	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient18	1	0	0	0	0	0	1	0	988	1387	1012.1457489878543	0.0	4.0	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	157.0	82.0	0.006369426751592357	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient19	0	0	0	0	0	0	0	0	1229	1548	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	74.0	31.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient2	0	0	0	0	0	0	0	0	1277	1085	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	88.0	62.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient20	0	0	0	0	0	0	0	0	1888	1738	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	54.0	81.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient21	0	0	0	0	0	0	0	0	1417	1328	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	334.0	122.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient22	0	0	0	0	0	0	0	0	1221	2106	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	58.0	43.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient23	0	0	0	0	0	0	0	0	665	1159	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	27.0	18.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient24	0	0	0	0	0	0	0	0	1059	1661	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	27.0	41.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient25	0	0	0	0	0	0	0	0	1372	1946	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	341.0	346.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient26	0	0	0	0	0	0	0	0	1690	1469	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	668.0	201.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient27	0	0	0	0	0	0	0	0	917	1439	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	92.0	45.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient29	0	0	0	0	0	0	0	0	1044	1857	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	61.0	35.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient3	0	0	0	0	0	0	0	0	1987	2019	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	371.0	172.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient30	0	0	0	0	0	0	0	0	1658	1808	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	496.0	127.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient31	0	0	0	0	0	0	0	0	966	1858	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	153.0	125.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient4	0	0	0	0	0	0	0	0	1554	1450	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	197.0	100.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient5	0	0	0	0	0	0	0	0	1596	1993	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	354.0	682.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient6	0	0	0	0	0	0	0	0	1602	1714	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	77.0	89.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient7	0	0	0	0	0	0	0	0	1726	1705	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	262.0	375.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.35	Patient8	0	0	0	0	0	0	0	0	1359	1179	0.0	0.0	18.5	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	217.0	262.0	0.0	0.0	111.6836721251508	382.3950112081929	-0.2920636223058497	0.0	0.0						
PB.161551.38	Patient1	17	29	27	1	3	2	73	6	1902	1717	38380.651945320715	3494.4670937682004	8.0	10.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	191.0	95.0	0.38219895287958117	0.06315789473684211	27881.244818305102	58330.05830470048	-0.41808251925871487	-126.84556755022884	-0.16658535794423115						
PB.161551.38	Patient14	13	12	14	1	0	1	39	2	1161	1708	33591.73126614987	1170.9601873536299	9.0	19.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	121.0	44.0	0.32231404958677684	0.045454545454545456	27881.244818305102	58330.05830470048	-0.4579163026277834	-111.38103404200103	0.11809616675759985						
PB.161551.38	Patient15	26	22	17	0	0	2	65	2	1376	2573	47238.37209302326	777.3027594247959	5.0	22.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	324.0	294.0	0.2006172839506173	0.006802721088435374	27881.244818305102	58330.05830470048	-0.46466509457776695	-104.92937798013574	0.2309277037920215						
PB.161551.38	Patient16	17	14	10	1	1	0	41	2	1395	1271	29390.681003584228	1573.5641227380015	11.0	18.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	93.0	54.0	0.44086021505376344	0.037037037037037035	27881.244818305102	58330.05830470048	-0.45101413336744633	-116.03556124767553	0.036694205191634625						
PB.161551.38	Patient17	5	4	3	0	0	0	12	0	975	1227	12307.692307692309	0.0	16.0	29.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	56.0	25.0	0.21428571428571427	0.0	27881.244818305102	58330.05830470048	-0.4779910329021275	0.0	2.066013592443925	1.0	1.0	1.0	1.0	2.0	
PB.161551.38	Patient18	14	8	9	1	0	0	31	1	988	1387	31376.518218623478	720.9805335255948	10.0	23.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	157.0	82.0	0.19745222929936307	0.012195121951219513	27881.244818305102	58330.05830470048	-0.465630672661111	-103.74537804387825	0.25163440783445085						
PB.161551.38	Patient19	6	11	8	0	0	0	25	0	1229	1548	20341.74125305126	0.0	12.0	29.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	74.0	31.0	0.33783783783783783	0.0	27881.244818305102	58330.05830470048	-0.4779910329021275	0.0	2.066013592443925	1.0	1.0	1.0	1.0	2.0	
PB.161551.38	Patient2	9	3	12	1	1	0	24	2	1277	1085	18794.048551292093	1843.3179723502303	13.0	16.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	88.0	62.0	0.2727272727272727	0.03225806451612903	27881.244818305102	58330.05830470048	-0.44638952201864385	-117.76940137126218	-0.0014828919444573939						
PB.161551.38	Patient20	7	6	6	0	0	1	19	1	1888	1738	10063.559322033898	575.3739930955121	19.0	26.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	54.0	81.0	0.35185185185185186	0.012345679012345678	27881.244818305102	58330.05830470048	-0.4681269249307294	-100.195125217946	0.3137239673784727						
PB.161551.38	Patient21	38	29	34	2	1	1	101	4	1417	1328	71277.34650670431	3012.0481927710844	2.0	13.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	334.0	122.0	0.3023952095808383	0.03278688524590164	27881.244818305102	58330.05830470048	-0.42635302189523017	-124.53671529649023	-0.12620636903399518						
PB.161551.38	Patient22	4	3	2	0	0	0	9	0	1221	2106	7371.007371007371	0.0	25.0	29.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	58.0	43.0	0.15517241379310345	0.0	27881.244818305102	58330.05830470048	-0.4779910329021275	0.0	2.066013592443925	1.0	1.0	1.0	1.0	2.0	
PB.161551.38	Patient23	3	1	4	0	0	1	8	1	665	1159	12030.075187969926	862.8127696289905	17.0	20.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	27.0	18.0	0.2962962962962963	0.05555555555555555	27881.244818305102	58330.05830470048	-0.4631991263841897	-106.57241463702157	0.20219301154825564						
PB.161551.38	Patient24	4	3	0	1	0	0	7	1	1059	1661	6610.0094428706325	602.0469596628537	26.0	25.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	27.0	41.0	0.25925925925925924	0.024390243902439025	27881.244818305102	58330.05830470048	-0.467669648402254	-100.90817119506687	0.30125366939555476						
PB.161551.38	Patient25	28	38	25	0	4	3	91	7	1372	1946	66326.5306122449	3597.1223021582737	4.0	9.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	341.0	346.0	0.2668621700879765	0.02023121387283237	27881.244818305102	58330.05830470048	-0.41632261687950195	-127.2955564380066	-0.17445511066655708						
PB.161551.38	Patient26	54	53	36	0	1	2	143	3	1690	1469	84615.38461538462	2042.2055820285907	1.0	15.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	668.0	201.0	0.21407185628742514	0.014925373134328358	27881.244818305102	58330.05830470048	-0.4429798287068452	-118.49803711130649	-0.020597307615193898						
PB.161551.38	Patient27	3	3	8	1	0	0	14	1	917	1439	15267.175572519083	694.9270326615705	14.0	24.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	92.0	45.0	0.15217391304347827	0.022222222222222223	27881.244818305102	58330.05830470048	-0.46607732918128675	-103.16607201559857	0.26176575844541383						
PB.161551.38	Patient28	3	4	6	0	0	1	13	1	1473	1202	8825.526137135099	831.9467554076539	22.0	21.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	299.0	165.0	0.043478260869565216	0.006060606060606061	27881.244818305102	58330.05830470048	-0.46372828776544706	-105.99889384931885	0.21222318541015567						
PB.161551.38	Patient29	2	2	6	0	0	0	10	0	1044	1857	9578.544061302682	0.0	21.0	29.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	61.0	35.0	0.16393442622950818	0.0	27881.244818305102	58330.05830470048	-0.4779910329021275	0.0	2.066013592443925					2.0	
PB.161551.38	Patient3	29	26	38	2	2	3	93	7	1987	2019	46804.22747861098	3467.0629024269438	6.0	11.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	371.0	172.0	0.25067385444743934	0.040697674418604654	27881.244818305102	58330.05830470048	-0.41855233177284107	-126.7232056229385	-0.16444539818842982						
PB.161551.38	Patient30	33	42	37	2	0	1	112	3	1658	1808	67551.26658624849	1659.2920353982302	3.0	17.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	496.0	127.0	0.22580645161290322	0.023622047244094488	27881.244818305102	58330.05830470048	-0.44954442949346063	-116.87118345492203	0.022080199559651292						
PB.161551.38	Patient31	4	3	7	0	2	2	14	4	966	1858	14492.753623188406	2152.852529601722	15.0	14.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	153.0	125.0	0.0915032679738562	0.032	27881.244818305102	58330.05830470048	-0.4410829173923538	-119.31791962553505	-0.03493604535647847						
PB.161551.38	Patient4	23	17	29	0	4	1	69	5	1554	1450	44401.5444015444	3448.2758620689656	7.0	12.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	197.0	100.0	0.350253807106599	0.05	27881.244818305102	58330.05830470048	-0.41887441340457615	-126.63876004400042	-0.16296854877550723						
PB.161551.38	Patient6	0	0	0	10	7	10	0	27	1602	1714	0.0	15752.625437572928	30.5	8.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	77.0	89.0	0.0	0.30337078651685395	27881.244818305102	58330.05830470048	-0.20793086331879768	-150.25210375946483	-0.5759369154071969						
PB.161551.38	Patient9	0	0	0	0	0	0	0	0	1722	1493	0.0	0.0	30.5	29.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	3.0	7.0	0.0	0.0	27881.244818305102	58330.05830470048	-0.4779910329021275	0.0	2.066013592443925						
PB.161551.51	Patient1	0	0	0	0	0	0	0	0	1902	1717	0.0	0.0	23.5	23.5	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	191.0	95.0	0.0	0.0	889.2655802983257	1347.6890146738165	-0.6598447940258356	0.0	0.8331310991722765						
PB.161551.51	Patient10	3	4	7	0	0	0	14	0	1394	2180	10043.041606886656	0.0	2.0	23.5	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	248.0	345.0	0.056451612903225805	0.0	889.2655802983257	1347.6890146738165	-0.6598447940258356	0.0	0.8331310991722765						
PB.161551.51	Patient14	0	0	0	0	0	0	0	0	1161	1708	0.0	0.0	23.5	23.5	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	121.0	44.0	0.0	0.0	889.2655802983257	1347.6890146738165	-0.6598447940258356	0.0	0.8331310991722765						
PB.161551.51	Patient17	0	0	0	0	0	0	0	0	975	1227	0.0	0.0	23.5	23.5	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	56.0	25.0	0.0	0.0	889.2655802983257	1347.6890146738165	-0.6598447940258356	0.0	0.8331310991722765						
PB.161551.51	Patient19	0	0	0	0	1	0	0	1	1229	1548	0.0	645.9948320413437	23.5	13.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	74.0	31.0	0.0	0.03225806451612903	889.2655802983257	1347.6890146738165	-0.1805095579233918	-9.337610378316924	-1.7374444105945936						
