#readname	haplotype
Sample55_m88888_240731_203429_s3/58790446/ccs/3241_5178	H2
Sample55_m88888_240731_203429_s3/203492290/ccs/14656_16600	H1
Sample55_m88888_240731_203429_s3/113706060/ccs/10425_12364	none
Sample55_m88888_240731_203429_s3/236786594/ccs/69_2014	H2
Sample55_m88888_240731_203429_s3/83760876/ccs/2956_4900	H1
Sample55_m88888_240731_203429_s3/26350244/ccs/6496_8440	none
Sample55_m88888_240731_203429_s3/250807284/ccs/9824_11769	none
Sample55_m88888_240731_203429_s3/97130015/ccs/41_1985	none
Sample55_m88888_240731_203429_s3/62062696/ccs/12455_14400	H2
Sample55_m88888_240731_203429_s3/165873855/ccs/10701_12646	H1
Sample55_m88888_240731_203429_s3/38669740/ccs/15998_17940	H2
Sample55_m88888_240731_203429_s3/197659968/ccs/9076_11020	none
Sample55_m88888_240731_203429_s3/80545312/ccs/6444_8386	H1
Sample55_m88888_240731_203429_s3/259589975/ccs/41_1986	none
Sample55_m88888_240731_203429_s3/50729358/ccs/41_1981	H2
Sample55_m88888_240731_203429_s3/42992185/ccs/2232_4176	none
Sample55_m88888_240731_203429_s3/41422465/ccs/9460_11403	H2
Sample55_m88888_240731_203429_s3/73403261/ccs/9062_11005	none
Sample55_m88888_240731_203429_s3/147590462/ccs/69_2012	H2
Sample55_m88888_240731_203429_s3/238354926/ccs/10687_12628	H1
Sample55_m88888_240731_203429_s3/155062380/ccs/69_2010	none
Sample55_m88888_240731_203429_s3/146278226/ccs/15322_17264	none
Sample55_m88888_240731_203429_s3/75041746/ccs/41_1983	H1
Sample55_m88888_240731_203429_s3/39912742/ccs/12172_14112	none
Sample55_m88888_240731_203429_s3/10815774/ccs/69_2011	H1
Sample55_m88888_240731_203429_s3/139069816/ccs/1314_3257	H2
Sample55_m88888_240731_203429_s3/188487275/ccs/9755_11692	none
Sample55_m88888_240731_203429_s3/105255802/ccs/69_2013	H1
Sample55_m88888_240731_203429_s3/237046780/ccs/16744_18688	H2
Sample55_m88888_240731_203429_s3/7407524/ccs/1134_3075	none
Sample55_m88888_240731_203429_s3/58918498/ccs/8902_10844	H2
Sample55_m88888_240731_203429_s3/32964874/ccs/69_2011	H1
Sample55_m88888_240731_203429_s3/69405821/ccs/5669_7611	H1
Sample55_m88888_240731_203429_s3/236389504/ccs/13470_15411	none
Sample55_m88888_240731_203429_s3/195234013/ccs/3529_5469	H1
Sample55_m88888_240731_203429_s3/217056092/ccs/70_2008	H1
Sample55_m88888_240731_203429_s3/153949353/ccs/69_2010	none
Sample55_m88888_240731_203429_s3/87495503/ccs/2380_4321	H2
Sample55_m88888_240731_203429_s3/152833178/ccs/69_2011	none
Sample55_m88888_240731_203429_s3/265749814/ccs/3434_5373	none
Sample55_m88888_240731_203429_s3/208213295/ccs/11355_13294	H2
Sample55_m88888_240731_203429_s3/50730742/ccs/2479_4419	none
Sample55_m88888_240731_203429_s3/219022247/ccs/12236_14171	H1
Sample55_m88888_240731_203429_s3/44241371/ccs/3303_5244	none
Sample55_m88888_240731_203429_s3/74055841/ccs/12630_14570	H2
Sample55_m88888_240731_203429_s3/23795200/ccs/17616_19552	H2
Sample55_m88888_240731_203429_s3/212666824/ccs/11694_13634	none
Sample55_m88888_240731_203429_s3/201261323/ccs/69_2008	H1
Sample55_m88888_240731_203429_s3/81597544/ccs/1561_3501	none
Sample55_m88888_240731_203429_s3/81596862/ccs/15438_17379	H1
Sample55_m88888_240731_203429_s3/23135053/ccs/13742_15679	H1
Sample55_m88888_240731_203429_s3/188547962/ccs/13764_15704	none
Sample55_m88888_240731_203429_s3/19071437/ccs/7398_9336	none
Sample55_m88888_240731_203429_s3/153094270/ccs/69_2008	none
Sample55_m88888_240731_203429_s3/52495385/ccs/2918_4856	none
Sample55_m88888_240731_203429_s3/134676922/ccs/7240_9177	H1
Sample55_m88888_240731_203429_s3/182846133/ccs/69_2006	H2
Sample55_m88888_240731_203429_s3/37422095/ccs/4097_6035	H2
Sample55_m88888_240731_203429_s3/162662037/ccs/3848_5786	H1
Sample55_m88888_240731_203429_s3/76154946/ccs/7999_9937	H2
Sample55_m88888_240731_203429_s3/192481750/ccs/12425_14364	H2
Sample55_m88888_240731_203429_s3/110170326/ccs/6935_8873	H2
Sample55_m88888_240731_203429_s3/45290935/ccs/7706_9644	none
Sample55_m88888_240731_203429_s3/260572670/ccs/67_2004	H2
Sample55_m88888_240731_203429_s3/250545635/ccs/9648_11586	none
Sample55_m88888_240731_203429_s3/86377788/ccs/18600_20538	H2
Sample55_m88888_240731_203429_s3/178197609/ccs/8919_10854	H1
Sample55_m88888_240731_203429_s3/250418061/ccs/6543_8482	none
Sample55_m88888_240731_203429_s3/97255982/ccs/11361_13298	H1
Sample55_m88888_240731_203429_s3/50661432/ccs/13817_15753	H1
Sample55_m88888_240731_203429_s3/138352325/ccs/4058_5994	H2
Sample55_m88888_240731_203429_s3/139923125/ccs/11371_13307	H1
Sample55_m88888_240731_203429_s3/58136194/ccs/13950_15886	H1
Sample55_m88888_240731_203429_s3/80020364/ccs/11233_13167	H1
Sample55_m88888_240731_203429_s3/252510735/ccs/11605_13540	none
Sample55_m88888_240731_203429_s3/102501583/ccs/7413_9347	none
Sample55_m88888_240731_203429_s3/260638659/ccs/8510_10446	H1
Sample55_m88888_240731_203429_s3/181471022/ccs/13661_15595	H1
Sample55_m88888_240731_203429_s3/223086243/ccs/12122_14057	H1
Sample55_m88888_240731_203429_s3/119736615/ccs/8578_10516	none
Sample55_m88888_240731_203429_s3/44961706/ccs/3872_5801	H1
Sample55_m88888_240731_203429_s3/69996132/ccs/18681_20614	H1
Sample55_m88888_240731_203429_s3/28186292/ccs/16237_18167	H2
Sample55_m88888_240731_203429_s3/266143694/ccs/9694_11623	H1
Sample55_m88888_240731_203429_s3/130548720/ccs/16639_18567	H2
Sample55_m88888_240731_203429_s3/92475259/ccs/12974_14905	none
Sample55_m88888_240731_203429_s3/82186910/ccs/1535_3466	H2
Sample55_m88888_240731_203429_s3/87622182/ccs/12568_14500	none
Sample55_m88888_240731_203429_s3/194711334/ccs/69_2002	H1
Sample55_m88888_240731_203429_s3/75961493/ccs/11630_13559	H1
Sample55_m88888_240731_203429_s3/185794776/ccs/69_1999	none
Sample55_m88888_240731_203429_s3/226759476/ccs/2973_4901	H2
Sample55_m88888_240731_203429_s3/84216031/ccs/69_2001	H2
Sample55_m88888_240731_203429_s3/197593737/ccs/69_1999	none
Sample55_m88888_240731_203429_s3/115477981/ccs/2709_4639	H1
Sample55_m88888_240731_203429_s3/264767985/ccs/69_1999	H2
Sample55_m88888_240731_203429_s3/175702590/ccs/6140_8067	none
Sample55_m88888_240731_203429_s3/158930831/ccs/17721_19649	none
Sample55_m88888_240731_203429_s3/264374588/ccs/18530_20445	H1
Sample55_m88888_240731_203429_s3/212206436/ccs/13605_15529	H1
Sample55_m88888_240731_203429_s3/175183583/ccs/5119_7040	H2
Sample55_m88888_240731_203429_s3/103220275/ccs/11507_13429	H2
Sample55_m88888_240731_203429_s3/176095417/ccs/4520_6438	none
Sample55_m88888_240731_203429_s3/218434249/ccs/18040_19960	H2
Sample55_m88888_240731_203429_s3/52631357/ccs/4796_6715	H1
Sample55_m88888_240731_203429_s3/25365607/ccs/12578_14497	none
Sample55_m88888_240731_203429_s3/142410552/ccs/14277_16196	none
Sample55_m88888_240731_203429_s3/31525353/ccs/69_1987	H1
Sample55_m88888_240731_203429_s3/218630660/ccs/10870_12789	none
Sample55_m88888_240731_203429_s3/7603215/ccs/15270_17190	H2
Sample55_m88888_240731_203429_s3/177473321/ccs/12785_14704	none
Sample55_m88888_240731_203429_s3/209324815/ccs/8761_10677	H2
Sample55_m88888_240731_203429_s3/237114192/ccs/2442_4358	H1
Sample55_m88888_240731_203429_s3/114296680/ccs/2110_4029	H2
Sample55_m88888_240731_203429_s3/76286574/ccs/14689_16608	none
Sample55_m88888_240731_203429_s3/57808315/ccs/14340_16258	none
Sample55_m88888_240731_203429_s3/249498043/ccs/41_1957	H1
Sample55_m88888_240731_203429_s3/195560290/ccs/11542_13458	none
Sample55_m88888_240731_203429_s3/166333682/ccs/2979_4896	H1
Sample55_m88888_240731_203429_s3/178460418/ccs/1533_3450	none
Sample55_m88888_240731_203429_s3/56822116/ccs/10254_12176	H1
Sample55_m88888_240731_203429_s3/17175593/ccs/3125_5042	H2
Sample55_m88888_240731_203429_s3/51578014/ccs/41_1957	H1
Sample55_m88888_240731_203429_s3/210046460/ccs/9737_11652	H1
Sample55_m88888_240731_203429_s3/212143010/ccs/2660_4571	H1
Sample55_m88888_240731_203429_s3/123146181/ccs/1416_3334	none
Sample55_m88888_240731_203429_s3/46466787/ccs/1963_3882	H2
Sample55_m88888_240731_203429_s3/25233234/ccs/67_1986	none
Sample55_m88888_240731_203429_s3/106498079/ccs/10098_12018	H1
Sample55_m88888_240731_203429_s3/223938346/ccs/3080_4998	none
Sample55_m88888_240731_203429_s3/239077295/ccs/1773_3688	none
Sample55_m88888_240731_203429_s3/27921600/ccs/4007_5920	H2
Sample55_m88888_240731_203429_s3/235932376/ccs/2004_3924	H2
Sample55_m88888_240731_203429_s3/18154689/ccs/1109_3026	H1
Sample55_m88888_240731_203429_s3/36571549/ccs/10618_12537	H2
Sample55_m88888_240731_203429_s3/91816840/ccs/10100_12015	H1
Sample55_m88888_240731_203429_s3/75039042/ccs/10924_12840	none
Sample55_m88888_240731_203429_s3/259786241/ccs/2958_4874	none
Sample55_m88888_240731_203429_s3/28118883/ccs/5253_7165	H1
Sample55_m88888_240731_203429_s3/180617763/ccs/1596_3511	H1
Sample55_m88888_240731_203429_s3/150603171/ccs/69_1982	H1
Sample55_m88888_240731_203429_s3/263130614/ccs/6899_8810	H2
Sample55_m88888_240731_203429_s3/62655371/ccs/11357_13269	H2
Sample55_m88888_240731_203429_s3/74847505/ccs/12785_14702	none
Sample55_m88888_240731_203429_s3/35393385/ccs/8006_9926	H1
Sample55_m88888_240731_203429_s3/120786566/ccs/17799_19712	H2
Sample55_m88888_240731_203429_s3/22612054/ccs/7695_9605	H2
Sample55_m88888_240731_203429_s3/99161956/ccs/5054_6965	none
Sample55_m88888_240731_203429_s3/78186102/ccs/3724_5634	H1
Sample55_m88888_240731_203429_s3/112591031/ccs/14610_16521	none
Sample55_m88888_240731_203429_s3/267387245/ccs/7158_9068	H1
Sample55_m88888_240731_203429_s3/237569717/ccs/11338_13247	none
Sample55_m88888_240731_203429_s3/176885994/ccs/8261_10172	none
Sample55_m88888_240731_203429_s3/244711700/ccs/69_1976	H2
Sample55_m88888_240731_203429_s3/32048717/ccs/69_1976	H1
Sample55_m88888_240731_203429_s3/242618881/ccs/8663_10569	H1
Sample55_m88888_240731_203429_s3/146344867/ccs/11518_13422	H2
Sample55_m88888_240731_203429_s3/235410364/ccs/15943_17846	none
Sample55_m88888_240731_203429_s3/50528724/ccs/69_1971	none
Sample55_m88888_240731_203429_s3/158798943/ccs/69_1971	none
Sample55_m88888_240731_203429_s3/90378295/ccs/9965_11864	none
Sample55_m88888_240731_203429_s3/169019123/ccs/17270_19172	H2
Sample55_m88888_240731_203429_s3/185075537/ccs/9080_10979	H1
Sample55_m88888_240731_203429_s3/68293671/ccs/13944_15845	H1
Sample55_m88888_240731_203429_s3/46798242/ccs/10849_12750	H2
Sample55_m88888_240731_203429_s3/229315345/ccs/13822_15724	none
Sample55_m88888_240731_203429_s3/226233886/ccs/17910_19809	H2
Sample55_m88888_240731_203429_s3/173938218/ccs/15753_17653	H2
Sample55_m88888_240731_203429_s3/171382509/ccs/12858_14755	none
Sample55_m88888_240731_203429_s3/22217449/ccs/3628_5521	H2
Sample55_m88888_240731_203429_s3/135463384/ccs/15718_17616	H2
Sample55_m88888_240731_203429_s3/72222737/ccs/4414_6312	none
Sample55_m88888_240731_203429_s3/240061905/ccs/3155_5051	H1
Sample55_m88888_240731_203429_s3/154861736/ccs/6736_8630	H1
Sample55_m88888_240731_203429_s3/223154157/ccs/8526_10420	H2
Sample55_m88888_240731_203429_s3/114234144/ccs/2141_4033	none
Sample55_m88888_240731_203429_s3/113115960/ccs/5366_7245	none
Sample55_m88888_240731_203429_s3/167838564/ccs/10101_12001	H1
Sample55_m88888_240731_203429_s3/125637839/ccs/8182_10111	H1
Sample55_m88888_240731_203429_s3/74977832/ccs/3226_5085	none
Sample55_m88888_240731_203429_s3/17173893/ccs/69_1912	H2
Sample55_m88888_240731_203429_s3/133890899/ccs/69_1895	H1
Sample55_m88888_240731_203429_s3/169479311/ccs/4429_6250	H2
Sample55_m88888_240731_203429_s3/96536873/ccs/2948_4761	H1
Sample55_m88888_240731_203429_s3/76485185/ccs/15104_16897	H2
Sample55_m88888_240731_203429_s3/133826402/ccs/15036_16814	H2
Sample55_m88888_240731_203429_s3/210372340/ccs/9983_11867	H1
Sample55_m88888_240731_203429_s3/162401138/ccs/18226_20110	H1
Sample55_m88888_240731_203429_s3/221254052/ccs/15279_17119	H2
Sample55_m88888_240731_203429_s3/118298241/ccs/69_528	H1
Sample55_m88888_240731_203429_s3/21041377/ccs/7838_9291	H1
Sample55_m88888_240731_203429_s3/68880983/ccs/13793_15206	H1
Sample55_m88888_240731_203429_s3/95945321/ccs/7634_9034	H2
Sample55_m88888_240731_203429_s3/9044461/ccs/4875_6271	H2
Sample55_m88888_240731_203429_s3/120062476/ccs/15922_17298	H1
Sample55_m88888_240731_203429_s3/58528490/ccs/6635_8016	H2
Sample55_m88888_240731_203429_s3/17238526/ccs/5511_6893	none
Sample55_m88888_240731_203429_s3/201851510/ccs/5452_6829	H1
Sample55_m88888_240731_203429_s3/11144772/ccs/41_1418	none
Sample55_m88888_240731_203429_s3/68094457/ccs/3255_4633	H1
Sample55_m88888_240731_203429_s3/90969740/ccs/11859_13236	H2
Sample55_m88888_240731_203429_s3/93848039/ccs/20923_22299	H1
Sample55_m88888_240731_203429_s3/163972386/ccs/10390_11764	H1
Sample55_m88888_240731_203429_s3/73274178/ccs/6490_7861	H1
Sample55_m88888_240731_203429_s3/176624350/ccs/10608_11975	none
Sample55_m88888_240731_203429_s3/176031243/ccs/4852_6223	H2
Sample55_m88888_240731_203429_s3/242487435/ccs/12870_14240	H1
Sample55_m88888_240731_203429_s3/220993129/ccs/41_1412	H2
Sample55_m88888_240731_203429_s3/75436478/ccs/7696_9065	none
Sample55_m88888_240731_203429_s3/99156893/ccs/4234_5604	none
Sample55_m88888_240731_203429_s3/135073387/ccs/15328_16699	H2
Sample55_m88888_240731_203429_s3/46666604/ccs/11292_12661	H1
Sample55_m88888_240731_203429_s3/148182099/ccs/5400_6769	none
Sample55_m88888_240731_203429_s3/27331678/ccs/69_1440	H2
Sample55_m88888_240731_203429_s3/222889721/ccs/9269_10636	H1
Sample55_m88888_240731_203429_s3/53940123/ccs/8057_9424	H1
Sample55_m88888_240731_203429_s3/175964542/ccs/12894_14262	none
Sample55_m88888_240731_203429_s3/84347331/ccs/14247_15601	none
Sample55_m88888_240731_203429_s3/84415382/ccs/69_1381	none
Sample55_m88888_240731_203429_s3/238292605/ccs/11969_13218	none
Sample55_m88888_240731_203429_s3/139791493/ccs/14358_15574	H1
Sample55_m88888_240731_203429_s3/43057623/ccs/12989_14203	H2
Sample55_m88888_240731_203429_s3/192479455/ccs/3805_5019	none
Sample55_m88888_240731_203429_s3/201130701/ccs/19668_20876	H2
Sample55_m88888_240731_203429_s3/255918380/ccs/9987_11193	none
Sample55_m88888_240731_203429_s3/128779422/ccs/3346_4631	H2
Sample55_m88888_240731_203429_s3/191698345/ccs/17956_19241	H1
Sample55_m88888_240731_203429_s3/138085301/ccs/2942_6067	H1
Sample55_m88888_240731_203429_s3/51710170/ccs/14217_17350	none
Sample55_m88888_240731_203429_s3/216796974/ccs/69_3200	none
Sample55_m88888_240731_203429_s3/28316702/ccs/2972_6089	none
Sample55_m88888_240731_203429_s3/152569795/ccs/9914_13031	none
Sample55_m88888_240731_203429_s3/234031340/ccs/3658_6776	H2
Sample55_m88888_240731_203429_s3/97913228/ccs/6587_9710	none
Sample55_m88888_240731_203429_s3/48893310/ccs/12051_15164	H1
Sample55_m88888_240731_203429_s3/71305048/ccs/11853_14960	none
Sample55_m88888_240731_203429_s3/243074827/ccs/3002_6113	H2
Sample55_m88888_240731_203429_s3/72551357/ccs/4424_7535	H1
Sample55_m88888_240731_203429_s3/187893475/ccs/1592_4697	H1
Sample55_m88888_240731_203429_s3/15535275/ccs/13251_16360	none
Sample55_m88888_240731_203429_s3/14420331/ccs/6203_9312	H1
Sample55_m88888_240731_203429_s3/235016363/ccs/69_3171	none
Sample55_m88888_240731_203429_s3/213915524/ccs/16101_19207	none
Sample55_m88888_240731_203429_s3/141102815/ccs/12329_15435	H2
Sample55_m88888_240731_203429_s3/231282411/ccs/6896_9999	none
Sample55_m88888_240731_203429_s3/44372154/ccs/14544_17645	H1
Sample55_m88888_240731_203429_s3/200147040/ccs/16599_19703	none
Sample55_m88888_240731_203429_s3/208339733/ccs/10075_13174	H2
Sample55_m88888_240731_203429_s3/218303168/ccs/1699_4801	none
Sample55_m88888_240731_203429_s3/134808431/ccs/69_3173	H1
Sample55_m88888_240731_203429_s3/165812131/ccs/19519_22625	H1
Sample55_m88888_240731_203429_s3/254154207/ccs/3664_6764	none
Sample55_m88888_240731_203429_s3/197200639/ccs/10168_13266	H2
Sample55_m88888_240731_203429_s3/263455429/ccs/9546_12641	none
Sample55_m88888_240731_203429_s3/84611138/ccs/41_3140	none
Sample55_m88888_240731_203429_s3/237896454/ccs/8659_11751	none
Sample55_m88888_240731_203429_s3/21366542/ccs/8369_11462	H1
Sample55_m88888_240731_203429_s3/127145801/ccs/10288_13376	H1
Sample55_m88888_240731_203429_s3/155718418/ccs/11206_14305	H1
Sample55_m88888_240731_203429_s3/77138989/ccs/69_3162	none
Sample55_m88888_240731_203429_s3/222233222/ccs/41_3131	none
Sample55_m88888_240731_203429_s3/27592057/ccs/14974_18072	H1
Sample55_m88888_240731_203429_s3/3475499/ccs/20168_23260	H2
Sample55_m88888_240731_203429_s3/22677513/ccs/1591_4683	H1
Sample55_m88888_240731_203429_s3/65274906/ccs/7657_10747	H1
Sample55_m88888_240731_203429_s3/43320594/ccs/9572_12664	none
Sample55_m88888_240731_203429_s3/25630475/ccs/4300_7392	H1
Sample55_m88888_240731_203429_s3/40175759/ccs/13436_16529	H2
Sample55_m88888_240731_203429_s3/160894194/ccs/3157_6244	none
Sample55_m88888_240731_203429_s3/149361744/ccs/69_3155	none
Sample55_m88888_240731_203429_s3/6163908/ccs/10609_13698	none
Sample55_m88888_240731_203429_s3/163188453/ccs/69_3158	H2
Sample55_m88888_240731_203429_s3/203425686/ccs/1944_5034	none
Sample55_m88888_240731_203429_s3/185667254/ccs/14779_17867	none
Sample55_m88888_240731_203429_s3/79627102/ccs/1452_4540	H1
Sample55_m88888_240731_203429_s3/193528746/ccs/12696_15963	H2
Sample55_m88888_240731_203429_s3/128387464/ccs/7922_11043	H1
Sample55_m88888_240731_203429_s3/217387529/ccs/41_3147	none
Sample55_m88888_240731_203429_s3/113641786/ccs/3813_6927	H2
Sample55_m88888_240731_203429_s3/217254457/ccs/14709_17813	none
Sample55_m88888_240731_203429_s3/182457083/ccs/41_3144	H1
Sample55_m88888_240731_203429_s3/127604683/ccs/10428_13525	H1
Sample55_m88888_240731_203429_s3/86967782/ccs/3858_6950	none
Sample55_m88888_240731_203429_s3/117705063/ccs/1909_5000	none
Sample55_m88888_240731_203429_s3/52172029/ccs/8638_11726	none
Sample55_m88888_240731_203429_s3/103028560/ccs/3036_6123	H1
Sample55_m88888_240731_203429_s3/135728361/ccs/1868_4956	none
Sample55_m88888_240731_203429_s3/215288018/ccs/4419_7507	H1
Sample55_m88888_240731_203429_s3/104793279/ccs/7927_11017	none
Sample55_m88888_240731_203429_s3/139531503/ccs/15126_18215	H1
Sample55_m88888_240731_203429_s3/29035760/ccs/17803_20884	none
Sample55_m88888_240731_203429_s3/27133600/ccs/931_4018	H2
Sample55_m88888_240731_203429_s3/154341505/ccs/9017_12105	H2
Sample55_m88888_240731_203429_s3/227872678/ccs/8517_11604	H2
Sample55_m88888_240731_203429_s3/194708063/ccs/11545_14631	none
Sample55_m88888_240731_203429_s3/77202125/ccs/13504_16596	H2
Sample55_m88888_240731_203429_s3/249370029/ccs/10109_13193	H1
Sample55_m88888_240731_203429_s3/249042406/ccs/2779_5866	H2
Sample55_m88888_240731_203429_s3/121377472/ccs/9196_12283	H2
Sample55_m88888_240731_203429_s3/126747645/ccs/3427_6513	H1
Sample55_m88888_240731_203429_s3/191498902/ccs/4353_7441	H1
Sample55_m88888_240731_203429_s3/124193806/ccs/9446_12534	H1
Sample55_m88888_240731_203429_s3/200607643/ccs/16807_19889	H2
Sample55_m88888_240731_203429_s3/159255377/ccs/11036_14121	H2
Sample55_m88888_240731_203429_s3/162993516/ccs/1517_4597	H2
Sample55_m88888_240731_203429_s3/258477682/ccs/16944_20028	none
Sample55_m88888_240731_203429_s3/100862160/ccs/14317_17400	none
Sample55_m88888_240731_203429_s3/77992668/ccs/10303_13386	none
Sample55_m88888_240731_203429_s3/135992301/ccs/20211_23294	H2
Sample55_m88888_240731_203429_s3/56689715/ccs/14214_17295	none
Sample55_m88888_240731_203429_s3/204734815/ccs/8053_11137	H1
Sample55_m88888_240731_203429_s3/35001373/ccs/1534_4616	H2
Sample55_m88888_240731_203429_s3/38865506/ccs/11075_14157	H1
Sample55_m88888_240731_203429_s3/261229029/ccs/2751_5834	H2
Sample55_m88888_240731_203429_s3/85333519/ccs/14002_17085	H2
Sample55_m88888_240731_203429_s3/171838250/ccs/9839_12920	none
Sample55_m88888_240731_203429_s3/198513294/ccs/5278_8364	H1
Sample55_m88888_240731_203429_s3/121050585/ccs/4214_7296	H1
Sample55_m88888_240731_203429_s3/66127243/ccs/14595_17676	H1
Sample55_m88888_240731_203429_s3/11011982/ccs/4199_7280	H1
Sample55_m88888_240731_203429_s3/159318332/ccs/13195_16275	H2
Sample55_m88888_240731_203429_s3/225640943/ccs/2875_5954	H2
Sample55_m88888_240731_203429_s3/69078571/ccs/8353_11440	none
Sample55_m88888_240731_203429_s3/46269650/ccs/5460_8545	H1
Sample55_m88888_240731_203429_s3/77796997/ccs/16047_19128	H1
Sample55_m88888_240731_203429_s3/170199351/ccs/3013_6090	H2
Sample55_m88888_240731_203429_s3/12129585/ccs/18340_21422	H1
Sample55_m88888_240731_203429_s3/170329725/ccs/1933_5015	H1
Sample55_m88888_240731_203429_s3/162337410/ccs/3749_6831	none
Sample55_m88888_240731_203429_s3/163190638/ccs/70_3151	H1
Sample55_m88888_240731_203429_s3/87101791/ccs/1586_4665	none
Sample55_m88888_240731_203429_s3/248775042/ccs/10177_13259	H1
Sample55_m88888_240731_203429_s3/172163941/ccs/9468_12551	none
Sample55_m88888_240731_203429_s3/228856660/ccs/5960_9042	none
Sample55_m88888_240731_203429_s3/224073641/ccs/10288_13370	none
Sample55_m88888_240731_203429_s3/215814366/ccs/9506_12588	H2
Sample55_m88888_240731_203429_s3/210963751/ccs/7426_10508	H1
Sample55_m88888_240731_203429_s3/148504998/ccs/69_3150	H2
Sample55_m88888_240731_203429_s3/26150801/ccs/17994_21076	H2
Sample55_m88888_240731_203429_s3/180491661/ccs/14364_17446	H1
Sample55_m88888_240731_203429_s3/156701511/ccs/11252_14337	H1
Sample55_m88888_240731_203429_s3/56627909/ccs/69_3150	H1
Sample55_m88888_240731_203429_s3/92078756/ccs/4046_7125	none
Sample55_m88888_240731_203429_s3/109839937/ccs/5520_8603	none
Sample55_m88888_240731_203429_s3/58657745/ccs/7110_10194	none
Sample55_m88888_240731_203429_s3/154014510/ccs/69_3152	H2
Sample55_m88888_240731_203429_s3/129040701/ccs/10809_13891	H2
Sample55_m88888_240731_203429_s3/108334223/ccs/5374_8455	H1
Sample55_m88888_240731_203429_s3/33688218/ccs/785_3873	none
