#readname	haplotype
Sample26_m88888_240324_145021_s1/185665153/ccs/20619_22556	H1
Sample26_m88888_240324_145021_s1/72159525/ccs/4839_6777	H2
Sample26_m88888_240324_145021_s1/182124868/ccs/69_2007	none
Sample26_m88888_240324_145021_s1/172297403/ccs/2219_4157	none
Sample26_m88888_240324_145021_s1/205787940/ccs/4015_5954	none
Sample26_m88888_240324_145021_s1/87823491/ccs/19419_21358	none
Sample26_m88888_240324_145021_s1/229576242/ccs/2667_4603	H2
Sample26_m88888_240324_145021_s1/144113900/ccs/18928_20867	none
Sample26_m88888_240324_145021_s1/255595136/ccs/11065_13002	H1
Sample26_m88888_240324_145021_s1/10685005/ccs/8027_9964	H1
Sample26_m88888_240324_145021_s1/172823202/ccs/69_2006	H1
Sample26_m88888_240324_145021_s1/248846178/ccs/13706_15643	H1
Sample26_m88888_240324_145021_s1/30474443/ccs/16565_18501	H1
Sample26_m88888_240324_145021_s1/162334332/ccs/16350_18289	none
Sample26_m88888_240324_145021_s1/113054676/ccs/18437_20376	H1
Sample26_m88888_240324_145021_s1/185927380/ccs/69_2008	H2
Sample26_m88888_240324_145021_s1/195495089/ccs/16031_17967	none
Sample26_m88888_240324_145021_s1/189859364/ccs/13597_15534	H2
Sample26_m88888_240324_145021_s1/190187883/ccs/6534_8475	H2
Sample26_m88888_240324_145021_s1/261424091/ccs/10088_12022	H2
Sample26_m88888_240324_145021_s1/212732168/ccs/69_2006	none
Sample26_m88888_240324_145021_s1/85002603/ccs/1751_3688	H2
Sample26_m88888_240324_145021_s1/59573946/ccs/69_2006	H2
Sample26_m88888_240324_145021_s1/208339187/ccs/916_2854	H2
Sample26_m88888_240324_145021_s1/141234405/ccs/18710_20646	H1
Sample26_m88888_240324_145021_s1/108202375/ccs/8114_10051	H2
Sample26_m88888_240324_145021_s1/117380056/ccs/3955_5892	none
Sample26_m88888_240324_145021_s1/197722162/ccs/7945_9884	H2
Sample26_m88888_240324_145021_s1/147915350/ccs/15104_17041	none
Sample26_m88888_240324_145021_s1/55183363/ccs/497_2432	H1
Sample26_m88888_240324_145021_s1/229638454/ccs/69_2006	none
Sample26_m88888_240324_145021_s1/225509780/ccs/10628_12565	H1
Sample26_m88888_240324_145021_s1/89000764/ccs/13427_15362	H2
Sample26_m88888_240324_145021_s1/140710964/ccs/9916_11853	none
Sample26_m88888_240324_145021_s1/92280279/ccs/7408_9345	none
Sample26_m88888_240324_145021_s1/89592227/ccs/1970_3907	H2
Sample26_m88888_240324_145021_s1/257426673/ccs/3791_5728	H1
Sample26_m88888_240324_145021_s1/5114589/ccs/6063_7997	H2
Sample26_m88888_240324_145021_s1/129043150/ccs/13974_15910	H2
Sample26_m88888_240324_145021_s1/112068619/ccs/19464_21401	H1
Sample26_m88888_240324_145021_s1/246284765/ccs/13086_15019	H2
Sample26_m88888_240324_145021_s1/59114579/ccs/5438_7370	H2
Sample26_m88888_240324_145021_s1/178851588/ccs/4699_6632	H1
Sample26_m88888_240324_145021_s1/42665881/ccs/6578_8503	H2
Sample26_m88888_240324_145021_s1/107483120/ccs/12660_14593	none
Sample26_m88888_240324_145021_s1/141823713/ccs/16714_18651	H2
Sample26_m88888_240324_145021_s1/262345123/ccs/4754_6689	H2
Sample26_m88888_240324_145021_s1/92607252/ccs/41_1980	none
Sample26_m88888_240324_145021_s1/262277171/ccs/69_2001	none
Sample26_m88888_240324_145021_s1/139593517/ccs/2089_4019	none
Sample26_m88888_240324_145021_s1/29427128/ccs/5390_7311	H2
Sample26_m88888_240324_145021_s1/183107751/ccs/69_2003	none
Sample26_m88888_240324_145021_s1/140514237/ccs/14583_16517	none
Sample26_m88888_240324_145021_s1/246813256/ccs/11747_13681	H1
Sample26_m88888_240324_145021_s1/14358072/ccs/23922_25854	H2
Sample26_m88888_240324_145021_s1/215814612/ccs/13293_15223	H1
Sample26_m88888_240324_145021_s1/41097079/ccs/69_2001	H1
Sample26_m88888_240324_145021_s1/117642962/ccs/11415_13345	none
Sample26_m88888_240324_145021_s1/139199504/ccs/69_2003	H2
Sample26_m88888_240324_145021_s1/212535441/ccs/16668_18594	H2
Sample26_m88888_240324_145021_s1/147786792/ccs/14368_16296	H2
Sample26_m88888_240324_145021_s1/116261568/ccs/7941_9873	H1
Sample26_m88888_240324_145021_s1/178918117/ccs/14916_16843	none
Sample26_m88888_240324_145021_s1/224725964/ccs/5226_7157	H2
Sample26_m88888_240324_145021_s1/216405230/ccs/1644_3574	none
Sample26_m88888_240324_145021_s1/223871205/ccs/12777_14705	none
Sample26_m88888_240324_145021_s1/259131902/ccs/7488_9416	none
Sample26_m88888_240324_145021_s1/196742804/ccs/69_1999	H1
Sample26_m88888_240324_145021_s1/117182452/ccs/1387_3318	none
Sample26_m88888_240324_145021_s1/39914934/ccs/1968_3892	none
Sample26_m88888_240324_145021_s1/156897926/ccs/9704_11628	none
Sample26_m88888_240324_145021_s1/123734028/ccs/11428_13356	H2
Sample26_m88888_240324_145021_s1/146341964/ccs/7597_9521	none
Sample26_m88888_240324_145021_s1/23466117/ccs/12995_14926	none
Sample26_m88888_240324_145021_s1/241960911/ccs/13415_15342	none
Sample26_m88888_240324_145021_s1/195171010/ccs/18471_20398	none
Sample26_m88888_240324_145021_s1/27923905/ccs/5998_7924	H1
Sample26_m88888_240324_145021_s1/90573568/ccs/67_1992	H1
Sample26_m88888_240324_145021_s1/112263301/ccs/15046_16972	H2
Sample26_m88888_240324_145021_s1/151258280/ccs/20676_22600	H2
Sample26_m88888_240324_145021_s1/231604895/ccs/11451_13377	none
Sample26_m88888_240324_145021_s1/248448857/ccs/14948_16870	H1
Sample26_m88888_240324_145021_s1/236065325/ccs/13053_14976	H1
Sample26_m88888_240324_145021_s1/139662061/ccs/10353_12283	H1
Sample26_m88888_240324_145021_s1/242746024/ccs/5657_7575	none
Sample26_m88888_240324_145021_s1/161483125/ccs/69_1994	H1
Sample26_m88888_240324_145021_s1/221643943/ccs/9311_11231	H1
Sample26_m88888_240324_145021_s1/106895049/ccs/22365_24279	H1
Sample26_m88888_240324_145021_s1/35325524/ccs/2692_4613	none
Sample26_m88888_240324_145021_s1/232066783/ccs/41_1968	H2
Sample26_m88888_240324_145021_s1/176229233/ccs/12165_14085	H2
Sample26_m88888_240324_145021_s1/109121569/ccs/69_1990	H2
Sample26_m88888_240324_145021_s1/145493005/ccs/41_1956	H2
Sample26_m88888_240324_145021_s1/50661550/ccs/69_1990	none
Sample26_m88888_240324_145021_s1/153946215/ccs/2836_4756	none
Sample26_m88888_240324_145021_s1/36376203/ccs/41_1960	H1
Sample26_m88888_240324_145021_s1/19860581/ccs/16584_18505	none
Sample26_m88888_240324_145021_s1/38605177/ccs/2313_4232	H1
Sample26_m88888_240324_145021_s1/31066967/ccs/3785_5704	H1
Sample26_m88888_240324_145021_s1/251728123/ccs/11513_13433	H1
Sample26_m88888_240324_145021_s1/72223606/ccs/15925_17844	H2
Sample26_m88888_240324_145021_s1/76743129/ccs/14092_16012	H2
Sample26_m88888_240324_145021_s1/116851204/ccs/13385_15304	H1
Sample26_m88888_240324_145021_s1/259590379/ccs/1854_3776	H2
Sample26_m88888_240324_145021_s1/201461255/ccs/4922_6840	H1
Sample26_m88888_240324_145021_s1/139333754/ccs/9870_11788	none
Sample26_m88888_240324_145021_s1/198252287/ccs/16683_18599	H2
Sample26_m88888_240324_145021_s1/227346642/ccs/10687_12605	none
Sample26_m88888_240324_145021_s1/109511748/ccs/8145_10063	none
Sample26_m88888_240324_145021_s1/40179341/ccs/69_1987	H1
Sample26_m88888_240324_145021_s1/185339876/ccs/8709_10626	H2
Sample26_m88888_240324_145021_s1/143529741/ccs/9552_11466	none
Sample26_m88888_240324_145021_s1/52955873/ccs/3292_5211	H1
Sample26_m88888_240324_145021_s1/72354477/ccs/68_1988	H2
Sample26_m88888_240324_145021_s1/81463508/ccs/11076_12995	H2
Sample26_m88888_240324_145021_s1/171902693/ccs/7748_9667	H2
Sample26_m88888_240324_145021_s1/116327877/ccs/14284_16197	none
Sample26_m88888_240324_145021_s1/209262405/ccs/9550_11468	H2
Sample26_m88888_240324_145021_s1/50269364/ccs/17489_19408	H2
Sample26_m88888_240324_145021_s1/102961252/ccs/16032_17949	H1
Sample26_m88888_240324_145021_s1/124914885/ccs/11625_13543	H2
Sample26_m88888_240324_145021_s1/55842024/ccs/14018_15936	H1
Sample26_m88888_240324_145021_s1/117839326/ccs/3906_5825	H1
Sample26_m88888_240324_145021_s1/130287687/ccs/17798_19720	H2
Sample26_m88888_240324_145021_s1/133499811/ccs/11404_13324	none
Sample26_m88888_240324_145021_s1/74056169/ccs/17533_19451	H2
Sample26_m88888_240324_145021_s1/259851808/ccs/9506_11423	H1
Sample26_m88888_240324_145021_s1/124130221/ccs/16162_18079	none
Sample26_m88888_240324_145021_s1/148114859/ccs/10304_12219	H2
Sample26_m88888_240324_145021_s1/193336904/ccs/69_1986	none
Sample26_m88888_240324_145021_s1/181863334/ccs/15817_17736	H1
Sample26_m88888_240324_145021_s1/108658914/ccs/69_1985	none
Sample26_m88888_240324_145021_s1/69012364/ccs/41_1958	H2
Sample26_m88888_240324_145021_s1/143524276/ccs/1824_3741	none
Sample26_m88888_240324_145021_s1/66388511/ccs/13832_15749	H1
Sample26_m88888_240324_145021_s1/168039344/ccs/69_1983	H2
Sample26_m88888_240324_145021_s1/16781790/ccs/2392_4306	none
Sample26_m88888_240324_145021_s1/46531798/ccs/12028_13945	none
Sample26_m88888_240324_145021_s1/178521753/ccs/11107_13024	H1
Sample26_m88888_240324_145021_s1/178456480/ccs/3846_5764	H2
Sample26_m88888_240324_145021_s1/184942691/ccs/12588_14504	H2
Sample26_m88888_240324_145021_s1/5641456/ccs/11964_13881	H2
Sample26_m88888_240324_145021_s1/197722254/ccs/18336_20254	H2
Sample26_m88888_240324_145021_s1/142804109/ccs/69_1986	none
Sample26_m88888_240324_145021_s1/9568767/ccs/8478_10396	H1
Sample26_m88888_240324_145021_s1/130221077/ccs/10983_12901	none
Sample26_m88888_240324_145021_s1/162988886/ccs/1803_3718	H1
Sample26_m88888_240324_145021_s1/145490705/ccs/6550_8467	H1
Sample26_m88888_240324_145021_s1/101059384/ccs/68_1980	H1
Sample26_m88888_240324_145021_s1/59511037/ccs/70_1983	H1
Sample26_m88888_240324_145021_s1/77791437/ccs/3701_5622	H2
Sample26_m88888_240324_145021_s1/244126941/ccs/6437_8354	H2
Sample26_m88888_240324_145021_s1/33948926/ccs/3804_5716	H1
