#readname	haplotype
Sample3_m88888_230829_213454_s3/258804380/ccs/41_1982	H1
Sample3_m88888_230829_213454_s3/253103276/ccs/16774_18714	H1
Sample3_m88888_230829_213454_s3/237768656/ccs/7904_9843	H1
Sample3_m88888_230829_213454_s3/126028778/ccs/3545_5481	H1
Sample3_m88888_230829_213454_s3/225185637/ccs/10259_12197	H1
Sample3_m88888_230829_213454_s3/249959349/ccs/68_2003	none
Sample3_m88888_230829_213454_s3/59705348/ccs/68_1989	H1
Sample3_m88888_230829_213454_s3/118425665/ccs/41_1963	none
Sample3_m88888_230829_213454_s3/92343718/ccs/3372_5292	H1
Sample3_m88888_230829_213454_s3/70388730/ccs/9736_11656	none
Sample3_m88888_230829_213454_s3/40110848/ccs/6571_8489	none
Sample3_m88888_230829_213454_s3/137040000/ccs/5299_7219	H1
Sample3_m88888_230829_213454_s3/40436278/ccs/10770_12684	H1
Sample3_m88888_230829_213454_s3/189336205/ccs/4437_6351	none
Sample3_m88888_230829_213454_s3/152964493/ccs/12667_14580	H2
Sample3_m88888_230829_213454_s3/169215973/ccs/19890_21793	H1
Sample3_m88888_230829_213454_s3/75566947/ccs/13200_15092	none
Sample3_m88888_230829_213454_s3/35456481/ccs/8463_10359	none
Sample3_m88888_230829_213454_s3/258543838/ccs/1935_3718	H1
Sample3_m88888_230829_213454_s3/75436139/ccs/3425_4661	H1
Sample3_m88888_230829_213454_s3/51645281/ccs/6589_8042	H1
Sample3_m88888_230829_213454_s3/5767778/ccs/5412_6859	none
Sample3_m88888_230829_213454_s3/16648723/ccs/41_1465	H2
Sample3_m88888_230829_213454_s3/30414682/ccs/68_1483	H1
Sample3_m88888_230829_213454_s3/226427765/ccs/9834_11247	none
Sample3_m88888_230829_213454_s3/97715803/ccs/5641_7053	none
Sample3_m88888_230829_213454_s3/179898050/ccs/5053_6464	H1
Sample3_m88888_230829_213454_s3/52890192/ccs/8399_9814	none
Sample3_m88888_230829_213454_s3/239797056/ccs/15206_16611	none
Sample3_m88888_230829_213454_s3/196152700/ccs/5849_7254	H2
Sample3_m88888_230829_213454_s3/112200582/ccs/8918_10319	H2
Sample3_m88888_230829_213454_s3/152307885/ccs/7466_8866	H2
Sample3_m88888_230829_213454_s3/158008093/ccs/14289_15688	H1
Sample3_m88888_230829_213454_s3/264901005/ccs/2769_4169	H1
Sample3_m88888_230829_213454_s3/173343643/ccs/5811_7199	H2
Sample3_m88888_230829_213454_s3/17108267/ccs/4205_5593	H1
Sample3_m88888_230829_213454_s3/154993789/ccs/41_1430	H2
Sample3_m88888_230829_213454_s3/165481985/ccs/41_1431	H2
Sample3_m88888_230829_213454_s3/61476112/ccs/69_1455	none
Sample3_m88888_230829_213454_s3/80287027/ccs/13932_15320	H1
Sample3_m88888_230829_213454_s3/208273981/ccs/9745_11131	H1
Sample3_m88888_230829_213454_s3/4068837/ccs/41_1431	H2
Sample3_m88888_230829_213454_s3/205654297/ccs/11807_13195	none
Sample3_m88888_230829_213454_s3/21627516/ccs/2606_3990	H1
Sample3_m88888_230829_213454_s3/37684536/ccs/41_1420	H1
Sample3_m88888_230829_213454_s3/5379491/ccs/56_1438	H1
Sample3_m88888_230829_213454_s3/5768038/ccs/13453_14839	none
Sample3_m88888_230829_213454_s3/120592251/ccs/14158_15543	H2
Sample3_m88888_230829_213454_s3/91427339/ccs/68_1449	H2
Sample3_m88888_230829_213454_s3/53875183/ccs/9491_10875	H2
Sample3_m88888_230829_213454_s3/174589079/ccs/16641_18025	H1
Sample3_m88888_230829_213454_s3/204870703/ccs/13095_14477	none
Sample3_m88888_230829_213454_s3/233571885/ccs/68_1450	H1
Sample3_m88888_230829_213454_s3/84541553/ccs/3976_5359	none
Sample3_m88888_230829_213454_s3/140646053/ccs/5742_7126	none
Sample3_m88888_230829_213454_s3/132123740/ccs/11616_12997	H1
Sample3_m88888_230829_213454_s3/162464247/ccs/12980_14364	none
Sample3_m88888_230829_213454_s3/10357154/ccs/14632_16014	none
Sample3_m88888_230829_213454_s3/150673360/ccs/41_1421	none
Sample3_m88888_230829_213454_s3/79562334/ccs/1434_2818	none
Sample3_m88888_230829_213454_s3/106367570/ccs/8771_10153	H1
Sample3_m88888_230829_213454_s3/182259830/ccs/1976_3355	none
Sample3_m88888_230829_213454_s3/204146893/ccs/14115_15493	H1
Sample3_m88888_230829_213454_s3/236852856/ccs/14925_16304	none
Sample3_m88888_230829_213454_s3/40635290/ccs/1699_3078	H1
Sample3_m88888_230829_213454_s3/77135944/ccs/3365_4737	none
Sample3_m88888_230829_213454_s3/177608516/ccs/6299_7678	H2
Sample3_m88888_230829_213454_s3/193596589/ccs/41_1420	none
Sample3_m88888_230829_213454_s3/161939478/ccs/68_1449	none
Sample3_m88888_230829_213454_s3/184552642/ccs/13527_14906	H2
Sample3_m88888_230829_213454_s3/226299629/ccs/11860_13239	H1
Sample3_m88888_230829_213454_s3/33033660/ccs/3964_5343	H2
Sample3_m88888_230829_213454_s3/253821514/ccs/19910_21288	none
Sample3_m88888_230829_213454_s3/86836681/ccs/68_1447	H2
Sample3_m88888_230829_213454_s3/117772513/ccs/16038_17417	none
Sample3_m88888_230829_213454_s3/258540071/ccs/7272_8651	none
Sample3_m88888_230829_213454_s3/220009404/ccs/41_1417	H2
Sample3_m88888_230829_213454_s3/135464568/ccs/68_1444	none
Sample3_m88888_230829_213454_s3/50726011/ccs/8792_10171	H1
Sample3_m88888_230829_213454_s3/64621771/ccs/4490_5871	H1
Sample3_m88888_230829_213454_s3/75892183/ccs/41_1420	none
Sample3_m88888_230829_213454_s3/80546098/ccs/8873_10251	none
Sample3_m88888_230829_213454_s3/143004208/ccs/68_1444	none
Sample3_m88888_230829_213454_s3/41489180/ccs/68_1447	H2
Sample3_m88888_230829_213454_s3/259134149/ccs/2730_4107	H1
Sample3_m88888_230829_213454_s3/73664611/ccs/6053_7432	H1
Sample3_m88888_230829_213454_s3/168563534/ccs/7852_9229	H2
Sample3_m88888_230829_213454_s3/262803276/ccs/9359_10735	H1
Sample3_m88888_230829_213454_s3/38013849/ccs/1936_3312	H1
Sample3_m88888_230829_213454_s3/11409004/ccs/1643_3019	none
Sample3_m88888_230829_213454_s3/8260541/ccs/18977_20354	H2
Sample3_m88888_230829_213454_s3/264573914/ccs/2068_3446	H2
Sample3_m88888_230829_213454_s3/104403362/ccs/16327_17700	H2
Sample3_m88888_230829_213454_s3/138544557/ccs/4471_5844	H2
Sample3_m88888_230829_213454_s3/193400878/ccs/5497_6867	none
Sample3_m88888_230829_213454_s3/221513853/ccs/5442_6816	none
Sample3_m88888_230829_213454_s3/106758623/ccs/11673_13045	H2
Sample3_m88888_230829_213454_s3/137364134/ccs/6458_7831	H2
Sample3_m88888_230829_213454_s3/218498662/ccs/11846_13220	none
Sample3_m88888_230829_213454_s3/193663619/ccs/6796_8169	H1
Sample3_m88888_230829_213454_s3/89197369/ccs/3964_5332	H2
Sample3_m88888_230829_213454_s3/41878240/ccs/4934_6304	none
Sample3_m88888_230829_213454_s3/29295498/ccs/20039_21410	H1
Sample3_m88888_230829_213454_s3/251792360/ccs/1487_2857	H2
Sample3_m88888_230829_213454_s3/46990435/ccs/7109_8478	H2
Sample3_m88888_230829_213454_s3/202903811/ccs/17051_18420	H1
Sample3_m88888_230829_213454_s3/139071640/ccs/11599_12970	H1
Sample3_m88888_230829_213454_s3/83301104/ccs/6792_8162	H1
Sample3_m88888_230829_213454_s3/38669355/ccs/12958_14325	H1
Sample3_m88888_230829_213454_s3/47322351/ccs/18973_20343	H2
Sample3_m88888_230829_213454_s3/25367662/ccs/68_1436	none
Sample3_m88888_230829_213454_s3/181079656/ccs/7218_8586	H1
Sample3_m88888_230829_213454_s3/175309367/ccs/18185_19551	none
Sample3_m88888_230829_213454_s3/214438827/ccs/6676_8044	H1
Sample3_m88888_230829_213454_s3/184685104/ccs/5342_6710	H1
Sample3_m88888_230829_213454_s3/101976560/ccs/9646_11014	H1
Sample3_m88888_230829_213454_s3/77463867/ccs/15676_17045	H2
Sample3_m88888_230829_213454_s3/94573530/ccs/17115_18482	H1
Sample3_m88888_230829_213454_s3/96145125/ccs/3068_4431	H1
Sample3_m88888_230829_213454_s3/88279037/ccs/10276_11638	H2
Sample3_m88888_230829_213454_s3/80810417/ccs/41_1399	H2
Sample3_m88888_230829_213454_s3/166006788/ccs/10619_11835	H2
Sample3_m88888_230829_213454_s3/203555571/ccs/1744_2962	H2
Sample3_m88888_230829_213454_s3/214173210/ccs/4595_5968	H2
Sample3_m88888_230829_213454_s3/235733629/ccs/6059_7361	H1
Sample3_m88888_230829_213454_s3/116593290/ccs/3155_4455	H1
Sample3_m88888_230829_213454_s3/223614879/ccs/12803_15958	H2
Sample3_m88888_230829_213454_s3/12453470/ccs/68_3200	H2
Sample3_m88888_230829_213454_s3/73925346/ccs/6848_9952	H1
Sample3_m88888_230829_213454_s3/264049682/ccs/9772_12890	H1
Sample3_m88888_230829_213454_s3/32704647/ccs/7491_10611	H1
Sample3_m88888_230829_213454_s3/193200411/ccs/7697_10814	H1
Sample3_m88888_230829_213454_s3/202309833/ccs/15161_18274	H1
Sample3_m88888_230829_213454_s3/125176478/ccs/15671_18787	H1
Sample3_m88888_230829_213454_s3/119279735/ccs/7700_10804	none
Sample3_m88888_230829_213454_s3/238224234/ccs/9980_13087	none
Sample3_m88888_230829_213454_s3/164893429/ccs/10976_14079	H2
Sample3_m88888_230829_213454_s3/6753788/ccs/11585_14690	H1
Sample3_m88888_230829_213454_s3/139333560/ccs/41_3135	H1
Sample3_m88888_230829_213454_s3/153423982/ccs/1746_4837	none
Sample3_m88888_230829_213454_s3/200021726/ccs/20954_24044	none
Sample3_m88888_230829_213454_s3/788214/ccs/13219_16308	H2
Sample3_m88888_230829_213454_s3/103156977/ccs/11218_14308	H1
Sample3_m88888_230829_213454_s3/13503626/ccs/7093_10183	H1
Sample3_m88888_230829_213454_s3/233377290/ccs/8475_11567	H1
Sample3_m88888_230829_213454_s3/205919258/ccs/1724_4813	none
Sample3_m88888_230829_213454_s3/249954921/ccs/4209_7296	none
Sample3_m88888_230829_213454_s3/191369724/ccs/68_3157	H1
Sample3_m88888_230829_213454_s3/53020021/ccs/3524_6607	H2
Sample3_m88888_230829_213454_s3/20779746/ccs/5472_8559	none
Sample3_m88888_230829_213454_s3/159058860/ccs/9652_12739	H1
Sample3_m88888_230829_213454_s3/226230756/ccs/41_3128	H1
Sample3_m88888_230829_213454_s3/264376010/ccs/3186_6271	none
Sample3_m88888_230829_213454_s3/142476459/ccs/13449_16532	H1
Sample3_m88888_230829_213454_s3/212866489/ccs/41_3126	none
Sample3_m88888_230829_213454_s3/171184414/ccs/1471_4557	none
Sample3_m88888_230829_213454_s3/199234713/ccs/41_3122	none
Sample3_m88888_230829_213454_s3/215614640/ccs/2743_5826	none
Sample3_m88888_230829_213454_s3/257754408/ccs/7125_10206	none
Sample3_m88888_230829_213454_s3/113180923/ccs/16496_19578	H2
Sample3_m88888_230829_213454_s3/31001575/ccs/16044_19127	none
Sample3_m88888_230829_213454_s3/143398600/ccs/6885_9969	H1
Sample3_m88888_230829_213454_s3/157220901/ccs/11571_14654	none
Sample3_m88888_230829_213454_s3/68097537/ccs/2583_5666	none
Sample3_m88888_230829_213454_s3/20712846/ccs/68_3151	H1
Sample3_m88888_230829_213454_s3/4523251/ccs/5152_8235	none
Sample3_m88888_230829_213454_s3/91489995/ccs/5265_8344	H1
Sample3_m88888_230829_213454_s3/186450869/ccs/14011_17091	H1
Sample3_m88888_230829_213454_s3/178064492/ccs/3623_6703	H2
Sample3_m88888_230829_213454_s3/202113882/ccs/15296_18379	none
Sample3_m88888_230829_213454_s3/27331662/ccs/3515_6593	none
Sample3_m88888_230829_213454_s3/4724415/ccs/8789_11871	H1
Sample3_m88888_230829_213454_s3/207618163/ccs/10232_13315	H2
Sample3_m88888_230829_213454_s3/230949694/ccs/11291_14375	none
Sample3_m88888_230829_213454_s3/215093341/ccs/4749_7835	none
Sample3_m88888_230829_213454_s3/108467638/ccs/1254_4337	H1
Sample3_m88888_230829_213454_s3/215089339/ccs/68_3151	none
Sample3_m88888_230829_213454_s3/147066481/ccs/11561_14644	H2
Sample3_m88888_230829_213454_s3/15602694/ccs/1749_4832	H1
Sample3_m88888_230829_213454_s3/153556762/ccs/13981_17066	none
Sample3_m88888_230829_213454_s3/6231895/ccs/2953_6039	H2
Sample3_m88888_230829_213454_s3/95750357/ccs/12676_15759	H2
Sample3_m88888_230829_213454_s3/223939364/ccs/4190_7274	H1
Sample3_m88888_230829_213454_s3/188486335/ccs/6739_9820	H1
Sample3_m88888_230829_213454_s3/117903359/ccs/41_3123	none
Sample3_m88888_230829_213454_s3/150147213/ccs/20446_23529	H1
Sample3_m88888_230829_213454_s3/106108424/ccs/12479_15563	none
Sample3_m88888_230829_213454_s3/4588470/ccs/12254_15337	H2
Sample3_m88888_230829_213454_s3/2426095/ccs/12774_15854	none
Sample3_m88888_230829_213454_s3/188945633/ccs/2549_5632	H1
Sample3_m88888_230829_213454_s3/106038435/ccs/7640_10725	H1
Sample3_m88888_230829_213454_s3/204279899/ccs/7513_10589	H1
Sample3_m88888_230829_213454_s3/64099846/ccs/9878_12960	none
Sample3_m88888_230829_213454_s3/154731559/ccs/15366_18449	H1
Sample3_m88888_230829_213454_s3/28051956/ccs/8252_11334	none
Sample3_m88888_230829_213454_s3/195758679/ccs/14442_17520	none
Sample3_m88888_230829_213454_s3/71111694/ccs/10296_13381	H1
Sample3_m88888_230829_213454_s3/37489477/ccs/14457_17538	H2
Sample3_m88888_230829_213454_s3/205783320/ccs/16267_19350	H2
Sample3_m88888_230829_213454_s3/134354514/ccs/13247_16330	H1
Sample3_m88888_230829_213454_s3/115936807/ccs/3417_6498	H2
Sample3_m88888_230829_213454_s3/206444350/ccs/5507_8586	none
Sample3_m88888_230829_213454_s3/199297976/ccs/15176_18258	none
Sample3_m88888_230829_213454_s3/45155699/ccs/9204_12288	H2
Sample3_m88888_230829_213454_s3/81986090/ccs/4653_7729	none
Sample3_m88888_230829_213454_s3/265488148/ccs/69_3146	H2
Sample3_m88888_230829_213454_s3/252712813/ccs/14089_17169	H2
Sample3_m88888_230829_213454_s3/28967988/ccs/18201_21271	H2
Sample3_m88888_230829_213454_s3/196805662/ccs/6556_9633	H1
Sample3_m88888_230829_213454_s3/186914797/ccs/10384_13463	H2
Sample3_m88888_230829_213454_s3/104530292/ccs/8250_11329	H2
Sample3_m88888_230829_213454_s3/38930553/ccs/10607_13686	none
Sample3_m88888_230829_213454_s3/218826321/ccs/3818_6894	H1
Sample3_m88888_230829_213454_s3/59053030/ccs/12988_16065	none
Sample3_m88888_230829_213454_s3/15599871/ccs/10246_13322	H2
Sample3_m88888_230829_213454_s3/89326459/ccs/6001_9079	H2
Sample3_m88888_230829_213454_s3/189335089/ccs/12100_15176	none
Sample3_m88888_230829_213454_s3/151130147/ccs/41_3118	H2
Sample3_m88888_230829_213454_s3/229116753/ccs/41_3113	none
Sample3_m88888_230829_213454_s3/241305081/ccs/10141_13215	H1
Sample3_m88888_230829_213454_s3/16057153/ccs/17333_20410	H1
Sample3_m88888_230829_213454_s3/84088711/ccs/3111_6185	none
Sample3_m88888_230829_213454_s3/160696016/ccs/13157_16226	H1
Sample3_m88888_230829_213454_s3/234360227/ccs/12630_15707	H1
Sample3_m88888_230829_213454_s3/226429208/ccs/11580_14657	none
Sample3_m88888_230829_213454_s3/114822750/ccs/4844_7919	none
Sample3_m88888_230829_213454_s3/172884255/ccs/7602_10675	H2
Sample3_m88888_230829_213454_s3/37818029/ccs/13198_16268	none
Sample3_m88888_230829_213454_s3/178327574/ccs/41_3116	none
Sample3_m88888_230829_213454_s3/149949482/ccs/41_3114	H1
Sample3_m88888_230829_213454_s3/142671992/ccs/41_3115	H1
Sample3_m88888_230829_213454_s3/216927581/ccs/7570_10645	none
Sample3_m88888_230829_213454_s3/101187813/ccs/10906_13979	H1
Sample3_m88888_230829_213454_s3/38011307/ccs/68_3138	H1
Sample3_m88888_230829_213454_s3/101450620/ccs/8404_11475	H1
Sample3_m88888_230829_213454_s3/114100758/ccs/2324_5396	H2
Sample3_m88888_230829_213454_s3/47974782/ccs/2568_5630	H2
Sample3_m88888_230829_213454_s3/149029095/ccs/5801_8874	H2
Sample3_m88888_230829_213454_s3/8651916/ccs/68_3140	H2
Sample3_m88888_230829_213454_s3/237048756/ccs/11203_14275	H2
Sample3_m88888_230829_213454_s3/19860360/ccs/3592_6664	none
Sample3_m88888_230829_213454_s3/25629324/ccs/41_3114	H2
Sample3_m88888_230829_213454_s3/152504077/ccs/41_3114	none
Sample3_m88888_230829_213454_s3/104858240/ccs/41_3112	H2
Sample3_m88888_230829_213454_s3/248583024/ccs/3190_6261	H2
Sample3_m88888_230829_213454_s3/36179708/ccs/3199_6270	H1
Sample3_m88888_230829_213454_s3/166660754/ccs/8342_11414	H1
Sample3_m88888_230829_213454_s3/245434480/ccs/9889_12963	none
Sample3_m88888_230829_213454_s3/59185053/ccs/9454_12524	H2
Sample3_m88888_230829_213454_s3/32179921/ccs/18087_21157	H2
Sample3_m88888_230829_213454_s3/103614444/ccs/15137_18212	none
Sample3_m88888_230829_213454_s3/77272478/ccs/10206_13278	H2
Sample3_m88888_230829_213454_s3/246289124/ccs/6122_9188	H2
Sample3_m88888_230829_213454_s3/119281420/ccs/14305_17376	H1
Sample3_m88888_230829_213454_s3/227409992/ccs/7480_10547	H1
Sample3_m88888_230829_213454_s3/129566733/ccs/5727_8790	H1
Sample3_m88888_230829_213454_s3/82777286/ccs/13614_16933	none
Sample3_m88888_230829_213454_s3/11143653/ccs/8129_11435	none
Sample3_m88888_230829_213454_s3/243862075/ccs/19366_22655	H1
Sample3_m88888_230829_213454_s3/165020851/ccs/2959_6245	H2
Sample3_m88888_230829_213454_s3/64750977/ccs/11746_15036	H2
Sample3_m88888_230829_213454_s3/249170309/ccs/7769_11052	H2
Sample3_m88888_230829_213454_s3/192153582/ccs/8677_11961	H2
Sample3_m88888_230829_213454_s3/175574138/ccs/841_4125	H2
Sample3_m88888_230829_213454_s3/23594032/ccs/5425_8692	H2
Sample3_m88888_230829_213454_s3/98304196/ccs/12131_15395	H2
Sample3_m88888_230829_213454_s3/66065162/ccs/4292_7556	H1
Sample3_m88888_230829_213454_s3/59248975/ccs/9518_12776	H2
Sample3_m88888_230829_213454_s3/208863532/ccs/19122_22383	none
Sample3_m88888_230829_213454_s3/40899201/ccs/19219_22475	H2
Sample3_m88888_230829_213454_s3/16846104/ccs/11709_14967	H1
Sample3_m88888_230829_213454_s3/195433579/ccs/17536_20788	none
Sample3_m88888_230829_213454_s3/186189362/ccs/8498_11757	none
Sample3_m88888_230829_213454_s3/258084260/ccs/19958_23214	H2
Sample3_m88888_230829_213454_s3/44504442/ccs/12463_15707	H1
Sample3_m88888_230829_213454_s3/200152310/ccs/41_3295	H1
Sample3_m88888_230829_213454_s3/167969188/ccs/11054_14304	none
Sample3_m88888_230829_213454_s3/127011873/ccs/8262_11517	H1
Sample3_m88888_230829_213454_s3/115347750/ccs/10138_13394	H1
Sample3_m88888_230829_213454_s3/126684219/ccs/13628_16882	H1
Sample3_m88888_230829_213454_s3/2624155/ccs/41_3293	none
Sample3_m88888_230829_213454_s3/150276379/ccs/12566_15820	H2
Sample3_m88888_230829_213454_s3/43521331/ccs/6221_9476	H2
Sample3_m88888_230829_213454_s3/50271006/ccs/6053_9307	none
Sample3_m88888_230829_213454_s3/174327453/ccs/6357_9610	none
Sample3_m88888_230829_213454_s3/189535900/ccs/8151_11403	H2
Sample3_m88888_230829_213454_s3/254937731/ccs/3398_6649	none
Sample3_m88888_230829_213454_s3/19011506/ccs/13184_16432	H1
Sample3_m88888_230829_213454_s3/101122165/ccs/9897_13147	H2
Sample3_m88888_230829_213454_s3/11340152/ccs/12463_15712	H2
Sample3_m88888_230829_213454_s3/158143198/ccs/7439_10684	none
Sample3_m88888_230829_213454_s3/32375026/ccs/20017_23259	H2
Sample3_m88888_230829_213454_s3/73927088/ccs/14233_17472	H1
Sample3_m88888_230829_213454_s3/257360989/ccs/13575_16819	H1
Sample3_m88888_230829_213454_s3/179897082/ccs/1022_4265	H1
Sample3_m88888_230829_213454_s3/138744294/ccs/6305_9551	none
Sample3_m88888_230829_213454_s3/122034147/ccs/13512_16752	H1
Sample3_m88888_230829_213454_s3/78119479/ccs/2180_5418	H2
Sample3_m88888_230829_213454_s3/246485603/ccs/17537_20774	H2
Sample3_m88888_230829_213454_s3/84083672/ccs/68_3303	H1
Sample3_m88888_230829_213454_s3/3148611/ccs/2660_5889	none
Sample3_m88888_230829_213454_s3/110428206/ccs/14243_17365	none
Sample3_m88888_230829_213454_s3/267322365/ccs/3426_6536	H2
Sample3_m88888_230829_213454_s3/102695005/ccs/6503_9606	H1
Sample3_m88888_230829_213454_s3/81201541/ccs/3075_6173	none
Sample3_m88888_230829_213454_s3/57541328/ccs/41_3133	none
Sample3_m88888_230829_213454_s3/128717517/ccs/68_3159	none
Sample3_m88888_230829_213454_s3/256643246/ccs/18144_21233	H2
Sample3_m88888_230829_213454_s3/198840450/ccs/11726_14808	none
Sample3_m88888_230829_213454_s3/71830597/ccs/7901_10984	H1
Sample3_m88888_230829_213454_s3/234098574/ccs/12293_15374	none
Sample3_m88888_230829_213454_s3/150274074/ccs/68_3149	H2
Sample3_m88888_230829_213454_s3/244651747/ccs/1983_5066	none
Sample3_m88888_230829_213454_s3/138543813/ccs/6804_9886	H2
Sample3_m88888_230829_213454_s3/198904806/ccs/14797_17880	H2
Sample3_m88888_230829_213454_s3/181147332/ccs/5473_8548	none
Sample3_m88888_230829_213454_s3/225643258/ccs/16780_19858	none
Sample3_m88888_230829_213454_s3/174394333/ccs/18180_21257	H1
Sample3_m88888_230829_213454_s3/221712654/ccs/4570_7643	H1
Sample3_m88888_230829_213454_s3/149424624/ccs/15575_18645	H2
Sample3_m88888_230829_213454_s3/188482844/ccs/6321_9393	none
Sample3_m88888_230829_213454_s3/73204513/ccs/2611_5682	H1
Sample3_m88888_230829_213454_s3/187434210/ccs/3074_6145	none
Sample3_m88888_230829_213454_s3/157156311/ccs/1933_4996	none
Sample3_m88888_230829_213454_s3/237240958/ccs/6019_9088	none
Sample3_m88888_230829_213454_s3/46269600/ccs/10926_13995	H2
Sample3_m88888_230829_213454_s3/16255029/ccs/16122_19187	H1
Sample3_m88888_230829_213454_s3/232591659/ccs/6635_9700	none
Sample3_m88888_230829_213454_s3/52696653/ccs/13864_16916	H1
Sample3_m88888_230829_213454_s3/89658114/ccs/8808_11852	none
Sample3_m88888_230829_213454_s3/180293558/ccs/41_3087	H1
Sample3_m88888_230829_213454_s3/25101128/ccs/19955_22996	H1
Sample3_m88888_230829_213454_s3/237570752/ccs/11739_14781	none
Sample3_m88888_230829_213454_s3/190517449/ccs/10158_13198	none
Sample3_m88888_230829_213454_s3/126228402/ccs/40_3070	none
Sample3_m88888_230829_213454_s3/46272673/ccs/41_3075	H1
Sample3_m88888_230829_213454_s3/133109081/ccs/11886_15017	none
Sample3_m88888_230829_213454_s3/179443011/ccs/16619_19714	H1
Sample3_m88888_230829_213454_s3/35586617/ccs/7203_9411	H1
Sample3_m88888_230829_213454_s3/237439232/ccs/2697_4901	none
Sample3_m88888_230829_213454_s3/111677323/ccs/13384_15588	none
Sample3_m88888_230829_213454_s3/60231579/ccs/9921_12117	H2
Sample3_m88888_230829_213454_s3/178915292/ccs/16942_19142	none
Sample3_m88888_230829_213454_s3/200742547/ccs/8822_11017	none
Sample3_m88888_230829_213454_s3/19924971/ccs/9475_11668	none
Sample3_m88888_230829_213454_s3/86247948/ccs/14229_16418	H1
Sample3_m88888_230829_213454_s3/189204014/ccs/22161_24349	H2
Sample3_m88888_230829_213454_s3/143396662/ccs/5350_7532	H2
