#readname	haplotype
Sample42_m88888_240731_163529_s1/254349970/ccs/2170_4118	H2
Sample42_m88888_240731_163529_s1/149883157/ccs/11446_13396	none
Sample42_m88888_240731_163529_s1/103025101/ccs/9080_11028	H1
Sample42_m88888_240731_163529_s1/151847094/ccs/4992_6942	none
Sample42_m88888_240731_163529_s1/168165787/ccs/3796_5745	none
Sample42_m88888_240731_163529_s1/165286073/ccs/11351_13297	H2
Sample42_m88888_240731_163529_s1/50725454/ccs/3269_5218	H2
Sample42_m88888_240731_163529_s1/53413226/ccs/7083_9032	H1
Sample42_m88888_240731_163529_s1/206964342/ccs/3195_5142	H1
Sample42_m88888_240731_163529_s1/175636547/ccs/9828_11776	H2
Sample42_m88888_240731_163529_s1/252186825/ccs/11411_13359	H2
Sample42_m88888_240731_163529_s1/10621431/ccs/7293_9240	H2
Sample42_m88888_240731_163529_s1/181867163/ccs/9233_11180	H2
Sample42_m88888_240731_163529_s1/108205006/ccs/11839_13788	H1
Sample42_m88888_240731_163529_s1/92734947/ccs/69_2016	none
Sample42_m88888_240731_163529_s1/44567072/ccs/10757_12698	H1
Sample42_m88888_240731_163529_s1/137434766/ccs/67_2014	H1
Sample42_m88888_240731_163529_s1/133172720/ccs/7838_9788	H1
Sample42_m88888_240731_163529_s1/72945011/ccs/4936_6884	H1
Sample42_m88888_240731_163529_s1/75961142/ccs/7452_9402	H1
Sample42_m88888_240731_163529_s1/53608702/ccs/3254_5199	none
Sample42_m88888_240731_163529_s1/143920702/ccs/11822_13770	H1
Sample42_m88888_240731_163529_s1/129368146/ccs/5333_7278	H2
Sample42_m88888_240731_163529_s1/224531889/ccs/12237_14183	none
Sample42_m88888_240731_163529_s1/155256170/ccs/10823_12770	none
Sample42_m88888_240731_163529_s1/83100803/ccs/5705_7654	none
Sample42_m88888_240731_163529_s1/192675974/ccs/8984_10932	none
Sample42_m88888_240731_163529_s1/115479891/ccs/11196_13142	H1
Sample42_m88888_240731_163529_s1/214238604/ccs/3218_5168	H2
Sample42_m88888_240731_163529_s1/89325931/ccs/6549_8496	none
Sample42_m88888_240731_163529_s1/107872504/ccs/9078_11024	H1
Sample42_m88888_240731_163529_s1/131073323/ccs/69_2014	H1
Sample42_m88888_240731_163529_s1/71240935/ccs/69_2015	H1
Sample42_m88888_240731_163529_s1/254284695/ccs/41_1987	none
Sample42_m88888_240731_163529_s1/220333162/ccs/14423_16369	H2
Sample42_m88888_240731_163529_s1/109187023/ccs/9254_11199	H1
Sample42_m88888_240731_163529_s1/219158310/ccs/4547_6493	H1
Sample42_m88888_240731_163529_s1/159846700/ccs/69_2014	none
Sample42_m88888_240731_163529_s1/20122008/ccs/69_2019	H2
Sample42_m88888_240731_163529_s1/248122500/ccs/1495_3440	H2
Sample42_m88888_240731_163529_s1/155782059/ccs/15276_17224	H2
Sample42_m88888_240731_163529_s1/42997042/ccs/12578_14524	none
Sample42_m88888_240731_163529_s1/107941762/ccs/69_2012	none
Sample42_m88888_240731_163529_s1/213914903/ccs/41_1987	H2
Sample42_m88888_240731_163529_s1/194774038/ccs/12036_13982	H2
Sample42_m88888_240731_163529_s1/232064613/ccs/3668_5613	none
Sample42_m88888_240731_163529_s1/78971705/ccs/13136_15081	none
Sample42_m88888_240726_010724_s1/118166520/ccs/1319_3265	H1
Sample42_m88888_240731_163529_s1/21041532/ccs/13346_15292	none
Sample42_m88888_240731_163529_s1/121574950/ccs/7054_9000	H2
Sample42_m88888_240731_163529_s1/245239022/ccs/1538_3484	H2
Sample42_m88888_240731_163529_s1/235536831/ccs/3322_5264	none
Sample42_m88888_240731_163529_s1/177603149/ccs/10532_12479	H2
Sample42_m88888_240731_163529_s1/189664201/ccs/14022_15967	H2
Sample42_m88888_240731_163529_s1/188618322/ccs/6205_8151	H1
Sample42_m88888_240731_163529_s1/205067769/ccs/10131_12067	none
Sample42_m88888_240731_163529_s1/236128336/ccs/13293_15241	none
Sample42_m88888_240731_163529_s1/136711074/ccs/7568_9513	none
Sample42_m88888_240731_163529_s1/180817960/ccs/11165_13110	H2
Sample42_m88888_240731_163529_s1/238945604/ccs/69_2014	H2
Sample42_m88888_240731_163529_s1/154670232/ccs/1992_3932	none
Sample42_m88888_240731_163529_s1/104268786/ccs/2538_4482	H1
Sample42_m88888_240731_163529_s1/79888935/ccs/5617_7562	H1
Sample42_m88888_240731_163529_s1/207030323/ccs/8412_10357	none
Sample42_m88888_240731_163529_s1/185075260/ccs/41_1986	H1
Sample42_m88888_240731_163529_s1/85330205/ccs/6143_8088	H2
Sample42_m88888_240731_163529_s1/70975800/ccs/69_2015	H1
Sample42_m88888_240731_163529_s1/250742291/ccs/8804_10745	none
Sample42_m88888_240731_163529_s1/106171029/ccs/1991_3936	H1
Sample42_m88888_240731_163529_s1/137498032/ccs/10465_12409	H1
Sample42_m88888_240731_163529_s1/107089899/ccs/447_2393	H2
Sample42_m88888_240731_163529_s1/228197264/ccs/8451_10396	H2
Sample42_m88888_240731_163529_s1/146146083/ccs/2280_4225	H2
Sample42_m88888_240731_163529_s1/60294700/ccs/3455_5401	none
Sample42_m88888_240731_163529_s1/61931614/ccs/4787_6732	H1
Sample42_m88888_240731_163529_s1/41551980/ccs/15271_17215	none
Sample42_m88888_240731_163529_s1/262671687/ccs/12592_14539	H1
Sample42_m88888_240731_163529_s1/15073779/ccs/9306_11253	none
Sample42_m88888_240731_163529_s1/79826086/ccs/69_2016	none
Sample42_m88888_240731_163529_s1/137235787/ccs/4808_6749	H2
Sample42_m88888_240731_163529_s1/19664835/ccs/11508_13451	none
Sample42_m88888_240731_163529_s1/178459460/ccs/69_2013	H1
Sample42_m88888_240731_163529_s1/248186935/ccs/69_2012	H1
Sample42_m88888_240731_163529_s1/79499983/ccs/5214_7157	none
Sample42_m88888_240731_163529_s1/129435747/ccs/8919_10860	none
Sample42_m88888_240731_163529_s1/189536021/ccs/7714_9657	H1
Sample42_m88888_240731_163529_s1/201393110/ccs/4383_6328	H1
Sample42_m88888_240726_010724_s1/258608012/ccs/3634_5577	H1
Sample42_m88888_240731_163529_s1/263917655/ccs/11130_13072	H1
Sample42_m88888_240731_163529_s1/186057888/ccs/5274_7217	H2
Sample42_m88888_240731_163529_s1/71172482/ccs/5672_7616	none
Sample42_m88888_240731_163529_s1/119409082/ccs/12512_14455	none
Sample42_m88888_240731_163529_s1/238027902/ccs/4341_6284	H1
Sample42_m88888_240731_163529_s1/50598486/ccs/9787_11730	none
Sample42_m88888_240731_163529_s1/113445793/ccs/69_2011	H2
Sample42_m88888_240731_163529_s1/62328038/ccs/7121_9064	H1
Sample42_m88888_240731_163529_s1/135533893/ccs/2763_4705	none
Sample42_m88888_240731_163529_s1/215421374/ccs/10787_12738	H1
Sample42_m88888_240731_163529_s1/210896410/ccs/41_1966	none
Sample42_m88888_240731_163529_s1/165874807/ccs/3423_5363	H1
Sample42_m88888_240731_163529_s1/112659533/ccs/69_2016	none
Sample42_m88888_240731_163529_s1/162594896/ccs/9281_11222	H2
Sample42_m88888_240726_010724_s1/101713988/ccs/2194_4134	H2
Sample42_m88888_240731_163529_s1/170591273/ccs/8550_10488	H2
Sample42_m88888_240726_010724_s1/83493540/ccs/10258_12198	H1
Sample42_m88888_240731_163529_s1/10554763/ccs/2343_4284	H1
Sample42_m88888_240731_163529_s1/34538440/ccs/3369_5310	H2
Sample42_m88888_240731_163529_s1/112460670/ccs/5149_7089	none
Sample42_m88888_240731_163529_s1/247466592/ccs/1568_3509	H2
Sample42_m88888_240731_163529_s1/113313399/ccs/4502_6441	H2
Sample42_m88888_240731_163529_s1/134351430/ccs/7233_9172	H2
Sample42_m88888_240731_163529_s1/78774409/ccs/10765_12705	H1
Sample42_m88888_240731_163529_s1/230756831/ccs/1797_3736	none
Sample42_m88888_240731_163529_s1/156173163/ccs/12364_14305	H2
Sample42_m88888_240731_163529_s1/96796904/ccs/14101_16041	H2
Sample42_m88888_240731_163529_s1/82970721/ccs/2860_4799	H2
Sample42_m88888_240731_163529_s1/124325970/ccs/8384_10322	H2
Sample42_m88888_240731_163529_s1/203163530/ccs/3287_5224	H1
Sample42_m88888_240731_163529_s1/102306078/ccs/11850_13787	none
Sample42_m88888_240731_163529_s1/39780526/ccs/10910_12847	H2
Sample42_m88888_240731_163529_s1/140315475/ccs/69_2008	H1
Sample42_m88888_240731_163529_s1/196870206/ccs/8220_10159	H1
Sample42_m88888_240731_163529_s1/201002757/ccs/6279_8219	H1
Sample42_m88888_240731_163529_s1/122360816/ccs/9527_11465	H1
Sample42_m88888_240731_163529_s1/248124595/ccs/8737_10676	none
Sample42_m88888_240731_163529_s1/115479392/ccs/12701_14640	H1
Sample42_m88888_240731_163529_s1/142279286/ccs/69_2006	H1
Sample42_m88888_240731_163529_s1/229115196/ccs/2742_4680	H1
Sample42_m88888_240731_163529_s1/122622466/ccs/41_1978	H2
Sample42_m88888_240726_010724_s1/232653765/ccs/4159_6097	H1
Sample42_m88888_240731_163529_s1/170592894/ccs/3490_5428	H2
Sample42_m88888_240731_163529_s1/180228114/ccs/11204_13140	none
Sample42_m88888_240726_010724_s1/135860414/ccs/9261_11199	H1
Sample42_m88888_240731_163529_s1/44763148/ccs/8801_10740	H1
Sample42_m88888_240731_163529_s1/34276975/ccs/2907_4844	H2
Sample42_m88888_240726_010724_s1/254808009/ccs/4098_6037	none
Sample42_m88888_240731_163529_s1/35262096/ccs/2399_4331	H1
Sample42_m88888_240726_010724_s1/258151399/ccs/2629_4566	none
Sample42_m88888_240731_163529_s1/90509687/ccs/2600_4539	none
Sample42_m88888_240731_163529_s1/87296746/ccs/7300_9236	H1
Sample42_m88888_240731_163529_s1/209980331/ccs/3470_5408	H1
Sample42_m88888_240731_163529_s1/75238476/ccs/10598_12533	none
Sample42_m88888_240731_163529_s1/37623558/ccs/9359_11296	H1
Sample42_m88888_240731_163529_s1/182588076/ccs/11001_12937	none
Sample42_m88888_240731_163529_s1/47253124/ccs/13991_15929	H2
Sample42_m88888_240731_163529_s1/94241868/ccs/4429_6366	H1
Sample42_m88888_240731_163529_s1/58330886/ccs/995_2931	H1
Sample42_m88888_240726_010724_s1/162010027/ccs/11223_13158	H1
Sample42_m88888_240731_163529_s1/165218829/ccs/4424_6360	none
Sample42_m88888_240731_163529_s1/265423241/ccs/7179_9114	none
Sample42_m88888_240726_010724_s1/258477978/ccs/41_1975	none
Sample42_m88888_240731_163529_s1/212994950/ccs/69_2004	H1
Sample42_m88888_240731_163529_s1/84807631/ccs/9494_11427	H1
Sample42_m88888_240731_163529_s1/25037561/ccs/3217_5148	H2
Sample42_m88888_240731_163529_s1/115544396/ccs/10767_12693	H1
Sample42_m88888_240731_163529_s1/150082323/ccs/5113_7042	H1
Sample42_m88888_240731_163529_s1/4655724/ccs/69_2002	H2
Sample42_m88888_240731_163529_s1/184878325/ccs/2175_4105	H2
Sample42_m88888_240731_163529_s1/245106045/ccs/3713_5643	H2
Sample42_m88888_240731_163529_s1/204342667/ccs/16966_18900	none
Sample42_m88888_240731_163529_s1/142020565/ccs/4645_6575	H2
Sample42_m88888_240731_163529_s1/71502638/ccs/1962_3893	H1
Sample42_m88888_240731_163529_s1/17568702/ccs/13360_15292	H1
Sample42_m88888_240731_163529_s1/264308114/ccs/10185_12116	H2
Sample42_m88888_240731_163529_s1/28379270/ccs/1066_3002	none
Sample42_m88888_240731_163529_s1/213714053/ccs/70_1999	none
Sample42_m88888_240731_163529_s1/57218417/ccs/3218_5151	none
Sample42_m88888_240731_163529_s1/51910094/ccs/9038_10969	H2
Sample42_m88888_240731_163529_s1/147723533/ccs/10961_12889	H1
Sample42_m88888_240726_010724_s1/129500941/ccs/8075_10006	H1
Sample42_m88888_240731_163529_s1/112132386/ccs/3390_5318	H1
Sample42_m88888_240731_163529_s1/188159711/ccs/704_2632	H1
Sample42_m88888_240731_163529_s1/124195301/ccs/3211_5138	H2
Sample42_m88888_240731_163529_s1/83891380/ccs/12287_14215	none
Sample42_m88888_240731_163529_s1/65079324/ccs/16631_18554	none
Sample42_m88888_240731_163529_s1/222366823/ccs/1892_3817	none
Sample42_m88888_240726_010724_s1/85855183/ccs/69_1988	none
Sample42_m88888_240731_163529_s1/155062561/ccs/10628_12550	none
Sample42_m88888_240731_163529_s1/22614572/ccs/8235_10161	none
Sample42_m88888_240731_163529_s1/164959925/ccs/41_1961	none
Sample42_m88888_240731_163529_s1/82841572/ccs/69_1991	none
Sample42_m88888_240731_163529_s1/78581760/ccs/69_1992	none
Sample42_m88888_240731_163529_s1/165220791/ccs/5117_7044	H1
Sample42_m88888_240731_163529_s1/97456060/ccs/7525_9445	H2
Sample42_m88888_240731_163529_s1/102305733/ccs/69_1992	H2
Sample42_m88888_240731_163529_s1/149292140/ccs/3380_5300	H1
Sample42_m88888_240731_163529_s1/218043506/ccs/16215_18135	H1
Sample42_m88888_240731_163529_s1/227873124/ccs/3049_4969	none
Sample42_m88888_240726_010724_s1/105714755/ccs/11002_12920	H2
Sample42_m88888_240731_163529_s1/128519350/ccs/13858_15778	none
Sample42_m88888_240731_163529_s1/25823567/ccs/10799_12718	H2
Sample42_m88888_240731_163529_s1/82448353/ccs/9599_11515	H2
Sample42_m88888_240731_163529_s1/112333274/ccs/12312_14233	H1
Sample42_m88888_240731_163529_s1/198181977/ccs/1989_3908	H1
Sample42_m88888_240731_163529_s1/74582469/ccs/16026_17943	H2
Sample42_m88888_240726_010724_s1/50529724/ccs/2317_4232	H1
Sample42_m88888_240731_163529_s1/157287613/ccs/8232_10151	H1
Sample42_m88888_240731_163529_s1/212471161/ccs/8112_10031	H2
Sample42_m88888_240731_163529_s1/201332632/ccs/3314_5233	H2
Sample42_m88888_240731_163529_s1/121048455/ccs/2693_4612	none
Sample42_m88888_240731_163529_s1/124191610/ccs/8296_10213	H1
Sample42_m88888_240731_163529_s1/49550751/ccs/14407_16325	H1
Sample42_m88888_240731_163529_s1/80877186/ccs/5489_7408	H1
Sample42_m88888_240731_163529_s1/89265026/ccs/1489_3396	none
Sample42_m88888_240731_163529_s1/253301722/ccs/12346_14266	none
Sample42_m88888_240731_163529_s1/32641715/ccs/2391_4310	none
Sample42_m88888_240731_163529_s1/103350951/ccs/11794_13711	H1
Sample42_m88888_240731_163529_s1/96668945/ccs/12478_14397	H2
Sample42_m88888_240731_163529_s1/154340510/ccs/41_1959	none
Sample42_m88888_240731_163529_s1/94834867/ccs/12756_14674	H2
Sample42_m88888_240731_163529_s1/158401943/ccs/12021_13938	H2
Sample42_m88888_240731_163529_s1/221380737/ccs/6801_8719	none
Sample42_m88888_240731_163529_s1/25690409/ccs/8501_10418	none
Sample42_m88888_240731_163529_s1/44957915/ccs/5726_7642	H2
Sample42_m88888_240731_163529_s1/119671672/ccs/1561_3479	none
Sample42_m88888_240731_163529_s1/89328393/ccs/2104_4021	none
Sample42_m88888_240731_163529_s1/249496664/ccs/8159_10074	H2
Sample42_m88888_240731_163529_s1/26089071/ccs/1944_3859	none
Sample42_m88888_240731_163529_s1/221057067/ccs/5929_7845	H1
Sample42_m88888_240726_010724_s1/108923499/ccs/69_1987	none
Sample42_m88888_240731_163529_s1/90903290/ccs/12022_13939	H2
Sample42_m88888_240731_163529_s1/171052981/ccs/7976_9893	H2
Sample42_m88888_240731_163529_s1/127275301/ccs/13966_15884	none
Sample42_m88888_240731_163529_s1/48893897/ccs/11610_13527	H2
Sample42_m88888_240731_163529_s1/18616413/ccs/4961_6879	H1
Sample42_m88888_240731_163529_s1/228330713/ccs/10704_12622	H1
Sample42_m88888_240731_163529_s1/45680571/ccs/9318_11232	H1
Sample42_m88888_240731_163529_s1/40371705/ccs/9781_11699	H1
Sample42_m88888_240726_010724_s1/183502445/ccs/41_1956	H1
Sample42_m88888_240731_163529_s1/102629629/ccs/12062_13982	H2
Sample42_m88888_240731_163529_s1/28052048/ccs/3096_5013	H1
Sample42_m88888_240731_163529_s1/195037259/ccs/67_1984	H2
Sample42_m88888_240731_163529_s1/210702548/ccs/11315_13234	H1
Sample42_m88888_240731_163529_s1/191892784/ccs/4055_5972	none
Sample42_m88888_240726_010724_s1/46863563/ccs/7774_9690	none
Sample42_m88888_240731_163529_s1/180426662/ccs/1354_3271	H1
Sample42_m88888_240731_163529_s1/238291124/ccs/3102_5018	none
Sample42_m88888_240731_163529_s1/83496383/ccs/14680_16595	H1
Sample42_m88888_240731_163529_s1/195892470/ccs/10288_12202	H2
Sample42_m88888_240731_163529_s1/159581339/ccs/69_1984	H1
Sample42_m88888_240731_163529_s1/166532610/ccs/10518_12434	H2
Sample42_m88888_240731_163529_s1/125242787/ccs/8720_10635	none
Sample42_m88888_240731_163529_s1/248057184/ccs/11567_13476	H1
Sample42_m88888_240731_163529_s1/165418668/ccs/69_1985	H1
Sample42_m88888_240731_163529_s1/105514889/ccs/3376_5287	H1
Sample42_m88888_240731_163529_s1/187569461/ccs/6539_8455	H2
Sample42_m88888_240731_163529_s1/183438155/ccs/8429_10345	H2
Sample42_m88888_240731_163529_s1/136513053/ccs/1758_3673	none
Sample42_m88888_240726_010724_s1/248780439/ccs/2061_3975	none
Sample42_m88888_240731_163529_s1/255923013/ccs/3814_5727	H2
Sample42_m88888_240731_163529_s1/264766494/ccs/5922_7837	H2
Sample42_m88888_240731_163529_s1/96930303/ccs/4126_6040	H1
Sample42_m88888_240726_010724_s1/125768544/ccs/3966_5880	none
Sample42_m88888_240731_163529_s1/186847587/ccs/8676_10587	H2
Sample42_m88888_240731_163529_s1/233969292/ccs/11691_13605	H2
Sample42_m88888_240731_163529_s1/137430708/ccs/7436_9352	H2
Sample42_m88888_240731_163529_s1/117965838/ccs/4822_6733	H1
Sample42_m88888_240731_163529_s1/33167187/ccs/5619_7530	H1
Sample42_m88888_240731_163529_s1/176359085/ccs/12398_14311	none
Sample42_m88888_240731_163529_s1/160301812/ccs/13650_15563	H2
Sample42_m88888_240731_163529_s1/75042415/ccs/9147_11054	none
Sample42_m88888_240731_163529_s1/92081440/ccs/41_1955	H2
Sample42_m88888_240731_163529_s1/74321238/ccs/5429_7340	H2
Sample42_m88888_240731_163529_s1/17043756/ccs/4915_6822	none
Sample42_m88888_240731_163529_s1/229708042/ccs/14672_16578	none
Sample42_m88888_240731_163529_s1/83559821/ccs/2755_4665	H1
Sample42_m88888_240731_163529_s1/41945634/ccs/9573_11485	H2
Sample42_m88888_240731_163529_s1/20318884/ccs/9328_11240	none
Sample42_m88888_240731_163529_s1/11864726/ccs/5372_7283	H1
Sample42_m88888_240731_163529_s1/195494426/ccs/6695_8605	H1
Sample42_m88888_240731_163529_s1/51776298/ccs/10411_12321	H2
Sample42_m88888_240726_010724_s1/253362484/ccs/6965_8875	none
Sample42_m88888_240726_010724_s1/135400050/ccs/2718_4629	none
Sample42_m88888_240731_163529_s1/171705897/ccs/9884_11794	none
Sample42_m88888_240731_163529_s1/132582822/ccs/6106_8016	H2
Sample42_m88888_240731_163529_s1/103157075/ccs/4955_6865	H2
Sample42_m88888_240731_163529_s1/197267939/ccs/6882_8795	H1
Sample42_m88888_240731_163529_s1/257755357/ccs/2285_4193	H1
Sample42_m88888_240731_163529_s1/159257814/ccs/7159_9068	H1
Sample42_m88888_240731_163529_s1/225575674/ccs/17930_19834	H1
Sample42_m88888_240731_163529_s1/122554384/ccs/12332_14243	none
Sample42_m88888_240731_163529_s1/217779072/ccs/3631_5540	none
Sample42_m88888_240731_163529_s1/72484804/ccs/10137_12044	H1
Sample42_m88888_240731_163529_s1/216797494/ccs/1175_3082	none
Sample42_m88888_240731_163529_s1/150607098/ccs/12085_13992	H1
Sample42_m88888_240731_163529_s1/87556322/ccs/11889_13796	H2
Sample42_m88888_240731_163529_s1/131991870/ccs/5042_6948	H1
Sample42_m88888_240731_163529_s1/251789847/ccs/1216_3122	H1
Sample42_m88888_240731_163529_s1/191039334/ccs/3273_5176	none
Sample42_m88888_240731_163529_s1/177804350/ccs/13848_15753	H2
Sample42_m88888_240731_163529_s1/244777504/ccs/13049_14954	none
Sample42_m88888_240731_163529_s1/34014038/ccs/1405_3305	H1
Sample42_m88888_240731_163529_s1/139071090/ccs/16580_18484	H2
Sample42_m88888_240731_163529_s1/12456136/ccs/8783_10681	H1
Sample42_m88888_240731_163529_s1/152307202/ccs/7353_9254	none
Sample42_m88888_240731_163529_s1/61801677/ccs/2009_3912	H1
Sample42_m88888_240731_163529_s1/39915509/ccs/12514_14415	H1
Sample42_m88888_240731_163529_s1/167316552/ccs/12132_14034	H2
Sample42_m88888_240731_163529_s1/152700667/ccs/13571_15473	H1
Sample42_m88888_240731_163529_s1/186389341/ccs/3018_4919	none
Sample42_m88888_240731_163529_s1/108004430/ccs/7537_9439	H1
Sample42_m88888_240731_163529_s1/237442300/ccs/8372_10276	H1
Sample42_m88888_240731_163529_s1/263065139/ccs/3530_5431	H1
Sample42_m88888_240731_163529_s1/232002897/ccs/7815_9717	H1
Sample42_m88888_240731_163529_s1/118232178/ccs/10556_12458	H2
Sample42_m88888_240731_163529_s1/205262440/ccs/8168_10069	H1
Sample42_m88888_240731_163529_s1/198905128/ccs/7784_9686	none
Sample42_m88888_240731_163529_s1/32900135/ccs/7384_9286	none
Sample42_m88888_240731_163529_s1/154666551/ccs/8030_9930	H1
Sample42_m88888_240731_163529_s1/163190543/ccs/10164_12063	none
Sample42_m88888_240731_163529_s1/128190992/ccs/70_1969	none
Sample42_m88888_240731_163529_s1/79431350/ccs/8580_10476	H1
Sample42_m88888_240731_163529_s1/78840374/ccs/11147_13047	H2
Sample42_m88888_240731_163529_s1/115541296/ccs/15134_17034	H1
Sample42_m88888_240731_163529_s1/88477207/ccs/1464_3365	H1
Sample42_m88888_240726_010724_s1/136582850/ccs/5736_7634	none
Sample42_m88888_240731_163529_s1/217519830/ccs/9886_11787	none
Sample42_m88888_240731_163529_s1/58788288/ccs/6618_8517	none
Sample42_m88888_240731_163529_s1/168234146/ccs/5331_7228	H2
Sample42_m88888_240731_163529_s1/67506350/ccs/7207_9103	H2
Sample42_m88888_240731_163529_s1/209126513/ccs/15249_17148	H1
Sample42_m88888_240731_163529_s1/97717193/ccs/12306_14204	H1
Sample42_m88888_240731_163529_s1/176620674/ccs/69_1974	H1
Sample42_m88888_240731_163529_s1/241896200/ccs/69_1968	H1
Sample42_m88888_240731_163529_s1/152442397/ccs/2450_4351	H2
Sample42_m88888_240731_163529_s1/156765464/ccs/8821_10718	none
Sample42_m88888_240731_163529_s1/24054273/ccs/12345_14238	none
Sample42_m88888_240731_163529_s1/134417749/ccs/16595_18491	H2
Sample42_m88888_240731_163529_s1/202510479/ccs/13126_15021	H1
Sample42_m88888_240731_163529_s1/209653520/ccs/11741_13637	H2
Sample42_m88888_240726_010724_s1/125376424/ccs/2996_4893	H2
Sample42_m88888_240731_163529_s1/50532778/ccs/2495_4393	H1
Sample42_m88888_240731_163529_s1/41157945/ccs/4852_6749	H2
Sample42_m88888_240726_010724_s1/42143054/ccs/2465_4364	H2
Sample42_m88888_240731_163529_s1/194579684/ccs/1455_3352	none
Sample42_m88888_240731_163529_s1/157877139/ccs/13790_15685	H2
Sample42_m88888_240731_163529_s1/242419005/ccs/6073_7966	none
Sample42_m88888_240731_163529_s1/258347929/ccs/13642_15537	none
