#readname	haplotype
Sample24_m88888_240324_145021_s1/232133876/ccs/1788_3743	H1
Sample24_m88888_240324_145021_s1/196875743/ccs/1963_3918	H2
Sample24_m88888_240324_145021_s1/52629382/ccs/8112_10061	none
Sample24_m88888_240324_145021_s1/53021888/ccs/6925_8878	none
Sample24_m88888_240324_145021_s1/19006885/ccs/17677_19633	none
Sample24_m88888_240324_145021_s1/110759290/ccs/2142_4092	none
Sample24_m88888_240324_145021_s1/47713657/ccs/15471_17425	H2
Sample24_m88888_240324_145021_s1/37028349/ccs/10382_12336	H1
Sample24_m88888_240324_145021_s1/155386459/ccs/2753_4708	none
Sample24_m88888_240324_145021_s1/214632296/ccs/4578_6532	H1
Sample24_m88888_240324_145021_s1/94178738/ccs/12103_14052	H1
Sample24_m88888_240324_145021_s1/71374225/ccs/12811_14765	H1
Sample24_m88888_240324_145021_s1/105517124/ccs/8185_10139	H1
Sample24_m88888_240324_145021_s1/165152014/ccs/8512_10468	H2
Sample24_m88888_240324_145021_s1/32642698/ccs/11493_13445	H2
Sample24_m88888_240324_145021_s1/17303382/ccs/15954_17904	H1
Sample24_m88888_240324_145021_s1/173342833/ccs/9314_11265	none
Sample24_m88888_240324_145021_s1/157614246/ccs/4838_6790	H2
Sample24_m88888_240324_145021_s1/191172597/ccs/14067_16019	H1
Sample24_m88888_240324_145021_s1/234031698/ccs/13635_15592	H1
Sample24_m88888_240324_145021_s1/4527359/ccs/7668_9621	H1
Sample24_m88888_240324_145021_s1/191173538/ccs/11288_13241	H2
Sample24_m88888_240324_145021_s1/92608152/ccs/9002_10955	H1
Sample24_m88888_240324_145021_s1/260773373/ccs/16073_18024	H2
Sample24_m88888_240324_145021_s1/264377712/ccs/4038_5989	none
Sample24_m88888_240324_145021_s1/70456374/ccs/3084_5034	H1
Sample24_m88888_240324_145021_s1/136579936/ccs/1798_3747	H1
Sample24_m88888_240324_145021_s1/239666153/ccs/7080_9029	H1
Sample24_m88888_240324_145021_s1/152967089/ccs/13042_14992	none
Sample24_m88888_240324_145021_s1/252251521/ccs/5098_7042	H2
Sample24_m88888_240324_145021_s1/173346635/ccs/10198_12144	H2
Sample24_m88888_240324_145021_s1/173345617/ccs/16157_18110	none
Sample24_m88888_240324_145021_s1/154731005/ccs/16137_18087	H1
Sample24_m88888_240324_145021_s1/67438244/ccs/5602_7552	H2
Sample24_m88888_240324_145021_s1/162270332/ccs/3399_5347	H2
Sample24_m88888_240324_145021_s1/218565010/ccs/7506_9455	H1
Sample24_m88888_240324_145021_s1/100926649/ccs/3552_5499	H1
Sample24_m88888_240324_145021_s1/93589650/ccs/2691_4636	H1
Sample24_m88888_240324_145021_s1/20582543/ccs/758_2709	H1
Sample24_m88888_240324_145021_s1/72224217/ccs/10017_11964	H1
Sample24_m88888_240324_145021_s1/18026608/ccs/14563_16510	H2
Sample24_m88888_240324_145021_s1/265421904/ccs/69_2017	none
Sample24_m88888_240324_145021_s1/18941016/ccs/10849_12796	none
Sample24_m88888_240324_145021_s1/65475784/ccs/17831_19779	H1
Sample24_m88888_240324_145021_s1/123669305/ccs/12023_13970	H1
Sample24_m88888_240324_145021_s1/223348175/ccs/16889_18838	H1
Sample24_m88888_240324_145021_s1/265426198/ccs/11799_13747	H2
Sample24_m88888_240324_145021_s1/208933370/ccs/10563_12512	none
Sample24_m88888_240324_145021_s1/80019833/ccs/10734_12682	H2
Sample24_m88888_240324_145021_s1/80547505/ccs/69_2017	H2
Sample24_m88888_240324_145021_s1/232525786/ccs/13637_15586	none
Sample24_m88888_240324_145021_s1/255854000/ccs/1698_3644	H2
Sample24_m88888_240324_145021_s1/215024378/ccs/1804_3752	none
Sample24_m88888_240324_145021_s1/67570342/ccs/8382_10332	H1
Sample24_m88888_240324_145021_s1/263587461/ccs/10420_12366	H2
Sample24_m88888_240324_145021_s1/177411956/ccs/2893_4839	H2
Sample24_m88888_240324_145021_s1/202703566/ccs/10830_12777	none
Sample24_m88888_240324_145021_s1/132123520/ccs/6817_8765	H1
Sample24_m88888_240324_145021_s1/40043876/ccs/12201_14147	H1
Sample24_m88888_240324_145021_s1/106562078/ccs/6820_8767	H2
Sample24_m88888_240324_145021_s1/33821405/ccs/3946_5893	none
Sample24_m88888_240324_145021_s1/163321616/ccs/2973_4919	H1
Sample24_m88888_240324_145021_s1/53350601/ccs/12398_14344	H1
Sample24_m88888_240324_145021_s1/231277396/ccs/14425_16371	H2
Sample24_m88888_240324_145021_s1/249565536/ccs/10563_12508	H2
Sample24_m88888_240324_145021_s1/157155995/ccs/1061_3008	none
Sample24_m88888_240324_145021_s1/163316148/ccs/8632_10575	H1
Sample24_m88888_240324_145021_s1/132973313/ccs/13154_15103	H2
Sample24_m88888_240324_145021_s1/163382819/ccs/69_2016	H1
Sample24_m88888_240324_145021_s1/115343650/ccs/69_2016	H2
Sample24_m88888_240324_145021_s1/128058250/ccs/1478_3424	none
Sample24_m88888_240324_145021_s1/83756324/ccs/3863_5809	H1
Sample24_m88888_240324_145021_s1/175248711/ccs/15626_17572	H2
Sample24_m88888_240324_145021_s1/13042110/ccs/16283_18230	H2
Sample24_m88888_240324_145021_s1/195234797/ccs/1076_3024	H1
Sample24_m88888_240324_145021_s1/111281209/ccs/69_2015	H2
Sample24_m88888_240324_145021_s1/109707874/ccs/41_1987	H2
Sample24_m88888_240324_145021_s1/97326686/ccs/69_2016	H1
Sample24_m88888_240324_145021_s1/74057648/ccs/7334_9278	H1
Sample24_m88888_240324_145021_s1/28186385/ccs/9667_11612	H2
Sample24_m88888_240324_145021_s1/150211232/ccs/41_1981	H2
Sample24_m88888_240324_145021_s1/265487066/ccs/14641_16587	none
Sample24_m88888_240324_145021_s1/241110910/ccs/6515_8461	H2
Sample24_m88888_240324_145021_s1/26743778/ccs/20776_22722	none
Sample24_m88888_240324_145021_s1/81593929/ccs/10468_12412	H2
Sample24_m88888_240324_145021_s1/215618515/ccs/17802_19744	H1
Sample24_m88888_240324_145021_s1/237376081/ccs/13821_15763	none
Sample24_m88888_240324_145021_s1/18354822/ccs/5617_7561	H2
Sample24_m88888_240324_145021_s1/199758623/ccs/12774_14719	none
Sample24_m88888_240324_145021_s1/81331439/ccs/69_2014	H2
Sample24_m88888_240324_145021_s1/218235211/ccs/10040_11985	none
Sample24_m88888_240324_145021_s1/234034845/ccs/69_2013	H2
Sample24_m88888_240324_145021_s1/13372013/ccs/69_2014	none
Sample24_m88888_240324_145021_s1/24383376/ccs/1554_3498	H1
Sample24_m88888_240324_145021_s1/6489021/ccs/41_1984	H2
Sample24_m88888_240324_145021_s1/218696169/ccs/15690_17632	none
Sample24_m88888_240324_145021_s1/65144948/ccs/12894_14837	H2
Sample24_m88888_240324_145021_s1/6821125/ccs/3468_5412	none
Sample24_m88888_240324_145021_s1/204540331/ccs/2688_4631	H2
Sample24_m88888_240324_145021_s1/20906807/ccs/15367_17311	H2
Sample24_m88888_240324_145021_s1/105055102/ccs/21607_23550	none
Sample24_m88888_240324_145021_s1/60493555/ccs/12445_14389	H1
Sample24_m88888_240324_145021_s1/181208097/ccs/8881_10823	none
Sample24_m88888_240324_145021_s1/261554627/ccs/4103_6043	none
Sample24_m88888_240324_145021_s1/262081723/ccs/13517_15458	none
Sample24_m88888_240324_145021_s1/32637029/ccs/7837_9780	H2
Sample24_m88888_240324_145021_s1/203491201/ccs/2630_4576	H1
Sample24_m88888_240324_145021_s1/65540230/ccs/15079_17020	none
Sample24_m88888_240324_145021_s1/125504905/ccs/18645_20591	H1
Sample24_m88888_240324_145021_s1/116264459/ccs/10814_12758	H2
Sample24_m88888_240324_145021_s1/16322927/ccs/7095_9037	none
Sample24_m88888_240324_145021_s1/17631820/ccs/17255_19199	H2
Sample24_m88888_240324_145021_s1/105845302/ccs/1939_3884	H1
Sample24_m88888_240324_145021_s1/184160111/ccs/17272_19213	none
Sample24_m88888_240324_145021_s1/128516366/ccs/17762_19704	H1
Sample24_m88888_240324_145021_s1/97780491/ccs/3812_5752	H1
Sample24_m88888_240324_145021_s1/73270099/ccs/9617_11564	none
Sample24_m88888_240324_145021_s1/232458571/ccs/3965_5910	H2
Sample24_m88888_240324_145021_s1/258676118/ccs/12475_14421	H1
Sample24_m88888_240324_145021_s1/193003777/ccs/2303_4247	H1
Sample24_m88888_240324_145021_s1/134089398/ccs/10487_12431	H2
Sample24_m88888_240324_145021_s1/2231005/ccs/9683_11626	H2
Sample24_m88888_240324_145021_s1/117572031/ccs/12812_14753	H1
Sample24_m88888_240324_145021_s1/1180390/ccs/4245_6187	H2
Sample24_m88888_240324_145021_s1/238357268/ccs/16497_18433	H2
Sample24_m88888_240324_145021_s1/167645854/ccs/13056_14996	none
Sample24_m88888_240324_145021_s1/9896388/ccs/8108_10051	H1
Sample24_m88888_240324_145021_s1/5309724/ccs/5525_7468	H1
Sample24_m88888_240324_145021_s1/255529796/ccs/41_1979	none
Sample24_m88888_240324_145021_s1/72617655/ccs/7430_9371	H2
Sample24_m88888_240324_145021_s1/104597454/ccs/16057_17998	H1
Sample24_m88888_240324_145021_s1/45880958/ccs/8274_10216	H1
Sample24_m88888_240324_145021_s1/132188957/ccs/4020_5961	H2
Sample24_m88888_240324_145021_s1/149295947/ccs/5107_7048	none
Sample24_m88888_240324_145021_s1/130614292/ccs/41_1985	none
Sample24_m88888_240324_145021_s1/42535738/ccs/69_2011	none
Sample24_m88888_240324_145021_s1/201395326/ccs/18286_20225	none
Sample24_m88888_240324_145021_s1/189071887/ccs/17311_19251	H2
Sample24_m88888_240324_145021_s1/18615314/ccs/8746_10674	H1
Sample24_m88888_240324_145021_s1/27591960/ccs/2958_4897	none
Sample24_m88888_240324_145021_s1/177474139/ccs/1665_3604	H2
Sample24_m88888_240324_145021_s1/165742211/ccs/69_2008	H1
Sample24_m88888_240324_145021_s1/235276318/ccs/69_2009	H2
Sample24_m88888_240324_145021_s1/35066430/ccs/10274_12211	none
Sample24_m88888_240324_145021_s1/78646820/ccs/1475_3414	none
Sample24_m88888_240324_145021_s1/69927755/ccs/23803_25742	H1
Sample24_m88888_240324_145021_s1/199692129/ccs/18766_20703	H1
Sample24_m88888_240324_145021_s1/232786673/ccs/11435_13373	none
Sample24_m88888_240324_145021_s1/250353467/ccs/69_2007	H1
Sample24_m88888_240324_145021_s1/177280269/ccs/68_2007	H2
Sample24_m88888_240324_145021_s1/177146866/ccs/2142_4081	H2
Sample24_m88888_240324_145021_s1/212472295/ccs/13828_15765	none
Sample24_m88888_240324_145021_s1/133043711/ccs/20909_22847	none
Sample24_m88888_240324_145021_s1/241634403/ccs/41_1976	none
Sample24_m88888_240324_145021_s1/115279604/ccs/14834_16773	H2
Sample24_m88888_240324_145021_s1/64622296/ccs/5620_7558	H2
Sample24_m88888_240324_145021_s1/32703410/ccs/4707_6644	H2
Sample24_m88888_240324_145021_s1/74910141/ccs/69_2007	H2
Sample24_m88888_240324_145021_s1/32048411/ccs/12663_14599	none
Sample24_m88888_240324_145021_s1/259329998/ccs/14037_15976	H1
Sample24_m88888_240324_145021_s1/60031612/ccs/15578_17516	H2
Sample24_m88888_240324_145021_s1/193663348/ccs/69_2008	none
Sample24_m88888_240324_145021_s1/61870540/ccs/13743_15681	H1
Sample24_m88888_240324_145021_s1/88148860/ccs/69_2001	H2
Sample24_m88888_240324_145021_s1/164955191/ccs/3497_5432	H1
Sample24_m88888_240324_145021_s1/107414620/ccs/8127_10065	H2
Sample24_m88888_240324_145021_s1/101123091/ccs/11064_13003	none
Sample24_m88888_240324_145021_s1/157486231/ccs/5166_7101	none
Sample24_m88888_240324_145021_s1/223609002/ccs/14855_16791	H1
Sample24_m88888_240324_145021_s1/59051445/ccs/5540_7476	H2
Sample24_m88888_240324_145021_s1/233376647/ccs/8084_10016	H2
Sample24_m88888_240324_145021_s1/253301618/ccs/41_1975	H1
Sample24_m88888_240324_145021_s1/229248829/ccs/2407_4342	none
Sample24_m88888_240324_145021_s1/183765745/ccs/25492_27430	H1
Sample24_m88888_240324_145021_s1/19005628/ccs/11136_13073	H2
Sample24_m88888_240324_145021_s1/201263216/ccs/2009_3946	H2
Sample24_m88888_240324_145021_s1/155129574/ccs/6209_8147	H1
Sample24_m88888_240324_145021_s1/106172553/ccs/8109_10046	none
Sample24_m88888_240324_145021_s1/47452676/ccs/12644_14583	H2
Sample24_m88888_240324_145021_s1/238948851/ccs/11892_13828	H2
Sample24_m88888_240324_145021_s1/180753448/ccs/11502_13439	H1
Sample24_m88888_240324_145021_s1/133894858/ccs/3144_5082	H1
Sample24_m88888_240324_145021_s1/153751488/ccs/16840_18776	H1
Sample24_m88888_240324_145021_s1/237505943/ccs/8537_10471	H1
Sample24_m88888_240324_145021_s1/128389141/ccs/14182_16120	H1
Sample24_m88888_240324_145021_s1/74780087/ccs/15493_17429	none
Sample24_m88888_240324_145021_s1/107283567/ccs/8242_10179	H2
Sample24_m88888_240324_145021_s1/21824405/ccs/5855_7791	H1
Sample24_m88888_240324_145021_s1/83362097/ccs/5449_7386	H2
Sample24_m88888_240324_145021_s1/268306141/ccs/3651_5587	H1
Sample24_m88888_240324_145021_s1/15600487/ccs/11240_13178	H2
Sample24_m88888_240324_145021_s1/159975856/ccs/8663_10598	H2
Sample24_m88888_240324_145021_s1/88344995/ccs/8292_10230	H2
Sample24_m88888_240324_145021_s1/144643364/ccs/6287_8226	none
Sample24_m88888_240324_145021_s1/39846290/ccs/1396_3333	H2
Sample24_m88888_240324_145021_s1/263653267/ccs/14437_16371	none
Sample24_m88888_240324_145021_s1/119280272/ccs/41_1970	H1
Sample24_m88888_240324_145021_s1/205128031/ccs/7134_9070	H2
Sample24_m88888_240324_145021_s1/96537461/ccs/13437_15374	H2
Sample24_m88888_240324_145021_s1/140184557/ccs/3372_5309	H2
Sample24_m88888_240324_145021_s1/72619169/ccs/12397_14326	none
Sample24_m88888_240324_145021_s1/160629633/ccs/5295_7231	none
Sample24_m88888_240324_145021_s1/172360419/ccs/20109_22045	H2
Sample24_m88888_240324_145021_s1/145818894/ccs/3156_5090	none
Sample24_m88888_240324_145021_s1/213912088/ccs/11151_13086	none
Sample24_m88888_240324_145021_s1/137168226/ccs/4796_6733	H1
Sample24_m88888_240324_145021_s1/30804484/ccs/10396_12332	none
Sample24_m88888_240324_145021_s1/44635233/ccs/3127_5066	H1
Sample24_m88888_240324_145021_s1/18418238/ccs/5750_7682	none
Sample24_m88888_240324_145021_s1/262672968/ccs/7905_9830	none
Sample24_m88888_240324_145021_s1/196742749/ccs/11137_13069	none
Sample24_m88888_240324_145021_s1/121575216/ccs/8603_10536	none
Sample24_m88888_240324_145021_s1/67896750/ccs/15074_17008	H1
Sample24_m88888_240324_145021_s1/202708850/ccs/9342_11275	H1
Sample24_m88888_240324_145021_s1/31266400/ccs/41_1973	H1
Sample24_m88888_240324_145021_s1/175768289/ccs/16769_18700	none
Sample24_m88888_240324_145021_s1/102039951/ccs/4195_6128	H2
Sample24_m88888_240324_145021_s1/217842134/ccs/9815_11746	none
Sample24_m88888_240324_145021_s1/56099959/ccs/8525_10456	H1
Sample24_m88888_240324_145021_s1/261362585/ccs/12072_14003	none
Sample24_m88888_240324_145021_s1/59114200/ccs/12546_14475	H2
Sample24_m88888_240324_145021_s1/54398915/ccs/5300_7231	H1
Sample24_m88888_240324_145021_s1/193926830/ccs/2011_3942	H2
Sample24_m88888_240324_145021_s1/12456277/ccs/12544_14475	H2
Sample24_m88888_240324_145021_s1/84083982/ccs/13291_15220	H2
Sample24_m88888_240324_145021_s1/58001281/ccs/4158_6086	none
Sample24_m88888_240324_145021_s1/101190999/ccs/20200_22130	H2
Sample24_m88888_240324_145021_s1/138677755/ccs/12778_14705	none
Sample24_m88888_240324_145021_s1/84481370/ccs/1411_3342	none
Sample24_m88888_240324_145021_s1/236912834/ccs/15338_17270	none
Sample24_m88888_240324_145021_s1/169871515/ccs/10935_12864	none
Sample24_m88888_240324_145021_s1/92146904/ccs/4559_6490	H1
Sample24_m88888_240324_145021_s1/51449642/ccs/19325_21253	H2
Sample24_m88888_240324_145021_s1/59769385/ccs/69_1994	H2
Sample24_m88888_240324_145021_s1/19990814/ccs/11188_13114	H2
Sample24_m88888_240324_145021_s1/92864823/ccs/11683_13611	none
Sample24_m88888_240324_145021_s1/238752701/ccs/11424_13354	none
Sample24_m88888_240324_145021_s1/235999402/ccs/6239_8165	H2
Sample24_m88888_240324_145021_s1/73863035/ccs/1483_3410	H1
Sample24_m88888_240324_145021_s1/133038262/ccs/41_1968	none
Sample24_m88888_240324_145021_s1/136774265/ccs/2149_4075	none
Sample24_m88888_240324_145021_s1/64292832/ccs/1560_3484	H1
Sample24_m88888_240324_145021_s1/247924622/ccs/1654_3582	H2
Sample24_m88888_240324_145021_s1/60822555/ccs/5238_7164	H1
Sample24_m88888_240324_145021_s1/246814149/ccs/5190_7119	H1
Sample24_m88888_240324_145021_s1/50075451/ccs/14970_16897	none
Sample24_m88888_240324_145021_s1/85657293/ccs/15514_17439	H1
Sample24_m88888_240324_145021_s1/261949063/ccs/8934_10855	H2
Sample24_m88888_240324_145021_s1/184615614/ccs/11575_13499	H2
Sample24_m88888_240324_145021_s1/143921666/ccs/14548_16471	none
Sample24_m88888_240324_145021_s1/165090000/ccs/9106_11027	none
Sample24_m88888_240324_145021_s1/102107554/ccs/69_1990	H1
Sample24_m88888_240324_145021_s1/159321669/ccs/2610_4533	none
Sample24_m88888_240324_145021_s1/173938142/ccs/15716_17640	H1
Sample24_m88888_240324_145021_s1/214370114/ccs/3483_5403	H2
Sample24_m88888_240324_145021_s1/183960573/ccs/14761_16682	H1
Sample24_m88888_240324_145021_s1/186387753/ccs/12117_14038	H1
Sample24_m88888_240324_145021_s1/183436219/ccs/11992_13916	H2
Sample24_m88888_240324_145021_s1/190973463/ccs/16906_18823	none
Sample24_m88888_240324_145021_s1/204411475/ccs/11303_13224	none
Sample24_m88888_240324_145021_s1/105516628/ccs/4319_6234	H2
Sample24_m88888_240324_145021_s1/205067761/ccs/17275_19194	H2
Sample24_m88888_240324_145021_s1/34276414/ccs/7660_9576	none
Sample24_m88888_240324_145021_s1/173476356/ccs/12524_14442	none
Sample24_m88888_240324_145021_s1/250086167/ccs/2243_4162	H2
Sample24_m88888_240324_145021_s1/247010286/ccs/12978_14900	H2
Sample24_m88888_240324_145021_s1/112527819/ccs/1164_3082	H2
Sample24_m88888_240324_145021_s1/220531981/ccs/4650_6568	H1
Sample24_m88888_240324_145021_s1/90181197/ccs/1135_3054	none
Sample24_m88888_240324_145021_s1/154933086/ccs/18340_20260	H2
Sample24_m88888_240324_145021_s1/46203236/ccs/69_1988	H2
Sample24_m88888_240324_145021_s1/231148743/ccs/2151_4066	H1
Sample24_m88888_240324_145021_s1/208276692/ccs/21481_23399	none
Sample24_m88888_240324_145021_s1/122817289/ccs/23712_25628	H1
Sample24_m88888_240324_145021_s1/246744229/ccs/18683_20602	none
Sample24_m88888_240324_145021_s1/168821301/ccs/5535_7455	H2
Sample24_m88888_240324_145021_s1/20317501/ccs/13202_15120	none
Sample24_m88888_240324_145021_s1/45681421/ccs/21148_23070	H2
Sample24_m88888_240324_145021_s1/129631741/ccs/5113_7031	H2
Sample24_m88888_240324_145021_s1/180749530/ccs/5985_7906	none
Sample24_m88888_240324_145021_s1/209780800/ccs/1535_3452	H1
Sample24_m88888_240324_145021_s1/252053872/ccs/69_1986	H1
Sample24_m88888_240324_145021_s1/245696683/ccs/13540_15460	H1
Sample24_m88888_240324_145021_s1/194972250/ccs/12365_14284	H1
Sample24_m88888_240324_145021_s1/262276711/ccs/11481_13400	none
Sample24_m88888_240324_145021_s1/145361524/ccs/12396_14314	H2
Sample24_m88888_240324_145021_s1/85264157/ccs/13194_15114	H1
Sample24_m88888_240324_145021_s1/81072986/ccs/4186_6104	H1
Sample24_m88888_240324_145021_s1/193791182/ccs/6470_8389	none
Sample24_m88888_240324_145021_s1/158138905/ccs/69_1988	none
Sample24_m88888_240324_145021_s1/43848930/ccs/2960_4881	H1
Sample24_m88888_240324_145021_s1/126096487/ccs/1818_3736	none
Sample24_m88888_240324_145021_s1/97391840/ccs/69_1986	none
Sample24_m88888_240324_145021_s1/9374760/ccs/21934_23853	H1
Sample24_m88888_240324_145021_s1/17503008/ccs/14358_16277	H2
Sample24_m88888_240324_145021_s1/161353360/ccs/2924_4843	none
Sample24_m88888_240324_145021_s1/66848555/ccs/10945_12863	H1
Sample24_m88888_240324_145021_s1/70194576/ccs/1437_3356	none
Sample24_m88888_240324_145021_s1/145168125/ccs/6845_8763	H2
Sample24_m88888_240324_145021_s1/267782669/ccs/16263_18183	none
Sample24_m88888_240324_145021_s1/87886985/ccs/68_1993	none
Sample24_m88888_240324_145021_s1/36246530/ccs/1101_3018	H2
Sample24_m88888_240324_145021_s1/254153997/ccs/3394_5312	H2
Sample24_m88888_240324_145021_s1/195041049/ccs/69_1986	H1
Sample24_m88888_240324_145021_s1/12914547/ccs/69_1986	H2
Sample24_m88888_240324_145021_s1/213389831/ccs/5693_7609	none
Sample24_m88888_240324_145021_s1/116329841/ccs/69_1987	H2
Sample24_m88888_240324_145021_s1/44697804/ccs/8120_10036	H1
Sample24_m88888_240324_145021_s1/35591993/ccs/15444_17362	H1
Sample24_m88888_240324_145021_s1/198710747/ccs/17012_18928	none
Sample24_m88888_240324_145021_s1/23268738/ccs/14127_16042	none
Sample24_m88888_240324_145021_s1/72881858/ccs/17071_18988	none
Sample24_m88888_240324_145021_s1/28313476/ccs/18875_20789	H2
Sample24_m88888_240324_145021_s1/81987361/ccs/7785_9702	none
Sample24_m88888_240324_145021_s1/99488790/ccs/8992_10909	H2
Sample24_m88888_240324_145021_s1/83235617/ccs/17510_19430	none
Sample24_m88888_240324_145021_s1/77398413/ccs/10065_11981	H2
Sample24_m88888_240324_145021_s1/11012711/ccs/8749_10666	none
Sample24_m88888_240324_145021_s1/154012027/ccs/10049_11966	H2
Sample24_m88888_240324_145021_s1/47188502/ccs/13747_15665	H1
Sample24_m88888_240324_145021_s1/94964779/ccs/1409_3324	H2
Sample24_m88888_240324_145021_s1/133303335/ccs/5907_7824	H2
Sample24_m88888_240324_145021_s1/196874607/ccs/41_1958	H1
Sample24_m88888_240324_145021_s1/21628950/ccs/9955_11867	H2
Sample24_m88888_240324_145021_s1/32705076/ccs/69_1985	H2
Sample24_m88888_240324_145021_s1/218564148/ccs/13256_15172	H2
Sample24_m88888_240324_145021_s1/188225028/ccs/27786_29701	none
Sample24_m88888_240324_145021_s1/241504519/ccs/1952_3868	none
Sample24_m88888_240324_145021_s1/42730505/ccs/8799_10714	H2
Sample24_m88888_240324_145021_s1/162531366/ccs/19562_21480	H1
Sample24_m88888_240324_145021_s1/160499194/ccs/10388_12303	none
Sample24_m88888_240324_145021_s1/42730775/ccs/18625_20539	H2
Sample24_m88888_240324_145021_s1/203096716/ccs/9759_11670	H1
Sample24_m88888_240324_145021_s1/231671318/ccs/6280_8196	H1
Sample24_m88888_240324_145021_s1/198312321/ccs/3703_5619	none
Sample24_m88888_240324_145021_s1/206376685/ccs/8555_10472	H2
Sample24_m88888_240324_145021_s1/183373534/ccs/13186_15097	H1
Sample24_m88888_240324_145021_s1/184942720/ccs/11685_13599	none
Sample24_m88888_240324_145021_s1/61475001/ccs/2069_3984	H2
Sample24_m88888_240324_145021_s1/204346874/ccs/13186_15103	none
Sample24_m88888_240324_145021_s1/32183817/ccs/4753_6669	H2
Sample24_m88888_240324_145021_s1/122424801/ccs/3993_5910	H2
Sample24_m88888_240324_145021_s1/204081712/ccs/17518_19433	H2
Sample24_m88888_240324_145021_s1/191956558/ccs/964_2875	none
Sample24_m88888_240324_145021_s1/84018558/ccs/69_1984	H1
Sample24_m88888_240324_145021_s1/106956282/ccs/8625_10536	H1
Sample24_m88888_240324_145021_s1/114165936/ccs/7276_9188	none
Sample24_m88888_240324_145021_s1/116329001/ccs/16734_18647	H2
Sample24_m88888_240324_145021_s1/50201991/ccs/11822_13736	H1
