#readname	haplotype
Sample36_m88888_240512_073311_s1/134087766/ccs/4400_6352	none
Sample36_m88888_240512_073311_s1/15339379/ccs/11180_13133	H1
Sample36_m88888_240512_073311_s1/167183300/ccs/69_2015	H1
Sample36_m88888_240512_073311_s1/98631779/ccs/7508_9456	H2
Sample36_m88888_240512_073311_s1/32115059/ccs/8936_10886	none
Sample36_m88888_240512_073311_s1/264113518/ccs/13257_15206	none
Sample36_m88888_240512_073311_s1/230102329/ccs/3864_5812	H2
Sample36_m88888_240512_073311_s1/198509673/ccs/10909_12852	H1
Sample36_m88888_240512_073311_s1/258147598/ccs/41_1988	H1
Sample36_m88888_240512_073311_s1/108858585/ccs/10963_12907	H2
Sample36_m88888_240512_073311_s1/56562963/ccs/41_1988	H1
Sample36_m88888_240512_073311_s1/207489532/ccs/69_2017	H1
Sample36_m88888_240512_073311_s1/213255362/ccs/15756_17704	H1
Sample36_m88888_240512_073311_s1/187499338/ccs/11139_13087	H1
Sample36_m88888_240512_073311_s1/115086422/ccs/11443_13389	H2
Sample36_m88888_240512_073311_s1/25039022/ccs/5811_7759	H2
Sample36_m88888_240512_073311_s1/181142156/ccs/2549_4495	none
Sample36_m88888_240512_073311_s1/129831425/ccs/12951_14896	none
Sample36_m88888_240512_073311_s1/124522118/ccs/9405_11353	H2
Sample36_m88888_240512_073311_s1/31330870/ccs/11885_13833	none
Sample36_m88888_240512_073311_s1/108074559/ccs/10627_12575	H2
Sample36_m88888_240512_073311_s1/122292044/ccs/8133_10082	H2
Sample36_m88888_240512_073311_s1/123142432/ccs/69_2016	none
Sample36_m88888_240512_073311_s1/63639680/ccs/14091_16037	H1
Sample36_m88888_240512_073311_s1/239342635/ccs/9315_11264	H2
Sample36_m88888_240512_073311_s1/137039505/ccs/12044_13991	H2
Sample36_m88888_240512_073311_s1/211293344/ccs/16789_18738	H2
Sample36_m88888_240512_073311_s1/81330909/ccs/3786_5727	H2
Sample36_m88888_240512_073311_s1/82775991/ccs/41_1986	H2
Sample36_m88888_240512_073311_s1/204344222/ccs/6350_8296	H1
Sample36_m88888_240512_073311_s1/40701783/ccs/11803_13750	H2
Sample36_m88888_240512_073311_s1/36046544/ccs/41_1985	H1
Sample36_m88888_240512_073311_s1/168759266/ccs/8934_10880	H2
Sample36_m88888_240512_073311_s1/161092687/ccs/11463_13409	none
Sample36_m88888_240512_073311_s1/255460455/ccs/6705_8651	none
Sample36_m88888_240512_073311_s1/197591752/ccs/4951_6894	H1
Sample36_m88888_240512_073311_s1/112264029/ccs/13972_15919	none
Sample36_m88888_240512_073311_s1/211880102/ccs/11933_13880	none
Sample36_m88888_240512_073311_s1/190844780/ccs/3847_5794	H1
Sample36_m88888_240512_073311_s1/163317077/ccs/10596_12546	H1
Sample36_m88888_240512_073311_s1/27722376/ccs/9499_11443	none
Sample36_m88888_240512_073311_s1/50661822/ccs/3768_5712	H2
Sample36_m88888_240512_073311_s1/196808933/ccs/69_2014	none
Sample36_m88888_240512_073311_s1/183109498/ccs/1332_3280	H2
Sample36_m88888_240512_073311_s1/149553438/ccs/6789_8727	H1
Sample36_m88888_240512_073311_s1/265424043/ccs/70_2015	H2
Sample36_m88888_240512_073311_s1/86380590/ccs/16365_18311	H2
Sample36_m88888_240512_073311_s1/258347626/ccs/3998_5941	H1
Sample36_m88888_240512_073311_s1/203362232/ccs/7212_9157	none
Sample36_m88888_240512_073311_s1/193073081/ccs/3116_5060	H2
Sample36_m88888_240512_073311_s1/267977974/ccs/69_2013	H2
Sample36_m88888_240512_073311_s1/43649882/ccs/5521_7466	H2
Sample36_m88888_240512_073311_s1/221514310/ccs/14402_16348	H2
Sample36_m88888_240512_073311_s1/251071475/ccs/17849_19795	none
Sample36_m88888_240512_073311_s1/177210300/ccs/3815_5758	none
Sample36_m88888_240512_073311_s1/250483157/ccs/6753_8700	H1
Sample36_m88888_240512_073311_s1/25759633/ccs/6666_8609	H2
Sample36_m88888_240512_073311_s1/169544845/ccs/6678_8621	H1
Sample36_m88888_240512_073311_s1/218107206/ccs/7863_9806	H2
Sample36_m88888_240512_073311_s1/160367539/ccs/1255_3191	H1
Sample36_m88888_240512_073311_s1/202049038/ccs/9165_11106	none
Sample36_m88888_240512_073311_s1/146737060/ccs/14860_16804	H2
Sample36_m88888_240512_073311_s1/26020488/ccs/69_2012	none
Sample36_m88888_240512_073311_s1/134087919/ccs/14587_16531	H2
Sample36_m88888_240512_073311_s1/58789860/ccs/10541_12484	H2
Sample36_m88888_240512_073311_s1/241109999/ccs/1407_3349	H2
Sample36_m88888_240512_073311_s1/162273185/ccs/9148_11089	H1
Sample36_m88888_240512_073311_s1/262410366/ccs/9419_11362	H1
Sample36_m88888_240512_073311_s1/165744844/ccs/9958_11895	H2
Sample36_m88888_240512_073311_s1/153554472/ccs/22025_23965	H2
Sample36_m88888_240512_073311_s1/155781387/ccs/5780_7717	H1
Sample36_m88888_240512_073311_s1/53875962/ccs/6704_8647	H1
Sample36_m88888_240512_073311_s1/54724769/ccs/6319_8259	none
Sample36_m88888_240512_073311_s1/127338515/ccs/1791_3731	H2
Sample36_m88888_240512_073311_s1/260116363/ccs/69_2006	none
Sample36_m88888_240512_073311_s1/256576030/ccs/10387_12327	none
Sample36_m88888_240512_073311_s1/232395323/ccs/11154_13091	none
Sample36_m88888_240512_073311_s1/91490980/ccs/69_2005	H2
Sample36_m88888_240512_073311_s1/168953162/ccs/5587_7525	H1
Sample36_m88888_240512_073311_s1/220530163/ccs/9212_11150	none
Sample36_m88888_240512_073311_s1/223873543/ccs/7496_9431	H1
Sample36_m88888_240512_073311_s1/228720763/ccs/68_2004	H1
Sample36_m88888_240512_073311_s1/208015017/ccs/41_1978	none
Sample36_m88888_240512_073311_s1/172035022/ccs/6267_8204	none
Sample36_m88888_240512_073311_s1/47319673/ccs/5883_7823	H1
Sample36_m88888_240512_073311_s1/187564606/ccs/7553_9488	H2
Sample36_m88888_240512_073311_s1/96077541/ccs/3887_5825	H2
Sample36_m88888_240512_073311_s1/89587796/ccs/15833_17772	H1
Sample36_m88888_240512_073311_s1/125109700/ccs/2264_4203	H2
Sample36_m88888_240512_073311_s1/5706264/ccs/3983_5925	H2
Sample36_m88888_240512_073311_s1/92936059/ccs/7497_9434	H2
Sample36_m88888_240512_073311_s1/221449341/ccs/10236_12174	none
Sample36_m88888_240512_073311_s1/116987263/ccs/69_2008	H2
Sample36_m88888_240512_073311_s1/31460790/ccs/2010_3947	H1
Sample36_m88888_240512_073311_s1/77335557/ccs/3949_5887	H1
Sample36_m88888_240512_073311_s1/86508542/ccs/12665_14603	none
Sample36_m88888_240512_073311_s1/143331104/ccs/10264_12202	H2
Sample36_m88888_240512_073311_s1/22745934/ccs/11094_13032	H1
Sample36_m88888_240512_073311_s1/131798506/ccs/6294_8231	H2
Sample36_m88888_240512_073311_s1/78254932/ccs/4232_6167	H2
Sample36_m88888_240512_073311_s1/14881895/ccs/4482_6419	H1
Sample36_m88888_240512_073311_s1/180096444/ccs/41_1974	H2
Sample36_m88888_240512_073311_s1/247204998/ccs/1549_3480	none
Sample36_m88888_240512_073311_s1/200805810/ccs/11282_13208	none
Sample36_m88888_240512_073311_s1/131732048/ccs/10824_12752	none
Sample36_m88888_240512_073311_s1/86118931/ccs/10649_12579	H1
Sample36_m88888_240512_073311_s1/169608529/ccs/3071_5004	none
Sample36_m88888_240512_073311_s1/160631141/ccs/7086_9016	H1
Sample36_m88888_240512_073311_s1/260048476/ccs/1991_3919	H2
Sample36_m88888_240512_073311_s1/229442670/ccs/4579_6510	H2
Sample36_m88888_240512_073311_s1/191169502/ccs/9890_11821	H1
Sample36_m88888_240512_073311_s1/207555433/ccs/41_1974	none
Sample36_m88888_240512_073311_s1/255526583/ccs/6956_8884	H1
Sample36_m88888_240512_073311_s1/140642657/ccs/2383_4310	H1
Sample36_m88888_240512_073311_s1/30477834/ccs/4830_6758	H1
Sample36_m88888_240512_073311_s1/209654231/ccs/2026_3954	H1
Sample36_m88888_240512_073311_s1/184223216/ccs/10664_12592	H1
Sample36_m88888_240512_073311_s1/106237155/ccs/5999_7928	H1
Sample36_m88888_240512_073311_s1/32376419/ccs/9989_11915	H1
Sample36_m88888_240512_073311_s1/116725059/ccs/4960_6887	H1
Sample36_m88888_240512_073311_s1/117575663/ccs/5669_7596	none
Sample36_m88888_240512_073311_s1/25036748/ccs/1979_3907	H2
Sample36_m88888_240512_073311_s1/174195601/ccs/41_1965	none
Sample36_m88888_240512_073311_s1/184880840/ccs/1867_3794	none
Sample36_m88888_240512_073311_s1/33623893/ccs/12160_14082	H2
Sample36_m88888_240512_073311_s1/117248371/ccs/3729_5651	H1
Sample36_m88888_240512_073311_s1/246811466/ccs/11258_13190	H2
Sample36_m88888_240512_073311_s1/221317674/ccs/13340_15269	none
Sample36_m88888_240512_073311_s1/48105648/ccs/3559_5478	H1
Sample36_m88888_240512_073311_s1/14682382/ccs/10120_12039	none
Sample36_m88888_240512_073311_s1/148636248/ccs/69_1989	none
Sample36_m88888_240512_073311_s1/243799911/ccs/2464_4382	H2
Sample36_m88888_240512_073311_s1/168498061/ccs/10907_12823	H1
Sample36_m88888_240512_073311_s1/50861260/ccs/12120_14039	none
Sample36_m88888_240512_073311_s1/34539333/ccs/11426_13342	H1
Sample36_m88888_240512_073311_s1/126026451/ccs/12053_13972	H1
Sample36_m88888_240512_073311_s1/73930381/ccs/15353_17274	H1
Sample36_m88888_240512_073311_s1/202114733/ccs/8362_10278	H1
Sample36_m88888_240512_073311_s1/258544867/ccs/2396_4315	H2
Sample36_m88888_240512_073311_s1/107085953/ccs/6301_8220	H2
Sample36_m88888_240512_073311_s1/191698029/ccs/11557_13475	none
Sample36_m88888_240512_073311_s1/198708876/ccs/10497_12414	H1
Sample36_m88888_240512_073311_s1/119277722/ccs/69_1988	H2
Sample36_m88888_240512_073311_s1/182714637/ccs/5800_7719	H1
Sample36_m88888_240512_073311_s1/65995948/ccs/15149_17066	H1
Sample36_m88888_240512_073311_s1/81593348/ccs/4260_6181	H2
Sample36_m88888_240512_073311_s1/147850802/ccs/7629_9548	none
Sample36_m88888_240512_073311_s1/240255947/ccs/1273_3188	H2
Sample36_m88888_240512_073311_s1/43781216/ccs/15011_16929	none
Sample36_m88888_240512_073311_s1/85460863/ccs/10186_12104	none
Sample36_m88888_240512_073311_s1/177668993/ccs/6299_8218	H2
Sample36_m88888_240512_073311_s1/58327357/ccs/2219_4136	none
Sample36_m88888_240512_073311_s1/11472941/ccs/9031_10949	H2
Sample36_m88888_240512_073311_s1/243275026/ccs/9346_11264	H2
Sample36_m88888_240512_073311_s1/252053835/ccs/1241_3157	H1
Sample36_m88888_240512_073311_s1/129699454/ccs/7765_9684	H1
Sample36_m88888_240512_073311_s1/135399390/ccs/67_1982	H2
Sample36_m88888_240512_073311_s1/65738193/ccs/8730_10649	none
Sample36_m88888_240512_073311_s1/215026724/ccs/8104_10024	H1
Sample36_m88888_240512_073311_s1/9241814/ccs/8543_10463	none
Sample36_m88888_240512_073311_s1/11667639/ccs/4876_6794	none
Sample36_m88888_240512_073311_s1/122883769/ccs/1640_3557	none
Sample36_m88888_240512_073311_s1/140775948/ccs/900_2817	H1
Sample36_m88888_240512_073311_s1/36902012/ccs/10828_12747	none
Sample36_m88888_240512_073311_s1/115676346/ccs/12343_14263	H2
Sample36_m88888_240512_073311_s1/133829427/ccs/8781_10698	H1
Sample36_m88888_240512_073311_s1/56755173/ccs/67_1971	H2
Sample36_m88888_240512_073311_s1/192221645/ccs/10937_12854	none
Sample36_m88888_240512_073311_s1/159978750/ccs/9149_11066	none
Sample36_m88888_240512_073311_s1/220662403/ccs/14828_16746	H2
Sample36_m88888_240512_073311_s1/67703757/ccs/10071_11987	none
Sample36_m88888_240512_073311_s1/148706778/ccs/3006_4921	H2
Sample36_m88888_240512_073311_s1/190846574/ccs/3958_5875	none
Sample36_m88888_240512_073311_s1/134157635/ccs/4969_6885	none
Sample36_m88888_240512_073311_s1/161548297/ccs/69_1988	H1
Sample36_m88888_240512_073311_s1/140969589/ccs/6433_8348	H1
Sample36_m88888_240512_073311_s1/117311564/ccs/7892_9811	none
Sample36_m88888_240512_073311_s1/39326865/ccs/69_1984	H2
Sample36_m88888_240512_073311_s1/119014842/ccs/5309_7219	none
Sample36_m88888_240512_073311_s1/81400455/ccs/1278_3193	H2
Sample36_m88888_240512_073311_s1/81987780/ccs/7664_9580	none
Sample36_m88888_240512_073311_s1/250482490/ccs/11859_13776	none
Sample36_m88888_240512_073311_s1/17238711/ccs/1302_3217	H1
Sample36_m88888_240512_073311_s1/101127227/ccs/11807_13723	none
Sample36_m88888_240512_073311_s1/92411231/ccs/9185_11100	none
Sample36_m88888_240512_073311_s1/209586226/ccs/69_1981	none
Sample36_m88888_240512_073311_s1/128648863/ccs/15101_17012	none
Sample36_m88888_240512_073311_s1/41814550/ccs/9624_11538	H2
Sample36_m88888_240512_073311_s1/62918396/ccs/69_1983	H1
Sample36_m88888_240512_073311_s1/259656019/ccs/12537_14451	H1
Sample36_m88888_240512_073311_s1/267586073/ccs/69_1984	none
Sample36_m88888_240512_073311_s1/109446871/ccs/11661_13574	none
Sample36_m88888_240512_073311_s1/190189056/ccs/1247_3163	H1
Sample36_m88888_240512_073311_s1/97324177/ccs/9925_11839	none
Sample36_m88888_240512_073311_s1/256377149/ccs/5731_7642	none
Sample36_m88888_240512_073311_s1/139528715/ccs/69_1982	none
Sample36_m88888_240512_073311_s1/250480525/ccs/69_1980	H2
Sample36_m88888_240512_073311_s1/86968059/ccs/3268_5182	H1
Sample36_m88888_240512_073311_s1/229315412/ccs/12499_14410	none
Sample36_m88888_240512_073311_s1/238292122/ccs/14969_16879	H1
Sample36_m88888_240512_073311_s1/103288766/ccs/69_1980	none
Sample36_m88888_240512_073311_s1/196740414/ccs/11423_13333	H1
Sample36_m88888_240512_073311_s1/22742214/ccs/1824_3734	H1
Sample36_m88888_240512_073311_s1/234161390/ccs/4459_6365	H2
Sample36_m88888_240512_073311_s1/145757450/ccs/4616_6525	H1
Sample36_m88888_240512_073311_s1/173543725/ccs/10114_12023	H1
Sample36_m88888_240512_073311_s1/139856961/ccs/10786_12696	none
Sample36_m88888_240512_073311_s1/125506189/ccs/12038_13942	H1
Sample36_m88888_240512_073311_s1/40506615/ccs/7618_9525	H2
Sample36_m88888_240512_073311_s1/156831442/ccs/11380_13286	none
Sample36_m88888_240512_073311_s1/20842336/ccs/1513_3418	H1
Sample36_m88888_240512_073311_s1/191303786/ccs/8990_10894	H1
Sample36_m88888_240512_073311_s1/47514951/ccs/11399_13303	H1
Sample36_m88888_240512_073311_s1/75763327/ccs/12969_14872	none
Sample36_m88888_240512_073311_s1/44566145/ccs/41_1939	H2
Sample36_m88888_240512_073311_s1/259855853/ccs/11836_13740	H1
Sample36_m88888_240512_073311_s1/2561682/ccs/4287_6188	H1
Sample36_m88888_240512_073311_s1/130616796/ccs/11859_13761	none
Sample36_m88888_240512_073311_s1/188483009/ccs/6292_8193	none
Sample36_m88888_240512_073311_s1/120984140/ccs/1997_3896	none
Sample36_m88888_240512_073311_s1/64490218/ccs/13996_15900	H1
Sample36_m88888_240512_073311_s1/18416672/ccs/7527_9426	H2
Sample36_m88888_240512_073311_s1/36441473/ccs/12399_14298	H1
Sample36_m88888_240512_073311_s1/202900415/ccs/3062_4962	H2
Sample36_m88888_240512_073311_s1/54396119/ccs/9468_11367	none
Sample36_m88888_240512_073311_s1/158599284/ccs/8312_10214	H2
Sample36_m88888_240512_073311_s1/84738111/ccs/3507_5406	H1
Sample36_m88888_240512_073311_s1/265360798/ccs/10765_12665	H2
Sample36_m88888_240512_073311_s1/256511952/ccs/69_1968	H2
Sample36_m88888_240512_073311_s1/251401202/ccs/10354_12255	H2
Sample36_m88888_240512_073311_s1/165611464/ccs/1634_3535	none
Sample36_m88888_240512_073311_s1/33100605/ccs/9986_11884	H2
Sample36_m88888_240512_073311_s1/82378799/ccs/13714_15611	H2
Sample36_m88888_240512_073311_s1/167510985/ccs/13526_15421	H1
Sample36_m88888_240512_073311_s1/25827104/ccs/69_1967	H2
Sample36_m88888_240512_073311_s1/211881984/ccs/69_1969	H1
Sample36_m88888_240512_073311_s1/214106396/ccs/16018_17915	H2
Sample36_m88888_240512_073311_s1/247469080/ccs/67_1959	none
Sample36_m88888_240512_073311_s1/149880984/ccs/2979_4876	H2
Sample36_m88888_240512_073311_s1/198508815/ccs/13436_15333	H2
Sample36_m88888_240512_073311_s1/174457233/ccs/7257_9154	H1
Sample36_m88888_240512_073311_s1/217321286/ccs/7910_9810	H1
Sample36_m88888_240512_073311_s1/59574140/ccs/69_1967	H1
Sample36_m88888_240512_073311_s1/194254506/ccs/13259_15156	H1
Sample36_m88888_240512_073311_s1/99355917/ccs/14980_16876	H2
Sample36_m88888_240512_073311_s1/107743121/ccs/8118_10012	H2
Sample36_m88888_240512_073311_s1/181732381/ccs/11566_13462	H2
Sample36_m88888_240512_073311_s1/154995510/ccs/69_1964	H1
Sample36_m88888_240512_073311_s1/71370705/ccs/3732_5627	H2
Sample36_m88888_240512_073311_s1/258019811/ccs/15073_16965	H1
Sample36_m88888_240512_073311_s1/219874756/ccs/41_1933	none
Sample36_m88888_240512_073311_s1/194122904/ccs/7686_9576	H2
Sample36_m88888_240512_073311_s1/137299348/ccs/13998_15889	H1
Sample36_m88888_240512_073311_s1/242880729/ccs/69_1959	none
Sample36_m88888_240512_073311_s1/226169877/ccs/4847_6732	none
Sample36_m88888_240512_073311_s1/252183909/ccs/10879_12753	none
Sample36_m88888_240512_073311_s1/235931746/ccs/10340_12202	H2
Sample36_m88888_240512_073311_s1/214303756/ccs/1538_3378	none
Sample36_m88888_240512_073311_s1/29627723/ccs/41_1857	none
Sample36_m88888_240512_073311_s1/48301799/ccs/69_1933	H2
Sample36_m88888_240512_073311_s1/259264021/ccs/9216_11053	none
Sample36_m88888_240512_073311_s1/192353149/ccs/13035_14870	H1
Sample36_m88888_240512_073311_s1/246090115/ccs/14006_15837	H1
Sample36_m88888_240512_073311_s1/221580611/ccs/4219_6047	H1
Sample36_m88888_240512_073311_s1/182256988/ccs/10173_11994	H1
Sample36_m88888_240512_073311_s1/228526440/ccs/2695_4510	H1
Sample36_m88888_240512_073311_s1/140249792/ccs/6599_8399	none
Sample36_m88888_240512_073311_s1/191566594/ccs/5836_7636	H1
Sample36_m88888_240512_073311_s1/220206414/ccs/5678_7464	H2
Sample36_m88888_240512_073311_s1/12519983/ccs/4267_6043	none
Sample36_m88888_240512_073311_s1/5247052/ccs/8282_10041	H2
Sample36_m88888_240512_073311_s1/240849299/ccs/5130_6368	H2
Sample36_m88888_240512_073311_s1/148377793/ccs/8073_9266	H2
Sample36_m88888_240512_073311_s1/72815659/ccs/3700_4885	H1
Sample36_m88888_240512_073311_s1/35193702/ccs/69_1232	H1
Sample36_m88888_240512_073311_s1/39326248/ccs/10222_11351	none
Sample36_m88888_240512_073311_s1/82051113/ccs/14146_15240	H2
Sample36_m88888_240512_073311_s1/135859488/ccs/69_1976	H2
Sample36_m88888_240512_073311_s1/147851652/ccs/12665_14560	H1
Sample36_m88888_240512_073311_s1/184289315/ccs/5786_6245	none
Sample36_m88888_240512_073311_s1/266341462/ccs/10696_12098	H2
Sample36_m88888_240512_073311_s1/54527675/ccs/4141_5616	H1
Sample36_m88888_240512_073311_s1/132451857/ccs/5918_7338	H1
Sample36_m88888_240512_073311_s1/223549101/ccs/69_1487	none
Sample36_m88888_240512_073311_s1/143853165/ccs/9039_10458	none
Sample36_m88888_240512_073311_s1/20317798/ccs/10403_11811	none
Sample36_m88888_240512_073311_s1/82182267/ccs/3074_4461	none
Sample36_m88888_240512_073311_s1/94834762/ccs/37_1424	none
Sample36_m88888_240512_073311_s1/234489864/ccs/5235_6617	H1
Sample36_m88888_240512_073311_s1/144379252/ccs/7834_9219	H1
Sample36_m88888_240512_073311_s1/146805646/ccs/8686_10068	none
Sample36_m88888_240512_073311_s1/162796248/ccs/41_1422	H1
Sample36_m88888_240512_073311_s1/216794867/ccs/13124_14504	H1
Sample36_m88888_240512_073311_s1/138938627/ccs/5034_6417	H1
Sample36_m88888_240512_073311_s1/87361377/ccs/10283_11665	H1
Sample36_m88888_240512_073311_s1/266275246/ccs/41_1421	H2
Sample36_m88888_240512_073311_s1/22353293/ccs/10603_11983	H2
Sample36_m88888_240512_073311_s1/145166518/ccs/2040_3416	H1
Sample36_m88888_240512_073311_s1/104337648/ccs/41_1420	H1
Sample36_m88888_240512_073311_s1/176949713/ccs/3119_4500	H1
Sample36_m88888_240512_073311_s1/156437141/ccs/4825_6203	H1
Sample36_m88888_240512_073311_s1/233379486/ccs/3899_5273	H2
Sample36_m88888_240512_073311_s1/234491844/ccs/4450_5828	H1
Sample36_m88888_240512_073311_s1/239603950/ccs/1344_2721	H2
Sample36_m88888_240512_073311_s1/51451610/ccs/9736_11114	H2
Sample36_m88888_240512_073311_s1/106107365/ccs/8614_9991	none
Sample36_m88888_240512_073311_s1/40305135/ccs/10041_11415	none
Sample36_m88888_240512_073311_s1/111020041/ccs/1995_3366	H2
Sample36_m88888_240512_073311_s1/109973014/ccs/6569_7941	H1
Sample36_m88888_240512_073311_s1/182326312/ccs/10895_12271	none
Sample36_m88888_240512_073311_s1/199692334/ccs/5374_6751	H1
Sample36_m88888_240512_073311_s1/113246944/ccs/3512_4886	H2
Sample36_m88888_240512_073311_s1/151456048/ccs/69_1441	H2
Sample36_m88888_240512_073311_s1/143327357/ccs/15216_16588	none
Sample36_m88888_240512_073311_s1/115676167/ccs/5892_7264	none
Sample36_m88888_240512_073311_s1/24184589/ccs/11465_12835	H2
Sample36_m88888_240512_073311_s1/177013688/ccs/4935_6303	none
Sample36_m88888_240512_073311_s1/95817976/ccs/8651_10021	none
Sample36_m88888_240512_073311_s1/162337498/ccs/16370_17739	none
Sample36_m88888_240512_073311_s1/90442522/ccs/41_1411	none
Sample36_m88888_240512_073311_s1/5113193/ccs/9450_10819	H2
Sample36_m88888_240512_073311_s1/71633565/ccs/11488_12858	H2
Sample36_m88888_240512_073311_s1/169019101/ccs/14127_15499	H2
Sample36_m88888_240512_073311_s1/98506030/ccs/69_1441	H1
Sample36_m88888_240512_073311_s1/107086329/ccs/13592_14963	none
Sample36_m88888_240512_073311_s1/203036437/ccs/1902_3272	H2
Sample36_m88888_240512_073311_s1/103551491/ccs/5954_7323	H2
Sample36_m88888_240512_073311_s1/88151454/ccs/4776_6144	H2
Sample36_m88888_240512_073311_s1/253494078/ccs/12445_13811	H1
Sample36_m88888_240512_073311_s1/84021573/ccs/3710_5077	H2
Sample36_m88888_240512_073311_s1/45484087/ccs/13265_14634	none
Sample36_m88888_240512_073311_s1/188024048/ccs/6572_7938	H2
Sample36_m88888_240512_073311_s1/202312068/ccs/11228_12596	H1
Sample36_m88888_240512_073311_s1/70585457/ccs/16621_17988	H1
Sample36_m88888_240512_073311_s1/14423540/ccs/4212_5579	none
Sample36_m88888_240512_073311_s1/149685054/ccs/11503_12868	H2
Sample36_m88888_240512_073311_s1/104464554/ccs/5968_7329	H2
Sample36_m88888_240512_073311_s1/165349613/ccs/16172_17531	none
Sample36_m88888_240512_073311_s1/210045026/ccs/10948_12308	H2
Sample36_m88888_240512_073311_s1/57021491/ccs/4775_6131	none
Sample36_m88888_240512_073311_s1/205002403/ccs/14598_15955	H1
Sample36_m88888_240512_073311_s1/154405221/ccs/6592_7971	none
Sample36_m88888_240512_073311_s1/106696998/ccs/9929_11165	H1
Sample36_m88888_240512_073311_s1/85329660/ccs/1501_2718	H1
Sample36_m88888_240512_073311_s1/53285025/ccs/3852_5068	H2
Sample36_m88888_240512_073311_s1/185466994/ccs/5833_7053	H2
Sample36_m88888_240512_073311_s1/178652230/ccs/11785_12999	H1
Sample36_m88888_240512_073311_s1/188091710/ccs/3819_5022	none
Sample36_m88888_240512_073311_s1/211947139/ccs/8749_10153	H1
Sample36_m88888_240512_073311_s1/115216684/ccs/9098_10494	H2
Sample36_m88888_240512_073311_s1/168886447/ccs/7970_9348	none
Sample36_m88888_240512_073311_s1/155779739/ccs/9093_10468	H2
Sample36_m88888_240512_073311_s1/38933720/ccs/9152_10524	none
Sample36_m88888_240512_073311_s1/146674611/ccs/69_1373	H1
Sample36_m88888_240512_073311_s1/265818081/ccs/12426_13722	H2
Sample36_m88888_240512_073311_s1/99226600/ccs/6962_8258	none
Sample36_m88888_240512_073311_s1/7276737/ccs/8544_11670	H1
