#readname	haplotype
Sample39_m88888_240726_010724_s1/128782599/ccs/10562_12513	none
Sample39_m88888_240731_163529_s1/172753114/ccs/9672_11625	none
Sample39_m88888_240731_163529_s1/74843631/ccs/4016_5968	H2
Sample39_m88888_240731_163529_s1/43389555/ccs/69_2019	H1
Sample39_m88888_240731_163529_s1/237441367/ccs/10690_12642	H2
Sample39_m88888_240731_163529_s1/196220319/ccs/11548_13502	none
Sample39_m88888_240731_163529_s1/42665240/ccs/3409_5364	H2
Sample39_m88888_240731_163529_s1/217056342/ccs/9468_11417	H2
Sample39_m88888_240731_163529_s1/82908718/ccs/11010_12965	H2
Sample39_m88888_240731_163529_s1/41945337/ccs/8677_10630	H1
Sample39_m88888_240731_163529_s1/251336062/ccs/5505_7450	H2
Sample39_m88888_240731_163529_s1/204669832/ccs/13980_15930	none
Sample39_m88888_240731_163529_s1/184749773/ccs/8135_10083	none
Sample39_m88888_240731_163529_s1/37949396/ccs/14325_16278	none
Sample39_m88888_240731_163529_s1/234817152/ccs/1173_3123	H2
Sample39_m88888_240731_163529_s1/216798872/ccs/1759_3709	none
Sample39_m88888_240731_163529_s1/24187469/ccs/3169_5121	H2
Sample39_m88888_240731_163529_s1/261361825/ccs/10333_12282	H1
Sample39_m88888_240731_163529_s1/253432659/ccs/2263_4212	H1
Sample39_m88888_240731_163529_s1/112396813/ccs/9027_10980	none
Sample39_m88888_240731_163529_s1/19596642/ccs/69_2018	none
Sample39_m88888_240731_163529_s1/211749813/ccs/10384_12335	H1
Sample39_m88888_240731_163529_s1/178720842/ccs/9972_11924	none
Sample39_m88888_240731_163529_s1/85787474/ccs/6880_8828	H2
Sample39_m88888_240731_163529_s1/244386107/ccs/8146_10092	H1
Sample39_m88888_240731_163529_s1/191431553/ccs/12567_14511	H1
Sample39_m88888_240731_163529_s1/45353791/ccs/5551_7499	H1
Sample39_m88888_240731_163529_s1/103548054/ccs/7925_9869	none
Sample39_m88888_240731_163529_s1/57349771/ccs/10461_12408	H2
Sample39_m88888_240731_163529_s1/175575151/ccs/11885_13832	none
Sample39_m88888_240731_163529_s1/212730577/ccs/69_2019	H2
Sample39_m88888_240731_163529_s1/130880496/ccs/5453_7404	H2
Sample39_m88888_240731_163529_s1/36377053/ccs/2458_4409	H1
Sample39_m88888_240731_163529_s1/172688347/ccs/14706_16651	none
Sample39_m88888_240731_163529_s1/10358040/ccs/1150_3097	H2
Sample39_m88888_240726_010724_s1/101321131/ccs/9226_11173	H2
Sample39_m88888_240731_163529_s1/71435983/ccs/41_1988	H1
Sample39_m88888_240731_163529_s1/10946335/ccs/14460_16408	H1
Sample39_m88888_240731_163529_s1/39781631/ccs/2405_4352	H1
Sample39_m88888_240731_163529_s1/161418980/ccs/69_2015	H2
Sample39_m88888_240731_163529_s1/177537203/ccs/15962_17908	H1
Sample39_m88888_240731_163529_s1/209587691/ccs/7125_9074	H1
Sample39_m88888_240731_163529_s1/183177155/ccs/7130_9079	none
Sample39_m88888_240731_163529_s1/219944836/ccs/940_2888	H1
Sample39_m88888_240731_163529_s1/132842820/ccs/69_2016	H1
Sample39_m88888_240731_163529_s1/163383951/ccs/69_2017	none
Sample39_m88888_240731_163529_s1/258998660/ccs/8850_10797	none
Sample39_m88888_240731_163529_s1/105513832/ccs/1085_3032	H1
Sample39_m88888_240726_010724_s1/85328810/ccs/9021_10968	none
Sample39_m88888_240731_163529_s1/181273595/ccs/2757_4705	H1
Sample39_m88888_240731_163529_s1/260638687/ccs/4536_6484	none
Sample39_m88888_240731_163529_s1/182127868/ccs/69_2016	H2
Sample39_m88888_240731_163529_s1/104858727/ccs/7067_9013	none
Sample39_m88888_240731_163529_s1/132519751/ccs/9693_11641	H1
Sample39_m88888_240726_010724_s1/205850507/ccs/5508_7456	none
Sample39_m88888_240731_163529_s1/150606579/ccs/15558_17505	H2
Sample39_m88888_240731_163529_s1/161747819/ccs/13629_15577	H2
Sample39_m88888_240731_163529_s1/153687273/ccs/14276_16225	H2
Sample39_m88888_240731_163529_s1/202378911/ccs/14546_16485	H1
Sample39_m88888_240731_163529_s1/39650579/ccs/2355_4302	none
Sample39_m88888_240731_163529_s1/45352578/ccs/2072_4019	none
Sample39_m88888_240731_163529_s1/138348534/ccs/1932_3880	H1
Sample39_m88888_240731_163529_s1/140771655/ccs/12169_14117	H2
Sample39_m88888_240731_163529_s1/131795789/ccs/13762_15711	H2
Sample39_m88888_240731_163529_s1/52953833/ccs/10885_12826	H2
Sample39_m88888_240731_163529_s1/148836270/ccs/69_2017	H1
Sample39_m88888_240731_163529_s1/54920866/ccs/9207_11153	H1
Sample39_m88888_240731_163529_s1/152573076/ccs/9851_11798	H2
Sample39_m88888_240731_163529_s1/235212747/ccs/11163_13111	H1
Sample39_m88888_240731_163529_s1/251462121/ccs/3060_5007	H1
Sample39_m88888_240731_163529_s1/76945046/ccs/5856_7803	none
Sample39_m88888_240731_163529_s1/46337378/ccs/9415_11360	H1
Sample39_m88888_240731_163529_s1/44107933/ccs/69_2014	none
Sample39_m88888_240731_163529_s1/92473641/ccs/8869_10815	H1
Sample39_m88888_240731_163529_s1/61212278/ccs/6642_8588	H2
Sample39_m88888_240731_163529_s1/180356319/ccs/5052_6996	none
Sample39_m88888_240731_163529_s1/221054021/ccs/11223_13170	none
Sample39_m88888_240731_163529_s1/233966071/ccs/12574_14522	none
Sample39_m88888_240731_163529_s1/121050930/ccs/1261_3208	none
Sample39_m88888_240731_163529_s1/145428393/ccs/3502_5449	none
Sample39_m88888_240731_163529_s1/84740077/ccs/41_1990	none
Sample39_m88888_240726_010724_s1/159519238/ccs/1733_3674	none
Sample39_m88888_240726_010724_s1/55120477/ccs/7098_9045	H2
Sample39_m88888_240731_163529_s1/86771304/ccs/14861_16809	H2
Sample39_m88888_240731_163529_s1/228856777/ccs/8680_10628	H2
Sample39_m88888_240731_163529_s1/125436059/ccs/15287_17233	H2
Sample39_m88888_240731_163529_s1/12587318/ccs/69_2014	H1
Sample39_m88888_240731_163529_s1/93061500/ccs/8028_9970	none
Sample39_m88888_240731_163529_s1/31658927/ccs/12518_14465	none
Sample39_m88888_240731_163529_s1/125440555/ccs/12512_14457	none
Sample39_m88888_240731_163529_s1/173212632/ccs/10699_12642	H1
Sample39_m88888_240731_163529_s1/62982645/ccs/69_2015	none
Sample39_m88888_240731_163529_s1/73990623/ccs/1300_3246	none
Sample39_m88888_240726_010724_s1/35262325/ccs/69_2012	none
Sample39_m88888_240731_163529_s1/173736479/ccs/8129_10076	H1
Sample39_m88888_240731_163529_s1/84151494/ccs/12025_13971	H2
Sample39_m88888_240731_163529_s1/152245160/ccs/5896_7843	none
Sample39_m88888_240731_163529_s1/153687467/ccs/8627_10572	none
Sample39_m88888_240731_163529_s1/200087324/ccs/8082_10029	H1
Sample39_m88888_240731_163529_s1/8982010/ccs/12866_14811	none
Sample39_m88888_240731_163529_s1/56559801/ccs/2214_4162	H2
Sample39_m88888_240731_163529_s1/52563139/ccs/70_2016	H1
Sample39_m88888_240726_010724_s1/220400267/ccs/6598_8544	H2
Sample39_m88888_240731_163529_s1/74449258/ccs/3880_5828	H2
Sample39_m88888_240731_163529_s1/121376521/ccs/41_1985	none
Sample39_m88888_240731_163529_s1/193269286/ccs/1998_3944	H2
Sample39_m88888_240731_163529_s1/182977936/ccs/11907_13853	none
Sample39_m88888_240726_010724_s1/179309532/ccs/12131_14077	H1
Sample39_m88888_240731_163529_s1/178586747/ccs/69_2011	none
Sample39_m88888_240731_163529_s1/107873790/ccs/41_1988	none
Sample39_m88888_240731_163529_s1/233507465/ccs/3444_5391	H2
Sample39_m88888_240731_163529_s1/71305804/ccs/11410_13357	H1
Sample39_m88888_240731_163529_s1/263524471/ccs/4719_6663	H2
Sample39_m88888_240731_163529_s1/266012919/ccs/11421_13365	H2
Sample39_m88888_240731_163529_s1/139854066/ccs/7542_9489	H1
Sample39_m88888_240731_163529_s1/185205012/ccs/11685_13630	H1
Sample39_m88888_240731_163529_s1/34082551/ccs/4156_6100	H2
Sample39_m88888_240731_163529_s1/162530400/ccs/2739_4684	H2
Sample39_m88888_240731_163529_s1/200021065/ccs/5962_7910	none
Sample39_m88888_240731_163529_s1/110694686/ccs/7446_9392	none
Sample39_m88888_240731_163529_s1/130422102/ccs/9859_11805	none
Sample39_m88888_240731_163529_s1/207621311/ccs/69_2017	H1
Sample39_m88888_240731_163529_s1/52955032/ccs/9399_11345	none
Sample39_m88888_240731_163529_s1/181933952/ccs/10309_12254	none
Sample39_m88888_240731_163529_s1/53415861/ccs/69_2015	H1
Sample39_m88888_240731_163529_s1/38604205/ccs/3706_5652	H1
Sample39_m88888_240731_163529_s1/216995308/ccs/6393_8337	H1
Sample39_m88888_240731_163529_s1/148440227/ccs/5497_7442	H2
Sample39_m88888_240731_163529_s1/139793811/ccs/3117_5065	H1
Sample39_m88888_240731_163529_s1/240848200/ccs/10846_12791	none
Sample39_m88888_240731_163529_s1/181799196/ccs/7757_9701	none
Sample39_m88888_240731_163529_s1/123803321/ccs/6648_8593	H1
Sample39_m88888_240731_163529_s1/204345614/ccs/3547_5491	H1
Sample39_m88888_240731_163529_s1/146675438/ccs/8516_10460	H2
Sample39_m88888_240731_163529_s1/66127074/ccs/41_1986	H2
Sample39_m88888_240731_163529_s1/34603358/ccs/9936_11878	H2
Sample39_m88888_240731_163529_s1/222626022/ccs/69_2014	H1
Sample39_m88888_240731_163529_s1/206767909/ccs/12111_14056	H1
Sample39_m88888_240731_163529_s1/189667199/ccs/41_1986	H1
Sample39_m88888_240731_163529_s1/152374530/ccs/3115_5060	none
Sample39_m88888_240731_163529_s1/46203676/ccs/707_2649	H2
Sample39_m88888_240731_163529_s1/132580558/ccs/9925_11871	none
Sample39_m88888_240731_163529_s1/18158359/ccs/7859_9804	H1
Sample39_m88888_240731_163529_s1/14682639/ccs/8562_10507	none
Sample39_m88888_240731_163529_s1/159125315/ccs/11178_13123	H1
Sample39_m88888_240731_163529_s1/147198709/ccs/12012_13955	H1
Sample39_m88888_240731_163529_s1/12976415/ccs/10175_12119	H2
Sample39_m88888_240731_163529_s1/23659310/ccs/9563_11508	H1
Sample39_m88888_240731_163529_s1/220528718/ccs/15562_17505	none
Sample39_m88888_240731_163529_s1/155391203/ccs/14355_16297	H1
Sample39_m88888_240731_163529_s1/117180108/ccs/6794_8739	none
Sample39_m88888_240731_163529_s1/139856396/ccs/12922_14867	none
Sample39_m88888_240731_163529_s1/237438128/ccs/2533_4478	H1
Sample39_m88888_240731_163529_s1/160104574/ccs/4303_6248	none
Sample39_m88888_240731_163529_s1/41749627/ccs/6238_8182	none
Sample39_m88888_240731_163529_s1/196215986/ccs/69_2014	H1
Sample39_m88888_240731_163529_s1/91624166/ccs/15331_17276	none
Sample39_m88888_240731_163529_s1/194844212/ccs/2830_4773	H2
Sample39_m88888_240726_010724_s1/252119731/ccs/10878_12816	H2
Sample39_m88888_240726_010724_s1/22021076/ccs/41_1987	H1
Sample39_m88888_240731_163529_s1/154469141/ccs/6796_8741	H1
Sample39_m88888_240731_163529_s1/110627435/ccs/4880_6825	none
Sample39_m88888_240731_163529_s1/53417676/ccs/8959_10902	none
Sample39_m88888_240731_163529_s1/58066638/ccs/1584_3529	H1
Sample39_m88888_240731_163529_s1/86050141/ccs/3593_5545	none
Sample39_m88888_240731_163529_s1/242946143/ccs/69_2018	H2
Sample39_m88888_240731_163529_s1/248581572/ccs/1744_3689	H1
Sample39_m88888_240731_163529_s1/67176678/ccs/69_2014	H1
Sample39_m88888_240731_163529_s1/227939753/ccs/2970_4917	H2
Sample39_m88888_240731_163529_s1/232853005/ccs/8197_10142	H1
Sample39_m88888_240731_163529_s1/201398001/ccs/13294_15239	none
Sample39_m88888_240731_163529_s1/115413624/ccs/11453_13398	none
Sample39_m88888_240731_163529_s1/216141469/ccs/9344_11289	H2
Sample39_m88888_240731_163529_s1/239998084/ccs/11526_13473	none
Sample39_m88888_240731_163529_s1/74973507/ccs/9631_11576	H2
Sample39_m88888_240731_163529_s1/155913070/ccs/11120_13063	H1
Sample39_m88888_240731_163529_s1/27399348/ccs/15039_16984	H1
Sample39_m88888_240726_010724_s1/211551506/ccs/8991_10934	H2
Sample39_m88888_240731_163529_s1/135923372/ccs/13160_15104	H1
Sample39_m88888_240726_010724_s1/139989955/ccs/13415_15358	H2
Sample39_m88888_240731_163529_s1/31330152/ccs/11234_13181	H1
Sample39_m88888_240731_163529_s1/75629349/ccs/3219_5163	H2
Sample39_m88888_240731_163529_s1/83693565/ccs/8525_10469	H1
Sample39_m88888_240731_163529_s1/111087288/ccs/7769_9712	H2
Sample39_m88888_240731_163529_s1/135138984/ccs/6617_8561	H2
Sample39_m88888_240731_163529_s1/88348298/ccs/1784_3727	H2
Sample39_m88888_240731_163529_s1/260445462/ccs/16007_17949	H1
Sample39_m88888_240731_163529_s1/175702356/ccs/8429_10372	H1
Sample39_m88888_240731_163529_s1/78056051/ccs/4674_6617	H1
Sample39_m88888_240731_163529_s1/249894652/ccs/13600_15543	H2
Sample39_m88888_240731_163529_s1/238096075/ccs/41_1985	none
Sample39_m88888_240726_010724_s1/218894073/ccs/7736_9678	none
Sample39_m88888_240726_010724_s1/48039805/ccs/1163_3108	H1
Sample39_m88888_240731_163529_s1/259328199/ccs/6196_8139	H2
Sample39_m88888_240731_163529_s1/55575377/ccs/7552_9495	none
Sample39_m88888_240731_163529_s1/43254700/ccs/7336_9280	H2
Sample39_m88888_240731_163529_s1/121701127/ccs/9286_11230	H2
Sample39_m88888_240731_163529_s1/46469659/ccs/4393_6335	H1
Sample39_m88888_240731_163529_s1/61806368/ccs/7336_9279	H1
Sample39_m88888_240731_163529_s1/183047908/ccs/11729_13671	H1
Sample39_m88888_240731_163529_s1/245371175/ccs/12984_14929	H2
Sample39_m88888_240731_163529_s1/174916595/ccs/69_2013	H2
Sample39_m88888_240726_010724_s1/220529871/ccs/3210_5154	H1
Sample39_m88888_240731_163529_s1/194253346/ccs/69_2012	H1
Sample39_m88888_240731_163529_s1/144969397/ccs/10761_12704	H1
Sample39_m88888_240731_163529_s1/157615118/ccs/15906_17853	none
Sample39_m88888_240731_163529_s1/11079481/ccs/8188_10131	none
Sample39_m88888_240731_163529_s1/16388465/ccs/3952_5895	H2
Sample39_m88888_240731_163529_s1/117118251/ccs/69_2013	none
Sample39_m88888_240731_163529_s1/120324448/ccs/14188_16132	none
Sample39_m88888_240731_163529_s1/123865844/ccs/12883_14825	none
Sample39_m88888_240731_163529_s1/97780947/ccs/10643_12585	H2
Sample39_m88888_240731_163529_s1/16974959/ccs/13230_15173	none
Sample39_m88888_240731_163529_s1/129763112/ccs/4355_6296	none
Sample39_m88888_240731_163529_s1/51447705/ccs/7719_9663	H2
Sample39_m88888_240731_163529_s1/82511798/ccs/41_1985	none
Sample39_m88888_240731_163529_s1/61540115/ccs/69_2012	H2
Sample39_m88888_240731_163529_s1/239539342/ccs/1125_3069	none
Sample39_m88888_240731_163529_s1/257364802/ccs/2167_4110	H1
Sample39_m88888_240731_163529_s1/89918626/ccs/8507_10450	none
Sample39_m88888_240731_163529_s1/204014682/ccs/3804_5747	H1
Sample39_m88888_240731_163529_s1/228003748/ccs/12189_14133	H1
Sample39_m88888_240731_163529_s1/19993964/ccs/41_1980	none
Sample39_m88888_240731_163529_s1/228266281/ccs/41_1985	none
Sample39_m88888_240731_163529_s1/255137392/ccs/8828_10771	H1
Sample39_m88888_240731_163529_s1/48041828/ccs/6013_7956	H2
Sample39_m88888_240731_163529_s1/257035020/ccs/10276_12223	none
Sample39_m88888_240731_163529_s1/77403144/ccs/1995_3938	none
Sample39_m88888_240731_163529_s1/244387869/ccs/5708_7648	none
Sample39_m88888_240731_163529_s1/71565799/ccs/10077_12019	none
Sample39_m88888_240726_010724_s1/253100817/ccs/7613_9554	H1
Sample39_m88888_240731_163529_s1/215876434/ccs/12604_14545	H1
Sample39_m88888_240731_163529_s1/150867989/ccs/14538_16478	H2
Sample39_m88888_240731_163529_s1/229901293/ccs/2122_4066	H1
Sample39_m88888_240726_010724_s1/263194011/ccs/5248_7190	none
Sample39_m88888_240731_163529_s1/173474682/ccs/8311_10254	H1
Sample39_m88888_240731_163529_s1/121636776/ccs/10375_12319	H1
Sample39_m88888_240731_163529_s1/83429731/ccs/69_2012	H1
Sample39_m88888_240731_163529_s1/239995313/ccs/2430_4372	none
Sample39_m88888_240731_163529_s1/204472889/ccs/6895_8838	none
Sample39_m88888_240731_163529_s1/213650501/ccs/8789_10731	H2
Sample39_m88888_240731_163529_s1/89587773/ccs/2449_4389	H2
Sample39_m88888_240731_163529_s1/5703294/ccs/8803_10747	H2
Sample39_m88888_240726_010724_s1/243468520/ccs/41_1981	H2
Sample39_m88888_240731_163529_s1/189400313/ccs/10448_12389	H2
Sample39_m88888_240731_163529_s1/118358394/ccs/14484_16427	H1
Sample39_m88888_240731_163529_s1/52693898/ccs/7657_9599	H2
Sample39_m88888_240731_163529_s1/190911992/ccs/69_2011	H1
Sample39_m88888_240731_163529_s1/243668169/ccs/12535_14479	H1
Sample39_m88888_240731_163529_s1/166727970/ccs/1484_3424	none
Sample39_m88888_240731_163529_s1/71305960/ccs/4716_6658	H1
Sample39_m88888_240731_163529_s1/238228337/ccs/12050_13991	H1
Sample39_m88888_240726_010724_s1/238227777/ccs/4634_6575	H1
Sample39_m88888_240731_163529_s1/242814973/ccs/5592_7535	none
Sample39_m88888_240731_163529_s1/10162364/ccs/8227_10169	H2
Sample39_m88888_240731_163529_s1/181342770/ccs/9902_11844	none
Sample39_m88888_240731_163529_s1/90836843/ccs/15096_17035	none
Sample39_m88888_240731_163529_s1/148439880/ccs/12401_14343	H2
Sample39_m88888_240731_163529_s1/142083773/ccs/14451_16393	none
Sample39_m88888_240731_163529_s1/83755789/ccs/7531_9472	none
Sample39_m88888_240731_163529_s1/250348351/ccs/9275_11209	H1
Sample39_m88888_240731_163529_s1/22152226/ccs/2373_4312	H1
Sample39_m88888_240731_163529_s1/18420226/ccs/3718_5658	none
Sample39_m88888_240731_163529_s1/176751010/ccs/9305_11245	H1
Sample39_m88888_240731_163529_s1/112791267/ccs/4420_6358	H1
Sample39_m88888_240731_163529_s1/155649540/ccs/1159_3100	H2
Sample39_m88888_240731_163529_s1/236064729/ccs/3015_4955	H1
Sample39_m88888_240731_163529_s1/201132277/ccs/10549_12487	H1
Sample39_m88888_240731_163529_s1/208210492/ccs/13151_15092	H1
Sample39_m88888_240731_163529_s1/215746760/ccs/7746_9682	H1
Sample39_m88888_240731_163529_s1/145298600/ccs/4639_6578	H1
Sample39_m88888_240731_163529_s1/103547772/ccs/11268_13208	H1
Sample39_m88888_240731_163529_s1/243012196/ccs/8853_10791	H1
Sample39_m88888_240731_163529_s1/35390917/ccs/3978_5918	none
Sample39_m88888_240731_163529_s1/30086988/ccs/14634_16574	H1
Sample39_m88888_240731_163529_s1/97257134/ccs/4239_6179	H1
Sample39_m88888_240726_010724_s1/142672460/ccs/11580_13520	none
Sample39_m88888_240731_163529_s1/195106103/ccs/10772_12710	H2
Sample39_m88888_240731_163529_s1/149163972/ccs/41_1981	H1
Sample39_m88888_240731_163529_s1/77075687/ccs/11640_13580	H2
Sample39_m88888_240731_163529_s1/153425616/ccs/13356_15296	H2
Sample39_m88888_240726_010724_s1/125110768/ccs/3855_5796	none
Sample39_m88888_240731_163529_s1/208737330/ccs/14264_16201	H2
Sample39_m88888_240731_163529_s1/165152667/ccs/1478_3421	none
Sample39_m88888_240731_163529_s1/246289482/ccs/15274_17215	none
Sample39_m88888_240731_163529_s1/27857356/ccs/3927_5867	none
Sample39_m88888_240731_163529_s1/177341437/ccs/5863_7800	none
Sample39_m88888_240731_163529_s1/11470365/ccs/39_1976	H2
Sample39_m88888_240731_163529_s1/101716127/ccs/69_2009	none
Sample39_m88888_240731_163529_s1/182716106/ccs/7836_9774	none
Sample39_m88888_240726_010724_s1/40900262/ccs/41_1979	H1
Sample39_m88888_240731_163529_s1/11797236/ccs/4775_6713	H2
Sample39_m88888_240731_163529_s1/121376334/ccs/1879_3817	none
Sample39_m88888_240731_163529_s1/30478614/ccs/13377_15315	H2
Sample39_m88888_240731_163529_s1/146215247/ccs/6174_8112	H1
Sample39_m88888_240731_163529_s1/58654841/ccs/8269_10205	H1
Sample39_m88888_240731_163529_s1/185469031/ccs/11518_13456	H1
Sample39_m88888_240731_163529_s1/114890184/ccs/10814_12754	none
Sample39_m88888_240726_010724_s1/142672491/ccs/7677_9613	H1
Sample39_m88888_240731_163529_s1/117113524/ccs/69_2008	none
Sample39_m88888_240726_010724_s1/149947886/ccs/12815_14754	H1
Sample39_m88888_240731_163529_s1/32245437/ccs/8081_10021	none
Sample39_m88888_240731_163529_s1/48104194/ccs/4193_6129	H1
Sample39_m88888_240731_163529_s1/227415384/ccs/14482_16422	none
Sample39_m88888_240731_163529_s1/44701271/ccs/12409_14347	none
Sample39_m88888_240731_163529_s1/29168922/ccs/1399_3337	H1
Sample39_m88888_240731_163529_s1/42996201/ccs/7264_9200	none
Sample39_m88888_240731_163529_s1/102569774/ccs/10122_12060	none
Sample39_m88888_240731_163529_s1/118492133/ccs/7605_9543	H1
Sample39_m88888_240731_163529_s1/84873554/ccs/69_2008	H1
Sample39_m88888_240731_163529_s1/66195046/ccs/13274_15211	H1
Sample39_m88888_240731_163529_s1/125047268/ccs/2004_3941	none
Sample39_m88888_240731_163529_s1/216073943/ccs/8973_10914	none
Sample39_m88888_240731_163529_s1/79696850/ccs/4931_6874	none
Sample39_m88888_240731_163529_s1/144773304/ccs/11136_13078	H2
Sample39_m88888_240731_163529_s1/97388898/ccs/68_1991	none
Sample39_m88888_240731_163529_s1/204475886/ccs/9222_11182	H2
Sample39_m88888_240731_163529_s1/243864813/ccs/3932_5887	H2
Sample39_m88888_240731_163529_s1/217845448/ccs/12963_14900	H2
Sample39_m88888_240731_163529_s1/218564467/ccs/11734_13670	H2
Sample39_m88888_240731_163529_s1/73598270/ccs/11592_13529	none
Sample39_m88888_240731_163529_s1/58723122/ccs/16303_18238	H2
Sample39_m88888_240731_163529_s1/64423845/ccs/7657_9596	H2
Sample39_m88888_240731_163529_s1/86966924/ccs/3866_5803	none
Sample39_m88888_240731_163529_s1/204149361/ccs/14316_16250	none
Sample39_m88888_240726_010724_s1/65669810/ccs/13167_15104	H1
Sample39_m88888_240731_163529_s1/209260818/ccs/3212_5149	none
Sample39_m88888_240731_163529_s1/10619646/ccs/7614_9551	H1
Sample39_m88888_240731_163529_s1/213586906/ccs/12198_14134	H1
