#readname	haplotype
Sample21_m88888_240324_145021_s1/127862714/ccs/69_2026	none
Sample21_m88888_240324_145021_s1/45876257/ccs/69_2024	none
Sample21_m88888_240324_145021_s1/18878225/ccs/16178_18130	H2
Sample21_m88888_240324_145021_s1/245108920/ccs/16098_18053	none
Sample21_m88888_240324_145021_s1/152966406/ccs/9419_11373	H1
Sample21_m88888_240324_145021_s1/157025115/ccs/69_2023	H2
Sample21_m88888_240324_145021_s1/262607064/ccs/17031_18985	H2
Sample21_m88888_240324_145021_s1/118489441/ccs/10393_12347	none
Sample21_m88888_240324_145021_s1/107875175/ccs/69_2023	H1
Sample21_m88888_240324_145021_s1/118818520/ccs/10801_12755	H2
Sample21_m88888_240324_145021_s1/119144564/ccs/9716_11671	H1
Sample21_m88888_240324_145021_s1/251396282/ccs/19913_21865	none
Sample21_m88888_240324_145021_s1/137364481/ccs/14084_16035	H2
Sample21_m88888_240324_145021_s1/66721550/ccs/18051_20000	H1
Sample21_m88888_240324_145021_s1/158601261/ccs/69_2020	H2
Sample21_m88888_240324_145021_s1/24253222/ccs/5759_7712	H2
Sample21_m88888_240324_145021_s1/32506696/ccs/5336_7289	H2
Sample21_m88888_240324_145021_s1/163189665/ccs/6737_8690	none
Sample21_m88888_240324_145021_s1/27658495/ccs/13887_15837	none
Sample21_m88888_240324_145021_s1/142020691/ccs/10041_11989	H2
Sample21_m88888_240324_145021_s1/164762423/ccs/41_1994	H1
Sample21_m88888_240324_145021_s1/72747869/ccs/19428_21382	H2
Sample21_m88888_240324_145021_s1/117245265/ccs/12068_14018	H1
Sample21_m88888_240324_145021_s1/253364442/ccs/9955_11905	H2
Sample21_m88888_240324_145021_s1/53874191/ccs/12601_14547	H2
Sample21_m88888_240324_145021_s1/212539282/ccs/11080_13029	none
Sample21_m88888_240324_145021_s1/5245161/ccs/12698_14645	H2
Sample21_m88888_240324_145021_s1/159318082/ccs/3998_5944	H1
Sample21_m88888_240324_145021_s1/93459898/ccs/69_2017	H1
Sample21_m88888_240324_145021_s1/2754812/ccs/23239_25188	none
Sample21_m88888_240324_145021_s1/46339946/ccs/9917_11865	H2
Sample21_m88888_240324_145021_s1/53413339/ccs/9885_11833	none
Sample21_m88888_240324_145021_s1/181076912/ccs/5592_7540	H2
Sample21_m88888_240324_145021_s1/267325297/ccs/11711_13658	H2
Sample21_m88888_240324_145021_s1/154861979/ccs/14817_16764	none
Sample21_m88888_240324_145021_s1/181144606/ccs/15394_17342	H1
Sample21_m88888_240324_145021_s1/28513990/ccs/3567_5513	none
Sample21_m88888_240324_145021_s1/38011273/ccs/22042_23989	H1
Sample21_m88888_240324_145021_s1/219746800/ccs/10319_12265	none
Sample21_m88888_240324_145021_s1/114950901/ccs/12802_14748	H1
Sample21_m88888_240324_145021_s1/23467564/ccs/14719_16667	none
Sample21_m88888_240324_145021_s1/258084625/ccs/14244_16190	H1
Sample21_m88888_240324_145021_s1/167383973/ccs/15249_17195	H1
Sample21_m88888_240324_145021_s1/82054496/ccs/1041_2987	H2
Sample21_m88888_240324_145021_s1/81595279/ccs/10403_12350	H2
Sample21_m88888_240324_145021_s1/86709219/ccs/3508_5454	none
Sample21_m88888_240324_145021_s1/52498747/ccs/1487_3433	H2
Sample21_m88888_240324_145021_s1/174591992/ccs/69_2013	none
Sample21_m88888_240324_145021_s1/237639533/ccs/1238_3183	none
Sample21_m88888_240324_145021_s1/182977401/ccs/20315_22254	H1
Sample21_m88888_240324_145021_s1/178393500/ccs/9469_11414	H1
Sample21_m88888_240324_145021_s1/179114114/ccs/3842_5788	H1
Sample21_m88888_240324_145021_s1/43714022/ccs/15150_17091	H2
Sample21_m88888_240324_145021_s1/175179253/ccs/3132_5075	none
Sample21_m88888_240324_145021_s1/239734925/ccs/13012_14957	H2
Sample21_m88888_240324_145021_s1/74388933/ccs/69_2014	none
Sample21_m88888_240324_145021_s1/191824002/ccs/12930_14874	H2
Sample21_m88888_240324_145021_s1/76288748/ccs/12999_14942	none
Sample21_m88888_240324_145021_s1/118031040/ccs/21018_22961	H1
Sample21_m88888_240324_145021_s1/97914244/ccs/6318_8260	H1
Sample21_m88888_240324_145021_s1/262213357/ccs/4204_6141	H1
Sample21_m88888_240324_145021_s1/224988193/ccs/3598_5542	H1
Sample21_m88888_240324_145021_s1/227742475/ccs/5786_7736	H2
Sample21_m88888_240324_145021_s1/207423079/ccs/4384_6327	none
Sample21_m88888_240324_145021_s1/55116181/ccs/15406_17344	H2
Sample21_m88888_240324_145021_s1/224859195/ccs/6137_8077	H1
Sample21_m88888_240324_145021_s1/163251544/ccs/18321_20261	none
Sample21_m88888_240324_145021_s1/223283875/ccs/1183_3121	none
Sample21_m88888_240324_145021_s1/157751056/ccs/6652_8590	none
Sample21_m88888_240324_145021_s1/84611718/ccs/7710_9648	none
Sample21_m88888_240324_145021_s1/265162309/ccs/15570_17511	H1
Sample21_m88888_240324_145021_s1/108724411/ccs/7826_9764	none
Sample21_m88888_240324_145021_s1/198905045/ccs/3100_5037	H2
Sample21_m88888_240324_145021_s1/84541600/ccs/11527_13462	H2
Sample21_m88888_240324_145021_s1/34210627/ccs/69_2006	none
Sample21_m88888_240324_145021_s1/32507458/ccs/13201_15139	H1
Sample21_m88888_240324_145021_s1/232916542/ccs/12889_14826	H1
Sample21_m88888_240324_145021_s1/246680381/ccs/4993_6932	H1
Sample21_m88888_240324_145021_s1/8194875/ccs/8465_10403	H2
Sample21_m88888_240324_145021_s1/202900983/ccs/14335_16276	H1
Sample21_m88888_240324_145021_s1/20188241/ccs/69_2008	none
Sample21_m88888_240324_145021_s1/115346602/ccs/16726_18663	H2
Sample21_m88888_240324_145021_s1/32442836/ccs/2919_4856	H2
Sample21_m88888_240324_145021_s1/143002959/ccs/3919_5855	H2
Sample21_m88888_240324_145021_s1/129041235/ccs/20187_22123	H1
Sample21_m88888_240324_145021_s1/144643268/ccs/69_2006	none
Sample21_m88888_240324_145021_s1/46011590/ccs/9010_10934	H2
Sample21_m88888_240324_145021_s1/9240906/ccs/3162_5096	none
Sample21_m88888_240324_145021_s1/156046252/ccs/1057_2996	H1
Sample21_m88888_240324_145021_s1/252971011/ccs/2269_4203	H2
Sample21_m88888_240324_145021_s1/120521465/ccs/5327_7263	H2
Sample21_m88888_240324_145021_s1/18880280/ccs/14973_16902	none
Sample21_m88888_240324_145021_s1/11932864/ccs/4394_6325	H1
Sample21_m88888_240324_145021_s1/209719213/ccs/9732_11664	H1
Sample21_m88888_240324_145021_s1/227413967/ccs/11957_13887	H2
Sample21_m88888_240324_145021_s1/249301297/ccs/10268_12200	H1
Sample21_m88888_240324_145021_s1/110498364/ccs/13996_15927	H1
Sample21_m88888_240324_145021_s1/215353459/ccs/2482_4410	H1
Sample21_m88888_240324_145021_s1/30672638/ccs/7176_9104	H2
Sample21_m88888_240324_145021_s1/169808551/ccs/10172_12098	none
Sample21_m88888_240324_145021_s1/108074492/ccs/1427_3355	H2
Sample21_m88888_240324_145021_s1/238225253/ccs/41_1970	H2
Sample21_m88888_240324_145021_s1/123535840/ccs/1966_3895	none
Sample21_m88888_240324_145021_s1/168891857/ccs/19555_21485	none
Sample21_m88888_240324_145021_s1/68815801/ccs/11330_13255	none
Sample21_m88888_240324_145021_s1/120262326/ccs/12400_14326	H2
Sample21_m88888_240324_145021_s1/47911208/ccs/15749_17680	H2
Sample21_m88888_240324_145021_s1/101782242/ccs/4518_6443	none
Sample21_m88888_240324_145021_s1/134353431/ccs/15230_17159	none
Sample21_m88888_240324_145021_s1/125441510/ccs/5460_7384	H1
Sample21_m88888_240324_145021_s1/66654523/ccs/69_1994	none
Sample21_m88888_240324_145021_s1/69600349/ccs/21501_23417	none
Sample21_m88888_240324_145021_s1/154405990/ccs/13667_15588	H1
Sample21_m88888_240324_145021_s1/31526372/ccs/2042_3963	none
Sample21_m88888_240324_145021_s1/264964903/ccs/12977_14898	H2
Sample21_m88888_240324_145021_s1/154731104/ccs/2193_4112	H2
Sample21_m88888_240324_145021_s1/254544231/ccs/4670_6591	H1
Sample21_m88888_240324_145021_s1/127337388/ccs/11216_13139	none
Sample21_m88888_240324_145021_s1/93722452/ccs/7952_9874	none
Sample21_m88888_240324_145021_s1/98832329/ccs/2279_4199	H2
Sample21_m88888_240324_145021_s1/199298478/ccs/12617_14535	H2
Sample21_m88888_240324_145021_s1/131269592/ccs/14154_16073	H1
Sample21_m88888_240324_145021_s1/77860812/ccs/7007_8926	H2
Sample21_m88888_240324_145021_s1/148638226/ccs/2361_4279	none
Sample21_m88888_240324_145021_s1/259133343/ccs/6890_8809	H1
Sample21_m88888_240324_145021_s1/71830330/ccs/18611_20528	H2
Sample21_m88888_240324_145021_s1/150798989/ccs/14544_16465	H2
Sample21_m88888_240324_145021_s1/57741422/ccs/7793_9711	H2
Sample21_m88888_240324_145021_s1/68288828/ccs/20698_22615	H1
Sample21_m88888_240324_145021_s1/62853504/ccs/13600_15517	none
Sample21_m88888_240324_145021_s1/68752241/ccs/13141_15059	none
Sample21_m88888_240324_145021_s1/55640433/ccs/12524_14443	H1
Sample21_m88888_240324_145021_s1/186190270/ccs/21317_23234	H2
Sample21_m88888_240324_145021_s1/90904109/ccs/13615_15533	H2
Sample21_m88888_240324_145021_s1/216666380/ccs/4001_5917	H1
Sample21_m88888_240324_145021_s1/112722006/ccs/3274_5189	H2
Sample21_m88888_240324_145021_s1/259002376/ccs/41_1956	H2
Sample21_m88888_240324_145021_s1/153289375/ccs/12908_14825	H1
Sample21_m88888_240324_145021_s1/112918703/ccs/9953_11871	H2
Sample21_m88888_240324_145021_s1/216925972/ccs/4328_6245	H2
Sample21_m88888_240324_145021_s1/252314466/ccs/41_1958	none
Sample21_m88888_240324_145021_s1/99685750/ccs/2485_4402	none
Sample21_m88888_240324_145021_s1/182979668/ccs/69_1984	none
Sample21_m88888_240324_145021_s1/169215556/ccs/10240_12156	none
Sample21_m88888_240324_145021_s1/137892935/ccs/3449_5359	none
Sample21_m88888_240324_145021_s1/185271661/ccs/3515_5430	H1
Sample21_m88888_240324_145021_s1/266931703/ccs/9926_11838	H1
Sample21_m88888_240324_145021_s1/246350282/ccs/69_1983	H1
Sample21_m88888_240324_145021_s1/49087997/ccs/12851_14768	H1
Sample21_m88888_240324_145021_s1/125048757/ccs/15194_17109	H1
Sample21_m88888_240324_145021_s1/253956543/ccs/15683_17599	none
Sample21_m88888_240324_145021_s1/127210641/ccs/3787_5704	H2
Sample21_m88888_240324_145021_s1/19333253/ccs/4872_6789	H2
Sample21_m88888_240324_145021_s1/133432602/ccs/8133_10048	none
Sample21_m88888_240324_145021_s1/67633848/ccs/2328_4244	H1
Sample21_m88888_240324_145021_s1/195166331/ccs/8544_10461	H1
Sample21_m88888_240324_145021_s1/14288613/ccs/13949_15862	H1
Sample21_m88888_240324_145021_s1/183045741/ccs/69_1983	H1
Sample21_m88888_240324_145021_s1/120525034/ccs/16947_18860	H2
Sample21_m88888_240324_145021_s1/94307641/ccs/8069_9981	none
Sample21_m88888_240324_145021_s1/163846046/ccs/1272_3185	none
Sample21_m88888_240324_145021_s1/223548122/ccs/3462_5376	H1
Sample21_m88888_240324_145021_s1/6492774/ccs/12946_14853	none
Sample21_m88888_240324_145021_s1/140705873/ccs/7324_9236	none
Sample21_m88888_240324_145021_s1/165155957/ccs/69_1983	none
Sample21_m88888_240324_145021_s1/116921972/ccs/6190_8105	H1
Sample21_m88888_240324_145021_s1/169612476/ccs/10656_12569	H1
Sample21_m88888_240324_145021_s1/134613627/ccs/9094_11007	none
Sample21_m88888_240324_145021_s1/239993139/ccs/2693_4605	none
Sample21_m88888_240324_145021_s1/194187290/ccs/7135_9046	H1
Sample21_m88888_240324_145021_s1/183960506/ccs/7282_9194	H1
Sample21_m88888_240324_145021_s1/150799934/ccs/15946_17858	H2
Sample21_m88888_240324_145021_s1/198839384/ccs/3188_5100	H2
Sample21_m88888_240324_145021_s1/193464776/ccs/17485_19396	none
Sample21_m88888_240324_145021_s1/195232259/ccs/69_1979	H2
Sample21_m88888_240324_145021_s1/81726384/ccs/14874_16783	H1
Sample21_m88888_240324_145021_s1/126620481/ccs/2902_4812	H1
Sample21_m88888_240324_145021_s1/130221506/ccs/12053_13962	none
Sample21_m88888_240324_145021_s1/34342381/ccs/9316_11225	none
Sample21_m88888_240324_145021_s1/181014467/ccs/9124_11032	H2
Sample21_m88888_240324_145021_s1/157811084/ccs/14777_16688	H1
Sample21_m88888_240324_145021_s1/123601417/ccs/542_2453	H1
Sample21_m88888_240324_145021_s1/180028310/ccs/12899_14808	none
Sample21_m88888_240324_145021_s1/211026757/ccs/16882_18794	H2
Sample21_m88888_240324_145021_s1/71176938/ccs/16272_18180	H1
Sample21_m88888_240324_145021_s1/43123913/ccs/9614_11523	H1
Sample21_m88888_240324_145021_s1/29753515/ccs/11471_13381	H1
Sample21_m88888_240324_145021_s1/262934064/ccs/15044_16949	none
Sample21_m88888_240324_145021_s1/216339526/ccs/1802_3710	H1
Sample21_m88888_240324_145021_s1/33293003/ccs/69_1977	H1
Sample21_m88888_240324_145021_s1/266605417/ccs/8158_10070	H2
Sample21_m88888_240324_145021_s1/36045554/ccs/16177_18081	H1
Sample21_m88888_240324_145021_s1/205393466/ccs/9761_11672	H1
Sample21_m88888_240324_145021_s1/172888321/ccs/7521_9428	H1
Sample21_m88888_240324_145021_s1/168493172/ccs/13574_15480	H2
Sample21_m88888_240324_145021_s1/24642004/ccs/13230_15137	H1
Sample21_m88888_240324_145021_s1/205982531/ccs/6063_7970	none
Sample21_m88888_240324_145021_s1/164760332/ccs/17181_19088	H2
Sample21_m88888_240324_145021_s1/227607644/ccs/15687_17591	none
Sample21_m88888_240324_145021_s1/178720925/ccs/13517_15420	none
Sample21_m88888_240324_145021_s1/188616715/ccs/1105_3011	H2
Sample21_m88888_240324_145021_s1/230097206/ccs/5269_7173	none
Sample21_m88888_240324_145021_s1/221188946/ccs/69_1975	H1
Sample21_m88888_240324_145021_s1/52036981/ccs/12654_14559	none
Sample21_m88888_240324_145021_s1/34346502/ccs/12412_14318	none
Sample21_m88888_240324_145021_s1/224726580/ccs/10166_12072	none
Sample21_m88888_240324_145021_s1/77004901/ccs/21065_22971	H2
Sample21_m88888_240324_145021_s1/144119340/ccs/11721_13624	H2
Sample21_m88888_240324_145021_s1/169675029/ccs/69_1977	none
Sample21_m88888_240324_145021_s1/73662554/ccs/2997_4901	none
Sample21_m88888_240324_145021_s1/167449745/ccs/10805_12714	H1
Sample21_m88888_240324_145021_s1/216596623/ccs/16100_18003	H2
Sample21_m88888_240324_145021_s1/183763199/ccs/69_1973	H1
Sample21_m88888_240324_145021_s1/247990391/ccs/8397_10299	H2
Sample21_m88888_240324_145021_s1/240388242/ccs/4386_6288	H1
Sample21_m88888_240324_145021_s1/104334953/ccs/17544_19449	none
Sample21_m88888_240324_145021_s1/245434659/ccs/9838_11742	H2
Sample21_m88888_240324_145021_s1/28508227/ccs/41_1944	none
Sample21_m88888_240324_145021_s1/211292122/ccs/69_1973	H1
Sample21_m88888_240324_145021_s1/142739932/ccs/69_1972	H1
Sample21_m88888_240324_145021_s1/33555640/ccs/69_1972	H2
Sample21_m88888_240324_145021_s1/31133854/ccs/9185_11089	none
Sample21_m88888_240324_145021_s1/198973123/ccs/2972_4872	none
Sample21_m88888_240324_145021_s1/35000126/ccs/12593_14494	H1
Sample21_m88888_240324_145021_s1/239603854/ccs/10485_12382	none
Sample21_m88888_240324_145021_s1/130156023/ccs/6031_7934	H1
Sample21_m88888_240324_145021_s1/189268258/ccs/3015_4914	none
Sample21_m88888_240324_145021_s1/11212099/ccs/13468_15369	H2
Sample21_m88888_240324_145021_s1/258738859/ccs/7988_9890	H2
Sample21_m88888_240324_145021_s1/216203421/ccs/4912_6812	H2
Sample21_m88888_240324_145021_s1/99946691/ccs/11221_13120	H2
Sample21_m88888_240324_145021_s1/234426329/ccs/69_1969	H2
Sample21_m88888_240324_145021_s1/259654217/ccs/16138_18037	H1
Sample21_m88888_240324_145021_s1/245105528/ccs/4602_6505	H1
Sample21_m88888_240324_145021_s1/221644067/ccs/41_1943	H2
Sample21_m88888_240324_145021_s1/229968665/ccs/11594_13493	none
Sample21_m88888_240324_145021_s1/100339544/ccs/16416_18319	none
Sample21_m88888_240324_145021_s1/172097909/ccs/1869_3772	H2
Sample21_m88888_240324_145021_s1/261689326/ccs/13526_15428	H1
Sample21_m88888_240324_145021_s1/127533140/ccs/2085_3985	H2
Sample21_m88888_240324_145021_s1/20125443/ccs/13251_15152	H1
Sample21_m88888_240324_145021_s1/222369375/ccs/8897_10799	H2
Sample21_m88888_240324_145021_s1/23334726/ccs/5234_7131	none
Sample21_m88888_240324_145021_s1/246289613/ccs/6481_8381	none
Sample21_m88888_240324_145021_s1/223023553/ccs/14289_16191	H1
Sample21_m88888_240324_145021_s1/159586234/ccs/6920_8825	H2
Sample21_m88888_240324_145021_s1/249041649/ccs/7930_9830	none
Sample21_m88888_240324_145021_s1/62981971/ccs/12215_14113	H2
Sample21_m88888_240324_145021_s1/71047014/ccs/12213_14114	none
Sample21_m88888_240324_145021_s1/43779505/ccs/17724_19627	H2
Sample21_m88888_240324_145021_s1/77530768/ccs/15133_17033	H2
Sample21_m88888_240324_145021_s1/223352033/ccs/1994_3891	H2
Sample21_m88888_240324_145021_s1/68752288/ccs/18333_20228	H1
Sample21_m88888_240324_145021_s1/169476463/ccs/10966_12866	H2
Sample21_m88888_240324_145021_s1/197526277/ccs/17100_18999	none
Sample21_m88888_240324_145021_s1/22743402/ccs/13939_15837	none
Sample21_m88888_240324_145021_s1/207031023/ccs/1517_3419	none
Sample21_m88888_240324_145021_s1/224466105/ccs/69_1969	none
Sample21_m88888_240324_145021_s1/65865649/ccs/5482_7382	H2
Sample21_m88888_240324_145021_s1/188945497/ccs/13910_15813	none
Sample21_m88888_240324_145021_s1/74975249/ccs/69_1969	none
Sample21_m88888_240324_145021_s1/57938197/ccs/15788_17683	none
Sample21_m88888_240324_145021_s1/237832171/ccs/11904_13805	none
Sample21_m88888_240324_145021_s1/242291828/ccs/7949_9848	H1
Sample21_m88888_240324_145021_s1/129173734/ccs/8458_10357	H2
Sample21_m88888_240324_145021_s1/97784413/ccs/5416_7316	none
Sample21_m88888_240324_145021_s1/182191569/ccs/11957_13856	H2
Sample21_m88888_240324_145021_s1/169937135/ccs/69_1967	H2
Sample21_m88888_240324_145021_s1/52106447/ccs/14917_16815	H1
Sample21_m88888_240324_145021_s1/17828755/ccs/9181_11082	H2
Sample21_m88888_240324_145021_s1/134221756/ccs/41_1939	none
Sample21_m88888_240324_145021_s1/102567313/ccs/5767_7667	H2
Sample21_m88888_240324_145021_s1/236327303/ccs/3596_5493	H1
Sample21_m88888_240324_145021_s1/76812139/ccs/3737_5634	H2
Sample21_m88888_240324_145021_s1/145886035/ccs/12320_14216	H2
Sample21_m88888_240324_145021_s1/85656467/ccs/10195_12092	none
Sample21_m88888_240324_145021_s1/100602939/ccs/17145_19042	none
Sample21_m88888_240324_145021_s1/214501433/ccs/12697_14587	none
Sample21_m88888_240324_145021_s1/142611482/ccs/8295_10193	H1
Sample21_m88888_240324_145021_s1/109775754/ccs/10290_12181	none
Sample21_m88888_240324_145021_s1/116461757/ccs/4510_6406	H1
Sample21_m88888_240324_145021_s1/74777537/ccs/5835_7732	none
Sample21_m88888_240324_145021_s1/182654666/ccs/69_1966	H2
Sample21_m88888_240324_145021_s1/259920805/ccs/2386_4276	H2
Sample21_m88888_240324_145021_s1/145294519/ccs/7441_9335	H1
Sample21_m88888_240324_145021_s1/104073201/ccs/18675_20568	H2
Sample21_m88888_240324_145021_s1/227935975/ccs/69_1964	H2
Sample21_m88888_240324_145021_s1/49025387/ccs/9859_11753	H2
Sample21_m88888_240324_145021_s1/112072141/ccs/14436_16331	H1
Sample21_m88888_240324_145021_s1/241701910/ccs/14107_16000	H1
Sample21_m88888_240324_145021_s1/61866157/ccs/10021_11916	none
Sample21_m88888_240324_145021_s1/9898244/ccs/69_1964	H2
Sample21_m88888_240324_145021_s1/156372037/ccs/17299_19195	H1
Sample21_m88888_240324_145021_s1/192746430/ccs/17240_19135	H1
Sample21_m88888_240324_145021_s1/191627870/ccs/11081_12972	none
Sample21_m88888_240324_145021_s1/193200813/ccs/14658_16551	H1
Sample21_m88888_240324_145021_s1/145557999/ccs/69_1963	none
Sample21_m88888_240324_145021_s1/113313831/ccs/8470_10368	none
Sample21_m88888_240324_145021_s1/130813523/ccs/12927_14822	H1
Sample21_m88888_240324_145021_s1/246546964/ccs/17719_19613	H2
Sample21_m88888_240324_145021_s1/59053966/ccs/41_1937	H1
Sample21_m88888_240324_145021_s1/216729052/ccs/12663_14556	H2
Sample21_m88888_240324_145021_s1/205522008/ccs/4723_6606	H2
Sample21_m88888_240324_145021_s1/177079790/ccs/23282_25175	none
Sample21_m88888_240324_145021_s1/105054571/ccs/12027_13916	none
Sample21_m88888_240324_145021_s1/139399532/ccs/16481_18372	H1
Sample21_m88888_240324_145021_s1/159515193/ccs/8549_10438	H2
Sample21_m88888_240324_145021_s1/120982685/ccs/15155_17050	H1
Sample21_m88888_240324_145021_s1/209257429/ccs/41_1929	H2
Sample21_m88888_240324_145021_s1/149095231/ccs/8816_10705	none
Sample21_m88888_240324_145021_s1/89134488/ccs/7372_9258	none
Sample21_m88888_240324_145021_s1/214368353/ccs/15292_17178	none
Sample21_m88888_240324_145021_s1/93719250/ccs/13018_14902	H1
Sample21_m88888_240324_145021_s1/108464619/ccs/3279_5161	H1
Sample21_m88888_240324_145021_s1/255465104/ccs/11691_13568	H2
Sample21_m88888_240324_145021_s1/156958977/ccs/19127_21002	H2
Sample21_m88888_240324_145021_s1/115606493/ccs/9791_11759	none
Sample21_m88888_240324_145021_s1/170069479/ccs/13356_15261	none
Sample21_m88888_240324_145021_s1/30609115/ccs/13897_15832	H1
Sample21_m88888_240324_145021_s1/228788002/ccs/9588_11423	H1
Sample21_m88888_240324_145021_s1/86970238/ccs/5754_7580	H2
Sample21_m88888_240324_145021_s1/9049040/ccs/7164_8986	H1
Sample21_m88888_240324_145021_s1/223285217/ccs/13189_15009	none
Sample21_m88888_240324_145021_s1/237833198/ccs/5875_7674	H2
Sample21_m88888_240324_145021_s1/178782601/ccs/15357_17153	H2
Sample21_m88888_240324_145021_s1/48696981/ccs/3143_4933	H2
Sample21_m88888_240324_145021_s1/12653553/ccs/7567_9354	H2
Sample21_m88888_240324_145021_s1/216662364/ccs/69_1858	H1
Sample21_m88888_240324_145021_s1/182718242/ccs/69_1848	none
Sample21_m88888_240324_145021_s1/90375198/ccs/3984_5760	none
