#readname	haplotype
Sample40_m88888_240731_163529_s1/45155470/ccs/15009_16969	H1
Sample40_m88888_240726_010724_s1/135007683/ccs/5518_7472	H2
Sample40_m88888_240731_163529_s1/246548585/ccs/6408_8357	H2
Sample40_m88888_240731_163529_s1/245238286/ccs/4208_6159	H2
Sample40_m88888_240731_163529_s1/184748222/ccs/41_1994	H2
Sample40_m88888_240731_163529_s1/79893041/ccs/10010_11961	H1
Sample40_m88888_240731_163529_s1/206507661/ccs/12233_14183	none
Sample40_m88888_240731_163529_s1/220660358/ccs/2631_4579	none
Sample40_m88888_240731_163529_s1/41619393/ccs/69_2017	none
Sample40_m88888_240731_163529_s1/74254498/ccs/9938_11889	H2
Sample40_m88888_240731_163529_s1/106499132/ccs/13598_15551	H1
Sample40_m88888_240731_163529_s1/13567219/ccs/7998_9949	none
Sample40_m88888_240731_163529_s1/132776953/ccs/10084_12037	none
Sample40_m88888_240731_163529_s1/206832515/ccs/13127_15077	H1
Sample40_m88888_240731_163529_s1/203297007/ccs/3826_5775	none
Sample40_m88888_240731_163529_s1/247337089/ccs/9346_11296	H1
Sample40_m88888_240731_163529_s1/197596467/ccs/12475_14419	none
Sample40_m88888_240731_163529_s1/112856316/ccs/3858_5807	none
Sample40_m88888_240731_163529_s1/168427863/ccs/11423_13370	H2
Sample40_m88888_240731_163529_s1/88672261/ccs/1995_3942	H2
Sample40_m88888_240731_163529_s1/206311376/ccs/15360_17309	H1
Sample40_m88888_240731_163529_s1/15405639/ccs/9074_11023	H2
Sample40_m88888_240731_163529_s1/113642560/ccs/4148_6097	none
Sample40_m88888_240731_163529_s1/252248755/ccs/16499_18447	H1
Sample40_m88888_240731_163529_s1/97977983/ccs/13676_15623	H1
Sample40_m88888_240726_010724_s1/253430752/ccs/41_1989	none
Sample40_m88888_240731_163529_s1/188811672/ccs/1541_3488	H1
Sample40_m88888_240731_163529_s1/136319934/ccs/15016_16964	H2
Sample40_m88888_240731_163529_s1/170200669/ccs/2528_4481	H1
Sample40_m88888_240731_163529_s1/123539229/ccs/67_2016	H2
Sample40_m88888_240726_010724_s1/262866146/ccs/12550_14490	H2
Sample40_m88888_240731_163529_s1/166006969/ccs/12375_14323	H2
Sample40_m88888_240731_163529_s1/173080774/ccs/8278_10232	H2
Sample40_m88888_240731_163529_s1/230364288/ccs/2279_4232	H1
Sample40_m88888_240731_163529_s1/29952859/ccs/69_2016	H2
Sample40_m88888_240731_163529_s1/223221534/ccs/5140_7088	H1
Sample40_m88888_240731_163529_s1/167712572/ccs/6571_8519	H1
Sample40_m88888_240731_163529_s1/215879615/ccs/41_1987	none
Sample40_m88888_240731_163529_s1/31655458/ccs/7940_9888	H1
Sample40_m88888_240731_163529_s1/234952456/ccs/6177_8124	none
Sample40_m88888_240731_163529_s1/61342489/ccs/9014_10959	none
Sample40_m88888_240731_163529_s1/227738029/ccs/1201_3149	H2
Sample40_m88888_240726_010724_s1/120263481/ccs/14025_15973	H2
Sample40_m88888_240731_163529_s1/150080127/ccs/13351_15298	H1
Sample40_m88888_240731_163529_s1/46992038/ccs/1561_3509	H2
Sample40_m88888_240731_163529_s1/148505958/ccs/9935_11883	none
Sample40_m88888_240726_010724_s1/188222439/ccs/9487_11435	H1
Sample40_m88888_240731_163529_s1/37751918/ccs/11131_13079	H1
Sample40_m88888_240731_163529_s1/261948232/ccs/2189_4134	H2
Sample40_m88888_240731_163529_s1/174458961/ccs/8963_10904	none
Sample40_m88888_240731_163529_s1/73667142/ccs/11951_13898	none
Sample40_m88888_240731_163529_s1/173347665/ccs/18344_20291	H1
Sample40_m88888_240731_163529_s1/121503957/ccs/1967_3913	none
Sample40_m88888_240731_163529_s1/63638413/ccs/8992_10939	none
Sample40_m88888_240731_163529_s1/241306064/ccs/41_1992	none
Sample40_m88888_240731_163529_s1/12389311/ccs/1794_3741	none
Sample40_m88888_240731_163529_s1/148182260/ccs/7140_9086	H2
Sample40_m88888_240731_163529_s1/143331934/ccs/12797_14749	none
Sample40_m88888_240731_163529_s1/167448350/ccs/9576_11522	H2
Sample40_m88888_240731_163529_s1/67048560/ccs/9468_11413	none
Sample40_m88888_240731_163529_s1/231347957/ccs/3628_5574	none
Sample40_m88888_240731_163529_s1/111415753/ccs/10906_12852	none
Sample40_m88888_240726_010724_s1/198050745/ccs/15981_17927	none
Sample40_m88888_240731_163529_s1/137364759/ccs/10949_12896	none
Sample40_m88888_240731_163529_s1/153157841/ccs/4101_6047	none
Sample40_m88888_240731_163529_s1/134874364/ccs/1205_3151	none
Sample40_m88888_240731_163529_s1/87622367/ccs/10651_12598	none
Sample40_m88888_240731_163529_s1/253104826/ccs/1431_3380	H2
Sample40_m88888_240731_163529_s1/242156937/ccs/7370_9316	none
Sample40_m88888_240731_163529_s1/91556823/ccs/2462_4408	none
Sample40_m88888_240731_163529_s1/83624571/ccs/1113_3059	H1
Sample40_m88888_240731_163529_s1/171839226/ccs/1843_3787	none
Sample40_m88888_240731_163529_s1/222696192/ccs/10795_12741	none
Sample40_m88888_240731_163529_s1/88473783/ccs/2554_4502	none
Sample40_m88888_240731_163529_s1/182588761/ccs/11162_13107	H2
Sample40_m88888_240731_163529_s1/251003905/ccs/10053_11998	H1
Sample40_m88888_240731_163529_s1/127930363/ccs/12470_14415	H2
Sample40_m88888_240731_163529_s1/63834501/ccs/11763_13708	none
Sample40_m88888_240731_163529_s1/21038516/ccs/6682_8627	H2
Sample40_m88888_240731_163529_s1/67043446/ccs/20160_22105	H1
Sample40_m88888_240731_163529_s1/42336650/ccs/9104_11048	none
Sample40_m88888_240731_163529_s1/244975337/ccs/5044_6992	none
Sample40_m88888_240731_163529_s1/107152488/ccs/9254_11196	H1
Sample40_m88888_240731_163529_s1/261554576/ccs/5072_7018	none
Sample40_m88888_240731_163529_s1/49610955/ccs/1058_3003	none
Sample40_m88888_240731_163529_s1/224067957/ccs/11261_13207	H1
Sample40_m88888_240731_163529_s1/105385655/ccs/8636_10581	H2
Sample40_m88888_240731_163529_s1/233640713/ccs/11836_13784	none
Sample40_m88888_240731_163529_s1/81134466/ccs/13023_14967	H1
Sample40_m88888_240731_163529_s1/261687814/ccs/69_2014	none
Sample40_m88888_240731_163529_s1/110891342/ccs/10818_12763	H1
Sample40_m88888_240731_163529_s1/63510387/ccs/9024_10969	H2
Sample40_m88888_240731_163529_s1/16191643/ccs/11285_13232	none
Sample40_m88888_240731_163529_s1/40043327/ccs/2525_4470	H1
Sample40_m88888_240731_163529_s1/244646541/ccs/16016_17962	H2
Sample40_m88888_240731_163529_s1/90051461/ccs/68_2012	none
Sample40_m88888_240731_163529_s1/124914069/ccs/9244_11186	none
Sample40_m88888_240731_163529_s1/207819298/ccs/6696_8640	H2
Sample40_m88888_240731_163529_s1/59443945/ccs/4925_6869	none
Sample40_m88888_240731_163529_s1/26083842/ccs/1482_3425	none
Sample40_m88888_240726_010724_s1/131007624/ccs/9954_11897	H1
Sample40_m88888_240731_163529_s1/12260542/ccs/69_2012	none
Sample40_m88888_240731_163529_s1/23069072/ccs/8554_10496	H1
Sample40_m88888_240731_163529_s1/178522547/ccs/10499_12440	none
Sample40_m88888_240731_163529_s1/121703068/ccs/13593_15535	H1
Sample40_m88888_240731_163529_s1/231670346/ccs/6332_8273	H2
Sample40_m88888_240731_163529_s1/138346828/ccs/12583_14524	none
Sample40_m88888_240731_163529_s1/229185107/ccs/15308_17248	H2
Sample40_m88888_240731_163529_s1/43257386/ccs/69_2012	none
Sample40_m88888_240731_163529_s1/222625975/ccs/16199_18141	H1
Sample40_m88888_240731_163529_s1/19009663/ccs/11900_13842	none
Sample40_m88888_240731_163529_s1/84611926/ccs/41_1981	H1
Sample40_m88888_240731_163529_s1/95028278/ccs/41_1982	H1
Sample40_m88888_240731_163529_s1/55055468/ccs/7518_9460	none
Sample40_m88888_240731_163529_s1/100204939/ccs/1983_3925	H1
Sample40_m88888_240731_163529_s1/148113732/ccs/4547_6486	H1
Sample40_m88888_240731_163529_s1/78513098/ccs/41_1987	H1
Sample40_m88888_240731_163529_s1/210242071/ccs/8380_10323	H2
Sample40_m88888_240726_010724_s1/166462485/ccs/3812_5754	H1
Sample40_m88888_240731_163529_s1/205786726/ccs/2759_4697	H2
Sample40_m88888_240731_163529_s1/35391438/ccs/7252_9195	H2
Sample40_m88888_240731_163529_s1/223346902/ccs/7651_9595	none
Sample40_m88888_240731_163529_s1/199102922/ccs/8767_10703	H1
Sample40_m88888_240731_163529_s1/242355533/ccs/11435_13375	none
Sample40_m88888_240731_163529_s1/19465609/ccs/12818_14760	none
Sample40_m88888_240731_163529_s1/240389427/ccs/4496_6439	H2
Sample40_m88888_240726_010724_s1/196804919/ccs/9074_11015	none
Sample40_m88888_240731_163529_s1/207228598/ccs/3931_5873	H2
Sample40_m88888_240731_163529_s1/73924665/ccs/2744_4684	H1
Sample40_m88888_240731_163529_s1/13632126/ccs/12177_14117	H1
Sample40_m88888_240731_163529_s1/248124301/ccs/3255_5193	H2
Sample40_m88888_240731_163529_s1/128718045/ccs/41_1981	H1
Sample40_m88888_240731_163529_s1/18548684/ccs/4231_6172	H1
Sample40_m88888_240731_163529_s1/66783893/ccs/10952_12893	none
Sample40_m88888_240731_163529_s1/233379367/ccs/5510_7449	H1
Sample40_m88888_240731_163529_s1/222102480/ccs/9869_11805	none
Sample40_m88888_240726_010724_s1/74913610/ccs/4517_6457	none
Sample40_m88888_240731_163529_s1/97324021/ccs/2753_4693	none
Sample40_m88888_240731_163529_s1/39456626/ccs/2576_4514	H2
Sample40_m88888_240731_163529_s1/168037263/ccs/2223_4163	H2
Sample40_m88888_240731_163529_s1/50533553/ccs/15391_17327	H2
Sample40_m88888_240731_163529_s1/94049906/ccs/10434_12373	H2
Sample40_m88888_240731_163529_s1/261818753/ccs/7082_9027	H2
Sample40_m88888_240731_163529_s1/66458735/ccs/69_2007	H1
Sample40_m88888_240731_163529_s1/105974245/ccs/2642_4580	H2
Sample40_m88888_240731_163529_s1/33098179/ccs/1173_3113	H1
Sample40_m88888_240731_163529_s1/66454133/ccs/1669_3607	none
Sample40_m88888_240731_163529_s1/163712462/ccs/9877_11814	H2
Sample40_m88888_240731_163529_s1/107745288/ccs/6439_8378	H1
Sample40_m88888_240731_163529_s1/252909183/ccs/5541_7477	none
Sample40_m88888_240726_010724_s1/69865787/ccs/1849_3791	none
Sample40_m88888_240731_163529_s1/74712776/ccs/5610_7544	none
Sample40_m88888_240731_163529_s1/199427350/ccs/6494_8432	H1
Sample40_m88888_240731_163529_s1/156045613/ccs/41_1978	H1
Sample40_m88888_240731_163529_s1/184025746/ccs/41_1979	none
Sample40_m88888_240731_163529_s1/265750641/ccs/17629_19567	H2
Sample40_m88888_240731_163529_s1/221250677/ccs/10959_12897	none
Sample40_m88888_240731_163529_s1/165287543/ccs/10946_12884	H2
Sample40_m88888_240731_163529_s1/27594221/ccs/12482_14421	H2
Sample40_m88888_240731_163529_s1/91555030/ccs/69_2008	H2
Sample40_m88888_240731_163529_s1/66585350/ccs/12084_14022	H2
Sample40_m88888_240731_163529_s1/211879561/ccs/41_1979	none
Sample40_m88888_240731_163529_s1/87294193/ccs/16504_18442	H2
Sample40_m88888_240731_163529_s1/81073691/ccs/4994_6934	H1
Sample40_m88888_240731_163529_s1/187371708/ccs/6717_8656	H2
Sample40_m88888_240731_163529_s1/33033023/ccs/11236_13175	none
Sample40_m88888_240731_163529_s1/34407819/ccs/8032_9969	H2
Sample40_m88888_240731_163529_s1/248516290/ccs/6637_8576	none
Sample40_m88888_240731_163529_s1/73601659/ccs/12003_13942	H1
Sample40_m88888_240731_163529_s1/16388006/ccs/8347_10285	H2
Sample40_m88888_240731_163529_s1/25757429/ccs/5603_7541	H1
Sample40_m88888_240731_163529_s1/49285031/ccs/7235_9174	H1
Sample40_m88888_240731_163529_s1/112398797/ccs/10388_12326	H2
Sample40_m88888_240731_163529_s1/153949937/ccs/15106_17045	H2
Sample40_m88888_240731_163529_s1/225051921/ccs/13057_14995	none
Sample40_m88888_240731_163529_s1/113510077/ccs/4974_6911	H1
Sample40_m88888_240731_163529_s1/92409283/ccs/5927_7862	H1
Sample40_m88888_240731_163529_s1/139727137/ccs/9790_11728	H2
Sample40_m88888_240731_163529_s1/108992360/ccs/3486_5424	none
Sample40_m88888_240731_163529_s1/109120669/ccs/9258_11197	H1
Sample40_m88888_240731_163529_s1/79102392/ccs/3543_5482	none
Sample40_m88888_240731_163529_s1/123015964/ccs/69_2007	none
Sample40_m88888_240731_163529_s1/44630390/ccs/1615_3551	none
Sample40_m88888_240731_163529_s1/24051960/ccs/8525_10464	none
Sample40_m88888_240731_163529_s1/191368975/ccs/69_2008	H2
Sample40_m88888_240731_163529_s1/188091790/ccs/41_1980	H2
Sample40_m88888_240731_163529_s1/104469279/ccs/9029_10972	H2
Sample40_m88888_240731_163529_s1/252969980/ccs/15258_17162	none
Sample40_m88888_240731_163529_s1/145360257/ccs/3282_5248	H1
Sample40_m88888_240731_163529_s1/77402542/ccs/12913_14871	H1
Sample40_m88888_240731_163529_s1/130550350/ccs/7666_9613	none
Sample40_m88888_240731_163529_s1/244454416/ccs/8389_10328	H1
Sample40_m88888_240731_163529_s1/132120665/ccs/11454_13395	H1
Sample40_m88888_240731_163529_s1/167117672/ccs/41_1975	none
Sample40_m88888_240731_163529_s1/23855559/ccs/9977_11912	H2
Sample40_m88888_240731_163529_s1/103612561/ccs/6337_8276	H2
Sample40_m88888_240731_163529_s1/50401938/ccs/1540_3478	H2
Sample40_m88888_240731_163529_s1/182588639/ccs/10167_12102	H2
Sample40_m88888_240731_163529_s1/234030501/ccs/11870_13806	H2
Sample40_m88888_240731_163529_s1/178654190/ccs/3374_5311	H1
Sample40_m88888_240731_163529_s1/84741516/ccs/10856_12788	none
Sample40_m88888_240726_010724_s1/62986135/ccs/41_1978	none
Sample40_m88888_240726_010724_s1/55711321/ccs/1227_3163	H2
Sample40_m88888_240731_163529_s1/198904858/ccs/7289_9225	H1
Sample40_m88888_240731_163529_s1/54398563/ccs/41_1972	H2
Sample40_m88888_240731_163529_s1/37881462/ccs/69_2009	H2
Sample40_m88888_240731_163529_s1/63836217/ccs/69_2006	H2
Sample40_m88888_240731_163529_s1/44630392/ccs/18284_20222	H2
Sample40_m88888_240731_163529_s1/132059860/ccs/69_2008	H1
Sample40_m88888_240731_163529_s1/260508207/ccs/12796_14735	none
Sample40_m88888_240726_010724_s1/260834761/ccs/69_2008	H2
Sample40_m88888_240731_163529_s1/252253849/ccs/6710_8648	H2
Sample40_m88888_240731_163529_s1/128062894/ccs/11043_12980	H1
Sample40_m88888_240731_163529_s1/77534068/ccs/13029_14966	H1
Sample40_m88888_240731_163529_s1/147522933/ccs/2958_4893	H2
Sample40_m88888_240731_163529_s1/190776896/ccs/69_2007	H1
Sample40_m88888_240726_010724_s1/161154630/ccs/41_1977	none
Sample40_m88888_240731_163529_s1/218172944/ccs/13833_15770	H1
Sample40_m88888_240731_163529_s1/26087738/ccs/69_2005	none
Sample40_m88888_240731_163529_s1/116397118/ccs/6352_8289	none
Sample40_m88888_240731_163529_s1/218699335/ccs/5307_7243	H1
Sample40_m88888_240731_163529_s1/173019203/ccs/11171_13108	none
Sample40_m88888_240731_163529_s1/221840539/ccs/11286_13222	none
Sample40_m88888_240731_163529_s1/141432474/ccs/41_1975	H1
Sample40_m88888_240731_163529_s1/102239768/ccs/9416_11349	H1
Sample40_m88888_240731_163529_s1/28576790/ccs/41_1973	none
Sample40_m88888_240731_163529_s1/220004861/ccs/10235_12169	none
Sample40_m88888_240731_163529_s1/11735179/ccs/3377_5311	H1
Sample40_m88888_240731_163529_s1/120324980/ccs/14548_16483	H2
Sample40_m88888_240731_163529_s1/94047465/ccs/13401_15336	H2
Sample40_m88888_240731_163529_s1/182781083/ccs/1118_3048	none
Sample40_m88888_240731_163529_s1/37817053/ccs/3551_5483	H1
Sample40_m88888_240731_163529_s1/8586111/ccs/1812_3746	H2
Sample40_m88888_240731_163529_s1/23462600/ccs/10122_12053	H1
Sample40_m88888_240731_163529_s1/85003747/ccs/11290_13224	H2
Sample40_m88888_240731_163529_s1/249435844/ccs/7006_8939	none
Sample40_m88888_240731_163529_s1/218694736/ccs/13488_15417	H2
Sample40_m88888_240731_163529_s1/250679140/ccs/70_2000	H2
Sample40_m88888_240731_163529_s1/90573016/ccs/6287_8217	H1
Sample40_m88888_240731_163529_s1/226690590/ccs/41_1972	H2
Sample40_m88888_240731_163529_s1/201130279/ccs/14692_16624	H1
Sample40_m88888_240731_163529_s1/198115594/ccs/69_2001	H2
Sample40_m88888_240731_163529_s1/200016808/ccs/7271_9204	none
Sample40_m88888_240731_163529_s1/203948141/ccs/13523_15455	H1
Sample40_m88888_240731_163529_s1/94574451/ccs/11602_13531	H1
Sample40_m88888_240731_163529_s1/68751618/ccs/72_1999	none
Sample40_m88888_240731_163529_s1/66459059/ccs/69_1997	none
Sample40_m88888_240731_163529_s1/80219560/ccs/5585_7516	H1
Sample40_m88888_240731_163529_s1/90838426/ccs/4146_6076	H1
Sample40_m88888_240731_163529_s1/200280442/ccs/4745_6674	H1
Sample40_m88888_240726_010724_s1/231280533/ccs/10648_12580	none
Sample40_m88888_240731_163529_s1/136120268/ccs/15696_17628	H1
Sample40_m88888_240731_163529_s1/55055835/ccs/41_1970	H2
Sample40_m88888_240731_163529_s1/198052827/ccs/69_1995	none
Sample40_m88888_240731_163529_s1/84871065/ccs/7187_9115	H1
Sample40_m88888_240731_163529_s1/39453848/ccs/8117_10046	none
Sample40_m88888_240731_163529_s1/52827823/ccs/69_2000	none
Sample40_m88888_240731_163529_s1/79697531/ccs/8567_10494	H1
Sample40_m88888_240731_163529_s1/243798587/ccs/10975_12903	none
Sample40_m88888_240731_163529_s1/206442945/ccs/1378_3308	none
Sample40_m88888_240731_163529_s1/209652088/ccs/11648_13578	none
Sample40_m88888_240731_163529_s1/60361513/ccs/69_1997	H2
Sample40_m88888_240731_163529_s1/173938330/ccs/6445_8372	H2
Sample40_m88888_240731_163529_s1/156176785/ccs/7227_9154	H1
Sample40_m88888_240731_163529_s1/195233065/ccs/69_1995	none
Sample40_m88888_240731_163529_s1/214499717/ccs/11096_13028	H2
Sample40_m88888_240731_163529_s1/113514005/ccs/10980_12909	H2
Sample40_m88888_240731_163529_s1/219810513/ccs/16452_18378	none
Sample40_m88888_240731_163529_s1/156633435/ccs/10006_11931	H1
Sample40_m88888_240731_163529_s1/9568834/ccs/3065_4992	none
Sample40_m88888_240731_163529_s1/48367500/ccs/7856_9782	H1
Sample40_m88888_240731_163529_s1/249760063/ccs/11505_13431	none
Sample40_m88888_240731_163529_s1/80348570/ccs/6749_8676	H2
Sample40_m88888_240731_163529_s1/68425250/ccs/9210_11139	none
Sample40_m88888_240731_163529_s1/97585320/ccs/14752_16673	H2
Sample40_m88888_240731_163529_s1/73400749/ccs/15012_16936	H2
Sample40_m88888_240731_163529_s1/197857340/ccs/9966_11890	H2
Sample40_m88888_240731_163529_s1/175180656/ccs/4551_6467	none
Sample40_m88888_240731_163529_s1/182064605/ccs/11340_13264	H2
Sample40_m88888_240731_163529_s1/62132434/ccs/8251_10176	none
Sample40_m88888_240731_163529_s1/205261359/ccs/10432_12354	none
Sample40_m88888_240731_163529_s1/239209137/ccs/1302_3224	H1
Sample40_m88888_240731_163529_s1/166792949/ccs/13407_15331	none
Sample40_m88888_240731_163529_s1/104401361/ccs/12554_14476	H1
Sample40_m88888_240731_163529_s1/239865441/ccs/8044_9966	H2
Sample40_m88888_240731_163529_s1/153747622/ccs/12273_14195	H2
Sample40_m88888_240731_163529_s1/42930304/ccs/69_1992	H1
Sample40_m88888_240731_163529_s1/128060268/ccs/9213_11132	H1
Sample40_m88888_240726_010724_s1/226822628/ccs/8916_10838	H2
Sample40_m88888_240731_163529_s1/35001620/ccs/3871_5791	none
Sample40_m88888_240731_163529_s1/128123486/ccs/2024_3944	none
Sample40_m88888_240731_163529_s1/142807084/ccs/4675_6599	H2
Sample40_m88888_240731_163529_s1/142152138/ccs/8632_10552	none
Sample40_m88888_240731_163529_s1/162202941/ccs/3230_5151	H1
Sample40_m88888_240731_163529_s1/194843559/ccs/69_1991	H1
Sample40_m88888_240731_163529_s1/200348828/ccs/735_2652	H2
Sample40_m88888_240731_163529_s1/92475264/ccs/16630_18551	none
Sample40_m88888_240731_163529_s1/161878135/ccs/3525_5444	H2
Sample40_m88888_240731_163529_s1/127862703/ccs/13717_15638	H1
Sample40_m88888_240726_010724_s1/118359824/ccs/2948_4867	H2
Sample40_m88888_240731_163529_s1/43453145/ccs/41_1960	H2
Sample40_m88888_240731_163529_s1/133563640/ccs/2563_4481	none
Sample40_m88888_240731_163529_s1/23073844/ccs/10847_12767	none
Sample40_m88888_240731_163529_s1/148834993/ccs/5245_7165	none
Sample40_m88888_240731_163529_s1/122030025/ccs/5826_7746	H1
Sample40_m88888_240731_163529_s1/232195425/ccs/5419_7339	none
Sample40_m88888_240731_163529_s1/166990510/ccs/12601_14521	none
Sample40_m88888_240731_163529_s1/152769693/ccs/1519_3440	H1
Sample40_m88888_240731_163529_s1/254346648/ccs/8908_10827	none
Sample40_m88888_240731_163529_s1/182326657/ccs/4067_5987	H2
Sample40_m88888_240731_163529_s1/23202910/ccs/927_2849	none
Sample40_m88888_240726_010724_s1/245894460/ccs/3144_5059	H2
Sample40_m88888_240731_163529_s1/39261904/ccs/8787_10705	none
Sample40_m88888_240731_163529_s1/75104616/ccs/41_1960	H1
Sample40_m88888_240731_163529_s1/69930648/ccs/69_1986	none
Sample40_m88888_240731_163529_s1/53351751/ccs/1986_3906	H1
Sample40_m88888_240731_163529_s1/133500585/ccs/15570_17488	H1
Sample40_m88888_240731_163529_s1/53346450/ccs/13277_15197	none
Sample40_m88888_240731_163529_s1/60752356/ccs/11492_13412	none
Sample40_m88888_240731_163529_s1/265622476/ccs/1873_3792	H1
Sample40_m88888_240731_163529_s1/77201584/ccs/13045_14963	H1
Sample40_m88888_240731_163529_s1/9767644/ccs/13398_15317	H2
Sample40_m88888_240731_163529_s1/185931518/ccs/3614_5534	H1
Sample40_m88888_240731_163529_s1/177668468/ccs/11098_13017	none
Sample40_m88888_240731_163529_s1/154407421/ccs/18574_20490	none
Sample40_m88888_240731_163529_s1/142022287/ccs/3062_4983	none
Sample40_m88888_240731_163529_s1/26414490/ccs/70_1989	none
Sample40_m88888_240731_163529_s1/187958377/ccs/16229_18147	none
Sample40_m88888_240731_163529_s1/168624934/ccs/8724_10643	none
Sample40_m88888_240731_163529_s1/108074624/ccs/13752_15671	H1
Sample40_m88888_240731_163529_s1/133173131/ccs/2817_4736	none
Sample40_m88888_240731_163529_s1/152896574/ccs/4113_6032	H1
Sample40_m88888_240731_163529_s1/56428383/ccs/2468_4387	none
Sample40_m88888_240731_163529_s1/114296712/ccs/10575_12494	H2
Sample40_m88888_240731_163529_s1/111609931/ccs/2002_3922	H2
Sample40_m88888_240731_163529_s1/178193156/ccs/7031_8947	none
Sample40_m88888_240731_163529_s1/82445693/ccs/8173_10091	H1
Sample40_m88888_240731_163529_s1/17044457/ccs/6397_8315	H2
Sample40_m88888_240731_163529_s1/14287495/ccs/9368_11287	H1
Sample40_m88888_240731_163529_s1/41944767/ccs/7945_9865	H1
Sample40_m88888_240731_163529_s1/253695426/ccs/9039_10959	H1
Sample40_m88888_240731_163529_s1/16191124/ccs/12589_14507	H2
Sample40_m88888_240731_163529_s1/45815619/ccs/2390_4307	none
Sample40_m88888_240731_163529_s1/49549634/ccs/69_1988	H2
Sample40_m88888_240731_163529_s1/170525373/ccs/932_2851	H1
