#readname	haplotype
Sample2_m84036_230519_205749_s1/60295325/ccs/5600_7542	H1
Sample2_m84036_230519_205749_s1/56431046/ccs/16385_18327	H1
Sample2_m84036_230519_205749_s1/231669922/ccs/16886_18828	H2
Sample2_m84036_230519_205749_s1/77468437/ccs/5822_7764	none
Sample2_m84036_230519_205749_s1/17043126/ccs/38_1980	H1
Sample2_m84036_230519_205749_s1/81008023/ccs/7252_9194	none
Sample2_m84036_230519_205749_s1/221448313/ccs/2295_4235	H1
Sample2_m84036_230519_205749_s1/150604163/ccs/7242_9182	H1
Sample2_m84036_230519_205749_s1/202837266/ccs/7635_9574	H2
Sample2_m84036_230519_205749_s1/45684357/ccs/7469_9405	none
Sample2_m84036_230519_205749_s1/135729808/ccs/3508_5448	none
Sample2_m84036_230519_205749_s1/51315487/ccs/4744_6684	H2
Sample2_m84036_230519_205749_s1/16908851/ccs/2079_4018	none
Sample2_m84036_230519_205749_s1/49349693/ccs/17843_19783	none
Sample2_m84036_230519_205749_s1/225706933/ccs/2982_4922	H1
Sample2_m84036_230519_205749_s1/172165300/ccs/70_2010	H1
Sample2_m84036_230519_205749_s1/249758032/ccs/11981_13920	H2
Sample2_m84036_230519_205749_s1/186782777/ccs/18483_20419	none
Sample2_m84036_230519_205749_s1/216598163/ccs/16927_18866	none
Sample2_m84036_230519_205749_s1/221646944/ccs/8552_10490	none
Sample2_m84036_230519_205749_s1/57085614/ccs/9666_11605	H1
Sample2_m84036_230519_205749_s1/16651840/ccs/12017_13957	none
Sample2_m84036_230519_205749_s1/72747781/ccs/13873_15816	H1
Sample2_m84036_230519_205749_s1/92930480/ccs/14209_16145	H2
Sample2_m84036_230519_205749_s1/210767433/ccs/14087_16025	H1
Sample2_m84036_230519_205749_s1/146216805/ccs/6796_8730	H1
Sample2_m84036_230519_205749_s1/184686189/ccs/8896_10835	H2
Sample2_m84036_230519_205749_s1/75765698/ccs/1526_3465	H2
Sample2_m84036_230519_205749_s1/95617302/ccs/5921_7858	none
Sample2_m84036_230519_205749_s1/112661196/ccs/12816_14757	none
Sample2_m84036_230519_205749_s1/31067611/ccs/75_2027	H2
Sample2_m84036_230519_205749_s1/76484773/ccs/38_1977	none
Sample2_m84036_230519_205749_s1/202245520/ccs/3587_5526	H1
Sample2_m84036_230519_205749_s1/125963601/ccs/16289_18226	none
Sample2_m84036_230519_205749_s1/149883414/ccs/15431_17369	none
Sample2_m84036_230519_205749_s1/119931381/ccs/2000_3939	none
Sample2_m84036_230519_205749_s1/120723277/ccs/10436_12375	H1
Sample2_m84036_230519_205749_s1/95815890/ccs/1270_3210	H2
Sample2_m84036_230519_205749_s1/92343562/ccs/38_1978	H2
Sample2_m84036_230519_205749_s1/78581764/ccs/5313_7251	H1
Sample2_m84036_230519_205749_s1/29757736/ccs/13552_15492	H2
Sample2_m84036_230519_205749_s1/192876002/ccs/38_1975	H1
Sample2_m84036_230519_205749_s1/74716416/ccs/1590_3528	none
Sample2_m84036_230519_205749_s1/156177245/ccs/12666_14605	none
Sample2_m84036_230519_205749_s1/138872101/ccs/9988_11921	none
Sample2_m84036_230519_205749_s1/247530536/ccs/15228_17163	H1
Sample2_m84036_230519_205749_s1/89851388/ccs/11461_13398	none
Sample2_m84036_230519_205749_s1/59708544/ccs/6547_8482	H1
Sample2_m84036_230519_205749_s1/16059139/ccs/6810_8745	H1
Sample2_m84036_230519_205749_s1/131142095/ccs/10222_12159	H2
Sample2_m84036_230519_205749_s1/146868815/ccs/13526_15465	H2
Sample2_m84036_230519_205749_s1/135726500/ccs/4275_6217	H1
Sample2_m84036_230519_205749_s1/263722309/ccs/69_2006	none
Sample2_m84036_230519_205749_s1/223414798/ccs/3928_5870	H1
Sample2_m84036_230519_205749_s1/173217660/ccs/5179_7117	none
Sample2_m84036_230519_205749_s1/224988001/ccs/8071_10008	none
Sample2_m84036_230519_205749_s1/147068716/ccs/14074_16013	H2
Sample2_m84036_230519_205749_s1/34214555/ccs/3813_5750	H1
Sample2_m84036_230519_205749_s1/233966284/ccs/4761_6697	H2
Sample2_m84036_230519_205749_s1/35455294/ccs/69_2005	H2
Sample2_m84036_230519_205749_s1/150013612/ccs/15244_17183	none
Sample2_m84036_230519_205749_s1/101647876/ccs/14654_16592	H2
Sample2_m84036_230519_205749_s1/143266381/ccs/3860_5796	none
Sample2_m84036_230519_205749_s1/212930836/ccs/7921_9857	H2
Sample2_m84036_230519_205749_s1/15405039/ccs/9348_11285	H2
Sample2_m84036_230519_205749_s1/56235477/ccs/8216_10149	none
Sample2_m84036_230519_205749_s1/68096874/ccs/12419_14355	none
Sample2_m84036_230519_205749_s1/175835366/ccs/6976_8913	H2
Sample2_m84036_230519_205749_s1/247464119/ccs/69_2007	H2
Sample2_m84036_230519_205749_s1/14486641/ccs/39_1974	none
Sample2_m84036_230519_205749_s1/62653413/ccs/12569_14504	H2
Sample2_m84036_230519_205749_s1/197530314/ccs/38_1968	H1
Sample2_m84036_230519_205749_s1/11276250/ccs/7879_9815	H1
Sample2_m84036_230519_205749_s1/163778539/ccs/15600_17540	none
Sample2_m84036_230519_205749_s1/170460031/ccs/6329_8266	H2
Sample2_m84036_230519_205749_s1/147134297/ccs/19299_21236	H1
Sample2_m84036_230519_205749_s1/175113332/ccs/69_2005	H1
Sample2_m84036_230519_205749_s1/157745328/ccs/14152_16083	H2
Sample2_m84036_230519_205749_s1/143918634/ccs/3697_5627	none
Sample2_m84036_230519_205749_s1/227545577/ccs/9581_11512	H1
Sample2_m84036_230519_205749_s1/107941663/ccs/4287_6219	none
Sample2_m84036_230519_205749_s1/85137082/ccs/19034_20971	H2
Sample2_m84036_230519_205749_s1/219352334/ccs/9664_11592	H1
Sample2_m84036_230519_205749_s1/127797399/ccs/8754_10686	none
Sample2_m84036_230519_205749_s1/173214762/ccs/12175_14108	H2
Sample2_m84036_230519_205749_s1/179701777/ccs/3716_5647	H2
Sample2_m84036_230519_205749_s1/258280802/ccs/6691_8622	H2
Sample2_m84036_230519_205749_s1/67700828/ccs/17993_19926	H1
Sample2_m84036_230519_205749_s1/179175564/ccs/14106_16040	none
Sample2_m84036_230519_205749_s1/164499166/ccs/10697_12628	none
Sample2_m84036_230519_205749_s1/225514798/ccs/69_2001	H2
Sample2_m84036_230519_205749_s1/139726716/ccs/14933_16864	none
Sample2_m84036_230519_205749_s1/217056946/ccs/7169_9100	H2
Sample2_m84036_230519_205749_s1/38865457/ccs/5857_7784	none
Sample2_m84036_230519_205749_s1/172558130/ccs/11683_13609	H1
Sample2_m84036_230519_205749_s1/215421895/ccs/1422_3353	none
Sample2_m84036_230519_205749_s1/246153453/ccs/5678_7609	H2
Sample2_m84036_230519_205749_s1/221318637/ccs/2022_3953	none
Sample2_m84036_230519_205749_s1/112132952/ccs/9071_11001	H2
Sample2_m84036_230519_205749_s1/36439927/ccs/7541_9472	none
Sample2_m84036_230519_205749_s1/20383795/ccs/15627_17558	none
Sample2_m84036_230519_205749_s1/150012189/ccs/5759_7690	H1
Sample2_m84036_230519_205749_s1/23532274/ccs/14422_16350	none
Sample2_m84036_230519_205749_s1/195823746/ccs/5338_7263	H2
Sample2_m84036_230519_205749_s1/120395580/ccs/7008_8935	H2
Sample2_m84036_230519_205749_s1/255202978/ccs/3958_5887	H2
Sample2_m84036_230519_205749_s1/130553560/ccs/38_1964	H2
Sample2_m84036_230519_205749_s1/141428704/ccs/15240_17169	H1
Sample2_m84036_230519_205749_s1/67179963/ccs/4020_5952	H2
Sample2_m84036_230519_205749_s1/12717304/ccs/3240_5169	none
Sample2_m84036_230519_205749_s1/101717502/ccs/7695_9626	H1
Sample2_m84036_230519_205749_s1/91359541/ccs/8392_10317	H2
Sample2_m84036_230519_205749_s1/83495860/ccs/16950_18878	H1
Sample2_m84036_230519_205749_s1/182324453/ccs/1455_3383	H1
Sample2_m84036_230519_205749_s1/173872235/ccs/9620_11548	H2
Sample2_m84036_230519_205749_s1/90507411/ccs/11025_12949	none
Sample2_m84036_230519_205749_s1/221511772/ccs/2102_4025	H1
Sample2_m84036_230519_205749_s1/246223988/ccs/11996_13919	none
Sample2_m84036_230519_205749_s1/194576540/ccs/5851_7772	none
Sample2_m84036_230519_205749_s1/235342555/ccs/2141_4065	H2
Sample2_m84036_230519_205749_s1/90637948/ccs/10432_12356	none
Sample2_m84036_230519_205749_s1/204605743/ccs/1674_3597	H1
Sample2_m84036_230519_205749_s1/167772289/ccs/5342_7266	H2
Sample2_m84036_230519_205749_s1/143262596/ccs/15687_17618	H2
Sample2_m84036_230519_205749_s1/48434871/ccs/38_1960	none
Sample2_m84036_230519_205749_s1/243141784/ccs/6294_8219	none
Sample2_m84036_230519_205749_s1/88342716/ccs/3507_5428	H1
Sample2_m84036_230519_205749_s1/139526774/ccs/10123_12038	none
Sample2_m84036_230519_205749_s1/127994487/ccs/12153_14080	none
Sample2_m84036_230519_205749_s1/196411606/ccs/5638_7560	none
Sample2_m84036_230519_205749_s1/79498000/ccs/3244_5163	H2
Sample2_m84036_230519_205749_s1/14877421/ccs/8267_10196	H2
Sample2_m84036_230519_205749_s1/29950980/ccs/1350_3269	H1
Sample2_m84036_230519_205749_s1/129503935/ccs/16542_18463	none
Sample2_m84036_230519_205749_s1/76546840/ccs/12243_14165	none
Sample2_m84036_230519_205749_s1/176882146/ccs/13339_15259	H2
Sample2_m84036_230519_205749_s1/198382282/ccs/4585_6504	H2
Sample2_m84036_230519_205749_s1/80874890/ccs/16391_18313	H1
Sample2_m84036_230519_205749_s1/207229139/ccs/3296_5217	H2
Sample2_m84036_230519_205749_s1/237245231/ccs/5283_7203	H2
Sample2_m84036_230519_205749_s1/190777110/ccs/3885_5806	H2
Sample2_m84036_230519_205749_s1/76944339/ccs/5399_7320	none
Sample2_m84036_230519_205749_s1/164758683/ccs/69_1989	none
Sample2_m84036_230519_205749_s1/144772315/ccs/69_1987	H1
Sample2_m84036_230519_205749_s1/138023862/ccs/12486_14405	H2
Sample2_m84036_230519_205749_s1/99947746/ccs/13968_15887	H1
Sample2_m84036_230519_205749_s1/142151489/ccs/9624_11544	H2
Sample2_m84036_230519_205749_s1/105057799/ccs/17276_19195	H2
Sample2_m84036_230519_205749_s1/104334473/ccs/5829_7753	none
Sample2_m84036_230519_205749_s1/201262205/ccs/2809_4726	none
Sample2_m84036_230519_205749_s1/75043798/ccs/4277_6197	none
Sample2_m84036_230519_205749_s1/216925788/ccs/2104_4023	none
Sample2_m84036_230519_205749_s1/239276389/ccs/11073_12994	H1
Sample2_m84036_230519_205749_s1/136512445/ccs/4259_6178	none
Sample2_m84036_230519_205749_s1/191169991/ccs/4338_6256	H2
Sample2_m84036_230519_205749_s1/239994555/ccs/4428_6348	none
Sample2_m84036_230519_205749_s1/223610898/ccs/9719_11640	H2
Sample2_m84036_230519_205749_s1/78776373/ccs/11332_13252	H2
Sample2_m84036_230519_205749_s1/205455432/ccs/4393_6313	H2
Sample2_m84036_230519_205749_s1/33229769/ccs/11447_13367	H2
Sample2_m84036_230519_205749_s1/202245940/ccs/1244_3163	none
Sample2_m84036_230519_205749_s1/14945531/ccs/70_1989	none
Sample2_m84036_230519_205749_s1/142607948/ccs/1805_3726	H1
Sample2_m84036_230519_205749_s1/181602956/ccs/15421_17339	H2
Sample2_m84036_230519_205749_s1/231932422/ccs/69_1987	H2
Sample2_m84036_230519_205749_s1/197007080/ccs/1572_3490	H1
Sample2_m84036_230519_205749_s1/216600354/ccs/4104_6021	none
Sample2_m84036_230519_205749_s1/95096950/ccs/14079_15998	none
Sample2_m84036_230519_205749_s1/111086967/ccs/10950_12869	H1
Sample2_m84036_230519_205749_s1/56102134/ccs/21049_22968	none
Sample2_m84036_230519_205749_s1/107218166/ccs/69_1987	none
Sample2_m84036_230519_205749_s1/140316386/ccs/16571_18490	none
Sample2_m84036_230519_205749_s1/211882587/ccs/9718_11637	H1
Sample2_m84036_230519_205749_s1/73994261/ccs/69_1987	H1
Sample2_m84036_230519_205749_s1/69602320/ccs/69_1988	H2
Sample2_m84036_230519_205749_s1/201462266/ccs/13371_15290	H2
Sample2_m84036_230519_205749_s1/222692311/ccs/4570_6489	H1
Sample2_m84036_230519_205749_s1/97457822/ccs/16887_18806	H2
Sample2_m84036_230519_205749_s1/97653305/ccs/38_1958	H1
Sample2_m84036_230519_205749_s1/245568795/ccs/69_1985	H2
Sample2_m84036_230519_205749_s1/149293216/ccs/38_1957	H1
Sample2_m84036_230519_205749_s1/138876628/ccs/13418_15335	none
Sample2_m84036_230519_205749_s1/67308637/ccs/7204_9121	H2
Sample2_m84036_230519_205749_s1/25560089/ccs/2042_3962	H2
Sample2_m84036_230519_205749_s1/76287495/ccs/17177_19098	none
Sample2_m84036_230519_205749_s1/96342708/ccs/6435_8354	H2
Sample2_m84036_230519_205749_s1/48107611/ccs/16884_18801	H1
Sample2_m84036_230519_205749_s1/158073073/ccs/38_1957	H1
Sample2_m84036_230519_205749_s1/124850134/ccs/6683_8602	H2
Sample2_m84036_230519_205749_s1/74254673/ccs/2557_4475	H2
Sample2_m84036_230519_205749_s1/137430586/ccs/1508_3427	H2
Sample2_m84036_230519_205749_s1/255199630/ccs/7985_9905	none
Sample2_m84036_230519_205749_s1/113446751/ccs/19411_21329	H1
Sample2_m84036_230519_205749_s1/131793122/ccs/17531_19453	H2
Sample2_m84036_230519_205749_s1/191301528/ccs/2834_4753	H2
Sample2_m84036_230519_205749_s1/207093879/ccs/13459_15378	H2
Sample2_m84036_230519_205749_s1/252969738/ccs/6707_8622	H1
Sample2_m84036_230519_205749_s1/46077584/ccs/11086_13005	H1
Sample2_m84036_230519_205749_s1/154995674/ccs/2033_3952	H2
Sample2_m84036_230519_205749_s1/252905301/ccs/69_1988	H2
Sample2_m84036_230519_205749_s1/198185269/ccs/3701_5620	none
Sample2_m84036_230519_205749_s1/254348801/ccs/38_1953	H1
Sample2_m84036_230519_205749_s1/137955143/ccs/16334_18253	H1
Sample2_m84036_230519_205749_s1/258607605/ccs/8630_10550	H2
Sample2_m84036_230519_205749_s1/43714546/ccs/15592_17508	none
Sample2_m84036_230519_205749_s1/20055584/ccs/1902_3819	H1
Sample2_m84036_230519_205749_s1/61541026/ccs/8380_10299	none
Sample2_m84036_230519_205749_s1/187109451/ccs/9228_11147	H2
Sample2_m84036_230519_205749_s1/164042670/ccs/11619_13538	H2
Sample2_m84036_230519_205749_s1/41289614/ccs/69_1988	H1
Sample2_m84036_230519_205749_s1/43516024/ccs/9149_11070	none
Sample2_m84036_230519_205749_s1/176490240/ccs/5732_7648	H2
Sample2_m84036_230519_205749_s1/86442184/ccs/69_1988	none
Sample2_m84036_230519_205749_s1/165677801/ccs/3547_5465	H1
Sample2_m84036_230519_205749_s1/229511751/ccs/9013_10932	H1
Sample2_m84036_230519_205749_s1/236260676/ccs/13724_15642	H1
Sample2_m84036_230519_205749_s1/99551180/ccs/2539_4457	H1
Sample2_m84036_230519_205749_s1/211358777/ccs/12961_14879	H2
Sample2_m84036_230519_205749_s1/22418185/ccs/6256_8173	H1
Sample2_m84036_230519_205749_s1/20975922/ccs/15298_17216	none
Sample2_m84036_230519_205749_s1/6031423/ccs/18692_20610	H2
Sample2_m84036_230519_205749_s1/218366814/ccs/69_1987	H2
Sample2_m84036_230519_205749_s1/258868388/ccs/14251_16168	none
Sample2_m84036_230519_205749_s1/39521017/ccs/3139_5057	none
Sample2_m84036_230519_205749_s1/157093027/ccs/5289_7206	none
Sample2_m84036_230519_205749_s1/195825311/ccs/38_1961	H2
Sample2_m84036_230519_205749_s1/166593234/ccs/69_1985	H1
Sample2_m84036_230519_205749_s1/175248008/ccs/5301_7219	H2
Sample2_m84036_230519_205749_s1/8455738/ccs/7562_9479	none
Sample2_m84036_230519_205749_s1/109187352/ccs/3723_5641	H1
Sample2_m84036_230519_205749_s1/189798100/ccs/6013_7930	H2
Sample2_m84036_230519_205749_s1/201069710/ccs/12765_14678	H2
Sample2_m84036_230519_205749_s1/65143939/ccs/12914_14828	H1
Sample2_m84036_230519_205749_s1/70913332/ccs/13858_15779	none
Sample2_m84036_230519_205749_s1/161940827/ccs/9716_11633	H1
Sample2_m84036_230519_205749_s1/118489852/ccs/18210_20128	H2
Sample2_m84036_230519_205749_s1/186124781/ccs/4545_6461	H2
Sample2_m84036_230519_205749_s1/172362532/ccs/10104_12022	H2
Sample2_m84036_230519_205749_s1/223937395/ccs/1323_3240	H1
Sample2_m84036_230519_205749_s1/200349438/ccs/1638_3553	none
Sample2_m84036_230519_205749_s1/189138918/ccs/6240_8155	H2
Sample2_m84036_230519_205749_s1/168037382/ccs/4484_6401	none
Sample2_m84036_230519_205749_s1/99549538/ccs/5158_7075	H2
Sample2_m84036_230519_205749_s1/124915207/ccs/19300_21218	none
Sample2_m84036_230519_205749_s1/82379385/ccs/7892_9807	none
Sample2_m84036_230519_205749_s1/255530605/ccs/2159_4075	H2
Sample2_m84036_230519_205749_s1/92014027/ccs/38_1954	none
Sample2_m84036_230519_205749_s1/14027428/ccs/15861_17777	none
Sample2_m84036_230519_205749_s1/210964785/ccs/38_1955	H1
Sample2_m84036_230519_205749_s1/148440905/ccs/12903_14821	H2
Sample2_m84036_230519_205749_s1/91165843/ccs/38_1957	H2
Sample2_m84036_230519_205749_s1/165217045/ccs/4861_6780	H1
Sample2_m84036_230519_205749_s1/240192203/ccs/14487_16401	H2
Sample2_m84036_230519_205749_s1/41488488/ccs/2902_4818	H2
Sample2_m84036_230519_205749_s1/181998960/ccs/3292_5207	H1
Sample2_m84036_230519_205749_s1/243270509/ccs/3243_5157	H1
Sample2_m84036_230519_205749_s1/173868204/ccs/10358_12273	H2
Sample2_m84036_230519_205749_s1/35064106/ccs/8948_10858	none
Sample2_m84036_230519_205749_s1/150275902/ccs/1134_3050	none
Sample2_m84036_230519_205749_s1/146540775/ccs/10468_12379	H2
