#readname	haplotype
Sample8_m88888_230829_213454_s3/126161044/ccs/2145_5814	H1
Sample8_m88888_230829_213454_s3/180098766/ccs/2078_5743	none
Sample8_m88888_230829_213454_s3/223089446/ccs/41_3688	H1
Sample8_m88888_230829_213454_s3/214764423/ccs/2263_5906	H1
Sample8_m88888_230829_213454_s3/168956470/ccs/41_3205	none
Sample8_m88888_230829_213454_s3/158400681/ccs/1828_4976	H2
Sample8_m88888_230829_213454_s3/82708024/ccs/12301_15451	none
Sample8_m88888_230829_213454_s3/244187434/ccs/4620_7749	H1
Sample8_m88888_230829_213454_s3/94179354/ccs/14154_16229	H1
Sample8_m88888_230829_213454_s3/188483820/ccs/68_2106	H1
Sample8_m88888_230829_213454_s3/230622549/ccs/41_2064	H1
Sample8_m88888_230829_213454_s3/181472076/ccs/40_2052	H1
Sample8_m88888_230829_213454_s3/145884776/ccs/1947_3850	H1
Sample8_m88888_230829_213454_s3/205330019/ccs/12033_13931	none
Sample8_m88888_230829_213454_s3/37554027/ccs/9917_11861	H1
Sample8_m88888_230829_213454_s3/80873998/ccs/5580_7518	none
Sample8_m88888_230829_213454_s3/111742045/ccs/11313_13227	H2
Sample8_m88888_230829_213454_s3/90641861/ccs/14507_16476	none
Sample8_m88888_230829_213454_s3/207290920/ccs/4916_6882	H2
Sample8_m88888_230829_213454_s3/154997092/ccs/15477_17443	none
Sample8_m88888_230829_213454_s3/196743921/ccs/1883_3849	H1
Sample8_m88888_230829_213454_s3/40112160/ccs/11213_13176	H2
Sample8_m88888_230829_213454_s3/183505987/ccs/1971_3935	H2
Sample8_m88888_230829_213454_s3/267325371/ccs/7392_9357	H1
Sample8_m88888_230829_213454_s3/9964203/ccs/4601_6563	H1
Sample8_m88888_230829_213454_s3/10162949/ccs/13562_15525	H1
Sample8_m88888_230829_213454_s3/99619074/ccs/9381_11342	H1
Sample8_m88888_230829_213454_s3/234885427/ccs/1604_3564	H1
Sample8_m88888_230829_213454_s3/142151238/ccs/10600_12559	H1
Sample8_m88888_230829_213454_s3/120129501/ccs/2684_4644	none
Sample8_m88888_230829_213454_s3/65733255/ccs/19002_20959	H2
Sample8_m88888_230829_213454_s3/216139862/ccs/41_1999	none
Sample8_m88888_230829_213454_s3/208279482/ccs/3243_5196	H1
Sample8_m88888_230829_213454_s3/161289318/ccs/41_1998	none
Sample8_m88888_230829_213454_s3/117768747/ccs/5367_7325	H1
Sample8_m88888_230829_213454_s3/205657289/ccs/10366_12324	none
Sample8_m88888_230829_213454_s3/40569952/ccs/7514_9471	none
Sample8_m88888_230829_213454_s3/236917902/ccs/66_2026	H1
Sample8_m88888_230829_213454_s3/28314942/ccs/14446_16405	H1
Sample8_m88888_230829_213454_s3/42272682/ccs/42_1998	H1
Sample8_m88888_230829_213454_s3/98174882/ccs/6494_8452	none
Sample8_m88888_230829_213454_s3/53614506/ccs/4355_6314	H2
Sample8_m88888_230829_213454_s3/25430662/ccs/6252_8209	H2
Sample8_m88888_230829_213454_s3/130482268/ccs/19353_21309	H2
Sample8_m88888_230829_213454_s3/118231730/ccs/12406_14361	H2
Sample8_m88888_230829_213454_s3/178590277/ccs/3964_5918	none
Sample8_m88888_230829_213454_s3/246284390/ccs/3439_5390	none
Sample8_m88888_230829_213454_s3/99879419/ccs/3875_5830	H1
Sample8_m88888_230829_213454_s3/12980832/ccs/4719_6674	none
Sample8_m88888_230829_213454_s3/166334526/ccs/11013_12968	none
Sample8_m88888_230829_213454_s3/19662075/ccs/3519_5470	H2
Sample8_m88888_230829_213454_s3/78581180/ccs/14270_16224	H2
Sample8_m88888_230829_213454_s3/104923622/ccs/4984_6939	H1
Sample8_m88888_230829_213454_s3/122819179/ccs/41_1994	none
Sample8_m88888_230829_213454_s3/30283630/ccs/42_1993	none
Sample8_m88888_230829_213454_s3/206376833/ccs/15573_17526	none
Sample8_m88888_230829_213454_s3/262799972/ccs/4345_6296	none
Sample8_m88888_230829_213454_s3/112725032/ccs/68_2022	none
Sample8_m88888_230829_213454_s3/157745693/ccs/8988_10939	H2
Sample8_m88888_230829_213454_s3/179374213/ccs/14095_16045	H1
Sample8_m88888_230829_213454_s3/58658869/ccs/10246_12199	H1
Sample8_m88888_230829_213454_s3/36311813/ccs/15084_17035	H1
Sample8_m88888_230829_213454_s3/22287673/ccs/13687_15633	none
Sample8_m88888_230829_213454_s3/177278224/ccs/4987_6941	H1
Sample8_m88888_230829_213454_s3/228529603/ccs/68_2021	none
Sample8_m88888_230829_213454_s3/104205485/ccs/15229_17181	none
Sample8_m88888_230829_213454_s3/239272515/ccs/41_1989	H2
Sample8_m88888_230829_213454_s3/122816832/ccs/13633_15583	H1
Sample8_m88888_230829_213454_s3/99095634/ccs/14452_16401	H2
Sample8_m88888_230829_213454_s3/239732137/ccs/10987_12935	H2
Sample8_m88888_230829_213454_s3/34148626/ccs/5124_7074	H2
Sample8_m88888_230829_213454_s3/170852612/ccs/7189_9137	none
Sample8_m88888_230829_213454_s3/186911974/ccs/2105_4053	none
Sample8_m88888_230829_213454_s3/26938820/ccs/1967_3917	none
Sample8_m88888_230829_213454_s3/31462594/ccs/6176_8122	H1
Sample8_m88888_230829_213454_s3/89920318/ccs/11752_13701	none
Sample8_m88888_230829_213454_s3/47060337/ccs/3957_5906	none
Sample8_m88888_230829_213454_s3/211158226/ccs/17417_19356	H2
Sample8_m88888_230829_213454_s3/115740025/ccs/12292_14239	H1
Sample8_m88888_230829_213454_s3/145495782/ccs/12085_14033	none
Sample8_m88888_230829_213454_s3/124715301/ccs/68_2017	H1
Sample8_m88888_230829_213454_s3/250349977/ccs/7722_9670	H1
Sample8_m88888_230829_213454_s3/240259524/ccs/1595_3545	none
Sample8_m88888_230829_213454_s3/168824218/ccs/20665_22615	H1
Sample8_m88888_230829_213454_s3/237242320/ccs/6751_8699	none
Sample8_m88888_230829_213454_s3/28706062/ccs/9399_11348	H1
Sample8_m88888_230829_213454_s3/54005272/ccs/7698_9648	H2
Sample8_m88888_230829_213454_s3/125244810/ccs/8982_10931	H1
Sample8_m88888_230829_213454_s3/100536760/ccs/10384_12336	H2
Sample8_m88888_230829_213454_s3/216465985/ccs/15840_17787	H1
Sample8_m88888_230829_213454_s3/220266604/ccs/6623_8573	none
Sample8_m88888_230829_213454_s3/25694208/ccs/4865_6815	none
Sample8_m88888_230829_213454_s3/62854306/ccs/15405_17353	none
Sample8_m88888_230829_213454_s3/179962376/ccs/68_2016	H1
Sample8_m88888_230829_213454_s3/209912473/ccs/41_1982	H1
Sample8_m88888_230829_213454_s3/23791262/ccs/8633_10580	H2
Sample8_m88888_230829_213454_s3/120853303/ccs/1586_3535	H1
Sample8_m88888_230829_213454_s3/240457356/ccs/4667_6611	H1
Sample8_m88888_230829_213454_s3/7537723/ccs/13173_15119	H1
Sample8_m88888_230829_213454_s3/168495240/ccs/68_2016	none
Sample8_m88888_230829_213454_s3/134350528/ccs/1688_3635	none
Sample8_m88888_230829_213454_s3/123735009/ccs/4417_6365	H1
Sample8_m88888_230829_213454_s3/9439957/ccs/14188_16136	none
Sample8_m88888_230829_213454_s3/189535433/ccs/4898_6843	H1
