#readname	haplotype
Sample45_m88888_240731_163529_s1/125175373/ccs/12579_14528	none
Sample45_m88888_240731_163529_s1/122426618/ccs/1314_3262	none
Sample45_m88888_240731_163529_s1/49026175/ccs/10391_12340	H2
Sample45_m88888_240731_163529_s1/184942741/ccs/41_1982	H2
Sample45_m88888_240731_163529_s1/223417664/ccs/1782_3734	none
Sample45_m88888_240731_163529_s1/89461182/ccs/924_2870	none
Sample45_m88888_240731_163529_s1/183244588/ccs/12956_14903	H2
Sample45_m88888_240731_163529_s1/141494436/ccs/9470_11418	H1
Sample45_m88888_240731_163529_s1/217124857/ccs/5852_7800	none
Sample45_m88888_240731_163529_s1/68752844/ccs/1172_3120	none
Sample45_m88888_240731_163529_s1/194053618/ccs/69_2016	H1
Sample45_m88888_240731_163529_s1/218760108/ccs/5714_7662	none
Sample45_m88888_240726_010724_s1/50201806/ccs/12878_14824	none
Sample45_m88888_240731_163529_s1/259984230/ccs/10725_12674	H1
Sample45_m88888_240731_163529_s1/217977256/ccs/8436_10383	none
Sample45_m88888_240731_163529_s1/76289279/ccs/68_2014	H2
Sample45_m88888_240731_163529_s1/170922283/ccs/3893_5840	H2
Sample45_m88888_240731_163529_s1/144971643/ccs/3285_5234	H2
Sample45_m88888_240731_163529_s1/229115709/ccs/11753_13699	H2
Sample45_m88888_240731_163529_s1/131662829/ccs/5749_7697	none
Sample45_m88888_240731_163529_s1/139071873/ccs/4405_6354	H1
Sample45_m88888_240731_163529_s1/221319780/ccs/10699_12646	H2
Sample45_m88888_240731_163529_s1/133893828/ccs/69_2017	H2
Sample45_m88888_240731_163529_s1/139201550/ccs/69_2017	H2
Sample45_m88888_240731_163529_s1/83759468/ccs/2333_4280	H1
Sample45_m88888_240731_163529_s1/24579258/ccs/12205_14153	H1
Sample45_m88888_240731_163529_s1/197921462/ccs/41_1989	H2
Sample45_m88888_240731_163529_s1/234620447/ccs/5186_7133	H2
Sample45_m88888_240731_163529_s1/256312398/ccs/5108_7056	none
Sample45_m88888_240731_163529_s1/54198799/ccs/41_1988	none
Sample45_m88888_240731_163529_s1/82837571/ccs/8549_10494	none
Sample45_m88888_240731_163529_s1/188028007/ccs/10636_12582	H1
Sample45_m88888_240731_163529_s1/59901514/ccs/4749_6695	none
Sample45_m88888_240731_163529_s1/27397261/ccs/69_2015	H1
Sample45_m88888_240731_163529_s1/112264569/ccs/2649_4596	H1
Sample45_m88888_240731_163529_s1/192286503/ccs/69_2014	H2
Sample45_m88888_240731_163529_s1/174785037/ccs/5556_7501	H2
Sample45_m88888_240731_163529_s1/147853603/ccs/4681_6624	H1
Sample45_m88888_240731_163529_s1/260244986/ccs/10217_12162	H2
Sample45_m88888_240731_163529_s1/220857138/ccs/8791_10737	H2
Sample45_m88888_240731_163529_s1/44239176/ccs/3614_5560	H1
Sample45_m88888_240731_163529_s1/116983868/ccs/41_1984	H1
Sample45_m88888_240731_163529_s1/120461018/ccs/6088_8034	H1
Sample45_m88888_240731_163529_s1/193794131/ccs/4429_6378	none
Sample45_m88888_240731_163529_s1/11079354/ccs/10334_12281	H2
Sample45_m88888_240731_163529_s1/92341508/ccs/6054_8002	none
Sample45_m88888_240731_163529_s1/62656636/ccs/14155_16102	none
Sample45_m88888_240731_163529_s1/45028428/ccs/1968_3914	H2
Sample45_m88888_240731_163529_s1/167448556/ccs/2691_4638	H1
Sample45_m88888_240731_163529_s1/218693948/ccs/7364_9310	H2
Sample45_m88888_240731_163529_s1/56103445/ccs/9415_11356	H2
Sample45_m88888_240731_163529_s1/112137277/ccs/17172_19118	H2
Sample45_m88888_240726_010724_s1/116788309/ccs/8748_10694	none
Sample45_m88888_240731_163529_s1/45745009/ccs/9437_11383	none
Sample45_m88888_240731_163529_s1/67831431/ccs/4228_6172	H2
Sample45_m88888_240731_163529_s1/257952967/ccs/9403_11347	H2
Sample45_m88888_240731_163529_s1/58459925/ccs/10190_12136	H1
Sample45_m88888_240731_163529_s1/70914699/ccs/70_2016	none
Sample45_m88888_240731_163529_s1/88478454/ccs/3313_5258	H2
Sample45_m88888_240731_163529_s1/122554233/ccs/68_2007	H2
Sample45_m88888_240731_163529_s1/116986991/ccs/9906_11851	H2
Sample45_m88888_240731_163529_s1/148047300/ccs/17343_19284	none
Sample45_m88888_240731_163529_s1/250876545/ccs/7839_9784	H2
Sample45_m88888_240731_163529_s1/176821640/ccs/1073_3018	H2
Sample45_m88888_240731_163529_s1/186521290/ccs/14999_16944	none
Sample45_m88888_240731_163529_s1/110234723/ccs/11141_13087	none
Sample45_m88888_240731_163529_s1/167117424/ccs/1932_3877	H1
Sample45_m88888_240731_163529_s1/82055436/ccs/6236_8180	H1
Sample45_m88888_240731_163529_s1/88741670/ccs/3658_5603	H1
Sample45_m88888_240731_163529_s1/216466159/ccs/2403_4349	none
Sample45_m88888_240731_163529_s1/44045807/ccs/9097_11044	none
Sample45_m88888_240731_163529_s1/11473532/ccs/7571_9517	H2
Sample45_m88888_240731_163529_s1/143462765/ccs/1188_3131	H1
Sample45_m88888_240731_163529_s1/132649785/ccs/5312_7256	H1
Sample45_m88888_240731_163529_s1/118949415/ccs/1535_3480	H1
Sample45_m88888_240731_163529_s1/186253457/ccs/3877_5821	H2
Sample45_m88888_240731_163529_s1/238489072/ccs/5797_7742	H2
Sample45_m88888_240731_163529_s1/151783535/ccs/3722_5666	H1
Sample45_m88888_240731_163529_s1/162861713/ccs/11186_13130	H1
Sample45_m88888_240731_163529_s1/134349097/ccs/2601_4546	none
Sample45_m88888_240731_163529_s1/117834869/ccs/8892_10837	H2
Sample45_m88888_240731_163529_s1/241765786/ccs/69_2014	none
Sample45_m88888_240731_163529_s1/35327747/ccs/2836_4778	none
Sample45_m88888_240731_163529_s1/162272830/ccs/16426_18368	H2
Sample45_m88888_240731_163529_s1/130748297/ccs/6119_8062	H2
Sample45_m88888_240731_163529_s1/105645362/ccs/3613_5556	H1
Sample45_m88888_240731_163529_s1/131073740/ccs/69_2012	none
Sample45_m88888_240731_163529_s1/112529075/ccs/69_2013	H2
Sample45_m88888_240731_163529_s1/66326317/ccs/12573_14516	none
Sample45_m88888_240731_163529_s1/134218335/ccs/5149_7092	H1
Sample45_m88888_240731_163529_s1/182324424/ccs/10913_12857	H2
Sample45_m88888_240731_163529_s1/71435448/ccs/41_1978	none
Sample45_m88888_240731_163529_s1/64620884/ccs/12436_14379	none
Sample45_m88888_240731_163529_s1/231937155/ccs/2785_4731	none
Sample45_m88888_240731_163529_s1/209651733/ccs/3751_5696	none
Sample45_m88888_240731_163529_s1/101256390/ccs/14722_16665	H2
Sample45_m88888_240731_163529_s1/206112869/ccs/14335_16279	H2
Sample45_m88888_240731_163529_s1/255133820/ccs/13976_15920	none
Sample45_m88888_240731_163529_s1/245896863/ccs/69_2014	H2
Sample45_m88888_240731_163529_s1/256836237/ccs/11838_13782	H2
Sample45_m88888_240731_163529_s1/38015604/ccs/4156_6101	H2
Sample45_m88888_240731_163529_s1/196280910/ccs/8872_10814	none
Sample45_m88888_240731_163529_s1/256573732/ccs/1852_3795	none
Sample45_m88888_240726_010724_s1/182390725/ccs/5218_7161	H2
Sample45_m88888_240731_163529_s1/202508371/ccs/69_2011	H2
Sample45_m88888_240731_163529_s1/263521042/ccs/9284_11225	H2
Sample45_m88888_240731_163529_s1/191694501/ccs/69_2008	none
Sample45_m88888_240731_163529_s1/140773461/ccs/13979_15920	none
Sample45_m88888_240731_163529_s1/237112282/ccs/5860_7800	none
Sample45_m88888_240726_010724_s1/212665277/ccs/2022_3964	H2
Sample45_m88888_240726_010724_s1/256838139/ccs/7152_9094	none
Sample45_m88888_240731_163529_s1/213653259/ccs/3176_5114	none
Sample45_m88888_240726_010724_s1/264372650/ccs/12272_14212	H1
Sample45_m88888_240726_010724_s1/205395509/ccs/8641_10584	none
Sample45_m88888_240731_163529_s1/166923496/ccs/1380_3321	H1
Sample45_m88888_240731_163529_s1/70323941/ccs/5316_7257	none
Sample45_m88888_240731_163529_s1/101061105/ccs/4753_6691	H1
Sample45_m88888_240731_163529_s1/63638643/ccs/69_2010	none
Sample45_m88888_240731_163529_s1/257886429/ccs/69_2009	H1
Sample45_m88888_240731_163529_s1/132649594/ccs/69_2007	none
Sample45_m88888_240731_163529_s1/105977279/ccs/4701_6642	H2
Sample45_m88888_240731_163529_s1/43320945/ccs/11776_13715	H2
Sample45_m88888_240731_163529_s1/61280248/ccs/11786_13727	H2
Sample45_m88888_240731_163529_s1/23007313/ccs/1398_3340	H1
Sample45_m88888_240731_163529_s1/64752338/ccs/8870_10809	none
Sample45_m88888_240726_010724_s1/265160366/ccs/11604_13544	H1
Sample45_m88888_240726_010724_s1/247731409/ccs/69_2005	none
Sample45_m88888_240731_163529_s1/18810353/ccs/3286_5225	none
Sample45_m88888_240731_163529_s1/120785355/ccs/5311_7246	none
Sample45_m88888_240731_163529_s1/199887454/ccs/2932_4870	H1
Sample45_m88888_240731_163529_s1/107611421/ccs/12917_14855	H1
Sample45_m88888_240731_163529_s1/168625982/ccs/4342_6277	none
Sample45_m88888_240731_163529_s1/248711956/ccs/2350_4290	H2
Sample45_m88888_240731_163529_s1/170918072/ccs/1884_3823	none
Sample45_m88888_240731_163529_s1/16255635/ccs/8128_10067	H1
Sample45_m88888_240731_163529_s1/208602161/ccs/1271_3209	H2
Sample45_m88888_240731_163529_s1/10158426/ccs/10082_12018	H1
Sample45_m88888_240731_163529_s1/228328733/ccs/14110_16048	none
Sample45_m88888_240731_163529_s1/108269740/ccs/7045_8982	none
Sample45_m88888_240731_163529_s1/99882850/ccs/9199_11138	H2
Sample45_m88888_240731_163529_s1/88477119/ccs/1237_3176	none
Sample45_m88888_240731_163529_s1/246482481/ccs/15336_17276	none
Sample45_m88888_240726_010724_s1/36112373/ccs/11610_13548	H2
Sample45_m88888_240731_163529_s1/206832219/ccs/3418_5355	none
Sample45_m88888_240731_163529_s1/202576501/ccs/5758_7694	H2
Sample45_m88888_240731_163529_s1/172493900/ccs/13607_15539	H2
Sample45_m88888_240731_163529_s1/105318045/ccs/15249_17187	none
Sample45_m88888_240731_163529_s1/140118477/ccs/6520_8457	H2
Sample45_m88888_240731_163529_s1/264375798/ccs/6985_8924	none
Sample45_m88888_240731_163529_s1/20776605/ccs/14851_16790	H1
Sample45_m88888_240731_163529_s1/26610533/ccs/10190_12128	H1
Sample45_m88888_240731_163529_s1/153551846/ccs/69_2008	none
Sample45_m88888_240731_163529_s1/34275856/ccs/15834_17771	none
Sample45_m88888_240731_163529_s1/106236647/ccs/3361_5299	H1
Sample45_m88888_240731_163529_s1/202511279/ccs/13090_15029	none
Sample45_m88888_240731_163529_s1/230492790/ccs/2560_4496	H2
Sample45_m88888_240731_163529_s1/177341490/ccs/69_2005	H1
Sample45_m88888_240731_163529_s1/194382412/ccs/12204_14141	H2
Sample45_m88888_240731_163529_s1/177345795/ccs/8772_10709	none
Sample45_m88888_240731_163529_s1/193070061/ccs/13447_15383	none
Sample45_m88888_240731_163529_s1/200541777/ccs/11725_13671	H2
Sample45_m88888_240731_163529_s1/202704663/ccs/1007_2942	none
Sample45_m88888_240731_163529_s1/191697644/ccs/2903_4838	none
Sample45_m88888_240731_163529_s1/85399037/ccs/12683_14620	H2
Sample45_m88888_240731_163529_s1/193859000/ccs/69_2007	none
Sample45_m88888_240731_163529_s1/86576859/ccs/12013_13951	H2
Sample45_m88888_240731_163529_s1/237306954/ccs/4654_6592	H1
Sample45_m88888_240726_010724_s1/256902033/ccs/10034_11970	none
Sample45_m88888_240731_163529_s1/180097947/ccs/2155_4082	H1
Sample45_m88888_240731_163529_s1/71503857/ccs/10463_12404	H2
Sample45_m88888_240731_163529_s1/228593125/ccs/1109_3048	none
Sample45_m88888_240731_163529_s1/95885182/ccs/1162_3097	H2
Sample45_m88888_240731_163529_s1/167250698/ccs/9792_11728	none
Sample45_m88888_240731_163529_s1/32377711/ccs/8868_10802	H1
Sample45_m88888_240731_163529_s1/167712376/ccs/1378_3313	none
Sample45_m88888_240731_163529_s1/81858047/ccs/11274_13206	H2
Sample45_m88888_240731_163529_s1/164891197/ccs/1962_3895	H2
Sample45_m88888_240731_163529_s1/98504927/ccs/5145_7081	H1
Sample45_m88888_240731_163529_s1/178258722/ccs/3125_5060	H1
Sample45_m88888_240731_163529_s1/212995030/ccs/1698_3633	H1
Sample45_m88888_240731_163529_s1/40638088/ccs/69_2006	H2
Sample45_m88888_240731_163529_s1/54201673/ccs/4255_6190	H1
Sample45_m88888_240731_163529_s1/243794289/ccs/1201_3134	none
Sample45_m88888_240731_163529_s1/47060587/ccs/10414_12342	H2
Sample45_m88888_240731_163529_s1/168562622/ccs/1914_3846	H1
Sample45_m88888_240731_163529_s1/136189370/ccs/5905_7836	H1
Sample45_m88888_240731_163529_s1/26149149/ccs/67_2000	H1
Sample45_m88888_240731_163529_s1/242812328/ccs/10580_12509	H1
Sample45_m88888_240731_163529_s1/256448157/ccs/13853_15782	H1
Sample45_m88888_240726_010724_s1/148571736/ccs/69_2002	H1
Sample45_m88888_240731_163529_s1/37946136/ccs/9578_11509	H1
Sample45_m88888_240731_163529_s1/262607239/ccs/69_1996	H1
Sample45_m88888_240731_163529_s1/234031068/ccs/11072_13002	none
Sample45_m88888_240731_163529_s1/124326853/ccs/3033_4962	H2
Sample45_m88888_240731_163529_s1/150930079/ccs/3150_5079	H1
Sample45_m88888_240731_163529_s1/148444105/ccs/6017_7949	none
Sample45_m88888_240731_163529_s1/81467241/ccs/10554_12487	H2
Sample45_m88888_240731_163529_s1/94573291/ccs/14418_16352	H1
Sample45_m88888_240731_163529_s1/120261300/ccs/6584_8516	H1
Sample45_m88888_240731_163529_s1/204935355/ccs/12493_14425	none
Sample45_m88888_240731_163529_s1/116266928/ccs/3282_5216	H2
Sample45_m88888_240731_163529_s1/64160431/ccs/13953_15880	H1
Sample45_m88888_240731_163529_s1/205784362/ccs/2472_4400	none
Sample45_m88888_240731_163529_s1/228002571/ccs/5728_7656	H2
Sample45_m88888_240731_163529_s1/254673642/ccs/8216_10142	none
Sample45_m88888_240731_163529_s1/255198090/ccs/5484_7414	H2
Sample45_m88888_240731_163529_s1/101387816/ccs/10893_12822	none
Sample45_m88888_240731_163529_s1/142939943/ccs/14373_16304	none
Sample45_m88888_240731_163529_s1/212140487/ccs/14563_16494	H1
Sample45_m88888_240731_163529_s1/200672353/ccs/2528_4459	H2
Sample45_m88888_240731_163529_s1/53281772/ccs/6769_8693	none
Sample45_m88888_240731_163529_s1/128256542/ccs/14736_16666	H1
Sample45_m88888_240731_163529_s1/254279960/ccs/13284_15210	H2
Sample45_m88888_240731_163529_s1/167450428/ccs/2013_3939	H2
Sample45_m88888_240731_163529_s1/150342857/ccs/14040_15966	none
Sample45_m88888_240731_163529_s1/184292583/ccs/13695_15625	H2
Sample45_m88888_240731_163529_s1/20058229/ccs/3177_5103	H1
Sample45_m88888_240731_163529_s1/139400147/ccs/859_2777	H1
Sample45_m88888_240731_163529_s1/59573931/ccs/5611_7531	H2
Sample45_m88888_240731_163529_s1/76155509/ccs/8395_10317	H1
Sample45_m88888_240731_163529_s1/162141391/ccs/10374_12298	H2
Sample45_m88888_240731_163529_s1/214763215/ccs/14010_15932	H2
Sample45_m88888_240731_163529_s1/213975996/ccs/16875_18794	H1
Sample45_m88888_240731_163529_s1/263390602/ccs/14022_15943	H1
Sample45_m88888_240726_010724_s1/223544933/ccs/2928_4850	none
Sample45_m88888_240731_163529_s1/125569985/ccs/2705_4625	H1
Sample45_m88888_240731_163529_s1/93325565/ccs/7459_9380	none
Sample45_m88888_240731_163529_s1/51777706/ccs/2146_4066	H2
Sample45_m88888_240731_163529_s1/140838554/ccs/2377_4299	H1
Sample45_m88888_240731_163529_s1/219611344/ccs/13704_15622	H2
Sample45_m88888_240731_163529_s1/207358155/ccs/14293_16212	H1
Sample45_m88888_240731_163529_s1/133826010/ccs/10782_12701	none
Sample45_m88888_240731_163529_s1/91948238/ccs/5913_7834	H1
Sample45_m88888_240731_163529_s1/40831318/ccs/3672_5591	none
Sample45_m88888_240726_010724_s1/144705544/ccs/41_1956	H1
Sample45_m88888_240731_163529_s1/230298506/ccs/6726_8646	H1
Sample45_m88888_240731_163529_s1/215420069/ccs/69_1987	H1
Sample45_m88888_240731_163529_s1/238161764/ccs/12244_14166	H2
Sample45_m88888_240731_163529_s1/181080730/ccs/9657_11572	H2
Sample45_m88888_240731_163529_s1/219812024/ccs/14357_16277	H1
Sample45_m88888_240731_163529_s1/221582630/ccs/69_1990	none
Sample45_m88888_240731_163529_s1/263785672/ccs/5769_7689	H1
Sample45_m88888_240731_163529_s1/249172411/ccs/5869_7786	none
Sample45_m88888_240731_163529_s1/127604683/ccs/8506_10425	H2
Sample45_m88888_240731_163529_s1/72158461/ccs/4944_6864	H2
Sample45_m88888_240731_163529_s1/194777461/ccs/2016_3934	H1
Sample45_m88888_240731_163529_s1/160961579/ccs/41_1961	none
Sample45_m88888_240731_163529_s1/175442883/ccs/41_1959	H1
Sample45_m88888_240731_163529_s1/131076196/ccs/10623_12539	H1
Sample45_m88888_240731_163529_s1/22417106/ccs/10450_12368	H2
Sample45_m88888_240731_163529_s1/229245734/ccs/6868_8787	H2
Sample45_m88888_240731_163529_s1/129373341/ccs/12714_14631	H2
Sample45_m88888_240731_163529_s1/82777673/ccs/67_1986	none
Sample45_m88888_240731_163529_s1/78644610/ccs/2189_4107	H2
Sample45_m88888_240731_163529_s1/139660341/ccs/1288_3208	H1
Sample45_m88888_240731_163529_s1/188943073/ccs/7251_9172	H1
Sample45_m88888_240731_163529_s1/163447347/ccs/6893_8805	none
Sample45_m88888_240731_163529_s1/12979060/ccs/11978_13897	H2
Sample45_m88888_240731_163529_s1/198837915/ccs/10342_12260	none
Sample45_m88888_240731_163529_s1/198445855/ccs/13623_15542	H1
Sample45_m88888_240731_163529_s1/151193672/ccs/69_1988	none
Sample45_m88888_240731_163529_s1/29560859/ccs/9618_11537	H2
Sample45_m88888_240731_163529_s1/127470744/ccs/8967_10886	H2
Sample45_m88888_240731_163529_s1/85853883/ccs/69_1988	H2
Sample45_m88888_240726_010724_s1/140250551/ccs/10900_12815	H2
Sample45_m88888_240731_163529_s1/264181258/ccs/13771_15688	none
Sample45_m88888_240731_163529_s1/128975110/ccs/9987_11905	none
Sample45_m88888_240731_163529_s1/115802203/ccs/69_1986	H1
Sample45_m88888_240731_163529_s1/39194214/ccs/6650_8567	none
Sample45_m88888_240731_163529_s1/252117319/ccs/12949_14867	H1
Sample45_m88888_240731_163529_s1/226693620/ccs/10038_11956	H2
Sample45_m88888_240726_010724_s1/50594969/ccs/5927_7845	H2
Sample45_m88888_240731_163529_s1/91756356/ccs/6759_8675	none
Sample45_m88888_240731_163529_s1/38606359/ccs/1812_3729	none
Sample45_m88888_240731_163529_s1/232589841/ccs/11823_13740	none
Sample45_m88888_240726_010724_s1/203098662/ccs/1467_3385	none
Sample45_m88888_240731_163529_s1/32773574/ccs/69_1984	none
Sample45_m88888_240731_163529_s1/241764392/ccs/12703_14621	none
Sample45_m88888_240731_163529_s1/196936567/ccs/17915_19831	none
Sample45_m88888_240731_163529_s1/47646899/ccs/10591_12512	H2
Sample45_m88888_240731_163529_s1/42402601/ccs/13932_15851	H2
Sample45_m88888_240731_163529_s1/153948649/ccs/14776_16693	H1
Sample45_m88888_240731_163529_s1/203034009/ccs/17843_19760	none
Sample45_m88888_240731_163529_s1/151197314/ccs/69_1987	none
Sample45_m88888_240731_163529_s1/201199517/ccs/2408_4327	none
Sample45_m88888_240731_163529_s1/171247511/ccs/11281_13198	none
Sample45_m88888_240731_163529_s1/126356282/ccs/10817_12734	none
Sample45_m88888_240731_163529_s1/146410393/ccs/9393_11306	H1
Sample45_m88888_240731_163529_s1/123473535/ccs/9186_11104	H2
Sample45_m88888_240731_163529_s1/129111372/ccs/6921_8838	none
Sample45_m88888_240731_163529_s1/8783286/ccs/11253_13171	H1
Sample45_m88888_240731_163529_s1/43912344/ccs/10810_12730	H1
Sample45_m88888_240731_163529_s1/145823413/ccs/3785_5703	none
Sample45_m88888_240731_163529_s1/202115129/ccs/1899_3812	H1
Sample45_m88888_240731_163529_s1/82118987/ccs/41_1959	none
Sample45_m88888_240731_163529_s1/62785997/ccs/3481_5396	H1
Sample45_m88888_240731_163529_s1/147853101/ccs/4373_6288	none
Sample45_m88888_240731_163529_s1/104532969/ccs/11948_13864	H1
Sample45_m88888_240731_163529_s1/202773169/ccs/12664_14582	H1
Sample45_m88888_240731_163529_s1/28971574/ccs/69_1985	none
Sample45_m88888_240731_163529_s1/253887021/ccs/10801_12719	none
Sample45_m88888_240726_010724_s1/99355038/ccs/13595_15511	H1
Sample45_m88888_240731_163529_s1/246022696/ccs/69_1982	H1
Sample45_m88888_240731_163529_s1/85594320/ccs/41_1958	H1
Sample45_m88888_240726_010724_s1/238032217/ccs/8281_10195	H1
Sample45_m88888_240731_163529_s1/8980622/ccs/1575_3487	H1
