#readname	haplotype
Sample19_m88888_240324_145021_s1/178524714/ccs/41_2000	H2
Sample19_m88888_240324_145021_s1/168952681/ccs/17005_18961	H2
Sample19_m88888_240324_145021_s1/227410101/ccs/11508_13469	none
Sample19_m88888_240324_145021_s1/191497867/ccs/10302_12263	H2
Sample19_m88888_240324_145021_s1/251593148/ccs/6715_8673	none
Sample19_m88888_240324_145021_s1/96929183/ccs/41_2004	H1
Sample19_m88888_240324_145021_s1/128847982/ccs/6326_8281	H1
Sample19_m88888_240324_145021_s1/103419277/ccs/12175_14135	none
Sample19_m88888_240324_145021_s1/214569033/ccs/13459_15420	none
Sample19_m88888_240324_145021_s1/175444415/ccs/67_2026	H1
Sample19_m88888_240324_145021_s1/203424876/ccs/11456_13414	H2
Sample19_m88888_240324_145021_s1/258083500/ccs/9062_11019	none
Sample19_m88888_240324_145021_s1/101451939/ccs/7410_9369	H2
Sample19_m88888_240324_145021_s1/115283523/ccs/4651_6610	none
Sample19_m88888_240324_145021_s1/149819502/ccs/1996_3953	H1
Sample19_m88888_240324_145021_s1/115807916/ccs/16101_18060	H2
Sample19_m88888_240324_145021_s1/203953632/ccs/7385_9341	none
Sample19_m88888_240324_145021_s1/38406638/ccs/9526_11484	H2
Sample19_m88888_240324_145021_s1/216334799/ccs/10506_12464	H1
Sample19_m88888_240324_145021_s1/8065799/ccs/9456_11415	H1
Sample19_m88888_240324_145021_s1/174589109/ccs/69_2026	H1
Sample19_m88888_240324_145021_s1/229378810/ccs/1315_3273	H1
Sample19_m88888_240324_145021_s1/61735324/ccs/10692_12650	H1
Sample19_m88888_240324_145021_s1/144774155/ccs/69_2026	none
Sample19_m88888_240324_145021_s1/250351553/ccs/4548_6506	none
Sample19_m88888_240324_145021_s1/148833219/ccs/16587_18542	H1
Sample19_m88888_240324_145021_s1/233636719/ccs/69_2025	H2
Sample19_m88888_240324_145021_s1/248714957/ccs/12322_14278	none
Sample19_m88888_240324_145021_s1/61802494/ccs/9179_11135	H2
Sample19_m88888_240324_145021_s1/129435976/ccs/3572_5530	none
Sample19_m88888_240324_145021_s1/58392803/ccs/19054_21006	H2
Sample19_m88888_240324_145021_s1/94901703/ccs/17461_19415	none
Sample19_m88888_240324_145021_s1/41160413/ccs/3629_5584	H2
Sample19_m88888_240324_145021_s1/225841017/ccs/8705_10657	none
Sample19_m88888_240324_145021_s1/77205555/ccs/69_2014	none
Sample19_m88888_240324_145021_s1/56755877/ccs/41_1996	H2
Sample19_m88888_240324_145021_s1/24642172/ccs/69_2022	H2
Sample19_m88888_240324_145021_s1/235540788/ccs/17018_18972	H1
Sample19_m88888_240324_145021_s1/226689528/ccs/8074_10024	H2
Sample19_m88888_240324_145021_s1/48369237/ccs/10221_12172	H1
Sample19_m88888_240324_145021_s1/229446337/ccs/10248_12190	H1
Sample19_m88888_240324_145021_s1/101516848/ccs/5982_7936	H2
Sample19_m88888_240324_145021_s1/7867503/ccs/17763_19716	H2
Sample19_m88888_240324_145021_s1/175180864/ccs/2965_4917	H1
Sample19_m88888_240324_145021_s1/114689494/ccs/6104_8058	H1
Sample19_m88888_240324_145021_s1/10685117/ccs/4339_6287	H1
Sample19_m88888_240324_145021_s1/188482340/ccs/14420_16369	none
Sample19_m88888_240324_145021_s1/224921503/ccs/4526_6477	none
Sample19_m88888_240324_145021_s1/9834489/ccs/4223_6176	none
Sample19_m88888_240324_145021_s1/239405021/ccs/8110_10061	H2
Sample19_m88888_240324_145021_s1/240192644/ccs/16115_18067	H1
Sample19_m88888_240324_145021_s1/139069645/ccs/69_2021	H1
Sample19_m88888_240324_145021_s1/130878272/ccs/69_2021	H2
Sample19_m88888_240324_145021_s1/212601771/ccs/806_2758	H1
Sample19_m88888_240324_145021_s1/238552833/ccs/15604_17554	H2
Sample19_m88888_240324_145021_s1/59381208/ccs/11808_13755	H1
Sample19_m88888_240324_145021_s1/231411488/ccs/12188_14138	none
Sample19_m88888_240324_145021_s1/68223769/ccs/1333_3282	none
Sample19_m88888_240324_145021_s1/178589438/ccs/11777_13727	none
Sample19_m88888_240324_145021_s1/206375764/ccs/2722_4673	H2
Sample19_m88888_240324_145021_s1/134547025/ccs/8069_10021	H1
Sample19_m88888_240324_145021_s1/136446315/ccs/2999_4943	none
Sample19_m88888_240324_145021_s1/205849385/ccs/69_2019	H2
Sample19_m88888_240324_145021_s1/130879839/ccs/13631_15579	none
Sample19_m88888_240324_145021_s1/207623472/ccs/21610_23558	none
Sample19_m88888_240324_145021_s1/61736925/ccs/14898_16846	H1
Sample19_m88888_240324_145021_s1/7670635/ccs/18254_20204	H1
Sample19_m88888_240324_145021_s1/126293101/ccs/18979_20931	none
Sample19_m88888_240324_145021_s1/250611674/ccs/41_1989	H2
Sample19_m88888_240324_145021_s1/114689790/ccs/11263_13211	none
Sample19_m88888_240324_145021_s1/187892526/ccs/5024_6968	H2
Sample19_m88888_240324_145021_s1/214698301/ccs/15760_17711	H1
Sample19_m88888_240324_145021_s1/12916218/ccs/2806_4753	none
Sample19_m88888_240324_145021_s1/71304976/ccs/8095_10042	H2
Sample19_m88888_240324_145021_s1/204342686/ccs/4897_6850	H2
Sample19_m88888_240324_145021_s1/134153895/ccs/13988_15935	none
Sample19_m88888_240324_145021_s1/228265180/ccs/2487_4435	none
Sample19_m88888_240324_145021_s1/76354631/ccs/69_2017	none
Sample19_m88888_240324_145021_s1/141559920/ccs/18552_20501	none
Sample19_m88888_240324_145021_s1/165086046/ccs/8279_10224	H2
Sample19_m88888_240324_145021_s1/75830275/ccs/11520_13477	H1
Sample19_m88888_240324_145021_s1/5901708/ccs/69_2015	none
Sample19_m88888_240324_145021_s1/90510778/ccs/11281_13228	none
Sample19_m88888_240324_145021_s1/77927725/ccs/7296_9238	H2
Sample19_m88888_240324_145021_s1/145035004/ccs/9673_11619	none
Sample19_m88888_240324_145021_s1/169545496/ccs/6650_8598	H2
Sample19_m88888_240324_145021_s1/262673127/ccs/4215_6163	H2
Sample19_m88888_240324_145021_s1/154273456/ccs/15403_17351	H2
Sample19_m88888_240324_145021_s1/160107930/ccs/18787_20734	none
Sample19_m88888_240324_145021_s1/225444764/ccs/1355_3302	H1
Sample19_m88888_240324_145021_s1/2430007/ccs/17747_19695	none
Sample19_m88888_240324_145021_s1/214173601/ccs/69_2016	H2
Sample19_m88888_240324_145021_s1/83104631/ccs/12170_14117	H1
Sample19_m88888_240324_145021_s1/13697914/ccs/69_2016	H1
Sample19_m88888_240324_145021_s1/31725216/ccs/4095_6041	H1
Sample19_m88888_240324_145021_s1/122487800/ccs/15067_17013	H1
Sample19_m88888_240324_145021_s1/210570708/ccs/8671_10617	H1
Sample19_m88888_240324_145021_s1/8852099/ccs/14390_16339	H2
Sample19_m88888_240324_145021_s1/209064074/ccs/9891_11834	H1
Sample19_m88888_240324_145021_s1/73930383/ccs/15484_17430	none
Sample19_m88888_240324_145021_s1/220005712/ccs/2266_4208	H2
Sample19_m88888_240324_145021_s1/111938695/ccs/20088_22027	none
Sample19_m88888_240324_145021_s1/65213482/ccs/1604_3556	H2
Sample19_m88888_240324_145021_s1/48565079/ccs/10633_12578	H2
Sample19_m88888_240324_145021_s1/200410653/ccs/11478_13424	H2
Sample19_m88888_240324_145021_s1/95749230/ccs/2591_4536	H1
Sample19_m88888_240324_145021_s1/133565452/ccs/10595_12538	none
Sample19_m88888_240324_145021_s1/266801370/ccs/69_2015	H2
Sample19_m88888_240324_145021_s1/58070044/ccs/69_2015	H2
Sample19_m88888_240324_145021_s1/24379531/ccs/11651_13597	none
Sample19_m88888_240324_145021_s1/86249553/ccs/1799_3745	H1
Sample19_m88888_240324_145021_s1/124323503/ccs/21925_23871	none
Sample19_m88888_240324_145021_s1/39718499/ccs/4576_6522	H1
Sample19_m88888_240324_145021_s1/176883873/ccs/19555_21502	H1
Sample19_m88888_240324_145021_s1/147327589/ccs/16996_18938	none
Sample19_m88888_240324_145021_s1/95096874/ccs/3827_5773	H2
Sample19_m88888_240324_145021_s1/60688801/ccs/3977_5916	H2
Sample19_m88888_240324_145021_s1/189993426/ccs/41_1988	H1
Sample19_m88888_240324_145021_s1/229446680/ccs/1168_3115	H1
Sample19_m88888_240324_145021_s1/174195424/ccs/13821_15766	H2
Sample19_m88888_240324_145021_s1/34998436/ccs/14916_16860	none
Sample19_m88888_240324_145021_s1/263722028/ccs/12663_14609	none
Sample19_m88888_240324_145021_s1/46143103/ccs/18114_20060	H2
Sample19_m88888_240324_145021_s1/145229132/ccs/15165_17110	H1
Sample19_m88888_240324_145021_s1/190911998/ccs/10810_12754	H1
Sample19_m88888_240324_145021_s1/78057221/ccs/8738_10681	H2
Sample19_m88888_240324_145021_s1/54331129/ccs/14812_16757	none
Sample19_m88888_240324_145021_s1/19531859/ccs/69_2013	none
Sample19_m88888_240324_145021_s1/193465528/ccs/11695_13640	none
Sample19_m88888_240324_145021_s1/79758414/ccs/12180_14123	H2
Sample19_m88888_240324_145021_s1/99356816/ccs/69_2014	none
Sample19_m88888_240324_145021_s1/202575497/ccs/11385_13326	H2
Sample19_m88888_240324_145021_s1/195824392/ccs/6712_8665	H1
Sample19_m88888_240324_145021_s1/217123894/ccs/2497_4444	H1
Sample19_m88888_240324_145021_s1/183832819/ccs/23077_25021	H1
Sample19_m88888_240324_145021_s1/6361519/ccs/3014_4959	none
Sample19_m88888_240324_145021_s1/17304078/ccs/13302_15245	H2
Sample19_m88888_240324_145021_s1/262604555/ccs/13288_15233	H2
Sample19_m88888_240324_145021_s1/175638345/ccs/19625_21568	none
Sample19_m88888_240324_145021_s1/194317281/ccs/18895_20838	H1
Sample19_m88888_240324_145021_s1/210110701/ccs/10738_12678	H1
Sample19_m88888_240324_145021_s1/235014658/ccs/3924_5867	none
Sample19_m88888_240324_145021_s1/255594543/ccs/13960_15902	H1
Sample19_m88888_240324_145021_s1/10031992/ccs/22674_24615	none
Sample19_m88888_240324_145021_s1/141168957/ccs/3802_5745	none
Sample19_m88888_240324_145021_s1/101454195/ccs/2513_4458	H2
Sample19_m88888_240324_145021_s1/128716458/ccs/9446_11389	H1
Sample19_m88888_240324_145021_s1/75698463/ccs/7881_9823	none
Sample19_m88888_240324_145021_s1/36176610/ccs/9593_11537	none
Sample19_m88888_240324_145021_s1/179705247/ccs/10763_12707	H2
Sample19_m88888_240324_145021_s1/130156866/ccs/69_2012	H1
Sample19_m88888_240324_145021_s1/167643041/ccs/6352_8292	none
Sample19_m88888_240324_145021_s1/228917385/ccs/7108_9050	none
Sample19_m88888_240324_145021_s1/199758411/ccs/12003_13946	H2
Sample19_m88888_240324_145021_s1/243143222/ccs/10692_12634	H2
Sample19_m88888_240324_145021_s1/28248654/ccs/8296_10240	none
Sample19_m88888_240324_145021_s1/41353524/ccs/13178_15119	H2
Sample19_m88888_240324_145021_s1/42206561/ccs/12606_14549	H1
Sample19_m88888_240324_145021_s1/259593032/ccs/8812_10755	H1
Sample19_m88888_240324_145021_s1/85397995/ccs/4728_6673	none
Sample19_m88888_240324_145021_s1/250675903/ccs/68_2015	H1
Sample19_m88888_240324_145021_s1/201266328/ccs/5919_7861	none
Sample19_m88888_240324_145021_s1/71501689/ccs/12045_13989	H2
Sample19_m88888_240324_145021_s1/168822755/ccs/11300_13230	H1
Sample19_m88888_240324_145021_s1/78188179/ccs/4688_6628	none
Sample19_m88888_240324_145021_s1/7542447/ccs/41_1982	H2
Sample19_m88888_240324_145021_s1/23466094/ccs/11987_13929	H2
Sample19_m88888_240324_145021_s1/213189548/ccs/18880_20822	none
Sample19_m88888_240324_145021_s1/32246264/ccs/10590_12531	H1
Sample19_m88888_240324_145021_s1/108265721/ccs/8971_10913	H2
Sample19_m88888_240324_145021_s1/100336576/ccs/3837_5776	H2
Sample19_m88888_240324_145021_s1/46404652/ccs/14331_16273	H1
Sample19_m88888_240324_145021_s1/62919654/ccs/11594_13539	none
Sample19_m88888_240324_145021_s1/220075607/ccs/17247_19188	H2
Sample19_m88888_240324_145021_s1/245369060/ccs/9427_11369	H1
Sample19_m88888_240324_145021_s1/71830017/ccs/19905_21846	H1
Sample19_m88888_240324_145021_s1/113643491/ccs/4901_6843	H2
Sample19_m88888_240324_145021_s1/146279321/ccs/69_2007	H1
Sample19_m88888_240324_145021_s1/105449055/ccs/5469_7410	H1
Sample19_m88888_240324_145021_s1/156242216/ccs/19592_21531	H2
Sample19_m88888_240324_145021_s1/144315977/ccs/11434_13375	H2
Sample19_m88888_240324_145021_s1/136385627/ccs/13729_15666	H2
Sample19_m88888_240324_145021_s1/162008043/ccs/16857_18798	H1
Sample19_m88888_240324_145021_s1/21828193/ccs/1321_3250	H2
Sample19_m88888_240324_145021_s1/217186997/ccs/13124_15065	H1
Sample19_m88888_240324_145021_s1/43058518/ccs/12040_13978	none
Sample19_m88888_240324_145021_s1/18940037/ccs/10198_12138	none
Sample19_m88888_240324_145021_s1/51513382/ccs/14038_15977	none
Sample19_m88888_240324_145021_s1/185734690/ccs/1340_3279	H2
Sample19_m88888_240324_145021_s1/25362927/ccs/69_2009	H1
Sample19_m88888_240324_145021_s1/206902673/ccs/16257_18197	H1
Sample19_m88888_240324_145021_s1/128389678/ccs/6711_8651	H2
Sample19_m88888_240324_145021_s1/201462128/ccs/6333_8273	H2
Sample19_m88888_240324_145021_s1/28312930/ccs/12162_14100	H1
Sample19_m88888_240324_145021_s1/38802600/ccs/69_2008	none
Sample19_m88888_240324_145021_s1/67109758/ccs/6857_8796	none
Sample19_m88888_240324_145021_s1/172036665/ccs/13098_15033	H1
Sample19_m88888_240324_145021_s1/77334585/ccs/8566_10500	H1
Sample19_m88888_240324_145021_s1/59377420/ccs/7928_9863	none
Sample19_m88888_240324_145021_s1/43123837/ccs/4449_6389	H1
Sample19_m88888_240324_145021_s1/59900752/ccs/9872_11808	none
Sample19_m88888_240324_145021_s1/164561817/ccs/69_2007	none
Sample19_m88888_240324_145021_s1/154665559/ccs/12814_14752	H1
Sample19_m88888_240324_145021_s1/118359955/ccs/13738_15678	none
Sample19_m88888_240324_145021_s1/26870733/ccs/5983_7921	H2
Sample19_m88888_240324_145021_s1/262013996/ccs/1260_3198	H1
Sample19_m88888_240324_145021_s1/112921693/ccs/11693_13632	H2
Sample19_m88888_240324_145021_s1/24841427/ccs/11933_13869	none
Sample19_m88888_240324_145021_s1/129570489/ccs/12224_14163	none
Sample19_m88888_240324_145021_s1/253559175/ccs/5467_7407	H2
Sample19_m88888_240324_145021_s1/160241262/ccs/2968_4902	H2
Sample19_m88888_240324_145021_s1/268306845/ccs/13913_15851	H1
Sample19_m88888_240324_145021_s1/100794562/ccs/15555_17490	H1
Sample19_m88888_240324_145021_s1/4129455/ccs/13465_15403	H1
Sample19_m88888_240324_145021_s1/52888010/ccs/69_2009	H1
Sample19_m88888_240324_145021_s1/4986187/ccs/16427_18364	none
Sample19_m88888_240324_145021_s1/115934659/ccs/7338_9276	none
Sample19_m88888_240324_145021_s1/207750157/ccs/1857_3797	none
Sample19_m88888_240324_145021_s1/58200272/ccs/6777_8714	H1
Sample19_m88888_240324_145021_s1/22481136/ccs/3007_4943	H1
Sample19_m88888_240324_145021_s1/172035878/ccs/14688_16624	none
Sample19_m88888_240324_145021_s1/66063533/ccs/12083_14019	none
Sample19_m88888_240324_145021_s1/67048935/ccs/15327_17263	H2
Sample19_m88888_240324_145021_s1/7604276/ccs/18773_20711	none
Sample19_m88888_240324_145021_s1/94768849/ccs/18932_20867	H1
Sample19_m88888_240324_145021_s1/16517572/ccs/69_2007	H1
Sample19_m88888_240324_145021_s1/225512457/ccs/20272_22206	none
Sample19_m88888_240324_145021_s1/178263967/ccs/8107_10041	H2
Sample19_m88888_240324_145021_s1/154670870/ccs/8553_10489	H2
Sample19_m88888_240324_145021_s1/223481019/ccs/7684_9620	none
Sample19_m88888_240324_145021_s1/54790449/ccs/1658_3596	H2
Sample19_m88888_240324_145021_s1/13506129/ccs/8181_10118	none
Sample19_m88888_240324_145021_s1/26214637/ccs/2167_4104	H2
Sample19_m88888_240324_145021_s1/144051594/ccs/69_2008	H2
Sample19_m88888_240324_145021_s1/236786922/ccs/3780_5718	none
Sample19_m88888_240324_145021_s1/154406974/ccs/6653_8589	none
Sample19_m88888_240324_145021_s1/170263257/ccs/3987_5920	none
Sample19_m88888_240324_145021_s1/67113280/ccs/15261_17194	H1
Sample19_m88888_240324_145021_s1/259985267/ccs/11072_13008	H1
Sample19_m88888_240324_145021_s1/46795004/ccs/69_2004	H2
Sample19_m88888_240324_145021_s1/99620638/ccs/13881_15816	H1
Sample19_m88888_240324_145021_s1/149359824/ccs/69_2005	none
Sample19_m88888_240324_145021_s1/216204664/ccs/10110_12045	H1
Sample19_m88888_240324_145021_s1/148903293/ccs/21408_23336	H2
Sample19_m88888_240324_145021_s1/201655475/ccs/2628_4566	H1
Sample19_m88888_240324_145021_s1/13898322/ccs/4223_6154	H1
Sample19_m88888_240324_145021_s1/143856717/ccs/1013_2946	H1
Sample19_m88888_240324_145021_s1/235667752/ccs/5699_7629	none
Sample19_m88888_240324_145021_s1/194054022/ccs/20444_22379	H1
Sample19_m88888_240324_145021_s1/177408042/ccs/69_1999	H1
Sample19_m88888_240324_145021_s1/204735354/ccs/16903_18838	H2
Sample19_m88888_240324_145021_s1/65080844/ccs/10549_12482	none
Sample19_m88888_240324_145021_s1/182322807/ccs/19248_21180	none
Sample19_m88888_240324_145021_s1/120000004/ccs/17539_19470	none
Sample19_m88888_240324_145021_s1/105321762/ccs/13133_15062	H1
Sample19_m88888_240324_145021_s1/92739396/ccs/1129_3062	H2
Sample19_m88888_240324_145021_s1/228922153/ccs/2733_4665	H2
Sample19_m88888_240324_145021_s1/75634231/ccs/69_1994	H2
Sample19_m88888_240324_145021_s1/88539437/ccs/15953_17884	H2
Sample19_m88888_240324_145021_s1/25367268/ccs/68_2004	none
Sample19_m88888_240324_145021_s1/239604109/ccs/4429_6355	H2
Sample19_m88888_240324_145021_s1/250544790/ccs/1554_3484	none
Sample19_m88888_240324_145021_s1/258085691/ccs/12618_14545	H2
Sample19_m88888_240324_145021_s1/201856304/ccs/7014_8941	none
Sample19_m88888_240324_145021_s1/137692434/ccs/1203_3133	H2
Sample19_m88888_240324_145021_s1/176555570/ccs/14668_16592	H2
Sample19_m88888_240324_145021_s1/39912823/ccs/6394_8318	H1
Sample19_m88888_240324_145021_s1/115611001/ccs/5713_7639	H1
Sample19_m88888_240324_145021_s1/252775531/ccs/41_1963	H1
Sample19_m88888_240324_145021_s1/240456276/ccs/16997_18921	none
Sample19_m88888_240324_145021_s1/190842630/ccs/2662_4586	H1
Sample19_m88888_240324_145021_s1/86903875/ccs/10216_12141	H2
Sample19_m88888_240324_145021_s1/185207589/ccs/19255_21188	H1
Sample19_m88888_240324_145021_s1/137756781/ccs/69_1992	H1
Sample19_m88888_240324_145021_s1/32309446/ccs/14433_16356	none
Sample19_m88888_240324_145021_s1/24514204/ccs/6811_8735	H1
Sample19_m88888_240324_145021_s1/19403166/ccs/19655_21579	H1
Sample19_m88888_240324_145021_s1/174915660/ccs/10198_12124	H2
Sample19_m88888_240324_145021_s1/85001191/ccs/11263_13190	H1
Sample19_m88888_240324_145021_s1/30608492/ccs/14615_16540	H1
Sample19_m88888_240324_145021_s1/103810716/ccs/69_1998	none
Sample19_m88888_240324_145021_s1/153618467/ccs/10544_12466	H1
Sample19_m88888_240324_145021_s1/31262700/ccs/3836_5755	H1
Sample19_m88888_240324_145021_s1/243733212/ccs/1695_3618	none
Sample19_m88888_240324_145021_s1/239538013/ccs/18631_20550	none
Sample19_m88888_240324_145021_s1/205657305/ccs/10237_12158	none
Sample19_m88888_240324_145021_s1/160171151/ccs/14240_16164	H1
Sample19_m88888_240324_145021_s1/117572827/ccs/1763_3683	none
Sample19_m88888_240324_145021_s1/221058758/ccs/16979_18900	H2
Sample19_m88888_240324_145021_s1/73930239/ccs/69_1990	none
Sample19_m88888_240324_145021_s1/216006919/ccs/17106_19025	H2
Sample19_m88888_240324_145021_s1/253038375/ccs/69_1986	none
Sample19_m88888_240324_145021_s1/108926771/ccs/12245_14162	H1
Sample19_m88888_240324_145021_s1/206309647/ccs/9235_11148	none
Sample19_m88888_240324_145021_s1/188221563/ccs/10014_11923	none
Sample19_m88888_240324_145021_s1/212668028/ccs/12010_13928	H1
Sample19_m88888_240324_145021_s1/12913443/ccs/2256_4176	H1
Sample19_m88888_240324_145021_s1/212272937/ccs/4182_6098	H2
Sample19_m88888_240324_145021_s1/239668212/ccs/5562_7481	H1
Sample19_m88888_240324_145021_s1/135726063/ccs/15160_17079	H1
Sample19_m88888_240324_145021_s1/141300962/ccs/1188_3107	none
Sample19_m88888_240324_145021_s1/166663761/ccs/9426_11343	H2
Sample19_m88888_240324_145021_s1/218432262/ccs/6498_8417	H1
Sample19_m88888_240324_145021_s1/168430613/ccs/6892_8810	none
Sample19_m88888_240324_145021_s1/100469131/ccs/19147_21065	none
Sample19_m88888_240324_145021_s1/19796139/ccs/2501_4420	H1
Sample19_m88888_240324_145021_s1/25497332/ccs/11779_13696	H2
Sample19_m88888_240324_145021_s1/186979048/ccs/16528_18444	H1
Sample19_m88888_240324_145021_s1/225906532/ccs/16330_18249	H2
Sample19_m88888_240324_145021_s1/171706057/ccs/69_1988	none
Sample19_m88888_240324_145021_s1/121962746/ccs/2508_4427	H2
Sample19_m88888_240324_145021_s1/259069172/ccs/69_1986	H2
Sample19_m88888_240324_145021_s1/13305199/ccs/41_1956	none
Sample19_m88888_240324_145021_s1/240189722/ccs/69_1985	none
Sample19_m88888_240324_145021_s1/30872625/ccs/5427_7342	H1
Sample19_m88888_240324_145021_s1/237049713/ccs/15797_17716	H2
Sample19_m88888_240324_145021_s1/214501362/ccs/13663_15582	H2
Sample19_m88888_240324_145021_s1/35589600/ccs/41_1961	H1
Sample19_m88888_240324_145021_s1/51840767/ccs/7129_9050	H1
Sample19_m88888_240324_145021_s1/43452236/ccs/5810_7729	H2
Sample19_m88888_240324_145021_s1/66914302/ccs/11946_13861	H2
Sample19_m88888_240324_145021_s1/158206104/ccs/16605_18524	H1
Sample19_m88888_240324_145021_s1/152242524/ccs/70_1988	H2
Sample19_m88888_240324_145021_s1/210829366/ccs/12095_14011	none
Sample19_m88888_240324_145021_s1/23334906/ccs/69_1987	none
Sample19_m88888_240324_145021_s1/38275663/ccs/19842_21759	none
Sample19_m88888_240324_145021_s1/225908255/ccs/22164_24085	H2
Sample19_m88888_240324_145021_s1/12714451/ccs/8785_10702	none
Sample19_m88888_240324_145021_s1/69603879/ccs/11831_13749	H2
Sample19_m88888_240324_145021_s1/217255090/ccs/2885_4807	none
Sample19_m88888_240324_145021_s1/164433913/ccs/14114_16031	none
Sample19_m88888_240324_145021_s1/39519437/ccs/5399_7312	none
Sample19_m88888_240324_145021_s1/41291813/ccs/12970_14888	H1
Sample19_m88888_240324_145021_s1/218633204/ccs/14597_16513	H2
Sample19_m88888_240324_145021_s1/116198154/ccs/6624_8537	none
Sample19_m88888_240324_145021_s1/206050472/ccs/12501_14416	none
Sample19_m88888_240324_145021_s1/83165293/ccs/13692_15609	H2
Sample19_m88888_240324_145021_s1/72554132/ccs/67_1985	H1
Sample19_m88888_240324_145021_s1/263329201/ccs/3004_4921	H1
Sample19_m88888_240324_145021_s1/201984545/ccs/69_1984	H2
Sample19_m88888_240324_145021_s1/100601405/ccs/12938_14856	H1
Sample19_m88888_240324_145021_s1/29889191/ccs/69_1987	none
Sample19_m88888_240324_145021_s1/257036164/ccs/9146_11063	H1
Sample19_m88888_240324_145021_s1/250287889/ccs/2172_4090	H2
Sample19_m88888_240324_145021_s1/52888535/ccs/9671_11587	none
Sample19_m88888_240324_145021_s1/150274889/ccs/7266_9184	H2
Sample19_m88888_240324_145021_s1/111150354/ccs/16028_17946	none
Sample19_m88888_240324_145021_s1/126686639/ccs/14942_16858	H1
Sample19_m88888_240324_145021_s1/82116962/ccs/6933_8849	H1
Sample19_m88888_240324_145021_s1/211029078/ccs/10587_12501	H1
Sample19_m88888_240324_145021_s1/143267263/ccs/2468_4384	H2
Sample19_m88888_240324_145021_s1/175244130/ccs/11386_13302	H2
Sample19_m88888_240324_145021_s1/117638993/ccs/819_2734	H2
Sample19_m88888_240324_145021_s1/245175911/ccs/13075_14991	H2
Sample19_m88888_240324_145021_s1/133501628/ccs/41_1960	H2
Sample19_m88888_240324_145021_s1/135397505/ccs/69_1984	H2
Sample19_m88888_240324_145021_s1/158269636/ccs/929_2849	H1
Sample19_m88888_240324_145021_s1/125505107/ccs/4173_6089	H2
Sample19_m88888_240324_145021_s1/200477757/ccs/8389_10304	none
Sample19_m88888_240324_145021_s1/250351581/ccs/7566_9482	H2
Sample19_m88888_240324_145021_s1/15862837/ccs/6068_7984	none
Sample19_m88888_240324_145021_s1/116396156/ccs/18237_20153	H1
Sample19_m88888_240324_145021_s1/158531894/ccs/12992_14906	none
Sample19_m88888_240324_145021_s1/83628473/ccs/41_1959	H2
Sample19_m88888_240324_145021_s1/148439479/ccs/9284_11199	none
Sample19_m88888_240324_145021_s1/129695953/ccs/2573_4489	H1
