#readname	haplotype
Sample46_m88888_240731_163529_s1/117181870/ccs/14681_16599	H1
Sample46_m88888_240731_163529_s1/246153405/ccs/2227_4146	H2
Sample46_m88888_240731_163529_s1/207096247/ccs/1302_3221	H1
Sample46_m88888_240731_163529_s1/261756524/ccs/69_1987	none
Sample46_m88888_240731_163529_s1/214829113/ccs/5533_7456	H2
Sample46_m88888_240731_163529_s1/127731888/ccs/13190_15110	H1
Sample46_m88888_240731_163529_s1/102897518/ccs/12736_14651	none
Sample46_m88888_240731_163529_s1/245698137/ccs/15489_17407	none
Sample46_m88888_240731_163529_s1/59117732/ccs/3882_5800	none
Sample46_m88888_240731_163529_s1/16583040/ccs/13717_15636	none
Sample46_m88888_240731_163529_s1/77530109/ccs/3010_4929	none
Sample46_m88888_240731_163529_s1/170593633/ccs/1516_3433	H2
Sample46_m88888_240731_163529_s1/5638798/ccs/11414_13333	H2
Sample46_m88888_240731_163529_s1/39126038/ccs/12230_14148	H1
Sample46_m88888_240731_163529_s1/98505865/ccs/69_1987	H1
Sample46_m88888_240731_163529_s1/63901003/ccs/2261_4178	H2
Sample46_m88888_240731_163529_s1/184552704/ccs/14507_16425	H2
Sample46_m88888_240731_163529_s1/241963159/ccs/13833_15747	H1
Sample46_m88888_240731_163529_s1/105780244/ccs/8207_10129	H1
Sample46_m88888_240731_163529_s1/261034254/ccs/69_1989	none
Sample46_m88888_240731_163529_s1/175112261/ccs/2486_4402	H1
Sample46_m88888_240731_163529_s1/149165387/ccs/1646_3566	H2
Sample46_m88888_240731_163529_s1/72292061/ccs/9685_11604	H2
Sample46_m88888_240731_163529_s1/169544274/ccs/3063_4982	H1
Sample46_m88888_240731_163529_s1/145886001/ccs/3310_5229	H1
Sample46_m88888_240731_163529_s1/96079787/ccs/12590_14507	H1
Sample46_m88888_240731_163529_s1/65668536/ccs/11989_13903	H1
Sample46_m88888_240731_163529_s1/25560165/ccs/8787_10704	H1
Sample46_m88888_240731_163529_s1/109969639/ccs/13335_15253	none
Sample46_m88888_240731_163529_s1/123931488/ccs/68_1979	H1
Sample46_m88888_240726_010724_s1/202179645/ccs/12758_14676	none
Sample46_m88888_240726_010724_s1/21172718/ccs/5598_7516	H1
Sample46_m88888_240731_163529_s1/164234990/ccs/9314_11232	H2
Sample46_m88888_240731_163529_s1/152245171/ccs/69_1987	H1
Sample46_m88888_240726_010724_s1/126359055/ccs/13475_15391	H1
Sample46_m88888_240731_163529_s1/169149795/ccs/2641_4557	H1
Sample46_m88888_240731_163529_s1/230756701/ccs/7546_9464	H2
Sample46_m88888_240731_163529_s1/39848747/ccs/15496_17414	H1
Sample46_m88888_240731_163529_s1/153424035/ccs/9078_10996	H1
Sample46_m88888_240731_163529_s1/67704019/ccs/11191_13108	H2
Sample46_m88888_240731_163529_s1/161351347/ccs/1829_3746	H2
Sample46_m88888_240731_163529_s1/182782757/ccs/7737_9654	H1
Sample46_m88888_240731_163529_s1/91030393/ccs/14039_15956	H1
Sample46_m88888_240731_163529_s1/211291603/ccs/10800_12718	H1
Sample46_m88888_240731_163529_s1/214960995/ccs/69_1987	none
Sample46_m88888_240731_163529_s1/132519386/ccs/68_1985	H2
Sample46_m88888_240731_163529_s1/213389424/ccs/8619_10537	none
Sample46_m88888_240731_163529_s1/32641972/ccs/16347_18265	none
Sample46_m88888_240731_163529_s1/66194406/ccs/12533_14450	none
Sample46_m88888_240731_163529_s1/182326733/ccs/14390_16307	H1
Sample46_m88888_240731_163529_s1/23922520/ccs/9695_11621	none
Sample46_m88888_240731_163529_s1/170262709/ccs/6712_8629	H2
Sample46_m88888_240731_163529_s1/36700914/ccs/17684_19602	H1
Sample46_m88888_240731_163529_s1/200741997/ccs/5967_7883	H2
Sample46_m88888_240731_163529_s1/158207804/ccs/10191_12107	H1
Sample46_m88888_240731_163529_s1/109250769/ccs/2037_3954	H2
Sample46_m88888_240726_010724_s1/235145602/ccs/41_1958	none
Sample46_m88888_240731_163529_s1/134349175/ccs/4101_6018	H2
Sample46_m88888_240731_163529_s1/92013682/ccs/11940_13856	none
Sample46_m88888_240731_163529_s1/33489541/ccs/8267_10182	none
Sample46_m88888_240731_163529_s1/49612973/ccs/9675_11601	H2
Sample46_m88888_240726_010724_s1/142148534/ccs/6904_8820	H2
Sample46_m88888_240731_163529_s1/200544335/ccs/12740_14653	H1
Sample46_m88888_240731_163529_s1/162730432/ccs/3852_5768	none
Sample46_m88888_240731_163529_s1/263327905/ccs/7948_9864	H1
Sample46_m88888_240731_163529_s1/23004041/ccs/6808_8724	H2
Sample46_m88888_240731_163529_s1/222631116/ccs/6043_7959	H1
Sample46_m88888_240731_163529_s1/152569160/ccs/4347_6262	H1
Sample46_m88888_240731_163529_s1/165283444/ccs/5958_7876	H1
Sample46_m88888_240726_010724_s1/104727410/ccs/3231_5145	none
Sample46_m88888_240731_163529_s1/120981233/ccs/4188_6102	H1
Sample46_m88888_240731_163529_s1/47453101/ccs/750_2669	H1
Sample46_m88888_240731_163529_s1/179574169/ccs/69_1981	none
Sample46_m88888_240726_010724_s1/110364244/ccs/15331_17246	none
Sample46_m88888_240731_163529_s1/37290577/ccs/1588_3501	H2
Sample46_m88888_240731_163529_s1/261294292/ccs/9875_11788	H1
Sample46_m88888_240731_163529_s1/156046986/ccs/3810_5723	none
Sample46_m88888_240731_163529_s1/112332561/ccs/11519_13433	H2
Sample46_m88888_240731_163529_s1/148574834/ccs/9606_11519	H1
Sample46_m88888_240731_163529_s1/189928021/ccs/10595_12506	H1
Sample46_m88888_240731_163529_s1/96538748/ccs/20802_22718	H1
Sample46_m88888_240731_163529_s1/155522588/ccs/7255_9167	H1
Sample46_m88888_240731_163529_s1/235738530/ccs/1595_3508	H2
Sample46_m88888_240731_163529_s1/67437369/ccs/1998_3909	none
Sample46_m88888_240731_163529_s1/79237699/ccs/14000_15909	H1
Sample46_m88888_240731_163529_s1/45744658/ccs/41_1951	none
Sample46_m88888_240731_163529_s1/70452489/ccs/13822_15733	H2
Sample46_m88888_240726_010724_s1/17106439/ccs/8515_10425	none
Sample46_m88888_240731_163529_s1/7344052/ccs/8702_10612	none
Sample46_m88888_240731_163529_s1/185275720/ccs/2310_4220	none
Sample46_m88888_240731_163529_s1/245630528/ccs/6764_8664	none
Sample46_m88888_240731_163529_s1/85656369/ccs/10849_12759	none
Sample46_m88888_240726_010724_s1/202639862/ccs/1614_3524	H2
Sample46_m88888_240731_163529_s1/185929980/ccs/4169_6078	H1
Sample46_m88888_240731_163529_s1/221189409/ccs/1112_3023	H2
Sample46_m88888_240731_163529_s1/239666218/ccs/7690_9599	H1
Sample46_m88888_240731_163529_s1/218502905/ccs/13669_15580	H1
Sample46_m88888_240731_163529_s1/96930859/ccs/11120_13027	H1
Sample46_m88888_240731_163529_s1/112594037/ccs/8938_10848	H1
Sample46_m88888_240731_163529_s1/6294504/ccs/4654_6562	H2
Sample46_m88888_240731_163529_s1/146871211/ccs/3871_5778	H2
Sample46_m88888_240731_163529_s1/74585506/ccs/1306_3215	none
Sample46_m88888_240731_163529_s1/113771685/ccs/8348_10255	H2
Sample46_m88888_240731_163529_s1/212206817/ccs/41_1949	H1
Sample46_m88888_240731_163529_s1/25498512/ccs/2521_4430	H2
Sample46_m88888_240731_163529_s1/160171252/ccs/9230_11137	H1
Sample46_m88888_240731_163529_s1/189989918/ccs/6372_8278	H2
Sample46_m88888_240731_163529_s1/147787490/ccs/4492_6397	H2
Sample46_m88888_240731_163529_s1/50337395/ccs/8876_10780	H1
Sample46_m88888_240731_163529_s1/44696942/ccs/1123_3030	H2
Sample46_m88888_240731_163529_s1/81199600/ccs/1146_3050	H2
Sample46_m88888_240731_163529_s1/125568266/ccs/69_1975	H2
Sample46_m88888_240731_163529_s1/146739710/ccs/7405_9307	H2
Sample46_m88888_240731_163529_s1/22086327/ccs/10889_12795	none
Sample46_m88888_240731_163529_s1/19861816/ccs/2564_4468	H2
