#readname	haplotype
Sample62_m88888_240731_203429_s3/187699492/ccs/11689_13622	H2
Sample62_m88888_240731_203429_s3/216727675/ccs/69_2001	none
Sample62_m88888_240731_203429_s3/91230596/ccs/17080_19010	H1
Sample62_m88888_240731_203429_s3/18943115/ccs/16113_18042	none
Sample62_m88888_240731_203429_s3/86904318/ccs/69_1995	H2
Sample62_m88888_240731_203429_s3/77402465/ccs/2914_4839	H2
Sample62_m88888_240731_203429_s3/70784882/ccs/4869_6793	H2
Sample62_m88888_240731_203429_s3/185208524/ccs/3055_4977	H2
Sample62_m88888_240731_203429_s3/172954327/ccs/4148_6069	H1
Sample62_m88888_240731_203429_s3/84414871/ccs/10221_12138	none
Sample62_m88888_240731_203429_s3/235868493/ccs/12956_14872	none
Sample62_m88888_240731_203429_s3/94768290/ccs/13362_15275	none
Sample62_m88888_240731_203429_s3/239468754/ccs/16256_18174	none
Sample62_m88888_240731_203429_s3/251726181/ccs/10846_12764	H1
Sample62_m88888_240731_203429_s3/202114315/ccs/8623_10541	none
Sample62_m88888_240731_203429_s3/57540787/ccs/19459_21376	H2
Sample62_m88888_240731_203429_s3/244780833/ccs/12124_14041	H1
Sample62_m88888_240731_203429_s3/185139488/ccs/67_1983	H2
Sample62_m88888_240731_203429_s3/19597376/ccs/69_1987	none
Sample62_m88888_240731_203429_s3/22875847/ccs/69_1987	H1
Sample62_m88888_240731_203429_s3/150211988/ccs/2027_3943	H1
Sample62_m88888_240731_203429_s3/66651700/ccs/9865_11781	none
Sample62_m88888_240731_203429_s3/188877689/ccs/11562_13481	H2
Sample62_m88888_240731_203429_s3/227869371/ccs/19974_21889	H1
Sample62_m88888_240731_203429_s3/213847616/ccs/4161_6074	none
Sample62_m88888_240731_203429_s3/190517460/ccs/16767_18680	none
Sample62_m88888_240731_203429_s3/178065757/ccs/1921_3837	H2
Sample62_m88888_240731_203429_s3/256966984/ccs/17756_19669	none
Sample62_m88888_240731_203429_s3/199692495/ccs/3769_5682	none
Sample62_m88888_240731_203429_s3/44370463/ccs/4193_6104	none
Sample62_m88888_240731_203429_s3/57283537/ccs/16072_17983	H2
Sample62_m88888_240731_203429_s3/19664181/ccs/15425_17336	none
Sample62_m88888_240731_203429_s3/23794536/ccs/2113_4023	none
Sample62_m88888_240731_203429_s3/55251795/ccs/11658_13569	H1
Sample62_m88888_240731_203429_s3/107811156/ccs/4180_6088	H1
Sample62_m88888_240731_203429_s3/185406091/ccs/7359_9266	H1
Sample62_m88888_240731_203429_s3/40047561/ccs/14383_16290	H1
Sample62_m88888_240731_203429_s3/110429331/ccs/69_1974	none
Sample62_m88888_240731_203429_s3/46536181/ccs/16270_18175	none
Sample62_m88888_240731_203429_s3/104206902/ccs/9919_11823	none
Sample62_m88888_240731_203429_s3/182716486/ccs/10758_12662	none
Sample62_m88888_240731_203429_s3/64685365/ccs/4695_6597	H2
Sample62_m88888_240731_203429_s3/27530751/ccs/1994_3896	H1
Sample62_m88888_240731_203429_s3/168626122/ccs/41_1942	none
Sample62_m88888_240731_203429_s3/179310027/ccs/3065_4970	H2
Sample62_m88888_240731_203429_s3/202312938/ccs/9153_11053	H1
Sample62_m88888_240731_203429_s3/59311141/ccs/1155_3056	H2
Sample62_m88888_240731_203429_s3/37426966/ccs/5043_6943	H1
Sample62_m88888_240731_203429_s3/75566984/ccs/4958_6860	H2
Sample62_m88888_240731_203429_s3/102700796/ccs/12449_14350	H2
Sample62_m88888_240731_203429_s3/208798133/ccs/69_1969	none
Sample62_m88888_240731_203429_s3/142284607/ccs/9545_11446	none
Sample62_m88888_240731_203429_s3/172758884/ccs/11587_13485	H2
Sample62_m88888_240731_203429_s3/94639505/ccs/13573_15473	none
Sample62_m88888_240731_203429_s3/43844050/ccs/8572_10471	none
Sample62_m88888_240731_203429_s3/185537396/ccs/12604_14501	H1
Sample62_m88888_240731_203429_s3/255657232/ccs/20851_22749	none
Sample62_m88888_240731_203429_s3/227805817/ccs/15520_17415	none
Sample62_m88888_240731_203429_s3/135532376/ccs/69_1962	H1
Sample62_m88888_240731_203429_s3/168104805/ccs/19939_21832	H2
Sample62_m88888_240731_203429_s3/152507529/ccs/3711_5606	H2
Sample62_m88888_240731_203429_s3/176950459/ccs/5573_7470	none
Sample62_m88888_240731_203429_s3/100796928/ccs/41_1936	H1
Sample62_m88888_240731_203429_s3/125372235/ccs/13415_15306	H1
Sample62_m88888_240731_203429_s3/250545923/ccs/2873_4758	none
Sample62_m88888_240731_203429_s3/242287333/ccs/68_1956	H1
Sample62_m88888_240731_203429_s3/213649987/ccs/41_1924	H2
Sample62_m88888_240731_203429_s3/260575518/ccs/5544_7410	H2
Sample62_m88888_240731_203429_s3/175116312/ccs/15591_17387	H2
Sample62_m88888_240731_203429_s3/193399192/ccs/10054_11844	none
Sample62_m88888_240731_203429_s3/205455801/ccs/19219_21055	H2
Sample62_m88888_240731_203429_s3/234818124/ccs/9667_10126	H2
Sample62_m88888_240731_203429_s3/191761966/ccs/3737_4160	H2
Sample62_m88888_240731_203429_s3/208866716/ccs/4067_5509	none
Sample62_m88888_240731_203429_s3/206767923/ccs/20134_21580	H2
Sample62_m88888_240731_203429_s3/177472124/ccs/69_1504	H1
Sample62_m88888_240731_203429_s3/250744858/ccs/13303_14718	H2
Sample62_m88888_240731_203429_s3/201725302/ccs/9675_11079	H1
Sample62_m88888_240731_203429_s3/140055553/ccs/12227_13616	H2
Sample62_m88888_240731_203429_s3/183435957/ccs/4275_5651	H2
Sample62_m88888_240731_203429_s3/115278013/ccs/3064_4432	none
Sample62_m88888_240731_203429_s3/201525623/ccs/12306_13680	none
Sample62_m88888_240731_203429_s3/243144361/ccs/10142_11514	H2
Sample62_m88888_240731_203429_s3/125441478/ccs/3787_5156	H1
Sample62_m88888_240731_203429_s3/44110907/ccs/3450_4819	H2
Sample62_m88888_240731_203429_s3/91164019/ccs/2347_3717	none
Sample62_m88888_240731_203429_s3/66393573/ccs/13292_14505	H2
Sample62_m88888_240731_203429_s3/144707012/ccs/9168_10366	none
Sample62_m88888_240731_203429_s3/240059109/ccs/10496_11821	H2
Sample62_m88888_240731_203429_s3/139858963/ccs/69_3186	H2
Sample62_m88888_240731_203429_s3/219480549/ccs/892_4045	H2
Sample62_m88888_240731_203429_s3/190450728/ccs/15282_18434	none
Sample62_m88888_240731_203429_s3/12914381/ccs/6570_9720	H1
Sample62_m88888_240731_203429_s3/150672036/ccs/6460_9607	none
Sample62_m88888_240731_203429_s3/77988367/ccs/41_3188	none
Sample62_m88888_240731_203429_s3/187111331/ccs/12520_15666	H1
Sample62_m88888_240731_203429_s3/189401395/ccs/69_3220	none
Sample62_m88888_240731_203429_s3/110563764/ccs/41_3186	H2
Sample62_m88888_240731_203429_s3/113443425/ccs/15662_18789	none
Sample62_m88888_240731_203429_s3/236654117/ccs/11891_15016	H2
Sample62_m88888_240731_203429_s3/133825325/ccs/13824_16947	none
Sample62_m88888_240731_203429_s3/8653716/ccs/4672_7790	H1
Sample62_m88888_240731_203429_s3/217125631/ccs/7942_11058	H1
Sample62_m88888_240731_203429_s3/98373378/ccs/10485_13598	H1
Sample62_m88888_240731_203429_s3/230753729/ccs/11894_15010	H1
Sample62_m88888_240731_203429_s3/240321451/ccs/13035_16153	none
Sample62_m88888_240731_203429_s3/239143372/ccs/5236_8359	H2
Sample62_m88888_240731_203429_s3/224200986/ccs/6957_10072	H1
Sample62_m88888_240731_203429_s3/173609694/ccs/6616_9724	H2
Sample62_m88888_240731_203429_s3/98440652/ccs/4312_7419	H2
Sample62_m88888_240731_203429_s3/12063462/ccs/12019_15134	H1
Sample62_m88888_240731_203429_s3/120722791/ccs/16102_19217	H2
Sample62_m88888_240731_203429_s3/28184107/ccs/71_3186	H1
Sample62_m88888_240731_203429_s3/10029563/ccs/5384_8497	H2
Sample62_m88888_240731_203429_s3/78778959/ccs/8326_11439	H2
Sample62_m88888_240731_203429_s3/36247035/ccs/8117_11230	H1
Sample62_m88888_240731_203429_s3/120849264/ccs/15549_18662	none
Sample62_m88888_240731_203429_s3/208736142/ccs/6795_9900	H2
Sample62_m88888_240731_203429_s3/197072739/ccs/10334_13445	H2
Sample62_m88888_240731_203429_s3/107086493/ccs/18823_21933	H1
Sample62_m88888_240731_203429_s3/263591392/ccs/6629_9739	none
Sample62_m88888_240731_203429_s3/69339646/ccs/13715_16825	H2
Sample62_m88888_240731_203429_s3/67569367/ccs/3431_6542	H1
Sample62_m88888_240731_203429_s3/255396362/ccs/11829_14938	H2
Sample62_m88888_240731_203429_s3/143722365/ccs/4613_7720	none
Sample62_m88888_240731_203429_s3/71436204/ccs/18736_21847	H2
Sample62_m88888_240731_203429_s3/157422629/ccs/69_3175	H1
Sample62_m88888_240731_203429_s3/125961025/ccs/2507_5610	H1
Sample62_m88888_240731_203429_s3/61543109/ccs/4673_7776	H1
Sample62_m88888_240731_203429_s3/127992653/ccs/13905_17009	H1
Sample62_m88888_240731_203429_s3/14681841/ccs/4549_7654	H2
Sample62_m88888_240731_203429_s3/155845362/ccs/5261_8363	none
Sample62_m88888_240731_203429_s3/15010196/ccs/11485_14586	none
Sample62_m88888_240731_203429_s3/249367608/ccs/4694_7793	H1
Sample62_m88888_240731_203429_s3/187108788/ccs/12884_15978	H1
Sample62_m88888_240731_203429_s3/117571915/ccs/21023_24117	H1
Sample62_m88888_240731_203429_s3/213391061/ccs/8483_11582	H1
Sample62_m88888_240731_203429_s3/156172632/ccs/69_3163	H2
Sample62_m88888_240731_203429_s3/138154573/ccs/16064_19158	H2
Sample62_m88888_240731_203429_s3/115870400/ccs/4244_7337	H1
Sample62_m88888_240731_203429_s3/119998807/ccs/69_3163	H1
Sample62_m88888_240731_203429_s3/90903896/ccs/12628_15718	H2
Sample62_m88888_240731_203429_s3/225251826/ccs/13137_16227	H1
Sample62_m88888_240731_203429_s3/149423932/ccs/7822_10913	H2
Sample62_m88888_240731_203429_s3/23726533/ccs/9643_12731	H2
Sample62_m88888_240731_203429_s3/160110316/ccs/8718_11805	H2
Sample62_m88888_240731_203429_s3/105514680/ccs/9165_12251	H1
Sample62_m88888_240731_203429_s3/132910919/ccs/15825_18913	H1
Sample62_m88888_240731_203429_s3/68619671/ccs/2401_5484	none
Sample62_m88888_240731_203429_s3/102173538/ccs/7964_11050	H2
Sample62_m88888_240731_203429_s3/83034186/ccs/10715_13800	H2
Sample62_m88888_240731_203429_s3/168498721/ccs/3000_6085	H2
Sample62_m88888_240731_203429_s3/152896068/ccs/5445_8528	none
Sample62_m88888_240731_203429_s3/123667678/ccs/69_3152	H1
Sample62_m88888_240731_203429_s3/235147430/ccs/4287_7373	H1
Sample62_m88888_240731_203429_s3/185210033/ccs/41_3128	none
Sample62_m88888_240731_203429_s3/64557004/ccs/6393_9467	H1
Sample62_m88888_240731_203429_s3/17564647/ccs/3858_6943	H1
Sample62_m88888_240731_203429_s3/91952364/ccs/8919_12005	H1
Sample62_m88888_240731_203429_s3/211815789/ccs/12716_15803	none
Sample62_m88888_240731_203429_s3/134480026/ccs/12444_15531	H1
Sample62_m88888_240731_203429_s3/239994132/ccs/21837_24921	none
Sample62_m88888_240731_203429_s3/103028317/ccs/13621_16705	H2
Sample62_m88888_240731_203429_s3/118425475/ccs/5648_8730	none
Sample62_m88888_240731_203429_s3/124911949/ccs/7685_10767	H2
Sample62_m88888_240731_203429_s3/239146573/ccs/7320_10405	H2
Sample62_m88888_240731_203429_s3/186193682/ccs/2754_5840	H1
Sample62_m88888_240731_203429_s3/102045594/ccs/24127_27204	H2
Sample62_m88888_240731_203429_s3/229441809/ccs/9548_12630	none
Sample62_m88888_240731_203429_s3/237043905/ccs/10559_13641	H2
Sample62_m88888_240731_203429_s3/59706415/ccs/16791_19873	H2
Sample62_m88888_240731_203429_s3/105644937/ccs/7443_10527	H1
Sample62_m88888_240731_203429_s3/169416320/ccs/13783_16867	H1
Sample62_m88888_240731_203429_s3/230230235/ccs/41_3124	H1
Sample62_m88888_240731_203429_s3/250809275/ccs/69_3149	H1
Sample62_m88888_240731_203429_s3/49087556/ccs/11129_14211	H2
Sample62_m88888_240731_203429_s3/256181589/ccs/9355_12437	none
Sample62_m88888_240731_203429_s3/181404117/ccs/16694_19776	H1
Sample62_m88888_240731_203429_s3/105054906/ccs/5380_8464	H1
Sample62_m88888_240731_203429_s3/62064935/ccs/14139_17224	H1
Sample62_m88888_240731_203429_s3/168495352/ccs/41_3123	H1
Sample62_m88888_240731_203429_s3/81200554/ccs/5557_8639	none
Sample62_m88888_240731_203429_s3/218500592/ccs/14734_17810	H2
Sample62_m88888_240731_203429_s3/255854324/ccs/69_3151	H1
Sample62_m88888_240731_203429_s3/27003821/ccs/13650_16735	none
Sample62_m88888_240731_203429_s3/223938824/ccs/17374_20456	H1
Sample62_m88888_240731_203429_s3/157423249/ccs/825_3908	H2
Sample62_m88888_240731_203429_s3/92542622/ccs/7276_10359	none
Sample62_m88888_240731_203429_s3/189271864/ccs/14436_17518	H2
Sample62_m88888_240731_203429_s3/8980292/ccs/1674_4759	H2
Sample62_m88888_240731_203429_s3/136186783/ccs/68_3149	H2
Sample62_m88888_240731_203429_s3/17828337/ccs/9154_12236	none
Sample62_m88888_240731_203429_s3/94311969/ccs/16405_19486	none
Sample62_m88888_240731_203429_s3/12649443/ccs/69_3151	none
Sample62_m88888_240731_203429_s3/7014968/ccs/12876_15956	none
Sample62_m88888_240731_203429_s3/202703001/ccs/13672_16754	H1
Sample62_m88888_240731_203429_s3/5112815/ccs/12885_15968	none
Sample62_m88888_240731_203429_s3/244056207/ccs/21008_24090	H2
Sample62_m88888_240731_203429_s3/59115828/ccs/6850_9925	none
Sample62_m88888_240731_203429_s3/163778757/ccs/9672_12751	H2
Sample62_m88888_240731_203429_s3/219747944/ccs/5972_9056	H2
Sample62_m88888_240731_203429_s3/9310060/ccs/11505_14587	none
Sample62_m88888_240731_203429_s3/107218700/ccs/12336_15417	H2
Sample62_m88888_240731_203429_s3/27136699/ccs/12650_15733	H2
Sample62_m88888_240731_203429_s3/214238836/ccs/41_3122	H1
Sample62_m88888_240731_203429_s3/215553707/ccs/3988_7069	H2
Sample62_m88888_240731_203429_s3/219091325/ccs/2532_5615	H2
Sample62_m88888_240731_203429_s3/132125938/ccs/14948_18030	H1
Sample62_m88888_240731_203429_s3/175243406/ccs/2967_6047	none
Sample62_m88888_240731_203429_s3/191959997/ccs/7916_10998	none
Sample62_m88888_240731_203429_s3/39716066/ccs/69_3152	none
Sample62_m88888_240731_203429_s3/224135232/ccs/9039_12122	H1
Sample62_m88888_240731_203429_s3/234750854/ccs/12674_15756	none
Sample62_m88888_240731_203429_s3/87036902/ccs/13992_17074	none
Sample62_m88888_240731_203429_s3/98569978/ccs/7601_10680	none
Sample62_m88888_240731_203429_s3/76089835/ccs/8343_11423	H1
Sample62_m88888_240731_203429_s3/120393664/ccs/5901_8980	none
Sample62_m88888_240731_203429_s3/64028961/ccs/3917_6999	H2
Sample62_m88888_240731_203429_s3/197398710/ccs/19661_22735	H1
Sample62_m88888_240731_203429_s3/226822880/ccs/5423_8505	none
Sample62_m88888_240731_203429_s3/170004027/ccs/5306_8386	H2
Sample62_m88888_240731_203429_s3/28117394/ccs/1959_5042	none
Sample62_m88888_240731_203429_s3/19336912/ccs/3036_6117	H2
Sample62_m88888_240731_203429_s3/168760600/ccs/8092_11172	none
Sample62_m88888_240731_203429_s3/213456629/ccs/12203_15295	none
Sample62_m88888_240731_203429_s3/36574253/ccs/6132_9210	none
Sample62_m88888_240731_203429_s3/91688483/ccs/8248_11328	H2
Sample62_m88888_240731_203429_s3/41091391/ccs/9728_12808	H1
Sample62_m88888_240731_203429_s3/117901789/ccs/8941_12019	none
Sample62_m88888_240731_203429_s3/178717030/ccs/11789_14867	H1
Sample62_m88888_240731_203429_s3/175969600/ccs/6624_9707	H1
Sample62_m88888_240731_203429_s3/54461835/ccs/17080_20162	none
Sample62_m88888_240731_203429_s3/209782928/ccs/1928_5009	H2
Sample62_m88888_240731_203429_s3/232916270/ccs/1634_4718	none
Sample62_m88888_240731_203429_s3/74909457/ccs/41_3122	H1
Sample62_m88888_240731_203429_s3/105710373/ccs/12692_15773	none
Sample62_m88888_240731_203429_s3/106168477/ccs/69_3150	none
Sample62_m88888_240731_203429_s3/153289229/ccs/3524_6604	H2
Sample62_m88888_240731_203429_s3/141952075/ccs/1609_4686	H1
Sample62_m88888_240731_203429_s3/171316758/ccs/1895_4974	H1
Sample62_m88888_240731_203429_s3/186254413/ccs/12778_15858	none
Sample62_m88888_240731_203429_s3/135201998/ccs/4292_7370	H1
Sample62_m88888_240731_203429_s3/43062661/ccs/2536_5617	H1
Sample62_m88888_240731_203429_s3/179900614/ccs/15723_18803	none
Sample62_m88888_240731_203429_s3/72223999/ccs/7425_10504	none
Sample62_m88888_240731_203429_s3/19400625/ccs/1484_4563	H1
Sample62_m88888_240731_203429_s3/259067708/ccs/13338_16420	H1
Sample62_m88888_240731_203429_s3/15404831/ccs/2722_5802	none
Sample62_m88888_240731_203429_s3/116985823/ccs/69_3151	none
Sample62_m88888_240731_203429_s3/7930728/ccs/9868_12946	H2
Sample62_m88888_240731_203429_s3/181475237/ccs/10072_13151	H1
Sample62_m88888_240731_203429_s3/127993924/ccs/10226_13300	none
Sample62_m88888_240731_203429_s3/70715066/ccs/15895_18968	H1
Sample62_m88888_240731_203429_s3/65276220/ccs/14263_17343	H1
Sample62_m88888_240731_203429_s3/170985913/ccs/69_3148	H2
Sample62_m88888_240731_203429_s3/120588934/ccs/16349_19428	H1
Sample62_m88888_240731_203429_s3/184157865/ccs/13083_16164	none
Sample62_m88888_240731_203429_s3/128782103/ccs/7504_10579	H1
Sample62_m88888_240731_203429_s3/182522787/ccs/8905_11983	none
Sample62_m88888_240731_203429_s3/39911876/ccs/69_3144	H2
Sample62_m88888_240731_203429_s3/216334543/ccs/8687_11758	none
Sample62_m88888_240731_203429_s3/101385937/ccs/6429_9505	none
Sample62_m88888_240731_203429_s3/34016662/ccs/69_3149	H2
Sample62_m88888_240731_203429_s3/202053175/ccs/69_3149	H1
Sample62_m88888_240731_203429_s3/186123096/ccs/3030_6109	none
Sample62_m88888_240731_203429_s3/163251685/ccs/8640_11718	none
Sample62_m88888_240731_203429_s3/45419279/ccs/41_3119	H2
Sample62_m88888_240731_203429_s3/229641796/ccs/6962_10045	H2
Sample62_m88888_240731_203429_s3/127274429/ccs/7506_10586	H2
Sample62_m88888_240731_203429_s3/72942167/ccs/13614_16691	none
Sample62_m88888_240731_203429_s3/148050387/ccs/7602_10673	none
Sample62_m88888_240731_203429_s3/258149730/ccs/6859_9936	none
Sample62_m88888_240731_203429_s3/121704448/ccs/9849_12925	H1
Sample62_m88888_240731_203429_s3/97195878/ccs/7437_10510	H2
Sample62_m88888_240731_203429_s3/133763892/ccs/4936_8010	H2
Sample62_m88888_240731_203429_s3/227279700/ccs/16137_19210	H1
Sample62_m88888_240731_203429_s3/238422598/ccs/12757_15830	none
Sample62_m88888_240731_203429_s3/106693134/ccs/69_3144	H1
Sample62_m88888_240731_203429_s3/164300644/ccs/3634_6704	none
Sample62_m88888_240731_203429_s3/90705789/ccs/2275_5349	H2
Sample62_m88888_240731_203429_s3/42076424/ccs/70_3147	none
Sample62_m88888_240731_203429_s3/28251213/ccs/14965_18040	H2
Sample62_m88888_240731_203429_s3/37359339/ccs/6624_9695	none
Sample62_m88888_240731_203429_s3/182785809/ccs/41_3114	none
Sample62_m88888_240731_203429_s3/69274544/ccs/12404_15481	H1
Sample62_m88888_240731_203429_s3/19661087/ccs/6637_9711	H1
Sample62_m88888_240731_203429_s3/62130537/ccs/67_3142	H2
Sample62_m88888_240731_203429_s3/13963369/ccs/69_3140	H1
Sample62_m88888_240731_203429_s3/53281732/ccs/5368_8442	none
Sample62_m88888_240731_203429_s3/85071797/ccs/14790_17863	H1
Sample62_m88888_240731_203429_s3/127469018/ccs/18845_21918	H1
Sample62_m88888_240731_203429_s3/95748760/ccs/6592_9665	H1
Sample62_m88888_240731_203429_s3/239732832/ccs/9781_12852	none
Sample62_m88888_240731_203429_s3/116132239/ccs/3927_7000	none
Sample62_m88888_240731_203429_s3/257363110/ccs/11195_14263	H1
Sample62_m88888_240731_203429_s3/258279076/ccs/69_3145	none
Sample62_m88888_240731_203429_s3/230166369/ccs/18148_21221	H2
Sample62_m88888_240731_203429_s3/43581616/ccs/15170_18239	none
Sample62_m88888_240731_203429_s3/97386665/ccs/69_3144	none
Sample62_m88888_240731_203429_s3/9245628/ccs/41_3115	none
Sample62_m88888_240731_203429_s3/247991445/ccs/70_3141	H2
Sample62_m88888_240731_203429_s3/28906868/ccs/11799_14874	H2
Sample62_m88888_240731_203429_s3/116135366/ccs/13611_16679	H2
Sample62_m88888_240731_203429_s3/91230670/ccs/5701_8774	H1
Sample62_m88888_240731_203429_s3/241833748/ccs/9840_12911	H2
Sample62_m88888_240731_203429_s3/221905497/ccs/10080_13147	H1
Sample62_m88888_240731_203429_s3/157484075/ccs/11941_15013	H1
Sample62_m88888_240731_203429_s3/142741985/ccs/12657_15723	none
Sample62_m88888_240731_203429_s3/203165072/ccs/4609_7683	H1
Sample62_m88888_240731_203429_s3/213976470/ccs/2426_5497	H2
Sample62_m88888_240731_203429_s3/250481001/ccs/12874_15946	none
Sample62_m88888_240731_203429_s3/182125516/ccs/69_3141	H2
Sample62_m88888_240731_203429_s3/63441446/ccs/12203_15276	H2
Sample62_m88888_240731_203429_s3/90313654/ccs/6454_9526	H2
Sample62_m88888_240731_203429_s3/39455158/ccs/11914_14994	H1
Sample62_m88888_240731_203429_s3/15799288/ccs/1640_4711	H1
Sample62_m88888_240731_203429_s3/129569885/ccs/8488_11559	none
Sample62_m88888_240731_203429_s3/89653705/ccs/1310_4382	none
Sample62_m88888_240731_203429_s3/22941874/ccs/18403_21480	none
Sample62_m88888_240731_203429_s3/72094535/ccs/9369_12436	H2
Sample62_m88888_240731_203429_s3/11080678/ccs/14136_17206	none
Sample62_m88888_240731_203429_s3/135271934/ccs/9696_12768	H1
Sample62_m88888_240731_203429_s3/156766242/ccs/41_3113	H2
Sample62_m88888_240731_203429_s3/168365538/ccs/7569_10660	none
Sample62_m88888_240731_203429_s3/249303113/ccs/5798_8868	none
Sample62_m88888_240731_203429_s3/251790061/ccs/13551_16623	none
Sample62_m88888_240731_203429_s3/200213843/ccs/6387_9453	none
Sample62_m88888_240731_203429_s3/150148914/ccs/12084_15152	H1
Sample62_m88888_240731_203429_s3/179965906/ccs/1995_5068	none
Sample62_m88888_240731_203429_s3/237834444/ccs/12098_15168	H1
Sample62_m88888_240731_203429_s3/185798587/ccs/5304_8376	H1
Sample62_m88888_240731_203429_s3/190649789/ccs/15699_18770	H1
Sample62_m88888_240731_203429_s3/192874810/ccs/16714_19783	H2
Sample62_m88888_240731_203429_s3/21300428/ccs/11525_14596	H1
Sample62_m88888_240731_203429_s3/231346754/ccs/10303_13374	H2
Sample62_m88888_240731_203429_s3/67896762/ccs/4840_7911	H2
Sample62_m88888_240731_203429_s3/164304682/ccs/12712_15782	none
Sample62_m88888_240731_203429_s3/113904344/ccs/14125_17194	H2
Sample62_m88888_240731_203429_s3/34278467/ccs/17067_20136	H1
Sample62_m88888_240731_203429_s3/221319156/ccs/15303_18370	H1
Sample62_m88888_240731_203429_s3/188416816/ccs/11832_14900	H1
