#readname	haplotype
Sample41_m88888_240731_163529_s1/81922721/ccs/3578_5526	none
Sample41_m88888_240731_163529_s1/25498074/ccs/69_2012	H2
Sample41_m88888_240731_163529_s1/65078674/ccs/13714_15660	H2
Sample41_m88888_240731_163529_s1/192939768/ccs/41_1988	none
Sample41_m88888_240731_163529_s1/20187953/ccs/41_1988	H1
Sample41_m88888_240731_163529_s1/86966986/ccs/7222_9173	none
Sample41_m88888_240731_163529_s1/57610624/ccs/1734_3680	H2
Sample41_m88888_240731_163529_s1/94638128/ccs/4276_6220	H2
Sample41_m88888_240731_163529_s1/220206612/ccs/9337_11283	H2
Sample41_m88888_240731_163529_s1/120196601/ccs/11378_13323	H1
Sample41_m88888_240731_163529_s1/88217182/ccs/9857_11804	H1
Sample41_m88888_240731_163529_s1/238356576/ccs/14087_16034	none
Sample41_m88888_240731_163529_s1/112264331/ccs/13868_15811	H2
Sample41_m88888_240726_010724_s1/194644982/ccs/18820_20764	H1
Sample41_m88888_240731_163529_s1/186127104/ccs/6645_8587	H2
Sample41_m88888_240731_163529_s1/127209973/ccs/13999_15944	none
Sample41_m88888_240726_010724_s1/240324015/ccs/6749_8694	none
Sample41_m88888_240726_010724_s1/85792533/ccs/14527_16473	H1
Sample41_m88888_240731_163529_s1/113120130/ccs/2138_4079	H2
Sample41_m88888_240731_163529_s1/258805715/ccs/12223_14167	none
Sample41_m88888_240731_163529_s1/57477329/ccs/14202_16145	H1
Sample41_m88888_240731_163529_s1/237243967/ccs/3706_5651	H2
Sample41_m88888_240731_163529_s1/73405662/ccs/3189_5132	H2
Sample41_m88888_240731_163529_s1/32445743/ccs/11783_13725	none
Sample41_m88888_240731_163529_s1/107156043/ccs/12086_14032	none
Sample41_m88888_240731_163529_s1/18288582/ccs/69_2014	none
Sample41_m88888_240731_163529_s1/156175668/ccs/5244_7188	none
Sample41_m88888_240726_010724_s1/190777570/ccs/9342_11287	H2
Sample41_m88888_240731_163529_s1/236192629/ccs/2112_4057	H1
Sample41_m88888_240731_163529_s1/146670105/ccs/1992_3938	none
Sample41_m88888_240731_163529_s1/178394820/ccs/11837_13781	H2
Sample41_m88888_240731_163529_s1/48305637/ccs/9853_11796	none
Sample41_m88888_240731_163529_s1/134545578/ccs/4742_6685	H1
Sample41_m88888_240731_163529_s1/141231473/ccs/69_2013	H1
Sample41_m88888_240731_163529_s1/60822351/ccs/13943_15886	H2
Sample41_m88888_240731_163529_s1/260968517/ccs/3579_5522	H2
Sample41_m88888_240726_010724_s1/187435644/ccs/69_2012	H2
Sample41_m88888_240731_163529_s1/199562202/ccs/69_2014	none
Sample41_m88888_240731_163529_s1/53739833/ccs/9010_10953	H1
Sample41_m88888_240731_163529_s1/87299796/ccs/1586_3529	H2
Sample41_m88888_240731_163529_s1/212730906/ccs/18554_20489	none
Sample41_m88888_240731_163529_s1/89982005/ccs/3235_5180	none
Sample41_m88888_240731_163529_s1/106957429/ccs/17717_19660	H1
Sample41_m88888_240731_163529_s1/66456480/ccs/68_2010	H2
Sample41_m88888_240731_163529_s1/64751997/ccs/69_2009	H1
Sample41_m88888_240731_163529_s1/191170238/ccs/10756_12696	H1
Sample41_m88888_240731_163529_s1/193267994/ccs/3557_5499	H1
Sample41_m88888_240731_163529_s1/207032953/ccs/8561_10501	H1
Sample41_m88888_240731_163529_s1/217648754/ccs/8835_10776	H1
Sample41_m88888_240731_163529_s1/169678053/ccs/11522_13463	H2
Sample41_m88888_240731_163529_s1/122422302/ccs/10812_12753	H2
Sample41_m88888_240726_010724_s1/248581979/ccs/1174_3116	H1
Sample41_m88888_240731_163529_s1/133435835/ccs/6290_8231	H1
Sample41_m88888_240731_163529_s1/164954235/ccs/2655_4595	none
Sample41_m88888_240731_163529_s1/93519977/ccs/9805_11749	H1
Sample41_m88888_240731_163529_s1/98111367/ccs/14454_16396	H2
Sample41_m88888_240731_163529_s1/65538318/ccs/41_1983	H1
Sample41_m88888_240731_163529_s1/71304778/ccs/10807_12747	none
Sample41_m88888_240731_163529_s1/218761699/ccs/4584_6524	H2
Sample41_m88888_240731_163529_s1/186059923/ccs/8050_9986	H2
Sample41_m88888_240731_163529_s1/257886089/ccs/6545_8485	none
Sample41_m88888_240731_163529_s1/29233272/ccs/41_1980	H1
Sample41_m88888_240731_163529_s1/101192642/ccs/6572_8510	none
Sample41_m88888_240731_163529_s1/131667737/ccs/6577_8512	H1
Sample41_m88888_240731_163529_s1/93520231/ccs/2038_3979	none
Sample41_m88888_240726_010724_s1/94897827/ccs/10040_11979	H1
Sample41_m88888_240731_163529_s1/125179341/ccs/12618_14557	H1
Sample41_m88888_240731_163529_s1/28181909/ccs/69_2011	H2
Sample41_m88888_240731_163529_s1/47516334/ccs/13679_15613	H1
Sample41_m88888_240731_163529_s1/38210520/ccs/14831_16768	none
Sample41_m88888_240731_163529_s1/132713534/ccs/10111_12049	none
Sample41_m88888_240731_163529_s1/121244439/ccs/10168_12104	none
Sample41_m88888_240731_163529_s1/30676631/ccs/17407_19346	H1
Sample41_m88888_240731_163529_s1/83953242/ccs/2041_3980	none
Sample41_m88888_240731_163529_s1/14290812/ccs/14163_16102	H1
Sample41_m88888_240731_163529_s1/204407297/ccs/69_2010	none
Sample41_m88888_240731_163529_s1/224068969/ccs/69_2008	H1
Sample41_m88888_240731_163529_s1/221643604/ccs/10769_12707	H1
Sample41_m88888_240731_163529_s1/226035312/ccs/2220_4158	none
Sample41_m88888_240731_163529_s1/7408936/ccs/10868_12805	H2
Sample41_m88888_240731_163529_s1/129040964/ccs/16178_18115	H2
Sample41_m88888_240731_163529_s1/100666998/ccs/7557_9496	H1
Sample41_m88888_240731_163529_s1/212930586/ccs/2523_4464	H2
Sample41_m88888_240731_163529_s1/59705046/ccs/9019_10957	none
Sample41_m88888_240731_163529_s1/164500000/ccs/10292_12229	H1
Sample41_m88888_240731_163529_s1/52560577/ccs/10905_12846	H2
Sample41_m88888_240731_163529_s1/139529733/ccs/2077_4015	H2
Sample41_m88888_240731_163529_s1/138939810/ccs/1982_3915	none
Sample41_m88888_240731_163529_s1/173148233/ccs/1227_3169	H1
Sample41_m88888_240731_163529_s1/85266030/ccs/5211_7150	none
Sample41_m88888_240731_163529_s1/136578675/ccs/4718_6658	H2
Sample41_m88888_240731_163529_s1/195497189/ccs/69_2006	H2
Sample41_m88888_240731_163529_s1/18614105/ccs/69_2007	none
Sample41_m88888_240731_163529_s1/12059869/ccs/3129_5067	none
Sample41_m88888_240731_163529_s1/215549471/ccs/9728_11667	H1
Sample41_m88888_240731_163529_s1/61147274/ccs/6256_8192	H2
Sample41_m88888_240731_163529_s1/73468004/ccs/9556_11498	H1
Sample41_m88888_240731_163529_s1/57677613/ccs/10653_12591	H1
Sample41_m88888_240731_163529_s1/124388978/ccs/12090_14032	H2
Sample41_m88888_240731_163529_s1/105973925/ccs/5474_7413	H1
Sample41_m88888_240731_163529_s1/260902871/ccs/6276_8213	H2
Sample41_m88888_240731_163529_s1/73796405/ccs/4068_6008	H2
Sample41_m88888_240731_163529_s1/254085498/ccs/2116_4051	none
Sample41_m88888_240731_163529_s1/224794320/ccs/5907_7845	none
Sample41_m88888_240731_163529_s1/182391104/ccs/10720_12659	H1
Sample41_m88888_240731_163529_s1/37162736/ccs/3125_5062	H1
Sample41_m88888_240731_163529_s1/184747317/ccs/8115_10052	H2
Sample41_m88888_240731_163529_s1/115671479/ccs/69_2008	H2
Sample41_m88888_240731_163529_s1/61474292/ccs/41_1980	none
Sample41_m88888_240731_163529_s1/70716048/ccs/8330_10270	H2
Sample41_m88888_240731_163529_s1/252642494/ccs/12863_14801	none
Sample41_m88888_240731_163529_s1/240976722/ccs/1543_3481	H1
Sample41_m88888_240731_163529_s1/18942997/ccs/5716_7653	none
Sample41_m88888_240731_163529_s1/252380970/ccs/69_2006	H1
Sample41_m88888_240731_163529_s1/218044064/ccs/6849_8784	H2
Sample41_m88888_240726_010724_s1/229443153/ccs/4560_6498	none
Sample41_m88888_240731_163529_s1/32248226/ccs/69_2005	H2
Sample41_m88888_240731_163529_s1/118951540/ccs/11794_13730	none
Sample41_m88888_240731_163529_s1/80740891/ccs/2273_4209	H1
Sample41_m88888_240731_163529_s1/180554413/ccs/3100_5036	none
Sample41_m88888_240731_163529_s1/192152469/ccs/69_2005	none
Sample41_m88888_240731_163529_s1/156175756/ccs/2025_3962	none
Sample41_m88888_240731_163529_s1/196744001/ccs/8932_10870	none
Sample41_m88888_240726_010724_s1/151259732/ccs/9657_11592	none
Sample41_m88888_240731_163529_s1/104073740/ccs/11461_13397	H1
Sample41_m88888_240731_163529_s1/82118038/ccs/6339_8276	none
Sample41_m88888_240731_163529_s1/216203958/ccs/6268_8207	H2
Sample41_m88888_240731_163529_s1/81921260/ccs/12834_14771	H2
Sample41_m88888_240731_163529_s1/78712879/ccs/14051_15988	H1
Sample41_m88888_240731_163529_s1/188748255/ccs/5147_7083	none
Sample41_m88888_240731_163529_s1/19598626/ccs/12100_14036	H1
Sample41_m88888_240731_163529_s1/199693103/ccs/3445_5384	H1
Sample41_m88888_240731_163529_s1/80872170/ccs/13263_15198	none
Sample41_m88888_240731_163529_s1/54335103/ccs/69_2002	H1
Sample41_m88888_240731_163529_s1/197723602/ccs/69_2004	H2
Sample41_m88888_240726_010724_s1/192615983/ccs/6642_8576	none
Sample41_m88888_240731_163529_s1/85329337/ccs/1535_3466	H2
Sample41_m88888_240731_163529_s1/188486813/ccs/8387_10316	H2
Sample41_m88888_240731_163529_s1/232850526/ccs/9272_11205	H1
Sample41_m88888_240731_163529_s1/124717599/ccs/16617_18549	H1
Sample41_m88888_240731_163529_s1/11799856/ccs/69_1998	H2
Sample41_m88888_240731_163529_s1/21693558/ccs/5539_7470	none
Sample41_m88888_240731_163529_s1/162728248/ccs/70_2008	none
Sample41_m88888_240731_163529_s1/18023329/ccs/2164_4097	H1
Sample41_m88888_240731_163529_s1/107613710/ccs/4687_6620	H1
Sample41_m88888_240731_163529_s1/83235860/ccs/8784_10718	none
Sample41_m88888_240726_010724_s1/243140023/ccs/2129_4057	none
Sample41_m88888_240731_163529_s1/61344318/ccs/13075_15006	H2
Sample41_m88888_240731_163529_s1/150867836/ccs/3586_5512	H1
Sample41_m88888_240731_163529_s1/64491785/ccs/69_1999	H2
Sample41_m88888_240731_163529_s1/110432236/ccs/10877_12808	H2
Sample41_m88888_240731_163529_s1/198116008/ccs/17802_19727	H1
Sample41_m88888_240731_163529_s1/77267369/ccs/3498_5424	H2
Sample41_m88888_240731_163529_s1/171573316/ccs/5461_7386	H1
Sample41_m88888_240731_163529_s1/177407570/ccs/16035_17960	none
Sample41_m88888_240731_163529_s1/181145047/ccs/2550_4473	H1
Sample41_m88888_240731_163529_s1/166270258/ccs/7373_9295	H2
Sample41_m88888_240731_163529_s1/224265891/ccs/70_2011	H1
Sample41_m88888_240731_163529_s1/259264031/ccs/3410_5339	none
Sample41_m88888_240731_163529_s1/22547227/ccs/1479_3402	H1
Sample41_m88888_240731_163529_s1/49481540/ccs/1833_3756	none
Sample41_m88888_240731_163529_s1/161615668/ccs/2514_4439	H1
Sample41_m88888_240731_163529_s1/53610239/ccs/5900_7836	H2
Sample41_m88888_240731_163529_s1/71306401/ccs/11339_13264	H2
Sample41_m88888_240731_163529_s1/38077705/ccs/6975_8896	none
Sample41_m88888_240731_163529_s1/157094026/ccs/10342_12262	none
Sample41_m88888_240731_163529_s1/171836085/ccs/14162_16085	H1
Sample41_m88888_240731_163529_s1/24777125/ccs/69_1996	none
Sample41_m88888_240731_163529_s1/117704547/ccs/2168_4089	H1
Sample41_m88888_240731_163529_s1/214696278/ccs/16187_18114	none
Sample41_m88888_240731_163529_s1/183437195/ccs/10106_12028	H1
Sample41_m88888_240731_163529_s1/64817664/ccs/6042_7963	H2
Sample41_m88888_240731_163529_s1/29559608/ccs/14496_16416	H2
Sample41_m88888_240731_163529_s1/179375058/ccs/9135_11054	H2
Sample41_m88888_240731_163529_s1/222102561/ccs/3571_5489	H2
Sample41_m88888_240731_163529_s1/167712642/ccs/41_1961	none
Sample41_m88888_240731_163529_s1/134942426/ccs/7941_9860	H1
Sample41_m88888_240731_163529_s1/123274753/ccs/7357_9276	H2
Sample41_m88888_240731_163529_s1/134811310/ccs/9804_11723	H1
Sample41_m88888_240731_163529_s1/85070582/ccs/10331_12250	none
Sample41_m88888_240731_163529_s1/57807417/ccs/20470_22388	none
Sample41_m88888_240731_163529_s1/184618710/ccs/6051_7970	H1
Sample41_m88888_240731_163529_s1/104993599/ccs/7488_9407	H1
Sample41_m88888_240731_163529_s1/10554961/ccs/69_1987	none
Sample41_m88888_240731_163529_s1/159583088/ccs/1854_3772	none
Sample41_m88888_240731_163529_s1/174260486/ccs/69_1988	H2
Sample41_m88888_240731_163529_s1/25694394/ccs/11041_12960	none
Sample41_m88888_240731_163529_s1/264309286/ccs/10019_11931	H2
Sample41_m88888_240731_163529_s1/21824945/ccs/3467_5385	H2
Sample41_m88888_240731_163529_s1/244454224/ccs/69_1990	H2
Sample41_m88888_240731_163529_s1/199366510/ccs/9173_11091	H1
Sample41_m88888_240731_163529_s1/251332375/ccs/11208_13128	H2
Sample41_m88888_240731_163529_s1/167444827/ccs/4374_6292	H2
Sample41_m88888_240731_163529_s1/93258709/ccs/5999_7917	H1
Sample41_m88888_240731_163529_s1/190187093/ccs/8602_10521	H1
Sample41_m88888_240731_163529_s1/154143236/ccs/2244_4162	H1
Sample41_m88888_240731_163529_s1/249627686/ccs/2189_4108	none
Sample41_m88888_240731_163529_s1/188809844/ccs/18654_20572	H2
Sample41_m88888_240731_163529_s1/141428397/ccs/13441_15358	none
Sample41_m88888_240731_163529_s1/193924007/ccs/3982_5899	H1
Sample41_m88888_240731_163529_s1/208011440/ccs/41_1959	none
Sample41_m88888_240731_163529_s1/57739734/ccs/2562_4479	H1
Sample41_m88888_240731_163529_s1/236522567/ccs/12021_13937	H2
Sample41_m88888_240731_163529_s1/150603028/ccs/8733_10650	H1
Sample41_m88888_240731_163529_s1/92735083/ccs/2211_4128	H1
Sample41_m88888_240731_163529_s1/154866817/ccs/11024_12941	H1
Sample41_m88888_240731_163529_s1/31919666/ccs/41_1958	none
Sample41_m88888_240731_163529_s1/36897813/ccs/4317_6234	none
Sample41_m88888_240731_163529_s1/260115046/ccs/69_1986	H1
Sample41_m88888_240731_163529_s1/171774940/ccs/11194_13113	H2
Sample41_m88888_240731_163529_s1/178717714/ccs/1031_2948	H2
Sample41_m88888_240731_163529_s1/196807107/ccs/3838_5755	none
Sample41_m88888_240731_163529_s1/167712582/ccs/13675_15592	none
Sample41_m88888_240731_163529_s1/157224590/ccs/12215_14135	H1
Sample41_m88888_240731_163529_s1/50598080/ccs/10470_12388	none
Sample41_m88888_240731_163529_s1/28709684/ccs/9275_11192	H1
Sample41_m88888_240731_163529_s1/203686991/ccs/41_1954	H2
Sample41_m88888_240731_163529_s1/223089008/ccs/13134_15051	H2
Sample41_m88888_240731_163529_s1/215482710/ccs/5757_7675	H2
Sample41_m88888_240731_163529_s1/92541774/ccs/4237_6154	H1
Sample41_m88888_240731_163529_s1/140120708/ccs/11731_13649	none
Sample41_m88888_240731_163529_s1/189858729/ccs/8242_10159	none
Sample41_m88888_240731_163529_s1/191496375/ccs/8966_10883	none
Sample41_m88888_240731_163529_s1/197134502/ccs/69_1987	H1
Sample41_m88888_240731_163529_s1/22676693/ccs/13059_14976	none
Sample41_m88888_240731_163529_s1/194844532/ccs/1821_3739	H2
Sample41_m88888_240731_163529_s1/205852325/ccs/3090_5012	none
Sample41_m88888_240731_163529_s1/189140543/ccs/10807_12725	H1
Sample41_m88888_240731_163529_s1/201851326/ccs/12409_14326	H1
Sample41_m88888_240726_010724_s1/129369746/ccs/3210_5127	none
Sample41_m88888_240731_163529_s1/147592632/ccs/14849_16766	none
Sample41_m88888_240731_163529_s1/171446416/ccs/41_1958	H1
Sample41_m88888_240731_163529_s1/55970331/ccs/3318_5236	H2
Sample41_m88888_240731_163529_s1/220923458/ccs/2908_4825	H1
Sample41_m88888_240731_163529_s1/57673337/ccs/10520_12437	none
Sample41_m88888_240731_163529_s1/92012985/ccs/41_1951	H1
Sample41_m88888_240731_163529_s1/4325941/ccs/12890_14806	none
Sample41_m88888_240731_163529_s1/175703522/ccs/12109_14025	H2
Sample41_m88888_240731_163529_s1/181605460/ccs/2433_4348	none
Sample41_m88888_240731_163529_s1/191237602/ccs/13010_14926	none
Sample41_m88888_240731_163529_s1/135991783/ccs/10308_12224	H2
Sample41_m88888_240731_163529_s1/66588118/ccs/4389_6307	H2
Sample41_m88888_240731_163529_s1/45749582/ccs/7465_9384	none
Sample41_m88888_240731_163529_s1/203164001/ccs/2900_4815	H2
Sample41_m88888_240731_163529_s1/171445218/ccs/8582_10499	H2
Sample41_m88888_240731_163529_s1/236257631/ccs/4400_6320	H1
Sample41_m88888_240726_010724_s1/58132331/ccs/3804_5719	H2
Sample41_m88888_240731_163529_s1/64490619/ccs/11060_12977	H2
Sample41_m88888_240731_163529_s1/149620030/ccs/12183_14097	H2
Sample41_m88888_240731_163529_s1/138481012/ccs/3116_5031	H1
Sample41_m88888_240731_163529_s1/175511389/ccs/16061_17975	none
Sample41_m88888_240731_163529_s1/53416622/ccs/2289_4203	H1
Sample41_m88888_240731_163529_s1/189665336/ccs/8981_10897	H2
Sample41_m88888_240731_163529_s1/230230924/ccs/41_1955	none
Sample41_m88888_240731_163529_s1/176559090/ccs/10315_12230	H1
Sample41_m88888_240731_163529_s1/11862963/ccs/13780_15694	H2
Sample41_m88888_240731_163529_s1/226689726/ccs/7915_9828	H1
Sample41_m88888_240731_163529_s1/38868254/ccs/2240_4153	none
Sample41_m88888_240731_163529_s1/85856596/ccs/14783_16695	H2
Sample41_m88888_240731_163529_s1/137958829/ccs/2384_4295	H1
Sample41_m88888_240731_163529_s1/182064483/ccs/11690_13603	none
Sample41_m88888_240731_163529_s1/214633830/ccs/6843_8756	H2
Sample41_m88888_240731_163529_s1/109319902/ccs/2111_4025	none
Sample41_m88888_240731_163529_s1/103284884/ccs/18202_20115	H1
Sample41_m88888_240731_163529_s1/29231660/ccs/12645_14558	H2
Sample41_m88888_240731_163529_s1/16517178/ccs/41_1953	none
Sample41_m88888_240726_010724_s1/58262581/ccs/69_1979	H2
Sample41_m88888_240731_163529_s1/255199375/ccs/5980_7892	none
Sample41_m88888_240731_163529_s1/192808332/ccs/2160_4076	H1
Sample41_m88888_240731_163529_s1/136648113/ccs/3023_4934	H1
Sample41_m88888_240731_163529_s1/120330024/ccs/8139_10046	H2
Sample41_m88888_240731_163529_s1/113772328/ccs/15396_17306	H2
Sample41_m88888_240731_163529_s1/109775684/ccs/12259_14170	none
Sample41_m88888_240731_163529_s1/36179561/ccs/69_1981	none
Sample41_m88888_240731_163529_s1/248714891/ccs/2780_4691	none
Sample41_m88888_240731_163529_s1/205264720/ccs/7861_9772	H1
Sample41_m88888_240731_163529_s1/193727140/ccs/15133_17044	H2
Sample41_m88888_240731_163529_s1/41157120/ccs/14141_16051	H1
Sample41_m88888_240731_163529_s1/260245921/ccs/3627_5538	H1
Sample41_m88888_240731_163529_s1/181666183/ccs/41_1951	H1
Sample41_m88888_240731_163529_s1/51447670/ccs/8547_10454	H1
Sample41_m88888_240731_163529_s1/133630456/ccs/69_1980	none
Sample41_m88888_240731_163529_s1/161486526/ccs/10558_12465	none
Sample41_m88888_240731_163529_s1/90967716/ccs/955_2862	H2
Sample41_m88888_240731_163529_s1/160629127/ccs/9008_10917	H1
Sample41_m88888_240731_163529_s1/42797683/ccs/3866_5775	H2
Sample41_m88888_240731_163529_s1/118231983/ccs/4113_6021	H1
Sample41_m88888_240731_163529_s1/210638258/ccs/1262_3174	H2
Sample41_m88888_240731_163529_s1/241960977/ccs/3846_5753	H2
Sample41_m88888_240731_163529_s1/203624933/ccs/2303_4212	none
Sample41_m88888_240731_163529_s1/39717359/ccs/14814_16722	H2
Sample41_m88888_240731_163529_s1/209720736/ccs/6441_8348	H1
Sample41_m88888_240731_163529_s1/102042428/ccs/5726_7629	H1
Sample41_m88888_240731_163529_s1/200149010/ccs/13459_15366	H1
Sample41_m88888_240726_010724_s1/98305637/ccs/1940_3847	none
Sample41_m88888_240726_010724_s1/193925220/ccs/17601_19509	none
Sample41_m88888_240731_163529_s1/69403635/ccs/8238_10144	H2
Sample41_m88888_240731_163529_s1/255593788/ccs/7266_9172	H1
Sample41_m88888_240731_163529_s1/224723417/ccs/9900_11806	H1
Sample41_m88888_240731_163529_s1/207489043/ccs/2500_4405	none
Sample41_m88888_240731_163529_s1/96606095/ccs/12971_14876	none
Sample41_m88888_240731_163529_s1/245960889/ccs/69_1974	none
Sample41_m88888_240731_163529_s1/162532296/ccs/17805_19709	H1
Sample41_m88888_240731_163529_s1/190321978/ccs/6576_8479	H2
Sample41_m88888_240731_163529_s1/68750054/ccs/13797_15701	none
Sample41_m88888_240731_163529_s1/170329250/ccs/5601_7506	none
Sample41_m88888_240731_163529_s1/217911133/ccs/10036_11941	H2
Sample41_m88888_240726_010724_s1/87493418/ccs/3451_5354	none
Sample41_m88888_240731_163529_s1/196545886/ccs/4373_6276	none
Sample41_m88888_240731_163529_s1/160830580/ccs/5220_7121	H2
Sample41_m88888_240731_163529_s1/164434266/ccs/7653_9556	H1
Sample41_m88888_240731_163529_s1/210701587/ccs/15218_17122	none
Sample41_m88888_240731_163529_s1/86969010/ccs/5869_7770	H2
Sample41_m88888_240731_163529_s1/237306588/ccs/10637_12538	H1
Sample41_m88888_240731_163529_s1/203359823/ccs/10675_12576	H2
Sample41_m88888_240731_163529_s1/143005128/ccs/2796_4696	H2
Sample41_m88888_240731_163529_s1/36897618/ccs/14590_16492	H2
Sample41_m88888_240726_010724_s1/253954464/ccs/2051_3952	H1
Sample41_m88888_240731_163529_s1/28574532/ccs/13861_15758	none
Sample41_m88888_240731_163529_s1/229053500/ccs/2946_4847	H1
Sample41_m88888_240731_163529_s1/219481509/ccs/6211_8112	none
Sample41_m88888_240731_163529_s1/222367760/ccs/41_1940	none
Sample41_m88888_240731_163529_s1/257950112/ccs/6603_8502	none
Sample41_m88888_240726_010724_s1/159912062/ccs/11603_13503	H2
Sample41_m88888_240731_163529_s1/218235312/ccs/6001_7901	none
Sample41_m88888_240731_163529_s1/104530035/ccs/6628_8527	none
Sample41_m88888_240731_163529_s1/172363801/ccs/10656_12557	H1
Sample41_m88888_240731_163529_s1/77661333/ccs/8058_9957	H1
