#readname	haplotype
Sample6_m88888_230829_213454_s3/254217035/ccs/3270_5229	H1
Sample6_m88888_230829_213454_s3/169608805/ccs/17291_19250	none
Sample6_m88888_230829_213454_s3/75760547/ccs/9193_11147	H1
Sample6_m88888_230829_213454_s3/196547749/ccs/41_1998	H2
Sample6_m88888_230829_213454_s3/134416624/ccs/7253_9210	H1
Sample6_m88888_230829_213454_s3/109645159/ccs/68_2024	H1
Sample6_m88888_230829_213454_s3/253497520/ccs/68_2022	H1
Sample6_m88888_230829_213454_s3/69604473/ccs/11367_13322	H1
Sample6_m88888_230829_213454_s3/74388486/ccs/14071_16029	H1
Sample6_m88888_230829_213454_s3/217191324/ccs/14623_16578	H2
Sample6_m88888_230829_213454_s3/47514693/ccs/13267_15219	none
Sample6_m88888_230829_213454_s3/205783901/ccs/1962_3916	none
Sample6_m88888_230829_213454_s3/89459125/ccs/5029_6984	none
Sample6_m88888_230829_213454_s3/104534101/ccs/41_1997	H1
Sample6_m88888_230829_213454_s3/64425789/ccs/12495_14450	H1
Sample6_m88888_230829_213454_s3/60820161/ccs/41_1991	H1
Sample6_m88888_230829_213454_s3/251006450/ccs/68_2023	H2
Sample6_m88888_230829_213454_s3/183369875/ccs/7344_9299	H1
Sample6_m88888_230829_213454_s3/175248544/ccs/11956_13910	H2
Sample6_m88888_230829_213454_s3/20516422/ccs/6553_8510	none
Sample6_m88888_230829_213454_s3/186453887/ccs/14711_16663	H2
Sample6_m88888_230829_213454_s3/215287608/ccs/13988_15940	H1
Sample6_m88888_230829_213454_s3/153621250/ccs/41_1993	none
Sample6_m88888_230829_213454_s3/25039471/ccs/2246_4197	none
Sample6_m88888_230829_213454_s3/157483495/ccs/68_2022	none
Sample6_m88888_230829_213454_s3/71634362/ccs/3132_5082	H1
Sample6_m88888_230829_213454_s3/185862266/ccs/14374_16325	none
Sample6_m88888_230829_213454_s3/85132013/ccs/4028_5979	H1
Sample6_m88888_230829_213454_s3/96079007/ccs/7125_9079	H2
Sample6_m88888_230829_213454_s3/29755434/ccs/8202_10154	H2
Sample6_m88888_230829_213454_s3/52757783/ccs/2939_4890	none
Sample6_m88888_230829_213454_s3/253755784/ccs/41_1988	H1
Sample6_m88888_230829_213454_s3/266406607/ccs/7740_9689	H1
Sample6_m88888_230829_213454_s3/11406035/ccs/15023_16969	H2
Sample6_m88888_230829_213454_s3/21368609/ccs/5978_7927	H2
Sample6_m88888_230829_213454_s3/99160601/ccs/1872_3824	none
Sample6_m88888_230829_213454_s3/174657834/ccs/41_1973	H2
Sample6_m88888_230829_213454_s3/227020956/ccs/41_1991	none
Sample6_m88888_230829_213454_s3/204603626/ccs/12557_14506	none
Sample6_m88888_230829_213454_s3/77660791/ccs/4015_5963	none
Sample6_m88888_230829_213454_s3/30934579/ccs/2427_4376	H2
Sample6_m88888_230829_213454_s3/184026275/ccs/3222_5171	H2
Sample6_m88888_230829_213454_s3/63376346/ccs/2935_4881	H1
Sample6_m88888_230829_213454_s3/48302557/ccs/4963_6912	H1
Sample6_m88888_230829_213454_s3/236196189/ccs/6011_7959	none
Sample6_m88888_230829_213454_s3/27591798/ccs/68_2018	H2
Sample6_m88888_230829_213454_s3/54006092/ccs/68_2014	H1
Sample6_m88888_230829_213454_s3/207424368/ccs/13862_15811	none
Sample6_m88888_230829_213454_s3/100208235/ccs/21039_22988	H2
Sample6_m88888_230829_213454_s3/26609305/ccs/8427_10373	H2
Sample6_m88888_230829_213454_s3/254347005/ccs/1230_3175	H2
Sample6_m88888_230829_213454_s3/161354538/ccs/5378_7327	H1
Sample6_m88888_230829_213454_s3/150406645/ccs/41_1990	H1
Sample6_m88888_230829_213454_s3/226690162/ccs/2083_4032	H1
Sample6_m88888_230829_213454_s3/63116694/ccs/6644_8590	H1
Sample6_m88888_230829_213454_s3/171379331/ccs/4862_6807	H2
Sample6_m88888_230829_213454_s3/108860702/ccs/9870_11818	none
Sample6_m88888_230829_213454_s3/185668029/ccs/18614_20564	none
Sample6_m88888_230829_213454_s3/116853286/ccs/9015_10957	none
Sample6_m88888_230829_213454_s3/126424772/ccs/17831_19780	H2
Sample6_m88888_230829_213454_s3/217320740/ccs/11736_13684	H2
Sample6_m88888_230829_213454_s3/24710347/ccs/14559_16508	H2
Sample6_m88888_230829_213454_s3/12256219/ccs/16261_18207	none
Sample6_m88888_230829_213454_s3/124651951/ccs/17362_19309	none
Sample6_m88888_230829_213454_s3/56887543/ccs/2712_4667	none
Sample6_m88888_230829_213454_s3/109057485/ccs/15651_17599	H1
Sample6_m88888_230829_213454_s3/241239803/ccs/41_1990	none
Sample6_m88888_230829_213454_s3/129501085/ccs/2985_4928	H2
Sample6_m88888_230829_213454_s3/139859231/ccs/4130_6077	none
Sample6_m88888_230829_213454_s3/124980121/ccs/6503_8449	H2
Sample6_m88888_230829_213454_s3/38145573/ccs/10904_12852	H1
Sample6_m88888_230829_213454_s3/180879472/ccs/1518_3466	H2
Sample6_m88888_230829_213454_s3/197657457/ccs/13132_15078	H1
Sample6_m88888_230829_213454_s3/63179809/ccs/41_1988	H1
Sample6_m88888_230829_213454_s3/239932847/ccs/6210_8157	H2
Sample6_m88888_230829_213454_s3/241041660/ccs/14985_16931	H2
Sample6_m88888_230829_213454_s3/199167452/ccs/68_2015	H1
Sample6_m88888_230829_213454_s3/177800426/ccs/13002_14949	none
Sample6_m88888_230829_213454_s3/141688987/ccs/13815_15762	H1
Sample6_m88888_230829_213454_s3/187040029/ccs/13088_15033	none
Sample6_m88888_230829_213454_s3/214111785/ccs/16114_18060	H1
Sample6_m88888_230829_213454_s3/3871133/ccs/2015_3962	H1
Sample6_m88888_230829_213454_s3/102961304/ccs/3585_5519	H2
Sample6_m88888_230829_213454_s3/2429575/ccs/6272_8218	H2
Sample6_m88888_230829_213454_s3/60950889/ccs/12391_14338	H2
Sample6_m88888_230829_213454_s3/149163477/ccs/14502_16448	H2
Sample6_m88888_230829_213454_s3/212407194/ccs/14546_16494	H2
Sample6_m88888_230829_213454_s3/90310609/ccs/68_2015	H1
Sample6_m88888_230829_213454_s3/193529677/ccs/16899_18844	H1
Sample6_m88888_230829_213454_s3/156373466/ccs/12728_14675	H2
Sample6_m88888_230829_213454_s3/134875855/ccs/14932_16878	H1
Sample6_m88888_230829_213454_s3/125502053/ccs/17108_19056	H2
Sample6_m88888_230829_213454_s3/229245042/ccs/8978_10925	H1
Sample6_m88888_230829_213454_s3/132715184/ccs/1948_3894	none
Sample6_m88888_230829_213454_s3/120395567/ccs/3269_5214	H2
Sample6_m88888_230829_213454_s3/250414987/ccs/2821_4765	none
Sample6_m88888_230829_213454_s3/122225413/ccs/4123_6068	H2
Sample6_m88888_230829_213454_s3/205985246/ccs/10264_12209	H2
Sample6_m88888_230829_213454_s3/203167460/ccs/18837_20782	H2
Sample6_m88888_230829_213454_s3/48170677/ccs/42_1983	H1
Sample6_m88888_230829_213454_s3/38736190/ccs/10905_12851	H2
Sample6_m88888_230829_213454_s3/114169763/ccs/4186_6132	H1
Sample6_m88888_230829_213454_s3/148836358/ccs/1363_3310	H1
Sample6_m88888_230829_213454_s3/27397353/ccs/12152_14095	H2
Sample6_m88888_230829_213454_s3/148440610/ccs/13537_15478	H1
Sample6_m88888_230829_213454_s3/111089575/ccs/2092_4037	H1
Sample6_m88888_230829_213454_s3/63967491/ccs/3758_5702	none
Sample6_m88888_230829_213454_s3/262737032/ccs/13292_15238	H1
Sample6_m88888_230829_213454_s3/214436230/ccs/17073_19018	H2
Sample6_m88888_230829_213454_s3/172495541/ccs/10267_12212	H1
Sample6_m88888_230829_213454_s3/51185005/ccs/41_1985	H1
Sample6_m88888_230829_213454_s3/265160721/ccs/13009_14953	none
Sample6_m88888_230829_213454_s3/92999363/ccs/4073_6020	none
Sample6_m88888_230829_213454_s3/26351029/ccs/5173_7120	none
Sample6_m88888_230829_213454_s3/14488897/ccs/68_2013	H2
Sample6_m88888_230829_213454_s3/166396533/ccs/12941_14887	none
Sample6_m88888_230829_213454_s3/32639003/ccs/14508_16451	none
Sample6_m88888_230829_213454_s3/986096/ccs/8958_10902	H1
Sample6_m88888_230829_213454_s3/99224161/ccs/7677_9622	H1
Sample6_m88888_230829_213454_s3/237700743/ccs/41_1984	H1
Sample6_m88888_230829_213454_s3/228922757/ccs/2226_4170	none
Sample6_m88888_230829_213454_s3/110039785/ccs/4606_6550	H2
Sample6_m88888_230829_213454_s3/97259568/ccs/12976_14921	H1
Sample6_m88888_230829_213454_s3/216403506/ccs/1478_3422	none
Sample6_m88888_230829_213454_s3/158010287/ccs/11702_13646	H2
Sample6_m88888_230829_213454_s3/125769407/ccs/10334_12278	none
Sample6_m88888_230829_213454_s3/69993181/ccs/3484_5427	H2
Sample6_m88888_230829_213454_s3/172232623/ccs/5514_7459	H1
Sample6_m88888_230829_213454_s3/210832474/ccs/1699_3644	H1
Sample6_m88888_230829_213454_s3/54985746/ccs/7174_9119	none
Sample6_m88888_230829_213454_s3/56493910/ccs/23086_25024	none
Sample6_m88888_230829_213454_s3/132188753/ccs/13843_15787	H2
Sample6_m88888_230829_213454_s3/156435518/ccs/7477_9423	H2
Sample6_m88888_230829_213454_s3/140119776/ccs/68_2010	H1
Sample6_m88888_230829_213454_s3/14094294/ccs/41_1983	none
Sample6_m88888_230829_213454_s3/7407573/ccs/4540_6483	H1
Sample6_m88888_230829_213454_s3/178587555/ccs/13140_15084	none
Sample6_m88888_230829_213454_s3/161352297/ccs/6325_8271	none
Sample6_m88888_230829_213454_s3/72548880/ccs/4563_6507	H1
Sample6_m88888_230829_213454_s3/186586309/ccs/14050_15995	none
Sample6_m88888_230829_213454_s3/236195173/ccs/2587_4530	H1
Sample6_m88888_230829_213454_s3/86443085/ccs/10812_12756	H2
Sample6_m88888_230829_213454_s3/110495131/ccs/8681_10625	none
Sample6_m88888_230829_213454_s3/59182411/ccs/42_1988	H1
Sample6_m88888_230829_213454_s3/106955340/ccs/14429_16376	H1
Sample6_m88888_230829_213454_s3/137102924/ccs/7566_9509	none
Sample6_m88888_230829_213454_s3/59512813/ccs/41_1982	none
Sample6_m88888_230829_213454_s3/239861856/ccs/13769_15713	H1
Sample6_m88888_230829_213454_s3/199364954/ccs/7169_9110	H1
Sample6_m88888_230829_213454_s3/128716576/ccs/12939_14881	none
Sample6_m88888_230829_213454_s3/249237642/ccs/7350_9290	H1
Sample6_m88888_230829_213454_s3/28640111/ccs/6288_8232	H2
Sample6_m88888_230829_213454_s3/134810837/ccs/13995_15937	none
Sample6_m88888_230829_213454_s3/182452575/ccs/2666_4608	none
Sample6_m88888_230829_213454_s3/68029038/ccs/13331_15273	H2
Sample6_m88888_230829_213454_s3/89395404/ccs/41_1985	H2
Sample6_m88888_230829_213454_s3/56297683/ccs/18888_20830	H1
Sample6_m88888_230829_213454_s3/192026408/ccs/14915_16851	H2
Sample6_m88888_230829_213454_s3/217188748/ccs/9827_11764	H1
Sample6_m88888_230829_213454_s3/96539305/ccs/13940_15879	H2
Sample6_m88888_230829_213454_s3/39983073/ccs/68_2004	H2
Sample6_m88888_230829_213454_s3/86247650/ccs/5893_7835	none
Sample6_m88888_230829_213454_s3/125834039/ccs/12702_14645	none
Sample6_m88888_230829_213454_s3/126027311/ccs/7806_9747	H1
Sample6_m88888_230829_213454_s3/87037190/ccs/13677_15618	H1
Sample6_m88888_230829_213454_s3/2430215/ccs/68_2009	none
Sample6_m88888_230829_213454_s3/56688750/ccs/13763_15702	H2
Sample6_m88888_230829_213454_s3/223482141/ccs/18783_20725	none
Sample6_m88888_230829_213454_s3/262017084/ccs/14076_16017	H1
Sample6_m88888_230829_213454_s3/265949589/ccs/41_1981	H2
Sample6_m88888_230829_213454_s3/96669897/ccs/68_2007	none
Sample6_m88888_230829_213454_s3/162598400/ccs/16742_18680	none
Sample6_m88888_230829_213454_s3/179504897/ccs/8396_10333	none
Sample6_m88888_230829_213454_s3/31853172/ccs/5485_7423	H1
Sample6_m88888_230829_213454_s3/42995509/ccs/13748_15687	H1
Sample6_m88888_230829_213454_s3/233836521/ccs/8157_10096	H1
Sample6_m88888_230829_213454_s3/129044348/ccs/11351_13292	none
Sample6_m88888_230829_213454_s3/70585714/ccs/3156_5099	H1
Sample6_m88888_230829_213454_s3/265095712/ccs/17290_19227	none
Sample6_m88888_230829_213454_s3/121964251/ccs/8039_9976	H2
Sample6_m88888_230829_213454_s3/263787628/ccs/68_2006	H2
Sample6_m88888_230829_213454_s3/2624751/ccs/1806_3745	none
Sample6_m88888_230829_213454_s3/149749895/ccs/22087_24027	H2
Sample6_m88888_230829_213454_s3/22678188/ccs/69_2004	H2
Sample6_m88888_230829_213454_s3/182191792/ccs/2190_4127	H1
Sample6_m88888_230829_213454_s3/7996300/ccs/8163_10102	none
Sample6_m88888_230829_213454_s3/187173308/ccs/17728_19666	none
Sample6_m88888_230829_213454_s3/191107072/ccs/10005_11943	none
Sample6_m88888_230829_213454_s3/197987421/ccs/3888_5825	H2
Sample6_m88888_230829_213454_s3/229639152/ccs/9668_11606	H2
Sample6_m88888_230829_213454_s3/243471644/ccs/4357_6295	H2
Sample6_m88888_230829_213454_s3/172101229/ccs/10535_12472	H2
Sample6_m88888_230829_213454_s3/35654586/ccs/1158_3095	H1
Sample6_m88888_230829_213454_s3/92603175/ccs/2618_4557	H2
Sample6_m88888_230829_213454_s3/44045036/ccs/9247_11185	H2
Sample6_m88888_230829_213454_s3/16059488/ccs/42_1980	H1
Sample6_m88888_230829_213454_s3/192548123/ccs/2221_4158	H2
Sample6_m88888_230829_213454_s3/130090633/ccs/11613_13550	H1
Sample6_m88888_230829_213454_s3/10818645/ccs/14917_16854	none
Sample6_m88888_230829_213454_s3/5771849/ccs/11600_13539	H2
Sample6_m88888_230829_213454_s3/31002093/ccs/13360_15299	H2
Sample6_m88888_230829_213454_s3/183571146/ccs/10678_12616	H1
Sample6_m88888_230829_213454_s3/211881447/ccs/14931_16868	H1
Sample6_m88888_230829_213454_s3/199692199/ccs/68_2005	H1
Sample6_m88888_230829_213454_s3/245042631/ccs/9369_11307	none
Sample6_m88888_230829_213454_s3/233965511/ccs/1741_3679	none
Sample6_m88888_230829_213454_s3/85722448/ccs/17493_19430	none
Sample6_m88888_230829_213454_s3/10948662/ccs/8344_10282	H2
Sample6_m88888_230829_213454_s3/132452406/ccs/7357_9296	none
Sample6_m88888_230829_213454_s3/187369456/ccs/1600_3540	H1
Sample6_m88888_230829_213454_s3/8590934/ccs/9122_11060	H2
Sample6_m88888_230829_213454_s3/189860378/ccs/2372_4305	H2
Sample6_m88888_230829_213454_s3/169411595/ccs/14873_16810	H2
Sample6_m88888_230829_213454_s3/108858614/ccs/13723_15661	H2
Sample6_m88888_230829_213454_s3/208471597/ccs/8190_10127	H2
Sample6_m88888_230829_213454_s3/108728032/ccs/2422_4358	none
Sample6_m88888_230829_213454_s3/173216740/ccs/11144_13079	H1
Sample6_m88888_230829_213454_s3/223150915/ccs/13776_15699	H2
Sample6_m88888_230829_213454_s3/102698927/ccs/12504_14442	H1
Sample6_m88888_230829_213454_s3/32378762/ccs/19281_21219	H1
Sample6_m88888_230829_213454_s3/89328466/ccs/68_2007	H1
Sample6_m88888_230829_213454_s3/105579789/ccs/2676_4613	H1
Sample6_m88888_230829_213454_s3/245699622/ccs/6554_8491	H2
Sample6_m88888_230829_213454_s3/134350770/ccs/8834_10769	H1
Sample6_m88888_230829_213454_s3/66393131/ccs/3480_5414	none
Sample6_m88888_230829_213454_s3/118752811/ccs/13747_15683	none
Sample6_m88888_230829_213454_s3/85855591/ccs/1820_3754	H2
Sample6_m88888_230829_213454_s3/236850746/ccs/13840_15776	H1
Sample6_m88888_230829_213454_s3/127796042/ccs/41_1975	H2
Sample6_m88888_230829_213454_s3/177340876/ccs/2506_4439	H2
Sample6_m88888_230829_213454_s3/109186032/ccs/19467_21399	H1
Sample6_m88888_230829_213454_s3/128587653/ccs/14538_16473	H2
Sample6_m88888_230829_213454_s3/147589968/ccs/14096_16029	H2
Sample6_m88888_230829_213454_s3/254415996/ccs/1821_3753	H2
Sample6_m88888_230829_213454_s3/139596146/ccs/41_1971	none
Sample6_m88888_230829_213454_s3/247664546/ccs/7731_9663	none
Sample6_m88888_230829_213454_s3/115213333/ccs/10240_12167	none
Sample6_m88888_230829_213454_s3/160568334/ccs/15100_17029	H2
Sample6_m88888_230829_213454_s3/216926772/ccs/2709_4637	H1
Sample6_m88888_230829_213454_s3/235407005/ccs/41_1972	H2
Sample6_m88888_230829_213454_s3/142084761/ccs/8268_10198	H2
Sample6_m88888_230829_213454_s3/123672059/ccs/3936_5869	none
Sample6_m88888_230829_213454_s3/112001950/ccs/7751_9685	H2
Sample6_m88888_230829_213454_s3/239798058/ccs/41_1972	H2
Sample6_m88888_230829_213454_s3/142742657/ccs/4811_6745	H2
Sample6_m88888_230829_213454_s3/167449452/ccs/13901_15835	none
Sample6_m88888_230829_213454_s3/167643234/ccs/2497_4432	H1
Sample6_m88888_230829_213454_s3/85137364/ccs/9849_11779	H1
Sample6_m88888_230829_213454_s3/204474616/ccs/7424_9358	H2
Sample6_m88888_230829_213454_s3/2033554/ccs/41_1973	H1
Sample6_m88888_230829_213454_s3/78516730/ccs/18682_20612	H2
Sample6_m88888_230829_213454_s3/224793429/ccs/9138_11070	H1
Sample6_m88888_230829_213454_s3/226165741/ccs/41_1969	H2
Sample6_m88888_230829_213454_s3/151720408/ccs/8150_10080	H1
Sample6_m88888_230829_213454_s3/106564216/ccs/68_1995	none
Sample6_m88888_230829_213454_s3/172821411/ccs/3566_5501	H2
Sample6_m88888_230829_213454_s3/226885735/ccs/2292_4221	H2
Sample6_m88888_230829_213454_s3/250222321/ccs/10853_12785	H1
Sample6_m88888_230829_213454_s3/61674787/ccs/2787_4718	none
Sample6_m88888_230829_213454_s3/42468015/ccs/16078_18007	H2
Sample6_m88888_230829_213454_s3/221316578/ccs/1228_3157	H2
Sample6_m88888_230829_213454_s3/26477787/ccs/68_2000	H1
Sample6_m88888_230829_213454_s3/12979353/ccs/8252_10176	none
Sample6_m88888_230829_213454_s3/176689089/ccs/14468_16397	none
Sample6_m88888_230829_213454_s3/128582161/ccs/1678_3607	none
Sample6_m88888_230829_213454_s3/261882455/ccs/15760_17688	H1
Sample6_m88888_230829_213454_s3/140777160/ccs/8551_10476	none
Sample6_m88888_230829_213454_s3/42664449/ccs/7258_9186	H2
Sample6_m88888_230829_213454_s3/145952474/ccs/4178_6104	H1
Sample6_m88888_230829_213454_s3/252514308/ccs/3479_5406	H1
Sample6_m88888_230829_213454_s3/174984468/ccs/70_1995	none
Sample6_m88888_230829_213454_s3/197198124/ccs/5978_7912	none
Sample6_m88888_230829_213454_s3/236848532/ccs/14080_16005	H2
Sample6_m88888_230829_213454_s3/76091614/ccs/5589_7513	none
Sample6_m88888_230829_213454_s3/53480549/ccs/4939_6859	none
Sample6_m88888_230829_213454_s3/170655826/ccs/3542_5471	H2
Sample6_m88888_230829_213454_s3/112400180/ccs/6845_8775	H1
Sample6_m88888_230829_213454_s3/219682456/ccs/65_1988	H2
Sample6_m88888_230829_213454_s3/198906979/ccs/2000_3925	none
Sample6_m88888_230829_213454_s3/157751157/ccs/13662_15585	none
Sample6_m88888_230829_213454_s3/123668355/ccs/4624_6552	H1
Sample6_m88888_230829_213454_s3/93061912/ccs/6580_8504	H2
Sample6_m88888_230829_213454_s3/70324373/ccs/11430_13352	H1
Sample6_m88888_230829_213454_s3/185010568/ccs/4585_6509	H1
Sample6_m88888_230829_213454_s3/100470521/ccs/13416_15339	H2
Sample6_m88888_230829_213454_s3/134876782/ccs/6047_7971	H1
Sample6_m88888_230829_213454_s3/243012931/ccs/3488_5409	none
Sample6_m88888_230829_213454_s3/226431463/ccs/41_1966	H2
Sample6_m88888_230829_213454_s3/20974630/ccs/6505_8427	H2
Sample6_m88888_230829_213454_s3/240650590/ccs/69_1983	none
Sample6_m88888_230829_213454_s3/176163491/ccs/2350_4272	none
Sample6_m88888_230829_213454_s3/26477954/ccs/14251_16167	H1
Sample6_m88888_230829_213454_s3/70653841/ccs/11294_13215	H1
Sample6_m88888_230829_213454_s3/219679844/ccs/68_1994	H1
Sample6_m88888_230829_213454_s3/174657794/ccs/10047_11969	H2
Sample6_m88888_230829_213454_s3/251068557/ccs/13815_15737	none
Sample6_m88888_230829_213454_s3/108791813/ccs/1324_3239	none
Sample6_m88888_230829_213454_s3/18420462/ccs/14054_15974	H1
Sample6_m88888_230829_213454_s3/65602340/ccs/68_1985	H1
Sample6_m88888_230829_213454_s3/68621804/ccs/1474_3394	H1
Sample6_m88888_230829_213454_s3/104990135/ccs/41_1963	H2
Sample6_m88888_230829_213454_s3/114954241/ccs/12708_14625	H2
Sample6_m88888_230829_213454_s3/257299765/ccs/3153_5073	H1
Sample6_m88888_230829_213454_s3/660134/ccs/20003_21921	H2
Sample6_m88888_230829_213454_s3/58983181/ccs/2719_4641	H1
Sample6_m88888_230829_213454_s3/58000460/ccs/41_1958	H1
Sample6_m88888_230829_213454_s3/241047092/ccs/13497_15417	none
Sample6_m88888_230829_213454_s3/178979813/ccs/4298_6217	H1
Sample6_m88888_230829_213454_s3/78452529/ccs/6644_8566	H2
Sample6_m88888_230829_213454_s3/173344198/ccs/4877_6797	H2
Sample6_m88888_230829_213454_s3/166727382/ccs/68_1989	H2
Sample6_m88888_230829_213454_s3/121244527/ccs/1071_2989	H1
Sample6_m88888_230829_213454_s3/61541853/ccs/14003_15922	H1
Sample6_m88888_230829_213454_s3/11670809/ccs/69_1986	none
Sample6_m88888_230829_213454_s3/210768512/ccs/2043_3962	H2
Sample6_m88888_230829_213454_s3/1380828/ccs/7501_9420	H1
Sample6_m88888_230829_213454_s3/18813548/ccs/6640_8558	H1
Sample6_m88888_230829_213454_s3/143525450/ccs/16409_18331	H2
Sample6_m88888_230829_213454_s3/114167459/ccs/1460_3377	none
Sample6_m88888_230829_213454_s3/233509131/ccs/7655_9575	H1
Sample6_m88888_230829_213454_s3/51908428/ccs/15963_17881	H1
Sample6_m88888_230829_213454_s3/125240933/ccs/13201_15121	H1
Sample6_m88888_230829_213454_s3/122558067/ccs/11515_13434	none
Sample6_m88888_230829_213454_s3/162729830/ccs/15247_17165	none
Sample6_m88888_230829_213454_s3/162073459/ccs/10865_12785	H1
Sample6_m88888_230829_213454_s3/57804270/ccs/4205_6123	none
Sample6_m88888_230829_213454_s3/216991472/ccs/14940_16860	H1
Sample6_m88888_230829_213454_s3/131271032/ccs/41_1962	H2
Sample6_m88888_230829_213454_s3/196876038/ccs/856_2775	H1
Sample6_m88888_230829_213454_s3/116201084/ccs/9044_10962	H1
Sample6_m88888_230829_213454_s3/152044879/ccs/5805_7725	H1
Sample6_m88888_230829_213454_s3/144574385/ccs/1604_3521	H1
Sample6_m88888_230829_213454_s3/184880368/ccs/5636_7554	none
Sample6_m88888_230829_213454_s3/112855263/ccs/9157_11077	H2
Sample6_m88888_230829_213454_s3/78777892/ccs/4510_6426	H1
Sample6_m88888_230829_213454_s3/131536376/ccs/68_1988	H2
Sample6_m88888_230829_213454_s3/124125257/ccs/7847_9767	H2
Sample6_m88888_230829_213454_s3/205719801/ccs/5876_7795	H2
Sample6_m88888_230829_213454_s3/4785083/ccs/15554_17474	none
Sample6_m88888_230829_213454_s3/183502833/ccs/12895_14814	H1
Sample6_m88888_230829_213454_s3/96275103/ccs/13413_15332	none
Sample6_m88888_230829_213454_s3/221382818/ccs/5526_7445	H2
Sample6_m88888_230829_213454_s3/155586944/ccs/41_1958	none
Sample6_m88888_230829_213454_s3/46468491/ccs/12795_14715	H1
Sample6_m88888_230829_213454_s3/173018346/ccs/4812_6729	H1
Sample6_m88888_230829_213454_s3/233571561/ccs/12887_14807	H1
Sample6_m88888_230829_213454_s3/183179206/ccs/14515_16434	H2
Sample6_m88888_230829_213454_s3/25561437/ccs/2402_4320	H2
Sample6_m88888_230829_213454_s3/130157656/ccs/9324_11245	none
Sample6_m88888_230829_213454_s3/139597724/ccs/3864_5777	H1
Sample6_m88888_230829_213454_s3/223089986/ccs/10245_12163	none
Sample6_m88888_230829_213454_s3/230098838/ccs/68_1984	none
Sample6_m88888_230829_213454_s3/193268062/ccs/12480_14400	none
Sample6_m88888_230829_213454_s3/72159712/ccs/10682_12600	none
Sample6_m88888_230829_213454_s3/203692025/ccs/10796_12713	H2
Sample6_m88888_230829_213454_s3/124392741/ccs/13143_15061	H1
Sample6_m88888_230829_213454_s3/169613152/ccs/9181_11102	none
Sample6_m88888_230829_213454_s3/39193973/ccs/1430_3347	none
Sample6_m88888_230829_213454_s3/118229658/ccs/12386_14302	none
Sample6_m88888_230829_213454_s3/75695694/ccs/12272_14191	H1
Sample6_m88888_230829_213454_s3/171906388/ccs/1973_3887	H1
Sample6_m88888_230829_213454_s3/231673027/ccs/9237_11155	H1
Sample6_m88888_230829_213454_s3/212795740/ccs/11898_13816	none
Sample6_m88888_230829_213454_s3/52102565/ccs/68_1985	none
Sample6_m88888_230829_213454_s3/211224633/ccs/17148_19066	none
Sample6_m88888_230829_213454_s3/30540569/ccs/8923_10840	none
Sample6_m88888_230829_213454_s3/17368054/ccs/7332_9250	none
Sample6_m88888_230829_213454_s3/80020937/ccs/5296_7212	none
Sample6_m88888_230829_213454_s3/114427321/ccs/20110_22028	H1
Sample6_m88888_230829_213454_s3/104204468/ccs/1964_3881	H2
