Isoform	Sample	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.59138.482	Patient4	0	0	0	1	1	2	0	4	0	1450		2758.620689655172		4.0		0.0		797.0790902521202	HARS1	0.0	453.0		0.008830022075055188	797.0790902521202	1303.724815679256	1.5045672029960293	-0.844108453000519	2.1327827917278794	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient6	0	0	0	0	1	1	0	2	0	1602		1248.4394506866417		8.0		0.0		797.0790902521202	HARS1	0.0	657.0		0.0030441400304414	797.0790902521202	1303.724815679256	0.34620830638968664	-1.9872974465351252	1.9194739924454147	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient27	0	0	0	7	5	9	0	21	0	1439		14593.467685892982		2.0		6866.4169787765295		7679.858053412392	HARS1	0.0	534.0		0.03932584269662921	7679.858053412392	3983.4438377890306	1.735586069243521	-1.9798548383291237	1.1784812932067197	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.526	Patient12	0	0	0	2	10	9	0	21	0	1791		11725.293132328308		3.0		0.0		1967.9909137010707	HARS1	0.0	520.0		0.04038461538461539	1967.9909137010707	4137.904950127479	2.3580295671911546	-0.389722967870063	2.0137875793856703	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.526	Patient7	0	0	0	3	1	2	0	6	0	1726		3476.2456546929316		5.0		0.0		1967.9909137010707	HARS1	0.0	605.0		0.009917355371900827	1967.9909137010707	4137.904950127479	0.3644971934276535	-2.143453097559342	1.981998678129284	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.70308.12	Patient1	0	0	0	65	58	59	0	182	0	1717		105998.83517763541		3.0		59763.724808895066		66103.79118478937	VTA1	0.0	979.0		0.18590398365679264	66103.79118478937	26587.832262364933	1.5005000633059304	-2.3867637296897426	1.3921291475985142	1.0	1.0	1.0	1.0	1.0	
PB.70308.12	Patient22	0	0	0	76	74	72	0	222	0	2106		105413.10541310541		4.0		59763.724808895066		66103.79118478937	VTA1	0.0	1319.0		0.1683093252463988	66103.79118478937	26587.832262364933	1.4784700700838391	-2.513257361337241	1.3793806243813236	1.0	1.0	1.0	1.0	1.0	
PB.70308.12	Patient29	0	0	0	58	83	68	0	209	0	1857		112547.11900915456		2.0		59763.724808895066		66103.79118478937	VTA1	0.0	1270.0		0.16456692913385826	66103.79118478937	26587.832262364933	1.7467888079806229	-1.0183587604363111	1.530042355511315	1.0	1.0	1.0	1.0	1.0	
PB.70308.16	Patient11	0	0	0	130	134	119	0	383	0	1367		280175.56693489396		2.0		109988.34045860863		133455.12353472013	VTA1	0.0	810.0		0.4728395061728395	133455.12353472013	57036.77582221597	2.5723831911099335	-1.9413551428585158	2.538328658836671	1.0	1.0	1.0	1.0	1.0	
PB.70308.16	Patient13	0	0	0	178	162	176	0	516	0	2218		232642.01983769162		3.0		109988.34045860863		133455.12353472013	VTA1	0.0	1281.0		0.4028103044496487	133455.12353472013	57036.77582221597	1.738999003242009	-6.425261456976661	2.047496697244567	1.0	1.0	1.0	1.0	1.0	
PB.70308.18	Patient2	0	0	0	33	31	36	0	100	0	1085		92165.89861751153		1.0		52119.527449617795		53498.15672269605	VTA1	0.0	937.0		0.10672358591248667	53498.15672269605	12198.719000430292	3.169819871533358	5.752354563889251	3.397289671747698	1.0	1.0	1.0	1.0	1.0	
PB.70308.18	Patient9	0	0	0	30	49	44	0	123	0	1722		71428.57142857142		2.0		52119.527449617795		53498.15672269605	VTA1	0.0	1124.0		0.1094306049822064	53498.15672269605	12198.719000430292	1.4698604587287325	-5.75235456388925	1.3467014996313602	1.0	1.0	1.0	1.0	1.0	
PB.70308.19	Patient14	0	0	0	5	4	2	0	11	0	1708		6440.281030444965		1.0		1742.1602787456445		2370.0747777365027	VTA1	0.0	1194.0		0.009212730318257957	2370.0747777365027	1577.71053226462	2.579818141206267	2.362715672224849	2.110541558957475	1.0	1.0	1.0	1.0	1.0	
PB.70308.19	Patient8	0	0	0	2	2	2	0	6	0	1359		4415.0110375275935		5.0		1742.1602787456445		2370.0747777365027	VTA1	0.0	726.0		0.008264462809917356	2370.0747777365027	1577.71053226462	1.296141603907418	-5.860733864891674	1.3511845565100458	1.0	1.0	1.0	1.0	1.0	
PB.70308.42	Patient19	0	0	0	14	16	15	0	45	0	1548		29069.767441860466		1.0		12509.197939661517		13172.93256224263	VTA1	0.0	912.0		0.049342105263157895	13172.93256224263	5972.3441377880035	2.6617412715780975	3.904976398929449	2.111141948361615	1.0	1.0	1.0	1.0	1.0	
PB.70308.42	Patient26	0	0	0	17	9	9	0	35	0	1469		23825.73179033356		2.0		12509.197939661517		13172.93256224263	VTA1	0.0	695.0		0.050359712230215826	13172.93256224263	5972.3441377880035	1.7836881101155773	-3.90497639892945	1.3079140122697899	1.0	1.0	1.0	1.0	1.0	
PB.70308.51	Patient23	0	0	0	5	4	3	0	12	0	1159		10353.753235547885		3.0		4864.489228630994		6201.890516865472	VTA1	0.0	581.0		0.020654044750430294	6201.890516865472	4445.690786137766	0.9339072190149738	-14.910542417327425	1.1206216405132345	1.0	1.0	1.0	1.0	1.0	
PB.70308.51	Patient31	0	0	0	7	6	12	0	25	0	1858		13455.328310010764		2.0		4864.489228630994		6201.890516865472	VTA1	0.0	1178.0		0.021222410865874362	6201.890516865472	4445.690786137766	1.6315659685020023	-10.292269250414195	1.4957925293246903	1.0	1.0	1.0	1.0	1.0	
